,legg_male,legg_female,tuple,mason_male,mason_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.12055309,-0.13740507,"('nasty', 'nice')",0.31109998,0.32423338,-0.6064471,-0.6101648,-0.1386334,-0.1411122,-0.0024788
18,-0.90219724,-0.5862876,"('disagreeable', 'welcoming')",-0.8827856,-0.6785179,-0.86571,-0.7759489,-0.8835643,-0.6802514,0.2033129
19,0.6801048,0.8328401,"('inhospitable', 'hospitable')",-0.80854315,-0.5783981,-0.18104501,-0.062484898,-0.1031611,0.0639857,0.1671468
20,-0.18842682,-0.18293406,"('rough', 'thoughtful')",0.92033297,0.9432953,1.4226795,1.3779074,0.7181953,0.7127562,-0.0054391
21,-0.75247884,-0.6463524,"('immoral', 'moral')",0.34443924,0.24494725,-1.0608683,-0.91696477,-0.4896359,-0.4394566,0.0501793
22,0.14071912,0.056999072,"('untrustworthy', 'trustworthy')",-0.042662393,-0.06897098,-0.8127974,-0.898211,-0.2382469,-0.3033943,-0.0651474
23,-1.7978119,-1.8460613,"('insincere', 'sincere')",1.5372334,1.4856536,5.4597397,5.373924,1.7330537,1.671172,-0.0618817
24,-0.056723922,-0.06314195,"('dishonest', 'honest')",0.92586344,0.9397669,0.7426388,0.6515073,0.5372595,0.5093774,-0.0278821
25,-0.2324741,-0.16715318,"('egoistic', 'altruistic')",0.24361423,0.24656478,1.1075785,1.1818932,0.3729062,0.420435,0.0475288
26,-0.39094678,-0.4876429,"('hardhearted', 'benevolent')",0.9017924,0.5900476,1.9288025,1.778735,0.8132161,0.6270466,-0.1861695
27,-0.9994845,-0.7455037,"('hardhearted', 'softhearted')",0.058132254,0.24277617,1.4578183,1.3997229,0.1721553,0.2989985,0.1268432
28,-0.7466125,-1.0425886,"('disloyal', 'loyal')",1.0787948,0.872023,1.1126355,0.84301716,0.4816059,0.2241505,-0.2574554
29,0.2606406,0.29221267,"('unfair', 'fair')",-0.11233564,-0.114387706,-0.3372505,-0.4357391,-0.0629818,-0.0859714,-0.0229896
30,-0.19383486,-0.20205487,"('intolerant', 'tolerant')",0.5378582,0.48901314,0.7650884,0.82557213,0.3697039,0.3708435,0.0011396
31,0.22883669,0.30532742,"('evil', 'good')",-1.0502313,-0.9250715,-0.9585179,-1.027785,-0.5933042,-0.5491763,0.0441279
32,-1.1299014,-1.1632179,"('unkind', 'kind')",0.6815441,0.47285223,0.78355396,0.65301406,0.1117322,-0.0124505,-0.1241827
33,0.59242016,0.5746443,"('wrong', 'right')",0.04054164,0.032773964,-0.5324584,-0.5144023,0.0335011,0.0310053,-0.0024958
34,-1.0313263,-0.91342926,"('mean', 'honorable')",0.26043412,0.38048655,5.642001,5.804945,1.623703,1.7573341,0.1336311
35,1.3651127,1.2348115,"('corrupt', 'incorrupt')",-0.45625442,-0.46801725,-0.17079839,-0.38868147,0.24602,0.1260376,-0.1199824
36,0.37831324,0.18055944,"('hostile', 'amicable')",-0.5674184,-0.8095219,0.18375653,-0.049132705,-0.0017829,-0.2260317,-0.2242488
37,-0.0038733091,-0.0007892968,"('fake', 'genuine')",0.10700155,0.111342,0.73050195,0.7253241,0.2778767,0.2786256,0.0007489
38,-0.5394505,-0.6457315,"('untruthful', 'truthful')",0.63194585,0.6508682,-0.07440847,-0.1123732,0.006029,-0.0357455,-0.0417745
39,0.081150405,0.20982319,"('exploitative', 'cooperative')",0.5055626,0.67308944,0.04045176,0.13897318,0.2090549,0.3406286,0.1315737
40,-0.4936649,-0.6153673,"('stingy', 'generous')",0.43779573,0.2438912,-1.635251,-1.6643165,-0.5637067,-0.6785975,-0.1148908
41,-0.7832198,-0.9892443,"('unforgiving', 'forgiving')",0.9965033,0.8294939,-0.17200826,-0.2990706,0.0137584,-0.1529403,-0.1666987
42,0.9745245,1.0939038,"('unreliable', 'reliable')",0.72911483,0.68790907,-2.5474384,-2.4225655,-0.2812664,-0.2135842,0.0676822
43,-0.6677558,-0.6555548,"('irresponsible', 'responsible')",1.8338372,1.7852975,0.8679273,0.89067787,0.6780029,0.6734735,-0.0045294
44,0.5807609,0.6520352,"('prejudiced', 'unprejudiced')",-0.9253781,-0.7557851,-1.5858281,-1.4641806,-0.6434817,-0.5226435,0.1208382
45,0.3369046,-0.09748707,"('incompetent', 'competent')",1.7673299,1.3871696,0.3371107,0.0802181,0.8137817,0.4566335,-0.3571482
46,-0.5454993,-0.7137993,"('uncompetitive', 'competitive')",0.027536638,0.010034703,-0.43245545,-0.4473465,-0.316806,-0.3837037,-0.0668977
47,-0.13281365,-0.07981434,"('stupid', 'smart')",0.83453393,0.8179001,5.1519647,5.147198,1.9512283,1.9617613,0.010533
48,-2.175451,-2.1514876,"('unintelligent', 'intelligent')",0.2672572,0.22411923,0.14497979,0.21742931,-0.587738,-0.5699797,0.0177583
49,-1.0106448,-0.8779032,"('unable', 'able')",-0.8367957,-0.7031049,-0.463624,-0.29726353,-0.7703548,-0.6260906,0.1442642
50,0.41464207,0.4692713,"('clumsy', 'skillful')",0.3615821,0.273255,0.58539426,0.51939964,0.4538728,0.420642,-0.0332308
51,-0.5073816,-0.55973816,"('uneducated', 'educated')",-0.008991897,-0.042338587,-0.27072555,-0.21152693,-0.2623664,-0.2712012,-0.0088348
52,-0.771021,-0.7849321,"('irrational', 'rational')",-0.7835327,-0.72396827,0.20603892,0.17998375,-0.4495049,-0.4429722,0.0065327
53,-0.9228491,-0.9184582,"('uncreative', 'creative')",0.37918872,0.20113443,1.0988715,0.9987902,0.1850704,0.0938221,-0.0912483
54,-0.98468316,-0.96006364,"('incapable', 'capable')",0.06299326,0.15598403,0.7942727,0.9123298,-0.0424724,0.0360834,0.0785558
55,-0.47147742,-0.49326193,"('incompetent', 'clever')",1.3822778,1.2137291,-0.16212173,-0.15213971,0.2495596,0.1894425,-0.0601171
56,0.215374,0.15530911,"('impractical', 'practical')",2.2019382,2.000686,-0.13022226,-0.11780583,0.7623633,0.6793965,-0.0829668
57,-0.68784267,-1.0569673,"('unimaginative', 'imaginative')",0.62164605,0.22420646,-2.1345122,-2.2993207,-0.7335696,-1.0440272,-0.3104576
58,0.2633904,0.033927698,"('undiscriminating', 'discriminating')",1.0939369,0.80903447,0.4626639,0.32917342,0.6066637,0.3907119,-0.2159518
59,0.9489125,1.0096735,"('foolish', 'wise')",0.21191439,0.32694215,0.4267123,0.4486058,0.5291797,0.5950738,0.0658941
60,-1.263108,-1.1510396,"('inefficient', 'efficient')",1.6513876,1.4783068,-0.28285754,-0.12441908,0.0351407,0.067616,0.0324753
61,-0.51494545,-0.7148772,"('illogical', 'logical')",0.6485003,0.5450213,0.4243287,0.26550326,0.1859612,0.0318825,-0.1540787
62,-0.9303508,-0.89415944,"('incompetent', 'brilliant')",0.1423172,0.33672538,0.008243013,0.2041732,-0.2599302,-0.1177536,0.1421766
63,-0.7381976,-0.723874,"('unperceptive', 'insightful')",0.65117896,0.64799404,0.9071793,1.0434406,0.2733869,0.3225202,0.0491333
64,0.13226238,0.08228745,"('shy', 'confident')",-0.5300344,-0.69859076,-6.4209876,-6.3929954,-2.2729198,-2.3364329,-0.0635131
65,-0.32788283,-0.5564366,"('insecure', 'secure')",1.5558107,1.1928165,-0.20686711,-0.2771144,0.3403536,0.1197552,-0.2205984
66,0.39048406,0.33088243,"('inactive', 'active')",-0.5362116,-0.55712587,1.0575231,0.9807835,0.3039319,0.2515134,-0.0524185
67,0.4373517,0.51453966,"('doubtful', 'determined')",0.7996168,0.79163194,-0.5261521,-0.4764959,0.2369388,0.2765586,0.0396198
68,-0.36607322,-0.3364712,"('dependent', 'independent')",-0.42252275,-0.34879375,-0.8480071,-0.7558369,-0.5455344,-0.4803673,0.0651671
69,0.18870524,0.25286216,"('lazy', 'industrious')",0.37605596,0.36584243,-0.5295752,-0.52372664,0.0117286,0.0316593,0.0199307
70,0.03284553,0.024817247,"('lethargic', 'energetic')",1.0578959,1.0750036,0.889487,0.9319104,0.6600761,0.6772437,0.0171676
71,0.26377964,0.22603932,"('diffident', 'self-confident')",1.5616446,1.4399306,0.68803364,0.6857101,0.8378193,0.7838933,-0.053926
72,-1.3044713,-1.4015585,"('unambitious', 'ambitious')",0.18416812,0.051328007,-0.70060325,-0.73478264,-0.6069688,-0.6950044,-0.0880356
73,1.8951108,1.8532243,"('helpless', 'self-reliant')",0.26693502,0.42221564,-2.712946,-2.6091955,-0.1836333,-0.1112518,0.0723815
74,0.17455935,0.18062565,"('undedicated', 'dedicated')",1.6448834,1.6053929,0.17986967,0.09915382,0.6664375,0.6283908,-0.0380467
75,0.93944746,0.85467225,"('meek', 'impulsive')",-1.5349188,-1.3812304,-0.3547546,-0.36015403,-0.316742,-0.2955707,0.0211713
76,-0.142091,-0.08450449,"('anxious', 'daring')",1.414926,1.4473064,0.10813677,0.30524158,0.4603239,0.5560145,0.0956906
77,-1.2592803,-1.2298076,"('unmotivated', 'motivated')",0.33835056,0.31472594,-1.0164485,-0.87973434,-0.6457928,-0.598272,0.0475208
78,-1.1945344,-1.1411577,"('nonresilient', 'resilient')",0.052719586,-0.09980352,0.6976284,0.7993016,-0.1480621,-0.1472199,0.0008422
79,0.8424121,0.7865607,"('wavering', 'unwavering')",-0.037010755,-0.037530832,0.3068596,0.27954447,0.3707537,0.3428581,-0.0278956
80,0.42751446,0.24361584,"('dominated', 'dominating')",-0.4458412,-0.4862674,-1.1948314,-1.1509811,-0.404386,-0.4645442,-0.0601582
81,-0.73958933,-0.90967953,"('submissive', 'aggressive')",-0.4489843,-0.64065063,-1.304507,-1.2183425,-0.8310269,-0.9228909,-0.091864
82,-0.25097552,-0.35088855,"('poor', 'rich')",0.35499716,0.30281046,5.9113812,5.880816,2.0051343,1.944246,-0.0608883
83,-0.24025205,-0.27237314,"('powerless', 'powerful')",-0.3513952,-0.52791333,-0.9983086,-1.0467205,-0.5299853,-0.615669,-0.0856837
84,0.56917965,0.47673506,"('inferior', 'superior')",0.86216044,0.7937529,0.90984434,0.95002604,0.7803948,0.7401714,-0.0402234
85,-0.089465775,-0.015050653,"('insignificant', 'prestigious')",-0.6210533,-0.5253181,0.29744068,0.4082661,-0.1376928,-0.0440342,0.0936586
86,-1.3762444,-1.559223,"('uninfluential', 'influential')",0.37094617,0.0013048742,-0.17129484,-0.39179638,-0.3921977,-0.6499048,-0.2577071
87,0.50522596,0.102242604,"('unsuccessful', 'successful')",0.84662455,0.6440043,1.0163541,0.91246223,0.7894015,0.552903,-0.2364985
88,-1.187752,-1.0679893,"('low', 'eminent')",-0.46575308,-0.43704554,-0.21587498,-0.1652631,-0.6231267,-0.556766,0.0663607
