,parker_male,parker_female,tuple,hannifin_male,hannifin_female,corp_male,corp_female,average_male,average_female,female-male
34,-0.3052956,-0.06778821,"('mean', 'honorable')",0.13286799,0.18126011,5.487797,5.6702647,1.7717897,1.9279122,0.1561225
35,-3.8346114,-3.8045976,"('corrupt', 'incorrupt')",-0.16243246,-0.1618754,-0.83592594,-0.8326664,-1.6109899,-1.5997132,0.0112767
36,-2.9660525,-2.8682835,"('hostile', 'amicable')",-0.9302975,-0.8040029,-0.33578044,-0.4544851,-1.4107102,-1.3755905,0.0351197
37,1.2151453,1.2221717,"('fake', 'genuine')",0.400643,0.30108494,0.10981418,0.12571415,0.5752008,0.5496569,-0.0255439
38,-0.12502527,-0.065594964,"('untruthful', 'truthful')",-0.7098246,-0.6890026,-0.17275508,-0.09424461,-0.3358683,-0.2829474,0.0529209
39,1.3240038,1.2306675,"('exploitative', 'cooperative')",0.6088604,0.5751322,0.4225421,0.3964082,0.7851354,0.7340693,-0.0510661
40,-0.55443525,-0.578366,"('stingy', 'generous')",0.0013667028,0.034614433,-1.7346435,-1.8049767,-0.7625707,-0.7829094,-0.0203387
41,0.75777894,0.7720585,"('unforgiving', 'forgiving')",-0.52875084,-0.5568545,0.04388376,-0.10840257,0.0909706,0.0356005,-0.0553701
42,0.14772174,0.10983429,"('unreliable', 'reliable')",0.57675344,0.6144819,-3.487508,-3.479437,-0.921011,-0.9183736,0.0026374
43,1.1541207,1.0601655,"('irresponsible', 'responsible')",-0.53874046,-0.57426596,0.36292666,0.32007262,0.3261023,0.2686574,-0.0574449
44,-1.7987012,-1.9359727,"('prejudiced', 'unprejudiced')",0.45682687,0.4306932,-1.6272136,-1.666875,-0.989696,-1.0573848,-0.0676888
45,0.9074372,0.8998822,"('incompetent', 'competent')",-0.1763115,-0.24300186,-0.0012793019,-0.08178154,0.2432821,0.1916996,-0.0515825
46,2.5111895,2.4622562,"('uncompetitive', 'competitive')",-0.7129405,-0.7456157,-0.6411473,-0.6706433,0.3857005,0.3486657,-0.0370348
47,-0.29264563,-0.25414413,"('stupid', 'smart')",0.41480094,0.4300257,4.9761453,5.0036206,1.6994335,1.7265007,0.0270672
48,0.8282845,0.7871653,"('unintelligent', 'intelligent')",-0.62295145,-0.7123134,0.6553737,0.5634245,0.2869022,0.2127588,-0.0741434
49,-0.18303688,-0.051882632,"('unable', 'able')",-0.16270086,-0.048784047,-0.22287115,-0.09755182,-0.1895363,-0.0660728,0.1234635
50,-1.1967493,-1.1588211,"('clumsy', 'skillful')",0.08643779,0.13287163,0.08104657,0.01467368,-0.3430883,-0.3370919,0.0059964
51,1.8030578,1.7007513,"('uneducated', 'educated')",-0.045639656,-0.20173137,0.300554,0.16154452,0.6859907,0.5535215,-0.1324692
52,-2.3481426,-2.3727415,"('irrational', 'rational')",-0.65013605,-0.63428664,0.10337949,0.0048667593,-0.9649664,-1.0007204,-0.035754
53,0.26833984,0.33976507,"('uncreative', 'creative')",-1.9053074,-1.7869865,0.3465867,0.24363382,-0.4301269,-0.4011958,0.0289311
54,-0.29397225,-0.22782801,"('incapable', 'capable')",-0.4154812,-0.3725938,0.57294786,0.60857487,-0.0455019,0.0027177,0.0482196
55,3.3669884,3.328148,"('incompetent', 'clever')",0.59942424,0.53851175,0.384953,0.34748787,1.4504552,1.4047159,-0.0457393
56,2.493413,2.4804256,"('impractical', 'practical')",0.17306009,0.08025636,-0.8499739,-0.822636,0.6054997,0.5793487,-0.026151
57,0.45468846,0.4033058,"('unimaginative', 'imaginative')",-0.28346622,-0.2912819,-2.8690007,-2.9489462,-0.8992595,-0.9456408,-0.0463813
58,0.11135722,0.07676856,"('undiscriminating', 'discriminating')",-0.8435638,-0.7649016,0.31259114,0.29931378,-0.1398718,-0.1296064,0.0102654
59,-1.8071446,-1.7806607,"('foolish', 'wise')",0.15379007,0.22115287,-0.21405487,-0.16056484,-0.6224698,-0.5733576,0.0491122
60,3.5459292,3.554163,"('inefficient', 'efficient')",0.011282947,-0.0844474,0.08989839,0.15146202,1.2157035,1.2070592,-0.0086443
61,0.0019621588,-0.10568802,"('illogical', 'logical')",-0.98421013,-1.0733432,0.548694,0.3588693,-0.144518,-0.2733873,-0.1288693
62,2.798926,2.8692465,"('incompetent', 'brilliant')",0.28284687,0.34715235,0.27220201,0.3872431,1.1179917,1.2012139,0.0832222
63,0.842632,0.870261,"('unperceptive', 'insightful')",-1.5464288,-1.523767,0.6524387,0.68167365,-0.0171194,0.0093892,0.0265086
64,-0.17197154,-0.31571308,"('shy', 'confident')",0.16416483,0.058496673,-5.963153,-6.0134463,-1.9903199,-2.0902209,-0.099901
65,2.0260432,1.8975384,"('insecure', 'secure')",0.7082399,0.50910354,-0.12154571,-0.10574308,0.8709124,0.7669663,-0.1039461
66,-1.6176124,-1.6537423,"('inactive', 'active')",-0.34498876,-0.28010443,0.24233015,0.30247205,-0.5734237,-0.5437915,0.0296322
67,0.9046528,0.77271545,"('doubtful', 'determined')",0.07579929,-0.008649383,-0.5908421,-0.6323966,0.12987,0.0438898,-0.0859802
68,0.10801983,0.040624063,"('dependent', 'independent')",-0.10618502,-0.108383596,-0.6796385,-0.63551193,-0.2259346,-0.2344238,-0.0084892
69,-2.8880892,-2.8028307,"('lazy', 'industrious')",0.55226254,0.6432948,-0.61939716,-0.5573082,-0.9850746,-0.9056147,0.0794599
70,1.2444179,1.2268516,"('lethargic', 'energetic')",0.020173961,0.04059587,-0.00818792,0.0048942864,0.4188013,0.4241139,0.0053126
71,-0.8983319,-0.90239125,"('diffident', 'self-confident')",-0.6715839,-0.6516529,0.083215624,0.08408179,-0.4955667,-0.4899875,0.0055792
72,1.1537048,1.1417252,"('unambitious', 'ambitious')",-0.73871267,-0.65893716,-0.5541009,-0.54239136,-0.0463696,-0.0198678,0.0265018
73,-0.96363163,-0.9968324,"('helpless', 'self-reliant')",0.8088752,0.8884213,-3.0335417,-2.9259493,-1.0627661,-1.0114535,0.0513126
74,1.040072,1.0622203,"('undedicated', 'dedicated')",-0.46655917,-0.40263182,-0.41382873,-0.51687557,0.053228,0.047571,-0.005657
75,-2.968341,-2.8876362,"('meek', 'impulsive')",0.40586746,0.5167757,-0.9663708,-0.8724854,-1.1762815,-1.0811153,0.0951662
76,2.0963483,2.0485988,"('anxious', 'daring')",0.19668418,0.24629465,-0.34443632,-0.27127278,0.649532,0.6745402,0.0250082
77,0.61076605,0.7546326,"('unmotivated', 'motivated')",-0.5767308,-0.56577855,-0.9960742,-0.8562664,-0.3206796,-0.2224708,0.0982088
78,0.802983,0.9308127,"('nonresilient', 'resilient')",-1.2927912,-1.2072607,0.5174804,0.5662666,0.009224,0.0966062,0.0873822
79,-2.206374,-2.1455302,"('wavering', 'unwavering')",-0.7928649,-0.6951487,-0.5747819,-0.49053484,-1.1913403,-1.1104046,0.0809357
80,1.485106,1.4532981,"('dominated', 'dominating')",0.06859225,0.0035978146,-0.88240176,-0.78510827,0.2237655,0.2239292,0.0001637
81,2.6723595,2.5190787,"('submissive', 'aggressive')",0.9520937,0.69350547,-0.8904433,-0.9131625,0.9113366,0.7664739,-0.1448627
82,0.7035583,0.76457703,"('poor', 'rich')",-0.020128123,-0.027530737,5.726578,5.6925797,2.1366695,2.1432087,0.0065392
83,0.0070275813,-0.037271395,"('powerless', 'powerful')",-0.38988453,-0.4037989,-1.0265632,-1.007765,-0.4698067,-0.4829451,-0.0131384
84,0.62448746,0.5230054,"('inferior', 'superior')",0.08253426,0.047034476,0.9502639,0.9921537,0.5524286,0.5207312,-0.0316974
85,-3.3392582,-3.2846057,"('insignificant', 'prestigious')",-1.0208215,-0.89242923,-0.18486771,-0.19869393,-1.5149825,-1.4585762,0.0564063
86,0.88612664,0.79037267,"('uninfluential', 'influential')",-1.270681,-1.3541672,-0.30349463,-0.4881029,-0.2293497,-0.3506325,-0.1212828
87,0.65842104,0.6847787,"('unsuccessful', 'successful')",0.12213087,0.036127504,1.0072343,1.0665448,0.5959287,0.595817,-0.0001117
88,0.025058381,0.018460672,"('low', 'eminent')",-0.91728675,-0.9611677,-0.4507981,-0.5363114,-0.4476755,-0.4930061,-0.0453306
