,interpublic_male,interpublic_female,tuple,group_male,group_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
53,-1.0055598,-1.026296,"('uncreative', 'creative')",0.09994825,0.10362036,0.506075,0.43780532,1.4700701,1.4862722,0.2676334,0.2503505,-0.0172829
54,-0.3311558,-0.45501453,"('incapable', 'capable')",-0.800371,-0.89254665,-0.8446631,-0.87257576,1.1897951,1.1910526,-0.1965987,-0.2572711,-0.0606724
55,-1.7361377,-1.7220349,"('incompetent', 'clever')",2.9185658,2.9347367,-0.045787282,0.03038056,-0.09813726,-0.028101616,0.2596259,0.3037452,0.0441193
56,0.008683952,0.017419847,"('impractical', 'practical')",2.2740583,2.253963,0.72880006,0.8311754,-0.08044542,-0.09247172,0.7327742,0.7525216,0.0197474
57,-0.83033735,-0.8353995,"('unimaginative', 'imaginative')",0.92103237,0.85181725,-0.16356711,-0.2600014,-2.350597,-2.3272657,-0.6058673,-0.6427124,-0.0368451
58,-0.46800116,-0.49863678,"('undiscriminating', 'discriminating')",0.8918199,0.9391394,0.02201525,0.019655269,-0.05333949,0.020652434,0.0981236,0.1202026,0.022079
59,1.1005408,1.0589457,"('foolish', 'wise')",-1.8092487,-1.8774436,-0.07122619,-0.18390326,0.41718772,0.38519335,-0.0906866,-0.1543019,-0.0636153
60,-0.73515916,-0.6336863,"('inefficient', 'efficient')",2.7416508,2.8314352,0.13003694,0.35886273,-0.49930978,-0.27172482,0.4093047,0.5712217,0.161917
61,-0.5984974,-0.7044539,"('illogical', 'logical')",0.15545188,0.078067094,0.005672004,-0.08437821,0.25701344,0.120241106,-0.04509,-0.147631,-0.102541
62,-0.7357806,-0.68136704,"('incompetent', 'brilliant')",1.6315459,1.7206761,-0.523745,-0.35252827,0.12076332,0.24325019,0.1231959,0.2325077,0.1093118
63,-1.71214,-1.6531744,"('unperceptive', 'insightful')",1.9300159,2.0360196,0.28524342,0.4232424,0.36654642,0.6121237,0.2174164,0.3545528,0.1371364
64,-0.011431392,-0.0024122447,"('shy', 'confident')",1.3071008,1.2877785,-0.12917985,-0.11760761,-7.2758183,-7.2366686,-1.5273322,-1.5172274,0.0101048
65,-0.45353293,-0.53144723,"('insecure', 'secure')",2.0277672,1.9951534,1.079829,1.0498682,-0.4469354,-0.4283983,0.551782,0.5212941,-0.0304879
66,0.5036628,0.46784765,"('inactive', 'active')",0.2227285,0.1284529,0.21223077,0.05724597,1.0744448,1.0117854,0.5032667,0.416333,-0.0869337
67,0.8590346,0.87346315,"('doubtful', 'determined')",1.0992328,1.093396,0.8708899,0.86773735,-0.35107642,-0.2971244,0.6195202,0.634368,0.0148478
68,-0.38040364,-0.45231938,"('dependent', 'independent')",-0.108897254,-0.18759446,-1.3878325,-1.3472251,-0.9896684,-0.8999841,-0.7167004,-0.7217808,-0.0050804
69,2.2524643,2.285025,"('lazy', 'industrious')",-0.65864974,-0.6670433,0.47616348,0.36663485,-0.48999172,-0.49407086,0.3949966,0.3726364,-0.0223602
70,-0.5099364,-0.4763965,"('lethargic', 'energetic')",1.9766326,2.0432596,0.13893032,0.34004357,0.85261136,0.9854067,0.6145595,0.7230783,0.1085188
71,0.4188564,0.44438386,"('diffident', 'self-confident')",-0.22928111,-0.23470937,-1.1655877,-1.1446024,0.35039687,0.35469717,-0.1564039,-0.1450577,0.0113462
72,-0.8162197,-0.8281596,"('unambitious', 'ambitious')",1.1828853,1.2281177,-0.41006976,-0.4701563,-0.5424577,-0.515785,-0.1464655,-0.1464958,-3.03e-05
73,1.1850656,1.1684419,"('helpless', 'self-reliant')",-0.023379415,-0.06065184,0.23396383,0.25885645,-3.5855782,-3.4581602,-0.547482,-0.5228784,0.0246036
74,-0.2793751,-0.24450967,"('undedicated', 'dedicated')",1.6947587,1.7793654,0.65966,0.756669,0.29895023,0.40489164,0.5934985,0.6741041,0.0806056
75,0.78108126,0.7780793,"('meek', 'impulsive')",-0.8501985,-0.81819034,-0.67010725,-0.72408044,0.14115551,0.21268976,-0.1495172,-0.1378754,0.0116418
76,0.12615374,0.1255151,"('anxious', 'daring')",2.1164665,2.1845634,1.0404847,1.0121385,-0.044490542,-0.013956144,0.8096536,0.8270652,0.0174116
77,-0.8461654,-0.85514754,"('unmotivated', 'motivated')",0.7591384,0.75205076,-0.5557581,-0.46395275,-1.2052189,-1.0792081,-0.462001,-0.4115644,0.0504366
78,-1.7767631,-1.7283304,"('nonresilient', 'resilient')",0.8736504,0.91670275,0.11118658,0.08180774,-0.46411404,-0.35501432,-0.3140101,-0.2712086,0.0428015
79,0.030029695,-0.01511343,"('wavering', 'unwavering')",-2.3049386,-2.3335557,-0.7396149,-0.9056999,0.29447082,0.19934644,-0.6800132,-0.7637556,-0.0837424
80,-0.1567121,-0.20676982,"('dominated', 'dominating')",2.1900666,2.161856,0.41690105,0.43732238,-1.557578,-1.5721782,0.2231694,0.2050575,-0.0181119
81,-0.16405274,-0.24645078,"('submissive', 'aggressive')",2.6740687,2.581716,0.2604468,0.29811645,-1.0980954,-1.0230714,0.4180918,0.4025775,-0.0155143
82,-0.44533128,-0.47313428,"('poor', 'rich')",0.53961945,0.47603092,1.1631969,1.0403945,6.8427205,6.800868,2.0250514,1.9610398,-0.0640116
83,-0.04762902,-0.1221095,"('powerless', 'powerful')",0.6789006,0.6022039,-1.4434307,-1.4222229,-0.8278954,-0.86894244,-0.4100136,-0.4527677,-0.0427541
84,0.094041154,0.0071856063,"('inferior', 'superior')",0.18954743,0.08493568,0.18639195,0.13703771,0.43302515,0.4388698,0.2257514,0.1670072,-0.0587442
85,0.9647718,0.88719857,"('insignificant', 'prestigious')",-2.1291385,-2.2576225,-1.0589975,-1.1469879,1.1123736,1.106557,-0.2777477,-0.3527137,-0.074966
86,-1.843543,-1.914986,"('uninfluential', 'influential')",0.7525169,0.7325095,-1.1736407,-1.0392734,-0.3724113,-0.30249345,-0.6592695,-0.6310608,0.0282087
87,0.634629,0.5213187,"('unsuccessful', 'successful')",1.830305,1.742538,1.7480415,1.535905,0.79310834,0.7677673,1.251521,1.1418823,-0.1096387
88,0.27970982,0.1474368,"('low', 'eminent')",-0.2936879,-0.5650896,-0.25585198,-0.41507584,0.4826541,0.40802383,0.053206,-0.1061762,-0.1593822
