,kohls_male,kohls_female,tuple,corp_male,corp_female,average_male,average_female,female-male
34,-0.14953187,-0.035602894,"('mean', 'honorable')",5.7178097,5.9127584,2.7841389,2.9385777,0.1544388
35,-0.11398517,-0.13401002,"('corrupt', 'incorrupt')",-0.6106544,-0.6157881,-0.3623198,-0.3748991,-0.0125793
36,-1.1820765,-1.2848034,"('hostile', 'amicable')",-0.2805317,-0.41506448,-0.731304,-0.8499339,-0.1186299
37,-0.34934604,-0.32505578,"('fake', 'genuine')",-0.06759647,0.024856396,-0.2084713,-0.1500997,0.0583716
38,-0.32940996,-0.37821943,"('untruthful', 'truthful')",-0.0606854,0.036881432,-0.1950477,-0.170669,0.0243787
39,1.2087965,1.2211744,"('exploitative', 'cooperative')",0.34727803,0.3311679,0.7780373,0.7761711,-0.0018662
40,0.054044604,0.08496578,"('stingy', 'generous')",-2.105337,-2.1263285,-1.0256462,-1.0206814,0.0049648
41,0.12282786,0.1504122,"('unforgiving', 'forgiving')",-0.1712759,-0.30000952,-0.024224,-0.0747987,-0.0505747
42,0.6347933,0.677211,"('unreliable', 'reliable')",-3.5710955,-3.470965,-1.4681511,-1.3968769,0.0712742
43,0.2300082,0.276927,"('irresponsible', 'responsible')",0.37552303,0.37238783,0.3027656,0.3246574,0.0218918
44,-0.03615947,0.0014984589,"('prejudiced', 'unprejudiced')",-1.3809042,-1.371126,-0.7085319,-0.6848138,0.0237181
45,-0.059075303,-0.13250403,"('incompetent', 'competent')",0.19585496,0.07344484,0.0683898,-0.0295296,-0.0979194
46,0.15611953,0.12967442,"('uncompetitive', 'competitive')",-0.64522964,-0.74973476,-0.2445551,-0.3100302,-0.0654751
47,0.11392117,0.2376751,"('stupid', 'smart')",5.2925835,5.463363,2.7032523,2.8505192,0.1472669
48,-0.74974644,-0.6911193,"('unintelligent', 'intelligent')",0.8207859,0.810575,0.0355197,0.0597278,0.0242081
49,-0.53461057,-0.32719028,"('unable', 'able')",-0.08972436,0.013763503,-0.3121675,-0.1567134,0.1554541
50,-0.24949822,-0.24636261,"('clumsy', 'skillful')",0.12630665,0.06793482,-0.0615958,-0.0892139,-0.0276181
51,0.40195817,0.2182864,"('uneducated', 'educated')",0.28651914,0.2091411,0.3442386,0.2137138,-0.1305248
52,-0.6855201,-0.8751644,"('irrational', 'rational')",0.0169618,-0.05944714,-0.3342791,-0.4673058,-0.1330267
53,-0.7899632,-0.91267365,"('uncreative', 'creative')",0.1698265,0.16704534,-0.3100683,-0.3728141,-0.0627458
54,-0.67723495,-0.73079973,"('incapable', 'capable')",0.53325975,0.6797733,-0.0719876,-0.0255132,0.0464744
55,0.18036498,0.1807119,"('incompetent', 'clever')",0.40087995,0.33395922,0.2906225,0.2573355,-0.033287
56,1.1691036,1.0908072,"('impractical', 'practical')",-0.11654726,-0.14451087,0.5262782,0.4731482,-0.05313
57,-0.8896452,-1.0499005,"('unimaginative', 'imaginative')",-3.263867,-3.3582206,-2.076756,-2.2040606,-0.1273046
58,0.13142283,0.09241319,"('undiscriminating', 'discriminating')",0.0025666505,0.011620436,0.0669947,0.0520168,-0.0149779
59,0.24445997,0.2291154,"('foolish', 'wise')",0.09157921,0.17778575,0.1680196,0.2034506,0.035431
60,0.6061921,0.72515094,"('inefficient', 'efficient')",0.19888334,0.26755637,0.4025377,0.4963537,0.093816
61,-0.3592688,-0.5189575,"('illogical', 'logical')",0.38462862,0.21979389,0.0126799,-0.1495818,-0.1622617
62,0.4295175,0.57484925,"('incompetent', 'brilliant')",0.63164294,0.8119991,0.5305802,0.6934242,0.162844
63,0.2651165,0.24685301,"('unperceptive', 'insightful')",0.4534543,0.558732,0.3592854,0.4027925,0.0435071
64,0.13425887,0.064083055,"('shy', 'confident')",-6.7562566,-6.8046694,-3.3109989,-3.3702931,-0.0592942
65,0.0823877,0.070405364,"('insecure', 'secure')",-0.28810918,-0.29226756,-0.1028607,-0.1109311,-0.0080704
66,-0.7419798,-0.82946074,"('inactive', 'active')",-0.10657564,-0.06981746,-0.4242777,-0.4496391,-0.0253614
67,0.67670876,0.6370164,"('doubtful', 'determined')",-0.19622177,-0.2872971,0.2402435,0.1748597,-0.0653838
68,-0.3268416,-0.23759136,"('dependent', 'independent')",-0.76765305,-0.6810196,-0.5472473,-0.4593055,0.0879418
69,-0.07098065,-0.0091351345,"('lazy', 'industrious')",-0.7572818,-0.7168951,-0.4141312,-0.3630151,0.0511161
70,0.18979765,0.23263787,"('lethargic', 'energetic')",0.05637659,0.089682594,0.1230871,0.1611602,0.0380731
71,0.0034441855,-0.09394147,"('diffident', 'self-confident')",0.4862567,0.4553841,0.2448504,0.1807213,-0.0641291
72,-0.55179214,-0.47507977,"('unambitious', 'ambitious')",-0.5340557,-0.41833544,-0.5429239,-0.4467076,0.0962163
73,0.7014535,0.7867464,"('helpless', 'self-reliant')",-3.3559544,-3.17508,-1.3272505,-1.1941669,0.1330836
74,0.25935578,0.20650515,"('undedicated', 'dedicated')",-0.45048565,-0.5802381,-0.0955649,-0.1868665,-0.0913016
75,-0.22203657,-0.21802947,"('meek', 'impulsive')",-0.81468564,-0.657,-0.5183611,-0.4375147,0.0808464
76,0.13380462,0.25157702,"('anxious', 'daring')",-0.26872584,-0.17968321,-0.0674606,0.0359469,0.1034075
77,0.23286186,0.14278045,"('unmotivated', 'motivated')",-0.8454092,-0.826575,-0.3062737,-0.3418972,-0.0356235
78,-0.5176446,-0.5173862,"('nonresilient', 'resilient')",0.06475557,0.07944541,-0.2264445,-0.2189704,0.0074741
79,-1.1575295,-1.3059201,"('wavering', 'unwavering')",-0.6098984,-0.5537494,-0.883714,-0.9298347,-0.0461207
80,0.6112858,0.5794918,"('dominated', 'dominating')",-0.67601573,-0.6634508,-0.032365,-0.0419795,-0.0096145
81,0.30108488,0.20996329,"('submissive', 'aggressive')",-0.80415434,-0.71639967,-0.2515347,-0.2532182,-0.0016835
82,-0.1230226,-0.1254568,"('poor', 'rich')",6.3665805,6.442496,3.121779,3.1585195,0.0367405
83,-0.0471011,-0.15465686,"('powerless', 'powerful')",-0.7569105,-0.8522242,-0.4020058,-0.5034405,-0.1014347
84,0.07582912,0.06150624,"('inferior', 'superior')",0.9485196,1.0170598,0.5121744,0.539283,0.0271086
85,-0.18115625,-0.3160113,"('insignificant', 'prestigious')",-0.2585283,-0.3086414,-0.2198423,-0.3123264,-0.0924841
86,-1.1074251,-1.3187498,"('uninfluential', 'influential')",-0.45023504,-0.5578044,-0.7788301,-0.9382771,-0.159447
87,0.20259559,0.10024528,"('unsuccessful', 'successful')",1.180054,1.1597952,0.6913248,0.6300202,-0.0613046
88,-1.0915209,-1.1900357,"('low', 'eminent')",-0.42283452,-0.5262903,-0.7571777,-0.858163,-0.1009853
