,apollo_male,apollo_female,tuple,education_male,education_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
15,0.0508782,-0.07619202,"('boring', 'funny')",0.0050433166,-0.069894575,-0.8652548,-1.032501,0.55585337,0.4792444,-0.06337,-0.1748358,-0.1114658
16,-1.543305,-1.5556825,"('unpopular', 'popular')",-0.13376981,-0.22413215,-0.14990023,-0.14473306,0.51994354,0.46840566,-0.3267579,-0.3640355,-0.0372776
17,-1.1033651,-1.0779462,"('nasty', 'nice')",-0.15796366,-0.076448396,-0.9082282,-0.8246008,-0.5333177,-0.509597,-0.6757187,-0.6221481,0.0535706
18,0.22172412,0.27582192,"('disagreeable', 'welcoming')",-0.52100605,-0.3461743,-0.33283558,-0.1329279,-0.4141715,-0.35645685,-0.2615722,-0.1399343,0.1216379
19,-1.3395367,-1.2963096,"('inhospitable', 'hospitable')",0.013013544,0.13559821,-1.3106296,-1.195573,-0.23150116,-0.07216354,-0.7171634,-0.607112,0.1100514
20,0.2087636,0.28550988,"('rough', 'thoughtful')",-0.078060016,-0.021857984,0.648718,0.67829514,0.94882274,0.9621966,0.4320611,0.4760359,0.0439748
21,0.5683689,0.46279284,"('immoral', 'moral')",2.3274713,2.1749194,0.7537084,0.64170337,-0.5330187,-0.58157027,0.7791325,0.6744614,-0.1046711
22,-0.78981876,-0.83037806,"('untrustworthy', 'trustworthy')",0.18880713,0.17260657,1.2242489,1.1041503,-1.0115777,-1.0483419,-0.0970851,-0.1504908,-0.0534057
23,0.9611684,0.88493294,"('insincere', 'sincere')",0.7256286,0.6736034,0.7200163,0.656851,5.788872,5.513759,2.0489213,1.9322866,-0.1166347
24,0.44508147,0.41600323,"('dishonest', 'honest')",0.40736562,0.42566636,-0.18222052,-0.20566052,0.64255244,0.55327106,0.3281947,0.29732,-0.0308747
25,-0.3695739,-0.36300465,"('egoistic', 'altruistic')",-0.35093632,-0.33130467,-0.35447967,-0.35689393,1.478465,1.4280982,0.1008688,0.0942237,-0.0066451
26,1.4425179,1.3792632,"('hardhearted', 'benevolent')",1.2507217,1.2274162,0.9625672,0.94627285,1.6603796,1.5532039,1.3290467,1.2765391,-0.0525076
27,0.78120655,0.9568748,"('hardhearted', 'softhearted')",0.7312151,1.077634,-0.43445596,-0.09979373,1.2191483,1.2700578,0.5742785,0.8011932,0.2269147
28,-0.08571797,-0.3009492,"('disloyal', 'loyal')",-0.07372855,-0.27282318,0.116529346,-0.13775937,1.1398401,0.8496152,0.2742307,0.0345209,-0.2397098
29,-0.62742317,-0.6378308,"('unfair', 'fair')",-1.6029701,-1.5845535,-0.6970886,-0.6727638,-0.6057438,-0.68237585,-0.8833065,-0.894381,-0.0110745
30,0.86847216,0.72289395,"('intolerant', 'tolerant')",1.5934019,1.5236143,0.68934983,0.50764734,1.3606926,1.2731128,1.1279792,1.0068171,-0.1211621
31,-1.126906,-0.93860906,"('evil', 'good')",-1.9918163,-1.8032897,-1.8539557,-1.5659841,-1.4504366,-1.3435289,-1.6057787,-1.4128529,0.1929258
32,0.11587997,0.0059481226,"('unkind', 'kind')",-0.04984233,-0.0895274,1.3479252,1.1950431,1.2591602,1.0493593,0.6682807,0.5402058,-0.1280749
33,0.19391172,0.22363274,"('wrong', 'right')",-0.07697919,0.045464523,-0.66848165,-0.60276973,-0.83712864,-0.8561394,-0.3471695,-0.297453,0.0497165
34,0.17688937,0.30988884,"('mean', 'honorable')",1.0828723,1.2032417,-0.056494024,0.16557473,5.9916906,6.111088,1.7987396,1.9474483,0.1487087
35,-0.6851656,-0.6741917,"('corrupt', 'incorrupt')",-2.2155678,-2.2171564,-1.9468637,-1.86341,-0.26148492,-0.3320203,-1.2772706,-1.2716945,0.0055761
36,-1.3470216,-1.2947116,"('hostile', 'amicable')",-1.6235126,-1.586939,-1.9741082,-1.8951957,0.15136316,0.10515968,-1.1983198,-1.1679215,0.0303983
37,0.013114721,-0.021231752,"('fake', 'genuine')",0.27100995,0.30637845,-0.063287,-0.010208176,0.2692232,0.2971388,0.1225152,0.1430193,0.0205041
38,-0.71786344,-0.7462693,"('untruthful', 'truthful')",-0.034019068,-0.037296392,-0.86675847,-0.8562016,0.03444876,0.0075260717,-0.396048,-0.4080603,-0.0120123
39,0.8543942,0.84859216,"('exploitative', 'cooperative')",0.053086404,0.070611015,1.7709491,1.7775934,-0.04873754,-0.06441341,0.657423,0.6580958,0.0006728
40,-0.048666496,0.011458619,"('stingy', 'generous')",-0.12159658,-0.005316874,0.037437614,0.22766417,-1.9203234,-1.8802483,-0.5132872,-0.4116106,0.1016766
41,-0.46977124,-0.44618505,"('unforgiving', 'forgiving')",-0.74717075,-0.6537682,0.9968111,1.0286945,0.3202197,0.30449486,0.0250222,0.058309,0.0332868
42,-0.3568142,-0.32148743,"('unreliable', 'reliable')",1.2541281,1.4620303,1.1875963,1.3294392,-2.6329558,-2.4469903,-0.1370114,0.005748,0.1427594
43,0.16737935,0.20646675,"('irresponsible', 'responsible')",1.4998696,1.681101,0.77418184,0.8605836,0.5899974,0.6088731,0.7578571,0.8392561,0.081399
44,-1.0913396,-1.0695264,"('prejudiced', 'unprejudiced')",-0.27531454,-0.26075834,-0.3622169,-0.46702227,-1.3786505,-1.3626847,-0.7768804,-0.7899979,-0.0131175
45,-0.8696307,-0.92283565,"('incompetent', 'competent')",1.002373,1.0760875,0.1632931,0.12287008,-0.44796714,-0.5285909,-0.0379829,-0.0631173,-0.0251344
46,-0.116027884,-0.18476045,"('uncompetitive', 'competitive')",0.6940496,0.78079605,1.6022627,1.5409057,-0.46787247,-0.47586945,0.428103,0.415268,-0.012835
47,-0.92554605,-0.91696715,"('stupid', 'smart')",1.5701793,1.6794088,1.2548525,1.3035806,5.6064243,5.5944567,1.8764775,1.9151198,0.0386423
48,2.3035517,2.2189395,"('unintelligent', 'intelligent')",0.71233386,0.62382233,-0.1645611,-0.1619232,0.48016015,0.4570292,0.8328712,0.784467,-0.0484042
49,0.19690874,0.15276013,"('unable', 'able')",1.3686019,1.5942819,-0.5339925,-0.3651867,-0.23629482,-0.07422567,0.1988058,0.3269074,0.1281016
50,-0.5730516,-0.62826115,"('clumsy', 'skillful')",0.58554125,0.5979424,-0.03588313,0.022226272,0.17370835,0.17408085,0.0375787,0.0414971,0.0039184
51,-0.078206405,-0.26435184,"('uneducated', 'educated')",1.7449847,1.477908,0.9840012,0.7714966,0.59962016,0.39262986,0.8125999,0.5944207,-0.2181792
52,-0.19579612,-0.33096674,"('irrational', 'rational')",0.011582911,-0.120883025,-1.4694914,-1.5007366,-0.054550838,-0.16704164,-0.4270639,-0.529907,-0.1028431
53,-0.3741868,-0.37830144,"('uncreative', 'creative')",-0.108835,0.08784155,-0.097458914,-0.006068986,1.1788574,1.1635866,0.1495942,0.2167644,0.0671702
54,0.30327547,0.23098734,"('incapable', 'capable')",1.0381092,0.9326618,-0.2526392,-0.26906922,0.8378629,0.807737,0.4816521,0.4255792,-0.0560729
55,0.7526118,0.6409114,"('incompetent', 'clever')",0.22186802,0.20073792,1.1559236,1.0623446,-0.010706339,-0.06901627,0.5299243,0.4587444,-0.0711799
56,1.261635,1.16484,"('impractical', 'practical')",1.6016167,1.5989693,1.0986451,0.89886785,0.33232647,0.21446687,1.0735558,0.969286,-0.1042698
57,0.3817761,0.32231173,"('unimaginative', 'imaginative')",0.47235173,0.50792146,-0.3787707,-0.45996833,-2.3207953,-2.3585262,-0.4613596,-0.4970653,-0.0357057
58,-0.7897829,-0.8234896,"('undiscriminating', 'discriminating')",0.12778305,0.11716385,0.59531766,0.6281367,0.074856736,0.109086305,0.0020436,0.0077243,0.0056807
59,-0.19184916,-0.18597576,"('foolish', 'wise')",1.1704506,1.1743047,-0.9504409,-0.8867218,0.11386089,0.17669134,0.0355054,0.0695746,0.0340692
60,0.43704408,0.3934301,"('inefficient', 'efficient')",1.6659794,1.7720896,1.331826,1.3471731,-0.026627894,0.037968293,0.8520554,0.8876653,0.0356099
61,0.323438,0.19552916,"('illogical', 'logical')",0.26025668,0.16941714,-0.6251623,-0.6833283,0.07837668,-0.057014275,0.0092273,-0.0938491,-0.1030764
62,1.0851204,1.0572096,"('incompetent', 'brilliant')",1.878011,2.0047987,0.51258886,0.53023803,-0.07959485,0.007784985,0.8490314,0.9000079,0.0509765
63,-0.1350611,-0.13398118,"('unperceptive', 'insightful')",1.852634,1.9025586,1.4953251,1.611696,0.7937159,0.9355724,1.0016534,1.0789614,0.077308
64,-0.56333834,-0.63802904,"('shy', 'confident')",0.8547814,0.7493442,1.3074274,1.262309,-6.2509856,-6.1456914,-1.1630287,-1.1930168,-0.0299881
65,0.71747506,0.56443983,"('insecure', 'secure')",0.092073284,-0.1517393,1.1736217,1.0234474,-0.011289822,-0.090717986,0.49297,0.3363575,-0.1566125
66,-0.9763149,-0.96484196,"('inactive', 'active')",0.17278068,0.21407074,0.52094513,0.6364039,0.8669364,0.9248464,0.1460868,0.2026198,0.056533
67,0.14065357,0.049862936,"('doubtful', 'determined')",0.8354839,0.8349048,1.1810187,1.1590842,-0.3288142,-0.38545805,0.4570855,0.4145985,-0.042487
68,-0.020683253,-0.11803481,"('dependent', 'independent')",0.532274,0.37361234,-0.4003551,-0.46449968,-0.8203749,-0.7924814,-0.1772848,-0.2503509,-0.0730661
69,-1.3960644,-1.2520688,"('lazy', 'industrious')",0.14024776,0.33903125,-0.11056045,0.13099504,-0.9029442,-0.6236478,-0.5673304,-0.3514226,0.2159078
70,0.029394519,0.0788029,"('lethargic', 'energetic')",1.2907146,1.4317694,0.74368256,0.83969444,0.70753527,0.74573565,0.6928318,0.7740006,0.0811688
71,-0.27585006,-0.23327987,"('diffident', 'self-confident')",0.47563803,0.54650223,-0.17742956,-0.03922341,0.25569814,0.21265726,0.0695141,0.121664,0.0521499
72,1.5038077,1.5303142,"('unambitious', 'ambitious')",0.54063874,0.43065065,0.19909047,0.19143882,-0.9565147,-0.9488452,0.3217556,0.3008897,-0.0208659
73,1.0505409,1.0379827,"('helpless', 'self-reliant')",1.0274593,0.7414974,-0.3356638,-0.47363833,-3.4865518,-3.3901954,-0.4360539,-0.5210884,-0.0850345
74,0.91589946,0.902852,"('undedicated', 'dedicated')",0.29025057,0.46752912,1.1003549,1.1393758,0.393776,0.4185425,0.6750702,0.7320749,0.0570047
75,-0.42396417,-0.37734404,"('meek', 'impulsive')",-0.6302527,-0.707305,-1.3878635,-1.3334496,-0.45671266,-0.3109373,-0.7246983,-0.682259,0.0424393
76,0.37935904,0.33825755,"('anxious', 'daring')",-0.28535214,-0.15807532,0.83866113,0.82926464,0.5658316,0.5254849,0.3746249,0.3837329,0.009108
77,-0.24414366,-0.2011006,"('unmotivated', 'motivated')",1.3676038,1.3013346,0.18066606,0.19500202,-1.2362057,-1.1707475,0.0169801,0.0311221,0.014142
78,-0.64986277,-0.51221806,"('nonresilient', 'resilient')",0.35107636,0.71555483,0.54431015,0.8057556,0.15046045,0.3151645,0.0989961,0.3310642,0.2320681
79,-0.47237235,-0.45126575,"('wavering', 'unwavering')",0.014666453,0.093855694,-1.8573403,-1.7499995,-0.08400994,-0.021090753,-0.599764,-0.5321251,0.0676389
80,0.05126818,-0.015198059,"('dominated', 'dominating')",0.60253453,0.4123928,1.5776569,1.3708665,-1.078217,-1.1490083,0.2883106,0.1547633,-0.1335473
81,0.058463044,-0.14895721,"('submissive', 'aggressive')",1.3947979,1.0324037,1.8799946,1.5549008,-0.35974115,-0.5096625,0.7433786,0.4821712,-0.2612074
82,-0.009035815,-0.08778303,"('poor', 'rich')",0.52654475,0.5408981,0.29353407,0.25461635,6.221564,6.076582,1.7581518,1.6960783,-0.0620735
83,-0.38943264,-0.48541537,"('powerless', 'powerful')",1.1981107,1.2405342,-0.37263525,-0.4314824,-1.0649521,-1.1493549,-0.1572273,-0.2064296,-0.0492023
84,0.721434,0.65955067,"('inferior', 'superior')",-0.34061703,-0.4449338,0.3778048,0.28391385,0.5296018,0.49838603,0.3220559,0.2492292,-0.0728267
85,-0.36848012,-0.32972556,"('insignificant', 'prestigious')",0.16189593,0.23614123,-0.7359421,-0.6709572,0.16253881,0.17394994,-0.1949969,-0.1476479,0.047349
86,1.0499861,0.90635234,"('uninfluential', 'influential')",0.9003282,0.7588582,0.41564876,0.35894662,-0.12003942,-0.21835822,0.5614809,0.4514497,-0.1100312
87,-0.26962703,-0.3929541,"('unsuccessful', 'successful')",0.26196647,0.021198947,1.3102076,1.1573772,0.64158493,0.54344356,0.486033,0.3322664,-0.1537666
88,0.32755047,0.14879996,"('low', 'eminent')",0.7089585,0.5588872,-0.36624333,-0.68560064,0.5124226,0.32081786,0.2956721,0.0857261,-0.209946
