,range_male,range_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
25,0.33861142,0.46738604,"('egoistic', 'altruistic')",0.53327453,0.5841105,1.3317832,1.2338392,0.7345564,0.7617785,0.0272221
26,0.4696288,0.36935782,"('hardhearted', 'benevolent')",0.733986,0.48279986,1.6329225,1.3077734,0.9455125,0.7199771,-0.2255354
27,-0.63794655,-0.5866307,"('hardhearted', 'softhearted')",0.18815893,0.18614489,1.5209316,1.4252647,0.357048,0.3415929,-0.0154551
28,1.1187531,1.1141161,"('disloyal', 'loyal')",0.51334333,0.42513156,1.1934019,1.229382,0.9418328,0.9228765,-0.0189563
29,0.21959792,0.13007335,"('unfair', 'fair')",-0.097137295,-0.097899355,-0.3581224,-0.56767267,-0.0785539,-0.1784996,-0.0999457
30,1.1135292,1.1762578,"('intolerant', 'tolerant')",1.315782,1.2497927,0.7385036,0.7382007,1.0559382,1.0547504,-0.0011878
31,-1.4600662,-1.4752388,"('evil', 'good')",-1.740842,-1.8150191,-0.8474618,-1.1063138,-1.3494566,-1.4655239,-0.1160673
32,0.46603826,0.45687896,"('unkind', 'kind')",0.51119924,0.45070747,1.2075094,1.0961701,0.7282489,0.6679188,-0.0603301
33,1.218895,1.1158164,"('wrong', 'right')",0.7078347,0.65720993,-0.4836362,-0.5581981,0.4810312,0.4049427,-0.0760885
34,-0.123818964,-0.10153201,"('mean', 'honorable')",0.02928041,0.08790694,5.801392,6.098702,1.9022845,2.0283589,0.1260744
35,-0.5923997,-0.6813026,"('corrupt', 'incorrupt')",-1.7826668,-1.7578934,-0.7336043,-0.91628426,-1.0362236,-1.1184935,-0.0822699
36,-1.5692016,-1.6395905,"('hostile', 'amicable')",-2.8473966,-2.9921405,-0.44766963,-0.6770109,-1.6214226,-1.7695807,-0.1481581
37,0.4283101,0.42887384,"('fake', 'genuine')",0.056919113,0.017948475,0.3062486,0.39390463,0.2638259,0.2802423,0.0164164
38,0.56145114,0.5049446,"('untruthful', 'truthful')",0.5703734,0.5342813,-0.08993444,0.035532285,0.3472967,0.3582527,0.010956
39,1.3097864,1.3344474,"('exploitative', 'cooperative')",-0.0029435381,0.069547564,0.2659914,0.32591042,0.5242781,0.5766351,0.052357
40,-0.6515412,-0.5927428,"('stingy', 'generous')",0.22345123,0.25098777,-1.6683906,-1.8755515,-0.6988269,-0.7391022,-0.0402753
41,-0.06227943,-0.06341182,"('unforgiving', 'forgiving')",0.3022634,0.23747167,0.2280918,0.039895084,0.1560253,0.0713183,-0.084707
42,-0.159644,-0.09332982,"('unreliable', 'reliable')",0.4844646,0.56747216,-3.4642315,-3.33561,-1.0464703,-0.9538225,0.0926478
43,0.85384774,0.86275655,"('irresponsible', 'responsible')",0.303724,0.34660608,0.37848693,0.51358265,0.5120196,0.5743151,0.0622955
44,-1.3376782,-1.29414,"('prejudiced', 'unprejudiced')",-0.92448837,-0.87792224,-1.6875696,-1.7177597,-1.3165787,-1.2966073,0.0199714
45,0.7562764,0.8967151,"('incompetent', 'competent')",0.90271974,0.895778,0.24068491,0.27989274,0.633227,0.6907953,0.0575683
46,0.5411944,0.54029405,"('uncompetitive', 'competitive')",1.7295499,1.6978997,-0.7310321,-0.6603499,0.5132374,0.525948,0.0127106
47,0.8115391,0.8300538,"('stupid', 'smart')",0.94365644,1.0174029,5.763977,6.0860295,2.5063909,2.6444953,0.1381044
48,0.9962787,0.9350232,"('unintelligent', 'intelligent')",1.0930861,0.9894035,0.7460203,0.7553401,0.9451284,0.8932556,-0.0518728
49,-0.10746598,-0.036141165,"('unable', 'able')",-0.14210175,-0.01661967,-0.17932463,0.10840838,-0.1429641,0.0185492,0.1615133
50,-0.20933871,-0.2184174,"('clumsy', 'skillful')",0.015133519,-0.028676543,-0.020667471,0.03849815,-0.0716242,-0.0695319,0.0020923
51,-0.92610353,-1.0341973,"('uneducated', 'educated')",-0.043027803,-0.123784676,0.5225671,0.52722245,-0.1488548,-0.2102532,-0.0613984
52,-0.41420454,-0.5662602,"('irrational', 'rational')",-0.63214445,-0.78975797,-0.061667893,-0.13186255,-0.369339,-0.4959602,-0.1266212
53,-0.17956255,-0.19533119,"('uncreative', 'creative')",0.15311423,0.054736167,0.4503988,0.4328576,0.1413168,0.0974209,-0.0438959
54,0.58925647,0.50235045,"('incapable', 'capable')",-0.30745384,-0.44698045,0.61420065,0.7913193,0.2986677,0.2822298,-0.0164379
55,0.7757027,0.9223656,"('incompetent', 'clever')",0.74120873,0.79714316,0.6176038,0.7557302,0.7115051,0.8250797,0.1135746
56,1.8750105,1.8936613,"('impractical', 'practical')",1.4490516,1.5774254,-0.65748876,-0.42690295,0.8888578,1.0147278,0.12587
57,-0.14629377,-0.14327848,"('unimaginative', 'imaginative')",0.20622703,0.11033361,-2.997152,-2.9912999,-0.979073,-1.0080816,-0.0290086
58,0.20550731,0.15421471,"('undiscriminating', 'discriminating')",0.8005095,0.7519426,0.16048236,0.111146204,0.3888331,0.3391012,-0.0497319
59,0.8731113,0.77313226,"('foolish', 'wise')",0.6575241,0.61816776,-0.15258303,-0.051288508,0.4593508,0.4466705,-0.0126803
60,1.4115627,1.5473813,"('inefficient', 'efficient')",1.9115707,2.0503478,0.13530679,0.37635624,1.1528134,1.3246951,0.1718817
61,0.69657093,0.5973849,"('illogical', 'logical')",0.88982844,0.7876356,0.7075365,0.58284056,0.7646453,0.6559537,-0.1086916
62,0.9439442,1.0918739,"('incompetent', 'brilliant')",1.0780503,1.2037816,0.38436863,0.6817154,0.8021211,0.992457,0.1903359
63,0.12289371,0.117515385,"('unperceptive', 'insightful')",1.5685772,1.4764866,0.826583,0.93845415,0.8393513,0.8441521,0.0048008
64,0.13590716,0.066320695,"('shy', 'confident')",0.96807706,0.996177,-6.6580963,-6.713989,-1.8513707,-1.8838304,-0.0324597
65,0.6330655,0.6506936,"('insecure', 'secure')",0.27734783,0.2977796,-0.094821356,0.105032265,0.271864,0.3511685,0.0793045
66,-0.6738894,-0.69272417,"('inactive', 'active')",-1.1471851,-1.0902575,0.55592185,0.4525299,-0.4217176,-0.4434839,-0.0217663
67,0.6220692,0.5074199,"('doubtful', 'determined')",0.53185654,0.61066324,-0.5957151,-0.6762253,0.1860702,0.1472859,-0.0387843
68,-0.48493275,-0.535968,"('dependent', 'independent')",-0.6081267,-0.5729787,-0.7376436,-0.65512127,-0.6102343,-0.5880226,0.0222117
69,-0.47088838,-0.476549,"('lazy', 'industrious')",0.2739771,0.38731948,-1.0904578,-1.2311125,-0.429123,-0.440114,-0.010991
70,-0.28425097,-0.237437,"('lethargic', 'energetic')",0.5894027,0.58350855,0.15558237,0.3455577,0.153578,0.2305431,0.0769651
71,1.6020415,1.6466755,"('diffident', 'self-confident')",1.1762016,1.2175204,0.24053854,0.29710233,1.0062606,1.0537661,0.0475055
72,0.3384406,0.3382575,"('unambitious', 'ambitious')",0.43578297,0.42402032,-0.1327498,0.03211288,0.2138246,0.2647969,0.0509723
73,0.2536125,0.27384713,"('helpless', 'self-reliant')",0.34459943,0.31991014,-3.5354269,-3.4468732,-0.9790716,-0.9510387,0.0280329
74,0.89093125,0.9799931,"('undedicated', 'dedicated')",0.6510811,0.6870534,-0.34587458,-0.3984868,0.3987126,0.4228532,0.0241406
75,-0.962003,-1.0045367,"('meek', 'impulsive')",-0.633601,-0.6873541,-0.75270724,-0.7268615,-0.7827704,-0.8062507,-0.0234803
76,0.35240084,0.43294728,"('anxious', 'daring')",0.62778866,0.7436282,-0.23148824,-0.13461074,0.2495671,0.3473216,0.0977545
77,0.6927594,0.79087955,"('unmotivated', 'motivated')",1.4675134,1.4939262,-1.1519632,-0.9258896,0.3361032,0.4529721,0.1168689
78,0.112383276,0.15279524,"('nonresilient', 'resilient')",0.60015994,0.6312799,0.15829377,0.21257678,0.290279,0.3322173,0.0419383
79,-0.41611347,-0.5262666,"('wavering', 'unwavering')",-1.5911129,-1.7273573,-0.5935955,-0.543,-0.8669406,-0.932208,-0.0652674
80,-0.20276919,-0.10620939,"('dominated', 'dominating')",1.0106695,1.1564206,-0.39850426,-0.16577901,0.1364654,0.2948107,0.1583453
81,0.34998947,0.37633884,"('submissive', 'aggressive')",1.4312332,1.417117,-0.44852895,-0.25456408,0.4442312,0.5129639,0.0687327
82,0.16340125,0.21769342,"('poor', 'rich')",0.48126894,0.5094827,6.891437,7.1192646,2.5120357,2.6154803,0.1034446
83,0.13461535,0.15264842,"('powerless', 'powerful')",0.07053639,0.15414275,-0.96351874,-0.876341,-0.252789,-0.1898499,0.0629391
84,0.70720416,0.62814194,"('inferior', 'superior')",0.3796577,0.40520802,0.45348227,0.3974223,0.513448,0.4769241,-0.0365239
85,-0.22383758,-0.33430246,"('insignificant', 'prestigious')",-0.3465237,-0.53551203,-0.27869445,-0.49615693,-0.2830186,-0.4553238,-0.1723052
86,-0.39779317,-0.49423572,"('uninfluential', 'influential')",0.18003577,0.095412076,0.1605706,0.13054638,-0.0190623,-0.0894258,-0.0703635
87,0.44361135,0.46431693,"('unsuccessful', 'successful')",0.96396315,1.0201379,0.9651929,1.1961093,0.7909225,0.8935214,0.1025989
88,-0.4123339,-0.4879912,"('low', 'eminent')",-0.24711722,-0.3429685,-0.27601978,-0.2780103,-0.3118236,-0.3696566,-0.057833
