,sunedison_male,sunedison_female,tuple,inc_male,inc_female,average_male,average_female,female-male
68,-0.08519921,-0.1267959,"('dependent', 'independent')",-0.55113304,-0.56200063,-0.3181661,-0.3443983,-0.0262322
69,-0.47269893,-0.38852558,"('lazy', 'industrious')",-0.56369203,-0.5540785,-0.5181955,-0.471302,0.0468935
70,0.158367,0.3304082,"('lethargic', 'energetic')",0.67934704,0.7219043,0.418857,0.5261562,0.1072992
71,-0.5899084,-0.62713516,"('diffident', 'self-confident')",0.35705632,0.3922059,-0.1164261,-0.1174646,-0.0010385
72,-0.686821,-0.7099587,"('unambitious', 'ambitious')",-0.9172904,-0.84849745,-0.8020557,-0.7792281,0.0228276
73,0.8085813,0.8252098,"('helpless', 'self-reliant')",-2.5577574,-2.5560267,-0.874588,-0.8654084,0.0091796
74,-0.5672233,-0.3768524,"('undedicated', 'dedicated')",0.0121832695,-0.04318183,-0.27752,-0.2100171,0.0675029
75,-0.39855492,-0.47168145,"('meek', 'impulsive')",-0.43335733,-0.40345833,-0.4159561,-0.4375699,-0.0216138
76,0.5898401,0.77086246,"('anxious', 'daring')",0.28471512,0.43409073,0.4372776,0.6024766,0.165199
77,-0.2796688,-0.36592656,"('unmotivated', 'motivated')",-1.0100787,-0.97153085,-0.6448737,-0.6687287,-0.023855
78,-1.475113,-1.2817094,"('nonresilient', 'resilient')",0.06402984,0.115660205,-0.7055416,-0.5830246,0.122517
79,-0.89475566,-0.8242741,"('wavering', 'unwavering')",-0.40044844,-0.33269158,-0.6476021,-0.5784829,0.0691192
80,-0.26651892,-0.4002109,"('dominated', 'dominating')",-1.4119283,-1.3141049,-0.8392236,-0.8571579,-0.0179343
81,0.8394733,0.44017887,"('submissive', 'aggressive')",-0.5605931,-0.51186776,0.1394401,-0.0358444,-0.1752845
82,-0.6813265,-0.6357026,"('poor', 'rich')",5.515822,5.6675344,2.4172478,2.5159159,0.0986681
83,-0.058313645,-0.08525801,"('powerless', 'powerful')",-0.97080237,-1.0563911,-0.514558,-0.5708246,-0.0562666
84,0.57968456,0.44342795,"('inferior', 'superior')",1.0740643,1.0368828,0.8268744,0.7401553,-0.0867191
85,-0.90553707,-0.8681022,"('insignificant', 'prestigious')",0.605701,0.581011,-0.149918,-0.1435456,0.0063724
86,-1.4063082,-1.5012796,"('uninfluential', 'influential')",-0.2334274,-0.41186425,-0.8198678,-0.9565719,-0.1367041
87,-0.35849157,-0.6424604,"('unsuccessful', 'successful')",0.637778,0.67196774,0.1396432,0.0147537,-0.1248895
88,-0.08602574,-0.13447052,"('low', 'eminent')",0.25334954,0.2520175,0.0836619,0.0587735,-0.0248884
