,affect_male,affect_female,tuple,average_male,average_female,female-male
79,-0.54196537,-0.36182967,"('wavering', 'unwavering')",-0.5419654,-0.3618297,0.1801357
80,0.41910732,0.2247335,"('dominated', 'dominating')",0.4191073,0.2247335,-0.1943738
81,0.25731644,0.019261204,"('submissive', 'aggressive')",0.2573164,0.0192612,-0.2380552
82,6.631257,6.866331,"('poor', 'rich')",6.6312571,6.8663311,0.235074
83,-0.41996136,-0.43151402,"('powerless', 'powerful')",-0.4199614,-0.431514,-0.0115526
84,0.13807625,0.069517136,"('inferior', 'superior')",0.1380762,0.0695171,-0.0685591
85,-1.2379612,-1.1753743,"('insignificant', 'prestigious')",-1.2379612,-1.1753743,0.0625869
86,0.9628649,0.7661128,"('uninfluential', 'influential')",0.9628649,0.7661128,-0.1967521
87,0.61797637,0.71493226,"('unsuccessful', 'successful')",0.6179764,0.7149323,0.0969559
88,0.55036795,0.62202334,"('low', 'eminent')",0.550368,0.6220233,0.0716553
