,danaher_male,danaher_female,tuple,corp_male,corp_female,average_male,average_female,female-male
59,-0.50862586,-0.5472855,"('foolish', 'wise')",0.23621304,0.31703463,-0.1362064,-0.1151254,0.021081
60,3.2431595,3.3996692,"('inefficient', 'efficient')",0.20993702,0.25994477,1.7265483,1.8298069,0.1032586
61,0.2635281,0.17206337,"('illogical', 'logical')",0.33419088,0.119937815,0.2988595,0.1460006,-0.1528589
62,2.5508692,2.7803175,"('incompetent', 'brilliant')",0.8054814,0.9398106,1.6781753,1.860064,0.1818887
63,0.9626241,1.0828811,"('unperceptive', 'insightful')",0.6703676,0.72713125,0.8164958,0.9050062,0.0885104
64,0.644685,0.5176368,"('shy', 'confident')",-6.012173,-6.0778456,-2.6837442,-2.7801044,-0.0963602
65,1.2689109,1.2733992,"('insecure', 'secure')",-0.3975769,-0.4318604,0.435667,0.4207694,-0.0148976
66,-2.084839,-2.128777,"('inactive', 'active')",-0.3101762,-0.29429603,-1.1975076,-1.2115365,-0.0140289
67,1.3348954,1.1850847,"('doubtful', 'determined')",-0.42362309,-0.43437728,0.4556361,0.3753537,-0.0802824
68,0.34615663,0.33279413,"('dependent', 'independent')",-0.6331476,-0.62671214,-0.1434955,-0.146959,-0.0034635
69,-0.8997777,-1.0037767,"('lazy', 'industrious')",-0.379767,-0.30232581,-0.6397724,-0.6530513,-0.0132789
70,1.2927712,1.5324013,"('lethargic', 'energetic')",-0.26254737,-0.22774114,0.5151119,0.6523301,0.1372182
71,-0.538113,-0.535907,"('diffident', 'self-confident')",0.39649186,0.39767656,-0.0708106,-0.0691152,0.0016954
72,-0.51162124,-0.46446103,"('unambitious', 'ambitious')",-0.6725065,-0.62734,-0.5920639,-0.5459005,0.0461634
73,0.08178792,0.049474645,"('helpless', 'self-reliant')",-2.845534,-2.7756577,-1.3818731,-1.3630915,0.0187816
74,0.85362905,0.9746256,"('undedicated', 'dedicated')",-0.49376583,-0.5587315,0.1799316,0.207947,0.0280154
75,-1.1878413,-1.201157,"('meek', 'impulsive')",-0.72000855,-0.5775008,-0.9539249,-0.8893289,0.064596
76,1.6818503,1.8359728,"('anxious', 'daring')",-0.3523996,-0.28360382,0.6647254,0.7761845,0.1114591
77,0.4584585,0.5245953,"('unmotivated', 'motivated')",-0.8455685,-0.79627687,-0.193555,-0.1358408,0.0577142
78,-0.49938768,-0.3785002,"('nonresilient', 'resilient')",0.15280782,0.16736409,-0.1732899,-0.1055681,0.0677218
79,-2.2854083,-2.3798254,"('wavering', 'unwavering')",-0.53195083,-0.45764917,-1.4086795,-1.4187373,-0.0100578
80,1.4320545,1.3895872,"('dominated', 'dominating')",-1.0185213,-1.0221208,0.2067666,0.1837332,-0.0230334
81,2.6648955,2.5555606,"('submissive', 'aggressive')",-0.46735996,-0.4604445,1.0987678,1.0475581,-0.0512097
82,-0.30188793,-0.24860078,"('poor', 'rich')",5.732851,5.746546,2.7154815,2.7489724,0.0334909
83,0.09762992,0.010792166,"('powerless', 'powerful')",-0.831704,-0.8534334,-0.3670371,-0.4213206,-0.0542835
84,0.7714456,0.7272342,"('inferior', 'superior')",1.1224129,1.1725602,0.9469292,0.9498972,0.002968
85,-2.1725502,-2.3217337,"('insignificant', 'prestigious')",-0.07467706,-0.07862976,-1.1236136,-1.2001817,-0.0765681
86,0.36510548,0.4126044,"('uninfluential', 'influential')",-0.46894833,-0.6301809,-0.0519214,-0.1087883,-0.0568669
87,0.33122084,0.21244466,"('unsuccessful', 'successful')",0.84668726,0.81409746,0.588954,0.5132711,-0.0756829
88,-0.20941228,-0.35752618,"('low', 'eminent')",-0.15071473,-0.20005576,-0.1800635,-0.278791,-0.0987275
