,nordson_male,nordson_female,tuple,corp_male,corp_female,average_male,average_female,female-male
51,-0.28798702,-0.37806076,"('uneducated', 'educated')",0.1472868,-0.0051278695,-0.0703501,-0.1915943,-0.1212442
52,-0.16343828,-0.24364138,"('irrational', 'rational')",0.70385015,0.6458036,0.2702059,0.2010811,-0.0691248
53,-0.29503208,-0.33298254,"('uncreative', 'creative')",0.26802942,0.20828208,-0.0135013,-0.0623502,-0.0488489
54,-0.5008614,-0.5315768,"('incapable', 'capable')",0.46279767,0.53965425,-0.0190319,0.0040387,0.0230706
55,-0.0066845343,-0.01866278,"('incompetent', 'clever')",-0.10882077,-0.22378422,-0.0577527,-0.1212235,-0.0634708
56,0.31238273,0.30218393,"('impractical', 'practical')",-0.6299425,-0.71613634,-0.1587799,-0.2069762,-0.0481963
57,-0.21179588,-0.2644478,"('unimaginative', 'imaginative')",-2.878869,-2.9431558,-1.5453324,-1.6038017,-0.0584693
58,-0.010961706,0.016524922,"('undiscriminating', 'discriminating')",0.084382094,0.058859594,0.0367102,0.0376923,0.0009821
59,0.1267316,0.15689774,"('foolish', 'wise')",0.17004505,0.27325064,0.1483883,0.2150742,0.0666859
60,-0.15090212,-0.084512755,"('inefficient', 'efficient')",-0.8224009,-0.8108322,-0.4866515,-0.4476725,0.038979
61,-0.4574036,-0.5160989,"('illogical', 'logical')",0.22963883,0.035827335,-0.1138824,-0.2401358,-0.1262534
62,-0.15007204,-0.06456727,"('incompetent', 'brilliant')",-0.0010624602,0.010469012,-0.0755672,-0.0270491,0.0485181
63,-0.69034594,-0.6636533,"('unperceptive', 'insightful')",-0.101765305,-0.11830193,-0.3960556,-0.3909776,0.005078
64,-0.6368123,-0.61009455,"('shy', 'confident')",-6.2366557,-6.3387623,-3.436734,-3.4744284,-0.0376944
65,-0.3293019,-0.44960773,"('insecure', 'secure')",-0.6390462,-0.7061721,-0.484174,-0.5778899,-0.0937159
66,-0.3314972,-0.3216889,"('inactive', 'active')",0.39842832,0.46757233,0.0334656,0.0729417,0.0394761
67,0.4718665,0.5356399,"('doubtful', 'determined')",-0.35864002,-0.35704225,0.0566132,0.0892988,0.0326856
68,-0.74353987,-0.72084963,"('dependent', 'independent')",-1.0688386,-1.0677904,-0.9061892,-0.89432,0.0118692
69,0.60134315,0.6892974,"('lazy', 'industrious')",-0.19039297,-0.100751445,0.2054751,0.294273,0.0887979
70,-0.555,-0.5035308,"('lethargic', 'energetic')",-0.56576824,-0.58246833,-0.5603842,-0.5429996,0.0173846
71,0.5187112,0.49202812,"('diffident', 'self-confident')",0.48590696,0.4759272,0.5023091,0.4839777,-0.0183314
72,-0.6979043,-0.7395799,"('unambitious', 'ambitious')",-0.99654675,-0.98322463,-0.8472255,-0.8614023,-0.0141768
73,0.108136185,0.10983804,"('helpless', 'self-reliant')",-3.0007448,-2.9497094,-1.4463043,-1.4199357,0.0263686
74,-0.17189619,-0.11136571,"('undedicated', 'dedicated')",-0.5578263,-0.65240943,-0.3648612,-0.3818876,-0.0170264
75,-0.18625703,-0.16630961,"('meek', 'impulsive')",-0.38148376,-0.2722491,-0.2838704,-0.2192793,0.0645911
76,-0.31950003,-0.25797153,"('anxious', 'daring')",-0.82151496,-0.75952244,-0.5705075,-0.508747,0.0617605
77,-0.0145330485,0.038871005,"('unmotivated', 'motivated')",-1.2748363,-1.2009876,-0.6446847,-0.5810583,0.0636264
78,-0.55182475,-0.4915998,"('nonresilient', 'resilient')",0.24444845,0.25416917,-0.1536881,-0.1187153,0.0349728
79,-0.16437876,-0.18796808,"('wavering', 'unwavering')",-0.35683846,-0.30415538,-0.2606086,-0.2460617,0.0145469
80,0.16226119,0.11396243,"('dominated', 'dominating')",-0.85982317,-0.8418599,-0.348781,-0.3639487,-0.0151677
81,-0.49981412,-0.6644057,"('submissive', 'aggressive')",-1.1035384,-1.1206727,-0.8016763,-0.8925392,-0.0908629
82,-0.50433576,-0.50288343,"('poor', 'rich')",5.3951597,5.3773937,2.4454119,2.4372551,-0.0081568
83,0.31436127,0.3666969,"('powerless', 'powerful')",-0.5089223,-0.512381,-0.0972805,-0.0728421,0.0244384
84,0.30008903,0.17156138,"('inferior', 'superior')",0.7813881,0.75516766,0.5407386,0.4633645,-0.0773741
85,0.25880283,0.31362075,"('insignificant', 'prestigious')",0.6821865,0.7208469,0.4704947,0.5172338,0.0467391
86,-0.532849,-0.6372034,"('uninfluential', 'influential')",-0.4491001,-0.633142,-0.4909745,-0.6351727,-0.1441982
87,-0.45884755,-0.5252899,"('unsuccessful', 'successful')",0.60920733,0.68109196,0.0751799,0.077901,0.0027211
88,-0.36353043,-0.37532115,"('low', 'eminent')",-0.47756884,-0.4912037,-0.4205496,-0.4332624,-0.0127128
