,dr_male,dr_female,tuple,horton_male,horton_female,inc_male,inc_female,average_male,average_female,female-male
22,1.287642,1.2887131,"('untrustworthy', 'trustworthy')",1.5465467,1.4148883,-0.4376407,-0.47233233,0.7988493,0.7437564,-0.0550929
23,1.7975407,1.6989837,"('insincere', 'sincere')",0.956431,0.7788142,5.735076,5.583425,2.8296827,2.6870743,-0.1426084
24,0.462905,0.48695153,"('dishonest', 'honest')",1.0212169,0.9834014,0.75776345,0.707679,0.7472951,0.7260106,-0.0212845
25,-1.908768,-1.7770114,"('egoistic', 'altruistic')",-0.15148294,-0.078256145,0.54865545,0.59461075,-0.5038652,-0.4202189,0.0836463
26,-0.75794095,-0.83127564,"('hardhearted', 'benevolent')",1.3865924,1.2632556,1.2726042,1.153679,0.6337519,0.528553,-0.1051989
27,-1.0500325,-0.9944736,"('hardhearted', 'softhearted')",-0.45273495,-0.33067316,0.6952238,0.68332404,-0.2691812,-0.2139409,0.0552403
28,-0.5429812,-0.58125865,"('disloyal', 'loyal')",0.07392533,-0.008029869,0.88726753,0.7444166,0.1394039,0.0517094,-0.0876945
29,-0.681124,-0.6826035,"('unfair', 'fair')",-0.18281251,-0.11012841,-0.82747054,-0.9482947,-0.5638023,-0.5803422,-0.0165399
30,2.3209147,2.31754,"('intolerant', 'tolerant')",1.6503457,1.494915,1.7853457,1.6806704,1.9188687,1.8310418,-0.0878269
31,-2.8900242,-2.891359,"('evil', 'good')",-1.9786255,-1.8506323,-1.4910846,-1.5325434,-2.1199114,-2.0915117,0.0283997
32,2.5630896,2.4885104,"('unkind', 'kind')",0.4975347,0.36146915,1.3755394,1.2278119,1.4787213,1.3592637,-0.1194576
33,-1.1307029,-1.1436936,"('wrong', 'right')",0.9110158,0.9545719,-0.9492374,-0.918183,-0.3896415,-0.3691016,0.0205399
34,0.5292815,0.547446,"('mean', 'honorable')",-1.3603309,-1.355201,6.0006294,5.9386153,1.7231933,1.7102868,-0.0129065
35,-2.4613163,-2.488893,"('corrupt', 'incorrupt')",-1.3986154,-1.1969222,-0.68105197,-0.6751637,-1.5136612,-1.4536597,0.0600015
36,-3.0398364,-3.0452435,"('hostile', 'amicable')",-1.6247019,-1.5787511,-0.5271708,-0.68335336,-1.7305697,-1.7691161,-0.0385464
37,0.69587415,0.6957464,"('fake', 'genuine')",0.78291035,0.83046633,0.4160545,0.4075956,0.631613,0.6446028,0.0129898
38,0.47887436,0.4452838,"('untruthful', 'truthful')",0.27256092,0.24423167,0.4351497,0.43171784,0.3955283,0.3737444,-0.0217839
39,0.17784384,0.27574262,"('exploitative', 'cooperative')",2.0578613,2.0640593,0.003289558,0.016844392,0.7463315,0.7855487,0.0392172
40,-0.005648477,0.07429111,"('stingy', 'generous')",0.0061692344,0.007261849,-1.5904684,-1.5069549,-0.5299826,-0.475134,0.0548486
41,1.3259388,1.2640908,"('unforgiving', 'forgiving')",1.7602457,1.5329354,0.35534817,0.2551864,1.1471775,1.0174042,-0.1297733
42,0.32444733,0.28675675,"('unreliable', 'reliable')",0.7077023,0.6302035,-2.6713645,-2.571145,-0.546405,-0.5513949,-0.0049899
43,1.6605594,1.6778649,"('irresponsible', 'responsible')",2.3453808,2.2065778,1.0137751,0.8927298,1.6732384,1.5923909,-0.0808475
44,-1.765238,-1.755354,"('prejudiced', 'unprejudiced')",-1.2793485,-1.2582747,-1.6529906,-1.6498921,-1.5658592,-1.5545069,0.0113523
45,2.2048702,2.1056747,"('incompetent', 'competent')",2.1689339,1.9543315,0.5416458,0.345491,1.6384834,1.468499,-0.1699844
46,2.4317148,2.4453704,"('uncompetitive', 'competitive')",1.6898804,1.5420178,0.33950478,0.2179631,1.4870334,1.4017838,-0.0852496
47,1.2519225,1.3292822,"('stupid', 'smart')",0.3205397,0.3226876,5.1128917,5.1582317,2.2284513,2.2700672,0.0416159
48,1.5788596,1.5815139,"('unintelligent', 'intelligent')",1.095473,0.99699897,1.0362239,0.955814,1.2368522,1.178109,-0.0587432
49,0.43319455,0.5071678,"('unable', 'able')",-0.38622516,-0.28598645,0.2372192,0.32533163,0.0947295,0.182171,0.0874415
50,-0.5177788,-0.55173516,"('clumsy', 'skillful')",-0.17382139,-0.15704738,0.30806082,0.297836,-0.1278465,-0.1369822,-0.0091357
51,2.8614507,2.5670161,"('uneducated', 'educated')",1.526893,1.396142,0.7349826,0.6616054,1.7077754,1.5415878,-0.1661876
52,-2.0395515,-2.052848,"('irrational', 'rational')",-1.9936699,-1.9261879,-0.8973396,-0.94356775,-1.6435204,-1.6408679,0.0026525
53,-1.0613879,-0.99819124,"('uncreative', 'creative')",-0.30743715,-0.27901036,0.45310393,0.39845577,-0.3052404,-0.2929153,0.0123251
54,-1.0300578,-1.0445182,"('incapable', 'capable')",-0.59821177,-0.48252726,0.8283696,0.8839426,-0.2666333,-0.2143676,0.0522657
55,2.6975236,2.7360792,"('incompetent', 'clever')",1.7347425,1.487796,0.47104225,0.36790124,1.6344361,1.5305921,-0.103844
56,3.3022516,3.2228022,"('impractical', 'practical')",1.8232293,1.6363742,1.0021901,0.8900036,2.0425569,1.9163934,-0.1261635
57,1.3120397,1.1589255,"('unimaginative', 'imaginative')",-0.5100074,-0.69209903,-1.9666963,-2.0990107,-0.3882213,-0.5440614,-0.1558401
58,0.13955739,0.09679218,"('undiscriminating', 'discriminating')",0.8411514,0.7585219,0.32325363,0.21918134,0.4346542,0.3581651,-0.0764891
59,-0.9861582,-0.96752757,"('foolish', 'wise')",-0.7046484,-0.60071784,0.122770965,0.21294709,-0.5226785,-0.4517661,0.0709124
60,2.9448054,2.934939,"('inefficient', 'efficient')",2.1404107,2.0142572,1.0095953,0.9765412,2.0316038,1.9752456,-0.0563582
61,0.2455939,0.17268227,"('illogical', 'logical')",1.2620674,1.198221,0.12044345,-0.030603213,0.5427016,0.4467667,-0.0959349
62,2.9741817,3.0116029,"('incompetent', 'brilliant')",1.8774014,1.9081178,1.086807,1.178525,1.9794633,2.0327485,0.0532852
63,1.965488,1.8721611,"('unperceptive', 'insightful')",1.5469562,1.4612082,1.7686821,1.7315698,1.7603753,1.688313,-0.0720623
64,0.7890245,0.71342933,"('shy', 'confident')",0.68074316,0.56829506,-5.3911977,-5.2939057,-1.3071434,-1.3373938,-0.0302504
65,1.4262837,1.3941923,"('insecure', 'secure')",2.0901637,1.8616099,0.002935648,-0.042312697,1.1731277,1.0711632,-0.1019645
66,-1.9066337,-1.976992,"('inactive', 'active')",-0.9595962,-0.8500037,0.43225643,0.49842045,-0.8113245,-0.7761918,0.0351327
67,0.31947187,0.19716708,"('doubtful', 'determined')",0.5012405,0.40377071,-0.15922073,-0.18789525,0.2204972,0.1376808,-0.0828164
68,0.7599811,0.7751761,"('dependent', 'independent')",0.15585704,0.16102311,-0.4666981,-0.47465461,0.1497133,0.1538482,0.0041349
69,-1.9290544,-1.7954727,"('lazy', 'industrious')",-1.004953,-0.82444775,-0.5234642,-0.42339665,-1.1524905,-1.014439,0.1380515
70,1.4548368,1.4097902,"('lethargic', 'energetic')",1.4481509,1.4213222,1.4599621,1.4596881,1.4543166,1.4302669,-0.0240497
71,0.5359486,0.51229924,"('diffident', 'self-confident')",1.3199879,1.3336003,0.7139847,0.6735362,0.8566404,0.839812,-0.0168284
72,1.2173066,1.1906874,"('unambitious', 'ambitious')",0.5043056,0.4687567,-0.977645,-0.9237843,0.2479891,0.2452199,-0.0027692
73,-0.077386975,-0.058629327,"('helpless', 'self-reliant')",-0.18914552,-0.029225856,-2.9362803,-2.795947,-1.0676042,-0.9612674,0.1063368
74,1.2714723,1.2238492,"('undedicated', 'dedicated')",1.2401924,1.2201234,0.3439513,0.19202456,0.951872,0.8786657,-0.0732063
75,-0.8542105,-0.92054653,"('meek', 'impulsive')",-1.8812522,-1.750554,-0.4855557,-0.38085037,-1.0736728,-1.017317,0.0563558
76,0.7451586,0.7094453,"('anxious', 'daring')",1.2737094,1.2295101,0.8159068,0.84719014,0.9449249,0.9287151,-0.0162098
77,0.46971136,0.49996668,"('unmotivated', 'motivated')",-0.2410625,-0.3319973,-0.4560305,-0.47439563,-0.0757939,-0.1021421,-0.0263482
78,0.91961956,1.0377008,"('nonresilient', 'resilient')",0.769273,0.762643,1.065153,1.0986416,0.9180152,0.9663285,0.0483133
79,-1.7445022,-1.8420955,"('wavering', 'unwavering')",-1.9727503,-1.980384,0.040741295,0.009017853,-1.2255038,-1.2711538,-0.04565
80,1.3485565,1.3691928,"('dominated', 'dominating')",1.8958374,1.8969522,-0.9067896,-0.81013024,0.7792014,0.8186715,0.0394701
81,2.3049,2.2594018,"('submissive', 'aggressive')",0.7961528,0.58148986,0.1453484,0.2153709,1.0821337,1.0187542,-0.0633795
82,0.7911576,0.68333244,"('poor', 'rich')",0.29007494,0.14880577,5.7770414,5.6975746,2.2860913,2.1765709,-0.1095204
83,-0.16817951,-0.2627439,"('powerless', 'powerful')",-0.30109698,-0.40516347,-0.4788334,-0.5981105,-0.3160366,-0.422006,-0.1059694
84,0.429857,0.39140645,"('inferior', 'superior')",1.0376836,1.0537984,1.1694351,1.2072945,0.8789919,0.8841664,0.0051745
85,-2.429368,-2.4255378,"('insignificant', 'prestigious')",-2.3850431,-2.2257512,-0.023529515,0.013781022,-1.6126469,-1.545836,0.0668109
86,1.3017288,1.2420905,"('uninfluential', 'influential')",0.68441415,0.51356417,0.14452519,-0.0034333915,0.7102227,0.5840737,-0.126149
87,0.6944007,0.5696078,"('unsuccessful', 'successful')",1.4597584,1.5024314,1.2485238,1.2594079,1.1342276,1.1104824,-0.0237452
88,0.4864869,0.36328375,"('low', 'eminent')",-0.7132701,-0.8014672,0.43396315,0.34211257,0.06906,-0.0320236,-0.1010836
