,citrix_male,citrix_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
16,0.22236025,0.2204533,"('unpopular', 'popular')",-0.17795035,-0.15461867,0.55952704,0.65968823,0.2013123,0.241841,0.0405287
17,0.22470316,0.2772249,"('nasty', 'nice')",-0.3125034,-0.2700901,-0.3846082,-0.30401903,-0.1574695,-0.0989614,0.0585081
18,0.21681863,0.27447912,"('disagreeable', 'welcoming')",-0.19108355,-0.15109803,-0.26830107,-0.21396287,-0.0808553,-0.0301939,0.0506614
19,-0.15974924,-0.23225737,"('inhospitable', 'hospitable')",-0.99766773,-1.0699914,0.42350653,0.55545795,-0.2446368,-0.2489303,-0.0042935
20,0.27497497,0.3575539,"('rough', 'thoughtful')",0.6033412,0.7112774,0.9515959,0.91668767,0.6099707,0.6618396,0.0518689
21,-0.89233536,-0.894016,"('immoral', 'moral')",0.9680211,0.960007,-0.6573738,-0.65556777,-0.193896,-0.1965256,-0.0026296
22,-0.052594446,-0.031508785,"('untrustworthy', 'trustworthy')",0.5977858,0.5311894,-0.6097753,-0.7003923,-0.021528,-0.0669039,-0.0453759
23,-1.3492048,-1.2348093,"('insincere', 'sincere')",0.9899012,1.1142728,5.441335,5.4760895,1.6940106,1.7851844,0.0911738
24,-0.07666794,-0.002673896,"('dishonest', 'honest')",-1.3977308,-1.3536617,0.8068524,0.7356422,-0.2225154,-0.2068978,0.0156176
25,0.76438504,0.7381062,"('egoistic', 'altruistic')",0.69849765,0.7044485,1.7593024,1.7737558,1.0740617,1.0721035,-0.0019582
26,1.5996119,1.522286,"('hardhearted', 'benevolent')",0.40623894,0.3631268,1.7166559,1.5193043,1.2408355,1.1349057,-0.1059298
27,0.38372284,0.42636675,"('hardhearted', 'softhearted')",0.09210572,0.15040667,1.5118055,1.4727254,0.6625447,0.6831663,0.0206216
28,-0.09004228,-0.05763352,"('disloyal', 'loyal')",0.1785636,0.21086803,1.1349616,1.0653387,0.4078277,0.4061911,-0.0016366
29,0.4138495,0.39534372,"('unfair', 'fair')",-0.18146643,-0.17937176,-0.21407694,-0.3140223,0.006102,-0.0326834,-0.0387854
30,-0.06548124,-0.06609359,"('intolerant', 'tolerant')",1.0971605,1.1116055,0.92943686,0.83958656,0.6537054,0.6283662,-0.0253392
31,0.24158743,0.3283204,"('evil', 'good')",-0.6124884,-0.69403076,-0.520551,-0.48040128,-0.2971507,-0.2820372,0.0151135
32,0.36813745,0.34829187,"('unkind', 'kind')",-0.049456034,-0.067527026,1.066842,0.8776396,0.4618411,0.3861348,-0.0757063
33,1.6498181,1.4848099,"('wrong', 'right')",0.1641459,0.041679822,-0.16512358,-0.2044356,0.5496135,0.4406847,-0.1089288
34,-0.0127979815,0.25021464,"('mean', 'honorable')",0.30609933,0.48067495,6.02112,6.292898,2.1048072,2.3412625,0.2364553
35,1.752956,1.563856,"('corrupt', 'incorrupt')",-0.65446335,-0.8071003,0.2341657,0.17987444,0.4442194,0.31221,-0.1320094
36,1.0633781,1.033285,"('hostile', 'amicable')",-1.4448557,-1.648192,0.74830467,0.6494251,0.1222757,0.011506,-0.1107697
37,-0.30581528,-0.22149073,"('fake', 'genuine')",-0.28497562,-0.21544324,0.36463347,0.42849517,-0.0753858,-0.0028129,0.0725729
38,-0.6779324,-0.6225619,"('untruthful', 'truthful')",-0.35353693,-0.3182864,0.19075291,0.27831095,-0.2802388,-0.2208458,0.059393
39,2.2063978,2.1446435,"('exploitative', 'cooperative')",2.112642,2.115889,0.33058006,0.26499954,1.5498734,1.5085106,-0.0413628
40,0.8619169,0.96733016,"('stingy', 'generous')",0.31566188,0.4637407,-1.0669698,-1.1590548,0.0368697,0.090672,0.0538023
41,-0.28123036,-0.19240879,"('unforgiving', 'forgiving')",-0.33984998,-0.3503317,0.51234734,0.3804792,-0.0362443,-0.0540871,-0.0178428
42,0.26118147,0.37279668,"('unreliable', 'reliable')",-1.3109375,-1.2375568,-3.4223433,-3.4187388,-1.4906998,-1.4278329,0.0628669
43,-1.1116132,-0.96312225,"('irresponsible', 'responsible')",-0.8154521,-0.6998708,-0.06373721,-0.072999194,-0.6636008,-0.5786641,0.0849367
44,-0.03454145,-0.13623324,"('prejudiced', 'unprejudiced')",-0.850183,-0.93074673,-1.5477592,-1.5893844,-0.8108279,-0.8854548,-0.0746269
45,-1.4479696,-1.1624453,"('incompetent', 'competent')",-0.265522,-0.13664137,-0.39696404,-0.4308324,-0.7034852,-0.5766397,0.1268455
46,-1.4952574,-1.3821212,"('uncompetitive', 'competitive')",0.9035807,0.97819555,-0.7283987,-0.84981096,-0.4400251,-0.4179122,0.0221129
47,-0.11407224,0.023621932,"('stupid', 'smart')",0.7267625,0.7968954,5.352664,5.5470686,1.9884513,2.1225287,0.1340774
48,-0.37792146,-0.3532076,"('unintelligent', 'intelligent')",0.22195956,0.29005623,0.495808,0.42870575,0.113282,0.1218515,0.0085695
49,0.07766017,0.0924164,"('unable', 'able')",0.04548318,0.09207542,0.045162536,0.26767617,0.056102,0.1507227,0.0946207
50,-0.016352836,-0.048562378,"('clumsy', 'skillful')",-0.38910165,-0.42978355,-0.03824611,-0.008444034,-0.1479002,-0.1622633,-0.0143631
51,-0.98092425,-1.1060777,"('uneducated', 'educated')",0.003623195,-0.121802986,0.7559968,0.6029794,-0.0737681,-0.2083004,-0.1345323
52,1.1388916,0.8527704,"('irrational', 'rational')",-0.22037248,-0.3967203,0.41707593,0.38069275,0.4451983,0.2789143,-0.166284
53,-0.39505482,-0.31745625,"('uncreative', 'creative')",0.40902844,0.46186095,1.0539691,1.0310688,0.3559809,0.3918245,0.0358436
54,0.19257209,0.05643583,"('incapable', 'capable')",-0.40179765,-0.5659405,1.3826376,1.4881228,0.3911374,0.326206,-0.0649314
55,-1.5754136,-1.3884578,"('incompetent', 'clever')",0.113831244,0.22470845,-0.1721726,-0.21286479,-0.544585,-0.4588714,0.0857136
56,-0.97896093,-0.8281853,"('impractical', 'practical')",0.22017255,0.37806815,-0.5055324,-0.46902186,-0.4214402,-0.3063797,0.1150605
57,-1.0663993,-1.0138414,"('unimaginative', 'imaginative')",-0.6544811,-0.66079694,-2.4226441,-2.5231779,-1.3811749,-1.399272,-0.0180971
58,0.78038263,0.9290614,"('undiscriminating', 'discriminating')",0.7219742,0.7289005,0.104965016,0.08662247,0.5357739,0.5815281,0.0457542
59,1.4681836,1.2766733,"('foolish', 'wise')",-0.18589711,-0.32276303,0.34514025,0.42480212,0.5424756,0.4595708,-0.0829048
60,-0.83832973,-0.6354439,"('inefficient', 'efficient')",1.459691,1.6797734,-0.5128241,-0.47747684,0.0361791,0.1889509,0.1527718
61,1.0291177,0.8834388,"('illogical', 'logical')",1.2479112,1.0770557,0.3562542,0.18657017,0.877761,0.7156882,-0.1620728
62,-0.458513,-0.31673414,"('incompetent', 'brilliant')",0.9394683,1.1026275,-0.25566173,-0.08368224,0.0750979,0.2340704,0.1589725
63,-0.8232684,-0.73393685,"('unperceptive', 'insightful')",0.8716092,0.90440655,0.9999754,1.0809928,0.3494387,0.4171542,0.0677155
64,-0.45828632,-0.6144608,"('shy', 'confident')",0.12747946,0.04762982,-6.568699,-6.7235627,-2.2998352,-2.4301313,-0.1302961
65,-0.86718464,-0.94496375,"('insecure', 'secure')",0.59457433,0.61773807,-0.5460754,-0.60715246,-0.2728952,-0.3114594,-0.0385642
66,-0.17656812,-0.2569306,"('inactive', 'active')",-1.1262594,-1.1311934,0.9124381,0.9497759,-0.1301298,-0.146116,-0.0159862
67,0.18582055,0.11652374,"('doubtful', 'determined')",-0.017274333,-0.08521258,-0.8482085,-0.8476369,-0.2265541,-0.2721086,-0.0455545
68,-0.13917366,-0.1865499,"('dependent', 'independent')",0.38031867,0.38554284,-0.20378254,-0.14164075,0.0124542,0.0191174,0.0066632
69,1.9442172,1.8680197,"('lazy', 'industrious')",0.3931697,0.40064448,-0.55404526,-0.42749962,0.5944472,0.6137215,0.0192743
70,-1.1666667,-1.0634656,"('lethargic', 'energetic')",-0.3646871,-0.28104132,0.32436475,0.32843146,-0.4023297,-0.3386918,0.0636379
71,1.2789885,1.4172372,"('diffident', 'self-confident')",0.92748225,1.0158322,0.6219843,0.6624482,0.9428183,1.0318391,0.0890208
72,-0.35532418,-0.29903215,"('unambitious', 'ambitious')",-1.012867,-0.96987414,-0.93353724,-0.9225356,-0.7672427,-0.7304807,0.036762
73,1.4707451,1.4578499,"('helpless', 'self-reliant')",-0.12863572,-0.15696852,-3.0891652,-3.0222354,-0.582352,-0.5737847,0.0085673
74,0.46176323,0.66086674,"('undedicated', 'dedicated')",0.73554164,0.83331555,0.25294203,0.22186323,0.4834156,0.5720152,0.0885996
75,-0.107393496,-0.14781077,"('meek', 'impulsive')",-1.5573968,-1.614781,-0.3185367,-0.2366783,-0.661109,-0.6664234,-0.0053144
76,-0.90040743,-0.7201567,"('anxious', 'daring')",-0.9498879,-0.85806555,-0.11689646,-0.117501706,-0.6557306,-0.5652413,0.0904893
77,-0.6947238,-0.6088662,"('unmotivated', 'motivated')",0.4969947,0.611893,-1.3410939,-1.2330886,-0.512941,-0.4100206,0.1029204
78,-0.5782954,-0.4627003,"('nonresilient', 'resilient')",1.4512336,1.5317066,0.23829229,0.3648389,0.3704102,0.4779483,0.1075381
79,-0.43612704,-0.51805663,"('wavering', 'unwavering')",-1.7086807,-1.7913133,0.11917137,0.22482263,-0.6752121,-0.6948492,-0.0196371
80,-0.040104672,-0.11888705,"('dominated', 'dominating')",0.5050411,0.57977384,-1.2733691,-1.2803247,-0.2694775,-0.273146,-0.0036685
81,-1.684282,-1.7878647,"('submissive', 'aggressive')",-0.26313192,-0.32720006,-0.98159516,-1.090358,-0.9763363,-1.0684742,-0.0921379
82,-1.4875524,-1.3730785,"('poor', 'rich')",-0.64487046,-0.58974123,5.986756,6.126083,1.2847776,1.3877544,0.1029768
83,0.7718103,0.7013373,"('powerless', 'powerful')",-0.05594348,0.007056169,-0.86246866,-0.88034385,-0.0488673,-0.0573168,-0.0084495
84,1.1403847,0.9687195,"('inferior', 'superior')",0.25699243,0.21542227,0.8108012,0.7826964,0.7360594,0.6556127,-0.0804467
85,2.2187417,2.0972228,"('insignificant', 'prestigious')",0.24005863,0.13064286,1.0562688,1.129457,1.1716897,1.1191076,-0.0525821
86,-0.67285705,-0.7356484,"('uninfluential', 'influential')",-0.05549233,-0.15373199,0.12804396,-0.08992514,-0.2001018,-0.3264352,-0.1263334
87,0.84300345,0.6901105,"('unsuccessful', 'successful')",0.9726636,0.93582815,0.8131065,0.9208634,0.8762578,0.848934,-0.0273238
88,0.1517264,0.043257684,"('low', 'eminent')",-0.39860198,-0.53197193,0.024941951,0.0013074912,-0.0739779,-0.1624689,-0.088491
