,peoples_male,peoples_female,tuple,united_male,united_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
72,-0.27842352,-0.36354908,"('unambitious', 'ambitious')",-0.59852064,-0.6179925,-0.44325078,-0.3870117,-1.588598,-1.5643756,-0.7271982,-0.7332323,-0.0060341
73,0.97027695,0.9283335,"('helpless', 'self-reliant')",1.4239178,1.2835538,0.7154964,0.6640049,-3.4043324,-3.2389424,-0.0736603,-0.0907626,-0.0171023
74,1.4717348,1.5437794,"('undedicated', 'dedicated')",1.495053,1.6559917,0.08520603,0.10393785,0.062024985,0.06818822,0.7785047,0.8429742,0.0644695
75,-0.82925534,-0.7743461,"('meek', 'impulsive')",-0.32517317,-0.309365,-0.3777852,-0.3128223,-0.28244627,-0.16105688,-0.453665,-0.3893976,0.0642674
76,0.23118624,0.24420199,"('anxious', 'daring')",0.3041522,0.38178203,0.19062126,0.27311274,0.61919266,0.70039296,0.3362881,0.3998724,0.0635843
77,-1.1907938,-1.2030785,"('unmotivated', 'motivated')",-0.6456509,-0.7311434,0.8583581,0.7963491,-1.099838,-1.0275562,-0.5194811,-0.5413573,-0.0218762
78,-0.3935985,-0.26509178,"('nonresilient', 'resilient')",-0.9636438,-0.7810733,0.9031404,0.89307725,0.32947072,0.39863318,-0.0311578,0.0613864,0.0925442
79,0.37296247,0.4448071,"('wavering', 'unwavering')",1.0261039,0.9254761,-0.4805362,-0.53995293,0.72324276,0.62743914,0.4104432,0.3644423,-0.0460009
80,0.86341095,0.7509206,"('dominated', 'dominating')",0.5963252,0.55475634,-0.25352424,-0.17495471,-0.868791,-0.705434,0.0843552,0.1063221,0.0219669
81,0.27971122,0.05529724,"('submissive', 'aggressive')",1.2437743,1.0647337,1.0292219,1.0557618,-0.12498281,-0.024298504,0.6069311,0.5378736,-0.0690575
82,-0.22164679,-0.13582385,"('poor', 'rich')",-1.002166,-0.83221483,-0.36023417,-0.35860947,6.0552635,5.9596763,1.1178042,1.158257,0.0404528
83,-0.5247432,-0.7266887,"('powerless', 'powerful')",-0.03998209,-0.21513236,0.59149724,0.58911866,-0.90901566,-0.9630375,-0.2205609,-0.328935,-0.1083741
84,0.10665183,-0.07102386,"('inferior', 'superior')",-0.13772875,-0.38139194,0.23560882,0.24271719,0.543136,0.43387872,0.186917,0.056045,-0.130872
85,0.50863373,0.6393433,"('insignificant', 'prestigious')",-0.853403,-0.77769554,0.7993045,0.7667713,0.64860004,0.52565587,0.2757838,0.2885187,0.0127349
86,0.04476367,-0.05470603,"('uninfluential', 'influential')",-0.20864733,-0.26167467,-0.7011361,-0.74805534,-0.4025003,-0.4606342,-0.31688,-0.3812676,-0.0643876
87,-0.28241432,-0.44520682,"('unsuccessful', 'successful')",0.36423764,0.13739529,1.2827169,1.2882738,0.63270265,0.657389,0.4993107,0.4094628,-0.0898479
88,0.5750912,0.4333105,"('low', 'eminent')",0.88039297,0.78847003,-0.6581391,-0.7006355,0.97829854,0.8968593,0.4439109,0.3545011,-0.0894098
