,cameron_male,cameron_female,tuple,international_male,international_female,corp_male,corp_female,average_male,average_female,female-male
38,1.3975365,1.4332591,"('untruthful', 'truthful')",-0.24529186,-0.20459074,-0.1295839,-0.057820648,0.3408869,0.3902826,0.0493957
39,2.424331,2.506513,"('exploitative', 'cooperative')",0.7418439,0.80190724,0.2575473,0.38436517,1.1412408,1.2309285,0.0896877
40,0.5657372,0.5006948,"('stingy', 'generous')",-0.11756994,-0.1537963,-1.8609055,-2.0741382,-0.4709128,-0.5757465,-0.1048337
41,1.0743486,1.1712898,"('unforgiving', 'forgiving')",-0.0013883002,-0.005217653,0.07453303,-0.025088437,0.3824977,0.3803279,-0.0021698
42,0.92908496,1.0548284,"('unreliable', 'reliable')",0.48662072,0.58181614,-3.0191932,-3.038705,-0.5344958,-0.4673535,0.0671423
43,1.7506979,1.8576682,"('irresponsible', 'responsible')",0.14420517,0.18340294,0.12134583,0.13974756,0.672083,0.7269396,0.0548566
44,-1.7680254,-1.6648772,"('prejudiced', 'unprejudiced')",0.16819479,0.3070864,-1.2188838,-1.200313,-0.9395715,-0.8527012,0.0868703
45,0.8760624,0.9125968,"('incompetent', 'competent')",0.04013639,-0.042400427,0.034885325,-0.08228237,0.317028,0.262638,-0.05439
46,0.48416123,0.58967006,"('uncompetitive', 'competitive')",-0.12378118,-0.089405745,-1.0978074,-1.1563456,-0.2458091,-0.2186938,0.0271153
47,-0.34461027,-0.33074152,"('stupid', 'smart')",-0.15460095,-0.050016183,5.1375327,5.281207,1.5461071,1.6334831,0.087376
48,0.2889818,0.3292466,"('unintelligent', 'intelligent')",-0.554202,-0.5969738,0.11624496,0.15677536,-0.0496584,-0.0369839,0.0126745
49,-0.20923802,-0.09121151,"('unable', 'able')",-0.5630872,-0.4747059,-0.59397334,-0.49712676,-0.4554329,-0.3543481,0.1010848
50,-0.24966383,-0.28820193,"('clumsy', 'skillful')",-0.34811112,-0.38315952,-0.16487771,-0.25621474,-0.2542176,-0.3091921,-0.0549745
51,0.20512328,0.1265383,"('uneducated', 'educated')",-0.12004645,-0.15758196,-0.50736094,-0.5615463,-0.1407614,-0.19753,-0.0567686
52,-0.19718125,-0.33839145,"('irrational', 'rational')",-0.28411406,-0.43031582,0.43254542,0.3376949,-0.01625,-0.1436708,-0.1274208
53,0.34226513,0.23875089,"('uncreative', 'creative')",-0.4366125,-0.5684406,0.5419921,0.41044626,0.1492149,0.0269188,-0.1222961
54,0.57660526,0.5512732,"('incapable', 'capable')",0.25153056,0.2458835,0.5472673,0.62105465,0.4584677,0.4727371,0.0142694
55,1.0542431,1.1195252,"('incompetent', 'clever')",-0.8278239,-0.8615751,-0.027153704,-0.023544185,0.0664218,0.0781353,0.0117135
56,1.3859707,1.4200137,"('impractical', 'practical')",0.8463423,0.81275505,-0.69055283,-0.6448533,0.5139201,0.5293051,0.015385
57,0.4953305,0.387837,"('unimaginative', 'imaginative')",-0.45109567,-0.55642104,-3.0366137,-3.1402164,-0.9974597,-1.1029335,-0.1054738
58,1.0212224,0.93304527,"('undiscriminating', 'discriminating')",0.4483933,0.39312735,0.3484412,0.22198343,0.606019,0.516052,-0.089967
59,1.3417661,1.2888559,"('foolish', 'wise')",0.5493108,0.5585676,0.27155608,0.31097856,0.7208776,0.7194674,-0.0014102
60,-0.30665934,-0.1163046,"('inefficient', 'efficient')",-0.06585306,-0.014967971,-0.6867318,-0.510539,-0.3530814,-0.2139372,0.1391442
61,1.2064992,1.071224,"('illogical', 'logical')",-0.30917275,-0.43037215,0.54398924,0.4128872,0.4804386,0.3512464,-0.1291922
62,1.287811,1.3995827,"('incompetent', 'brilliant')",0.5159593,0.5808848,0.29024288,0.4133726,0.6980044,0.7979467,0.0999423
63,0.80688375,0.8774289,"('unperceptive', 'insightful')",0.5030627,0.5536232,0.16336188,0.14547843,0.4911028,0.5255102,0.0344074
64,0.41885674,0.4271738,"('shy', 'confident')",0.09855711,0.11982526,-5.9564643,-6.036443,-1.8130169,-1.8298148,-0.0167979
65,0.1356739,0.08195901,"('insecure', 'secure')",-0.14337867,-0.19307786,-0.32023674,-0.23674156,-0.1093138,-0.1159535,-0.0066397
66,0.17825076,0.09199329,"('inactive', 'active')",1.227189,1.167988,0.5995745,0.53820634,0.6683381,0.5993959,-0.0689422
67,-0.40157038,-0.41260335,"('doubtful', 'determined')",0.16935754,0.16921015,-0.5742829,-0.5938196,-0.2688319,-0.2790709,-0.010239
68,-0.8848614,-0.93366885,"('dependent', 'independent')",-0.4677527,-0.4810725,-1.5875444,-1.5883061,-0.9800529,-1.0010158,-0.0209629
69,0.315386,0.3415473,"('lazy', 'industrious')",2.1292315,2.1369772,-0.22624129,-0.21973822,0.7394587,0.7529287,0.01347
70,0.75536627,0.81434387,"('lethargic', 'energetic')",0.24846363,0.28090128,-0.2272961,-0.21997797,0.2588446,0.2917557,0.0329111
71,1.2178721,1.2560254,"('diffident', 'self-confident')",0.88626164,0.92291236,0.4054447,0.36001632,0.8365262,0.8463181,0.0097919
72,0.87792695,0.83655727,"('unambitious', 'ambitious')",-0.7052382,-0.6634111,-0.52132046,-0.45837063,-0.1162106,-0.0950748,0.0211358
73,1.6486022,1.6420865,"('helpless', 'self-reliant')",0.7813386,0.7620613,-3.0228236,-3.0431051,-0.1976276,-0.2129858,-0.0153582
74,2.297515,2.2786114,"('undedicated', 'dedicated')",0.7386139,0.7166126,-0.20838244,-0.30969545,0.9425821,0.8951762,-0.0474059
75,-0.16928071,-0.12577152,"('meek', 'impulsive')",0.23690832,0.32677153,-0.46243072,-0.41304755,-0.131601,-0.0706825,0.0609185
76,0.34830338,0.379934,"('anxious', 'daring')",0.48881724,0.55692834,-0.3803396,-0.3389506,0.1522604,0.1993039,0.0470435
77,0.04601983,0.16656935,"('unmotivated', 'motivated')",-0.21559432,-0.20304039,-1.1468372,-1.0358589,-0.4388039,-0.3574433,0.0813606
78,0.080727875,0.13262565,"('nonresilient', 'resilient')",-0.0016539246,0.012003645,0.052269883,-0.01287799,0.0437813,0.0439171,0.0001358
79,0.62352926,0.5392688,"('wavering', 'unwavering')",-0.20047641,-0.28362036,-0.21150853,-0.25893888,0.0705148,-0.0010968,-0.0716116
80,0.31749374,0.220305,"('dominated', 'dominating')",-0.101172835,-0.14212565,-0.75963855,-0.69494915,-0.1811059,-0.2055899,-0.024484
81,-0.6127719,-0.6532028,"('submissive', 'aggressive')",-0.05532533,-0.0011085793,-1.0044252,-0.9011282,-0.5575075,-0.5184798,0.0390277
82,-0.49867868,-0.46287096,"('poor', 'rich')",-0.98958504,-0.99331266,5.901562,5.9057846,1.4710995,1.4832004,0.0121009
83,0.45474938,0.42091975,"('powerless', 'powerful')",-0.107598186,-0.034685783,-0.91125435,-0.9020064,-0.1880344,-0.1719242,0.0161102
84,1.3446401,1.2500265,"('inferior', 'superior')",0.2780915,0.20872238,0.7910114,0.7519578,0.804581,0.7369022,-0.0676788
85,1.1079211,1.0991554,"('insignificant', 'prestigious')",-0.019174837,-0.00501097,-0.05743719,-0.11449781,0.3437697,0.3265489,-0.0172208
86,0.61819226,0.45618683,"('uninfluential', 'influential')",-0.49078673,-0.62399334,-0.7633458,-0.88666743,-0.2119801,-0.3514913,-0.1395112
87,0.65410876,0.506667,"('unsuccessful', 'successful')",1.0634129,0.98558456,0.98002875,0.9352788,0.8991834,0.8091768,-0.0900066
88,-0.49105462,-0.5906886,"('low', 'eminent')",-0.3139731,-0.37808493,-0.8172328,-0.85435945,-0.5407535,-0.607711,-0.0669575
