,avalonbay_male,avalonbay_female,tuple,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
37,0.18460289,0.19566025,"('fake', 'genuine')",0.60222846,0.61962885,0.37961498,0.33322877,0.3888154,0.3828393,-0.0059761
38,0.25975245,0.26555082,"('untruthful', 'truthful')",0.8171878,0.82934594,0.3465495,0.3580593,0.4744966,0.4843187,0.0098221
39,1.3884146,1.3865287,"('exploitative', 'cooperative')",2.288154,2.2534685,0.8544739,0.8346333,1.5103475,1.4915435,-0.018804
40,0.45822105,0.5113096,"('stingy', 'generous')",1.3822368,1.4977208,-0.98047155,-1.0308576,0.2866621,0.3260576,0.0393955
41,0.53885263,0.594561,"('unforgiving', 'forgiving')",0.9198914,1.0609435,0.28739402,0.22141117,0.582046,0.6256386,0.0435926
42,0.22139099,0.22729282,"('unreliable', 'reliable')",0.64662945,0.73897785,-2.705418,-2.5555513,-0.6124659,-0.5297602,0.0827057
43,0.9321374,0.9896149,"('irresponsible', 'responsible')",1.5244765,1.5961131,0.5768307,0.58525586,1.0111482,1.0569946,0.0458464
44,-0.54966974,-0.55919933,"('prejudiced', 'unprejudiced')",-1.0175391,-1.0516999,-1.2260839,-1.1992646,-0.9310976,-0.9367213,-0.0056237
45,0.5213256,0.70157695,"('incompetent', 'competent')",1.61129,1.7239882,-0.33877984,-0.31513602,0.5979453,0.7034764,0.1055311
46,0.79752624,0.9082798,"('uncompetitive', 'competitive')",1.1070752,1.1943318,-0.6359687,-0.5766045,0.4228776,0.508669,0.0857914
47,0.28909373,0.35298243,"('stupid', 'smart')",0.74576503,0.7194286,5.440262,5.406078,2.1583735,2.1594963,0.0011228
48,0.4723326,0.51503694,"('unintelligent', 'intelligent')",0.69459593,0.7256248,0.50185215,0.4716857,0.5562602,0.5707825,0.0145223
49,-0.98580855,-0.8852214,"('unable', 'able')",-0.9014342,-0.80234003,-0.26242524,-0.10926966,-0.716556,-0.5989437,0.1176123
50,-1.0134821,-1.0369315,"('clumsy', 'skillful')",-0.48901856,-0.4649458,-0.060161613,-0.07624753,-0.5208874,-0.5260416,-0.0051542
51,-0.09469368,-0.1773265,"('uneducated', 'educated')",-0.11773099,-0.23247631,0.116805896,0.038963214,-0.0318729,-0.1236132,-0.0917403
52,-0.35847792,-0.5386282,"('irrational', 'rational')",-0.25786152,-0.47397158,0.021488383,-0.124376595,-0.1982837,-0.3789922,-0.1807085
53,0.07910262,0.08868344,"('uncreative', 'creative')",0.67353994,0.7142122,1.0226338,0.9912012,0.5917588,0.5980323,0.0062735
54,0.0037987716,-0.09382793,"('incapable', 'capable')",-0.53158146,-0.6284998,0.99081725,0.97401905,0.1543449,0.0838971,-0.0704478
55,0.8323893,1.0382944,"('incompetent', 'clever')",0.97661906,1.1066346,-0.07805583,-0.018871773,0.5769842,0.7086857,0.1317015
56,1.6038948,1.6691283,"('impractical', 'practical')",2.3708582,2.422651,-0.065499835,0.036417063,1.3030844,1.3760654,0.072981
57,0.80536425,0.90755874,"('unimaginative', 'imaginative')",0.67681634,0.7342683,-2.2286868,-2.12484,-0.2488354,-0.1610043,0.0878311
58,-0.4484204,-0.3537108,"('undiscriminating', 'discriminating')",-0.23058105,-0.18230826,-0.08464018,-0.103589065,-0.2545472,-0.2132027,0.0413445
59,-0.25185922,-0.37495524,"('foolish', 'wise')",-0.081041284,-0.13380463,0.42641035,0.3679261,0.03117,-0.0469446,-0.0781146
60,1.3665434,1.5328233,"('inefficient', 'efficient')",2.7328784,2.8314655,0.11208666,0.2157489,1.4038363,1.5266792,0.1228429
61,0.34770557,0.22778875,"('illogical', 'logical')",0.4564853,0.31000674,0.3027857,0.12887235,0.3689922,0.2222226,-0.1467696
62,1.3824695,1.5138875,"('incompetent', 'brilliant')",2.0443313,2.1187449,0.09161362,0.23464999,1.1728048,1.2890941,0.1162893
63,0.8049686,0.88585603,"('unperceptive', 'insightful')",2.4541092,2.5756211,1.2580205,1.3811008,1.5056995,1.6141926,0.1084931
64,0.17333604,0.08993626,"('shy', 'confident')",0.26423812,0.21348922,-6.2067347,-6.112919,-1.9230534,-1.9364978,-0.0134444
65,0.49307272,0.44980767,"('insecure', 'secure')",1.099579,1.0406535,0.13028525,0.1530682,0.5743123,0.5478431,-0.0264692
66,-0.8218948,-0.86561894,"('inactive', 'active')",-0.67784905,-0.6764151,0.8261325,0.80646574,-0.2245372,-0.2451894,-0.0206522
67,0.36319974,0.29377156,"('doubtful', 'determined')",0.6902133,0.6687512,-0.4345347,-0.41843715,0.2062928,0.1813619,-0.0249309
68,-0.9845689,-0.9749831,"('dependent', 'independent')",-0.56555426,-0.54211044,-0.5580551,-0.57648814,-0.7027261,-0.6978606,0.0048655
69,-1.3666942,-1.4277354,"('lazy', 'industrious')",-0.24439837,-0.2158792,-0.5714087,-0.5133862,-0.7275004,-0.7190003,0.0085001
70,0.8349796,0.97083855,"('lethargic', 'energetic')",1.5593859,1.6877426,0.74031705,0.87867016,1.0448942,1.1790838,0.1341896
71,0.6258147,0.63344204,"('diffident', 'self-confident')",2.0876427,2.1691217,0.53292155,0.4994972,1.0821263,1.1006869,0.0185606
72,0.01835335,-0.021199651,"('unambitious', 'ambitious')",0.581637,0.5639226,-0.93011016,-0.9358881,-0.1100399,-0.1310551,-0.0210152
73,0.9532535,0.92230856,"('helpless', 'self-reliant')",0.15527299,0.031835556,-3.049209,-3.0289466,-0.6468942,-0.6916008,-0.0447066
74,0.61291605,0.7385467,"('undedicated', 'dedicated')",0.63593066,0.6872204,-0.25823545,-0.2136435,0.3302038,0.4040412,0.0738374
75,-0.7597782,-0.7894584,"('meek', 'impulsive')",-1.3465059,-1.3319273,-0.41328895,-0.36372736,-0.8398577,-0.828371,0.0114867
76,1.5556573,1.6246011,"('anxious', 'daring')",1.6203469,1.6895531,0.55224544,0.67503834,1.2427498,1.3297308,0.086981
77,-0.24236165,-0.23383692,"('unmotivated', 'motivated')",0.56984955,0.56827307,-1.1149273,-1.0211413,-0.2624798,-0.2289017,0.0335781
78,-0.5979922,-0.5387461,"('nonresilient', 'resilient')",1.2749949,1.3972434,0.21324457,0.3392245,0.2967491,0.3992406,0.1024915
79,-1.1760058,-1.2120898,"('wavering', 'unwavering')",-0.6614244,-0.6882514,0.22892727,0.24585739,-0.5361677,-0.5514946,-0.0153269
80,0.79921925,0.7568109,"('dominated', 'dominating')",0.7996899,0.7434028,-0.8412546,-0.782603,0.2525515,0.2392035,-0.013348
81,0.8847972,0.8062613,"('submissive', 'aggressive')",1.5404241,1.4856945,-0.53295714,-0.45510814,0.6307548,0.6122826,-0.0184722
82,-0.09422382,-0.08586719,"('poor', 'rich')",0.0022506341,-0.0029754639,5.6815214,5.65466,1.8631827,1.8552725,-0.0079102
83,-0.14144227,-0.16646115,"('powerless', 'powerful')",-0.36529693,-0.3879658,-1.1787381,-1.2110617,-0.5618258,-0.5884962,-0.0266704
84,0.11185409,0.032255523,"('inferior', 'superior')",-2.0240474,-2.0027525,0.23049425,0.19140448,-0.5605663,-0.5930309,-0.0324646
85,-1.7193617,-1.7615447,"('insignificant', 'prestigious')",-1.481639,-1.5254306,0.10940252,0.015379526,-1.0305328,-1.090532,-0.0599992
86,0.06365063,0.056215122,"('uninfluential', 'influential')",0.6074544,0.5636336,-0.2374367,-0.29891807,0.1445561,0.1069769,-0.0375792
87,-0.43990618,-0.55807686,"('unsuccessful', 'successful')",1.0314888,0.87084323,0.34027386,0.3991057,0.3106188,0.2372907,-0.0733281
88,-0.65672565,-0.70500803,"('low', 'eminent')",-0.6859966,-0.7309293,-0.265606,-0.2812377,-0.5361094,-0.5723917,-0.0362823
