,cnx_male,cnx_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
25,-0.5487119,-0.60682476,"('egoistic', 'altruistic')",0.5689051,0.53882724,0.88488173,0.79691756,0.3016917,0.2429733,-0.0587184
26,-0.46166217,-0.54903567,"('hardhearted', 'benevolent')",0.553562,0.44379866,1.366193,1.2944365,0.486031,0.3963998,-0.0896312
27,-1.5622379,-1.4973594,"('hardhearted', 'softhearted')",-0.45319778,-0.3920343,0.13978232,0.14391947,-0.6252178,-0.5818247,0.0433931
28,-0.107639864,-0.3317476,"('disloyal', 'loyal')",0.075158864,-0.17843527,1.0677464,0.9134475,0.3450885,0.1344215,-0.210667
29,0.24224912,0.25466532,"('unfair', 'fair')",-0.01694414,0.013184473,-0.6350586,-0.72900623,-0.1365845,-0.1537188,-0.0171343
30,1.1019764,1.0070555,"('intolerant', 'tolerant')",1.5550656,1.4646094,1.2516388,1.2351029,1.3028936,1.2355893,-0.0673043
31,-1.4564092,-1.3249013,"('evil', 'good')",-1.3119988,-1.28163,-1.7680763,-1.8009781,-1.5121614,-1.4691698,0.0429916
32,0.20823552,0.018273871,"('unkind', 'kind')",0.3150182,0.20246543,1.133549,0.9619741,0.5522676,0.3942378,-0.1580298
33,0.18347666,0.15241945,"('wrong', 'right')",1.0386919,1.0659034,-1.0052547,-1.0277172,0.0723046,0.0635352,-0.0087694
34,-0.2612539,-0.18860227,"('mean', 'honorable')",0.21550077,0.22863293,5.1549845,5.3908696,1.7030772,1.8103,0.1072228
35,-0.7336068,-0.7187491,"('corrupt', 'incorrupt')",-1.2498868,-1.2372334,-1.0134498,-1.0734048,-0.9989812,-1.0097957,-0.0108145
36,-1.2193471,-1.3330423,"('hostile', 'amicable')",-2.2209353,-2.3578804,-0.7213485,-0.84792894,-1.3872102,-1.5129506,-0.1257404
37,-0.4330348,-0.52809364,"('fake', 'genuine')",-0.1773307,-0.2823689,-0.39081398,-0.36586386,-0.3337265,-0.3921088,-0.0583823
38,-0.5940845,-0.6634274,"('untruthful', 'truthful')",0.2756452,0.2232076,0.09974019,0.18970609,-0.0728997,-0.0835046,-0.0106049
39,1.4414178,1.5003402,"('exploitative', 'cooperative')",0.25137982,0.3486315,0.24410063,0.326122,0.6456327,0.7250312,0.0793985
40,-0.16063547,-0.15774815,"('stingy', 'generous')",-0.20403275,-0.25199792,-2.3011339,-2.3664017,-0.8886007,-0.9253826,-0.0367819
41,-0.94390243,-0.99412954,"('unforgiving', 'forgiving')",-0.2898705,-0.40060616,0.11019224,0.06537085,-0.3745269,-0.4431216,-0.0685947
42,0.8542636,0.8207784,"('unreliable', 'reliable')",0.5840114,0.61310947,-2.4001994,-2.3379595,-0.3206415,-0.3013572,0.0192843
43,0.29373756,0.28979018,"('irresponsible', 'responsible')",-0.058928397,-0.0612467,0.38862792,0.42755046,0.2078123,0.218698,0.0108857
44,0.25030848,0.25781047,"('prejudiced', 'unprejudiced')",-0.73248607,-0.66405416,-1.148735,-1.144809,-0.5436376,-0.5170176,0.02662
45,-0.08009063,-0.16358122,"('incompetent', 'competent')",-0.1647121,-0.34815967,0.3194607,0.24266322,0.024886,-0.0896926,-0.1145786
46,0.63109833,0.48670292,"('uncompetitive', 'competitive')",0.55104923,0.4163727,-0.21799332,-0.2181625,0.3213847,0.2283043,-0.0930804
47,0.28799915,0.37883985,"('stupid', 'smart')",0.6811326,0.7065925,5.0730805,5.209582,2.0140708,2.0983381,0.0842673
48,-0.20725358,-0.30240196,"('unintelligent', 'intelligent')",0.3193102,0.19355099,0.6228409,0.5870128,0.2449658,0.1593873,-0.0855785
49,0.00029586256,0.007872492,"('unable', 'able')",-0.14873296,-0.16893151,-0.19047713,-0.09152812,-0.1129714,-0.0841957,0.0287757
50,0.352903,0.2181896,"('clumsy', 'skillful')",0.099540964,0.025114829,0.002274599,-0.032624107,0.1515729,0.0702268,-0.0813461
51,-0.22933719,-0.375151,"('uneducated', 'educated')",-0.53752196,-0.59183687,0.6422624,0.52882385,-0.0415323,-0.1460547,-0.1045224
52,-0.28995866,-0.44280076,"('irrational', 'rational')",-0.37973052,-0.45050943,-0.23367798,-0.3853736,-0.3011224,-0.4262279,-0.1251055
53,-0.2718749,-0.41177186,"('uncreative', 'creative')",0.32197508,0.18934266,0.5202517,0.43725938,0.1901173,0.0716101,-0.1185072
54,-0.16691694,-0.37276253,"('incapable', 'capable')",-0.24992362,-0.37463605,0.29807526,0.26552704,-0.0395884,-0.1606239,-0.1210355
55,0.36523238,0.2650639,"('incompetent', 'clever')",-0.2890045,-0.43484628,0.73898613,0.68781626,0.271738,0.172678,-0.09906
56,0.8162576,0.7288035,"('impractical', 'practical')",1.4209228,1.3695307,0.27977583,0.28937188,0.8389854,0.7959021,-0.0430833
57,-0.4378537,-0.67617893,"('unimaginative', 'imaginative')",0.10229115,-0.059441566,-2.3544922,-2.4898427,-0.8966849,-1.0751544,-0.1784695
58,-0.13663554,-0.21320546,"('undiscriminating', 'discriminating')",0.4182377,0.32565898,0.08158049,0.07812392,0.1210609,0.0635258,-0.0575351
59,0.6980754,0.7568703,"('foolish', 'wise')",1.0721582,1.1775522,-0.2699949,-0.23177366,0.5000796,0.5675496,0.06747
60,0.42260027,0.34257615,"('inefficient', 'efficient')",1.1767018,1.1604855,0.2666727,0.3942647,0.6219916,0.6324421,0.0104505
61,0.6399279,0.5166344,"('illogical', 'logical')",0.6853107,0.5484731,0.5322892,0.39457527,0.619176,0.4865609,-0.1326151
62,0.89844656,0.9456643,"('incompetent', 'brilliant')",0.31433102,0.3201493,0.8082728,0.92873734,0.6736835,0.731517,0.0578335
63,0.18050578,0.15103142,"('unperceptive', 'insightful')",1.2925426,1.217485,0.80113,0.9090124,0.7580594,0.7591763,0.0011169
64,0.5988123,0.5763378,"('shy', 'confident')",0.70060086,0.7389827,-5.3702216,-5.407484,-1.3569361,-1.3640545,-0.0071184
65,0.22815771,0.082579635,"('insecure', 'secure')",0.081042215,0.016338497,0.24955118,0.2623036,0.1862504,0.1204072,-0.0658432
66,0.025333941,0.054323226,"('inactive', 'active')",-0.7345218,-0.659994,0.21011405,0.22071108,-0.1663579,-0.1283199,0.038038
67,0.7669987,0.7784445,"('doubtful', 'determined')",0.95470446,1.0494192,-0.21860655,-0.19951591,0.5010322,0.5427826,0.0417504
68,-0.13682747,-0.23187773,"('dependent', 'independent')",-0.7874268,-0.864703,-0.8246151,-0.79281616,-0.5829565,-0.629799,-0.0468425
69,0.19978987,0.26579165,"('lazy', 'industrious')",0.9620015,1.0846454,-1.0043049,-0.9455969,0.0524955,0.1349467,0.0824512
70,0.27530158,0.17497887,"('lethargic', 'energetic')",0.67550415,0.62882876,0.42949995,0.509896,0.4601019,0.4379012,-0.0222007
71,0.40630668,0.42417336,"('diffident', 'self-confident')",1.928251,1.9345965,0.30863532,0.30062282,0.8810643,0.8864643,0.0054
72,-0.45665488,-0.37113044,"('unambitious', 'ambitious')",0.42287815,0.50600404,-0.86399907,-0.8121259,-0.2992586,-0.2257508,0.0735078
73,0.7878747,0.7591705,"('helpless', 'self-reliant')",0.6205256,0.6341622,-3.3491697,-3.235864,-0.6469231,-0.6141771,0.032746
74,0.26326257,0.19753344,"('undedicated', 'dedicated')",0.6882746,0.6431754,-0.2621455,-0.2702707,0.2297972,0.190146,-0.0396512
75,-0.051011384,0.03207406,"('meek', 'impulsive')",-0.05481617,-0.004032284,-0.45710844,-0.35745814,-0.1876453,-0.1098055,0.0778398
76,0.8183195,0.7833253,"('anxious', 'daring')",0.04129193,0.08759923,0.38383195,0.371859,0.4144811,0.4142612,-0.0002199
77,-0.49798825,-0.56572616,"('unmotivated', 'motivated')",1.1528124,1.046108,-0.9028838,-0.87787175,-0.0826866,-0.1324966,-0.04981
78,-0.93509436,-0.98161244,"('nonresilient', 'resilient')",-0.08716878,-0.1607889,-0.2767196,-0.26475424,-0.4329942,-0.4690518,-0.0360576
79,-0.71791416,-0.79707474,"('wavering', 'unwavering')",-0.9023136,-0.95136285,-0.714411,-0.7292253,-0.7782129,-0.8258877,-0.0476748
80,0.9078309,0.91438454,"('dominated', 'dominating')",0.2336331,0.29270732,-0.16625598,-0.07312612,0.3250693,0.3779886,0.0529193
81,0.8973099,0.7358272,"('submissive', 'aggressive')",1.3027555,1.2268676,0.03322067,0.08723412,0.7444287,0.6833096,-0.0611191
82,0.28003326,0.17272767,"('poor', 'rich')",0.08882235,-0.07266131,6.1566186,6.0824604,2.175158,2.0608422,-0.1143158
83,0.4922868,0.37183866,"('powerless', 'powerful')",0.3896342,0.37508377,-0.71269643,-0.71985304,0.0564082,0.0090231,-0.0473851
84,1.3896306,1.3080287,"('inferior', 'superior')",1.0446528,1.0287603,0.7347462,0.76563424,1.0563432,1.0341411,-0.0222021
85,-0.20801212,-0.18170932,"('insignificant', 'prestigious')",0.47093466,0.44659984,-0.14958756,-0.19967134,0.0377783,0.0217397,-0.0160386
86,-0.67844796,-0.8819819,"('uninfluential', 'influential')",-0.053515136,-0.21329655,-0.2678708,-0.34905136,-0.333278,-0.4814433,-0.1481653
87,0.76146924,0.67398566,"('unsuccessful', 'successful')",0.7079195,0.60983247,0.9956016,0.99540246,0.8216635,0.7597402,-0.0619233
88,0.3479054,0.11919435,"('low', 'eminent')",0.06752041,-0.07072798,0.31072772,0.1522503,0.2420512,0.0669056,-0.1751456
