,johnson_male,johnson_female,tuple,&_male,&_female,average_male,average_female,female-male
18,-0.6120667,-0.56162953,"('disagreeable', 'welcoming')",0.7493558,0.8293214,0.0686446,0.1338459,0.0652013
19,0.6410534,0.66212285,"('inhospitable', 'hospitable')",-0.57433826,-0.4828632,0.0333576,0.0896298,0.0562722
20,-0.97702956,-1.006277,"('rough', 'thoughtful')",0.35978892,0.3143459,-0.3086203,-0.3459655,-0.0373452
21,-1.3584186,-1.581892,"('immoral', 'moral')",0.5146542,0.39044917,-0.4218822,-0.5957214,-0.1738392
22,-0.91186345,-1.0499312,"('untrustworthy', 'trustworthy')",-0.41444695,-0.5273926,-0.6631552,-0.7886619,-0.1255067
23,-0.63039625,-0.7942018,"('insincere', 'sincere')",-0.7409538,-0.85425806,-0.685675,-0.82423,-0.138555
24,0.07889065,0.0066318475,"('dishonest', 'honest')",0.3983584,0.3157676,0.2386245,0.1611997,-0.0774248
25,1.2964537,1.525271,"('egoistic', 'altruistic')",0.7378503,0.84770626,1.0171521,1.1864886,0.1693365
26,1.4357042,1.5385627,"('hardhearted', 'benevolent')",2.3381457,2.2037508,1.886925,1.8711567,-0.0157683
27,-0.2643062,-0.1075334,"('hardhearted', 'softhearted')",-0.58724284,-0.5016835,-0.4257745,-0.3046084,0.1211661
28,-0.040632877,-0.2136086,"('disloyal', 'loyal')",0.21051034,-0.0009797271,0.0849387,-0.1072942,-0.1922329
29,0.7482261,0.6184189,"('unfair', 'fair')",-0.5047993,-0.50335693,0.1217134,0.057531,-0.0641824
30,-0.64102733,-0.7359909,"('intolerant', 'tolerant')",-0.38345233,-0.4758871,-0.5122398,-0.605939,-0.0936992
31,1.4381459,1.6643146,"('evil', 'good')",0.5174085,0.73218936,0.9777772,1.198252,0.2204748
32,0.26101568,0.28480446,"('unkind', 'kind')",0.4574271,0.380468,0.3592214,0.3326362,-0.0265852
33,1.5971935,1.6086271,"('wrong', 'right')",1.1655171,1.2027183,1.3813553,1.4056727,0.0243174
34,-0.33582994,-0.26767808,"('mean', 'honorable')",0.2398571,0.33886743,-0.0479864,0.0355947,0.0835811
35,1.7763376,1.8713695,"('corrupt', 'incorrupt')",0.81612796,0.81760615,1.2962328,1.3444878,0.048255
36,1.8138443,1.8606962,"('hostile', 'amicable')",1.0311513,1.0728047,1.4224977,1.4667504,0.0442527
37,-0.031073224,-0.051759083,"('fake', 'genuine')",-0.19118494,-0.1772022,-0.1111291,-0.1144806,-0.0033515
38,0.08686893,0.10514491,"('untruthful', 'truthful')",-1.0352242,-1.0330096,-0.4741776,-0.4639324,0.0102452
39,0.8394931,0.9623139,"('exploitative', 'cooperative')",0.48503256,0.44575286,0.6622628,0.7040334,0.0417706
40,0.46209267,0.48719388,"('stingy', 'generous')",-0.7138336,-0.6305857,-0.1258705,-0.0716959,0.0541746
41,-0.42687094,-0.48183584,"('unforgiving', 'forgiving')",-0.2151923,-0.21898124,-0.3210316,-0.3504086,-0.029377
42,-0.22433297,-0.1620488,"('unreliable', 'reliable')",0.38540068,0.4096533,0.0805339,0.1238023,0.0432684
43,-1.1521176,-1.1826637,"('irresponsible', 'responsible')",-0.46048245,-0.49740195,-0.8063,-0.8400328,-0.0337328
44,-0.8465154,-0.72429323,"('prejudiced', 'unprejudiced')",-1.2741216,-1.147143,-1.0603185,-0.9357181,0.1246004
45,-1.5211391,-1.7308116,"('incompetent', 'competent')",-0.40883556,-0.4815624,-0.9649873,-1.106187,-0.1411997
46,-0.81247467,-1.0779238,"('uncompetitive', 'competitive')",0.058416355,-0.10798476,-0.3770292,-0.5929543,-0.2159251
47,-0.17292729,-0.007031426,"('stupid', 'smart')",0.6941378,0.61635137,0.2606053,0.30466,0.0440547
48,-0.029573828,-0.096550025,"('unintelligent', 'intelligent')",-0.041125275,-0.09707275,-0.0353496,-0.0968114,-0.0614618
49,-1.0751519,-1.0688972,"('unable', 'able')",0.036863804,0.03781662,-0.5191441,-0.5155403,0.0036038
50,0.31799522,0.36284754,"('clumsy', 'skillful')",1.0600475,1.1070989,0.6890213,0.7349733,0.045952
51,-1.2983605,-1.4368806,"('uneducated', 'educated')",-0.7375811,-0.81660354,-1.0179708,-1.1267421,-0.1087713
52,1.1563641,1.1819371,"('irrational', 'rational')",1.0183504,1.0260882,1.0873573,1.1040127,0.0166554
53,0.7922427,0.7765906,"('uncreative', 'creative')",0.26226386,0.18086515,0.5272533,0.4787279,-0.0485254
54,-0.21780284,-0.16816549,"('incapable', 'capable')",0.48018286,0.47423592,0.13119,0.1530352,0.0218452
55,-0.9783877,-1.2487645,"('incompetent', 'clever')",-0.09522954,-0.20086974,-0.5368086,-0.7248172,-0.1880086
56,-0.62795407,-0.7296485,"('impractical', 'practical')",-0.3394619,-0.48090726,-0.483708,-0.6052779,-0.1215699
57,-1.0827093,-1.2278622,"('unimaginative', 'imaginative')",-1.2265841,-1.3325425,-1.1546466,-1.2802024,-0.1255558
58,-0.11485255,-0.2847569,"('undiscriminating', 'discriminating')",-0.36144102,-0.49051264,-0.2381468,-0.3876348,-0.149488
59,1.8817492,2.0920773,"('foolish', 'wise')",1.1469508,1.1721388,1.5143499,1.632108,0.1177581
60,-1.3382616,-1.5196774,"('inefficient', 'efficient')",0.04752404,-0.07851854,-0.6453688,-0.799098,-0.1537292
61,0.53231966,0.38417643,"('illogical', 'logical')",0.90847814,0.7911329,0.7203989,0.5876547,-0.1327442
62,-1.4111364,-1.4561259,"('incompetent', 'brilliant')",-0.6921197,-0.7314977,-1.0516281,-1.0938118,-0.0421837
63,0.08513647,0.032556295,"('unperceptive', 'insightful')",0.19064792,0.18003826,0.1378922,0.1062973,-0.0315949
64,-0.6921944,-0.7258848,"('shy', 'confident')",0.15287504,0.12346046,-0.2696597,-0.3012122,-0.0315525
65,-0.4908779,-0.61624664,"('insecure', 'secure')",-0.3057118,-0.4559284,-0.3982949,-0.5360875,-0.1377926
66,-0.92100835,-0.74403983,"('inactive', 'active')",0.879872,1.0038669,-0.0205682,0.1299135,0.1504817
67,0.6937942,0.6757108,"('doubtful', 'determined')",-0.009848297,-0.058070026,0.3419729,0.3088204,-0.0331525
68,-1.0458741,-1.1243027,"('dependent', 'independent')",-1.3079747,-1.3621647,-1.1769245,-1.2432337,-0.0663092
69,2.044569,2.2838254,"('lazy', 'industrious')",1.1928527,1.3560472,1.6187109,1.8199363,0.2012254
70,-1.6150146,-1.7368748,"('lethargic', 'energetic')",-0.9668315,-0.99990904,-1.290923,-1.368392,-0.077469
71,2.1400723,2.3606691,"('diffident', 'self-confident')",0.9401305,0.96996987,1.5401014,1.6653194,0.125218
72,-0.8977831,-0.8772219,"('unambitious', 'ambitious')",-1.3001441,-1.3965981,-1.0989636,-1.13691,-0.0379464
73,1.209324,1.2579677,"('helpless', 'self-reliant')",0.042879947,0.055892326,0.626102,0.65693,0.030828
74,0.5779389,0.521929,"('undedicated', 'dedicated')",0.5613396,0.4788696,0.5696393,0.5003993,-0.06924
75,-1.2541316,-1.2268951,"('meek', 'impulsive')",-1.0558915,-0.9410759,-1.1550115,-1.0839856,0.0710259
76,-1.1138128,-1.1966147,"('anxious', 'daring')",0.3733717,0.37760872,-0.3702205,-0.409503,-0.0392825
77,-0.44043922,-0.6013402,"('unmotivated', 'motivated')",-0.30006135,-0.34469467,-0.3702503,-0.4730174,-0.1027671
78,0.24473378,0.22658423,"('nonresilient', 'resilient')",0.04629407,0.06392522,0.1455139,0.1452547,-0.0002592
79,0.6157643,0.71846765,"('wavering', 'unwavering')",0.20405453,0.29262573,0.4099094,0.5055467,0.0956373
80,-0.5280893,-0.61946315,"('dominated', 'dominating')",-0.2470109,-0.33829948,-0.3875501,-0.4788813,-0.0913312
81,-2.2568479,-2.481807,"('submissive', 'aggressive')",-0.39774108,-0.5016433,-1.3272945,-1.4917252,-0.1644307
82,-2.03319,-2.1250672,"('poor', 'rich')",-1.0166748,-0.9850661,-1.5249324,-1.5550667,-0.0301343
83,0.1437695,0.022376645,"('powerless', 'powerful')",0.08418845,-0.03904648,0.113979,-0.0083349,-0.1223139
84,1.5966227,1.5139582,"('inferior', 'superior')",0.9059634,0.74740297,1.2512931,1.1306806,-0.1206125
85,2.5315247,2.703953,"('insignificant', 'prestigious')",1.7048446,1.692293,2.1181846,2.198123,0.0799384
86,-0.7309505,-0.95535564,"('uninfluential', 'influential')",-0.20283481,-0.3940143,-0.4668927,-0.674685,-0.2077923
87,0.16859089,0.14872281,"('unsuccessful', 'successful')",2.2233434,2.154844,1.1959671,1.1517835,-0.0441836
88,-0.03203652,-0.12408036,"('low', 'eminent')",0.3024702,0.16553664,0.1352168,0.0207281,-0.1144887
