,stryker_male,stryker_female,tuple,corp_male,corp_female,average_male,average_female,female-male
32,0.78787416,0.62476647,"('unkind', 'kind')",0.35768917,0.13664925,0.5727817,0.3807079,-0.1920738
33,-0.41675255,-0.45476788,"('wrong', 'right')",-0.65228534,-0.5705522,-0.534519,-0.51266,0.021859
34,-0.10318012,0.0063921586,"('mean', 'honorable')",5.4325733,5.507718,2.6646967,2.757055,0.0923583
35,-0.2498816,-0.14949074,"('corrupt', 'incorrupt')",-0.47719306,-0.3131747,-0.3635373,-0.2313327,0.1322046
36,-1.1362224,-1.0562694,"('hostile', 'amicable')",-0.1055414,-0.04349154,-0.6208819,-0.5498804,0.0710015
37,-0.22460851,-0.2657476,"('fake', 'genuine')",-0.14275023,-0.15142782,-0.1836794,-0.2085877,-0.0249083
38,0.2503021,0.26854828,"('untruthful', 'truthful')",0.41166678,0.49620843,0.3309844,0.3823783,0.0513939
39,0.43561193,0.48683587,"('exploitative', 'cooperative')",-0.2881992,-0.23660529,0.0737064,0.1251153,0.0514089
40,0.1092222,0.1572881,"('stingy', 'generous')",-1.9091799,-1.8299298,-0.8999789,-0.8363209,0.063658
41,0.5542181,0.47662187,"('unforgiving', 'forgiving')",-0.23589954,-0.3714396,0.1591593,0.0525911,-0.1065682
42,-0.51453763,-0.63715667,"('unreliable', 'reliable')",-3.3385148,-3.4653296,-1.9265262,-2.0512431,-0.1247169
43,0.1791344,0.13466449,"('irresponsible', 'responsible')",0.17102075,0.042673998,0.1750776,0.0886692,-0.0864084
44,-2.5403056,-2.4650998,"('prejudiced', 'unprejudiced')",-2.0532088,-2.02233,-2.2967572,-2.2437148,0.0530424
45,-0.6843583,-0.8428387,"('incompetent', 'competent')",0.037534796,-0.1697311,-0.3234118,-0.5062849,-0.1828731
46,0.26674992,0.09516959,"('uncompetitive', 'competitive')",-0.6675886,-0.8473144,-0.2004193,-0.3760724,-0.1756531
47,-0.1593888,-0.21750224,"('stupid', 'smart')",4.9606586,4.9882045,2.4006348,2.3853512,-0.0152836
48,2.30128,2.129661,"('unintelligent', 'intelligent')",1.1556104,0.98642004,1.7284453,1.5580406,-0.1704047
49,0.56997806,0.3159908,"('unable', 'able')",0.046774037,0.058946736,0.308376,0.1874688,-0.1209072
50,-0.021604365,-0.16847235,"('clumsy', 'skillful')",0.15723956,0.04496107,0.0678176,-0.0617556,-0.1295732
51,0.73376465,0.47157744,"('uneducated', 'educated')",0.50017536,0.34728017,0.61697,0.4094288,-0.2075412
52,-1.344954,-1.1340842,"('irrational', 'rational')",-0.07862401,0.030256797,-0.711789,-0.5519137,0.1598753
53,0.57693344,0.57307297,"('uncreative', 'creative')",0.36883664,0.26570892,0.472885,0.4193909,-0.0534941
54,0.18560663,0.085430674,"('incapable', 'capable')",0.85415214,0.9214193,0.5198794,0.503425,-0.0164544
55,0.8152506,0.5314785,"('incompetent', 'clever')",0.18797883,-0.0047662035,0.5016147,0.2633561,-0.2382586
56,1.1214768,0.8703076,"('impractical', 'practical')",-0.24886884,-0.44825083,0.436304,0.2110284,-0.2252756
57,-0.51703876,-0.76424074,"('unimaginative', 'imaginative')",-3.245342,-3.4892337,-1.8811904,-2.1267371,-0.2455467
58,0.24546894,0.14328995,"('undiscriminating', 'discriminating')",0.49858242,0.34052476,0.3720257,0.2419074,-0.1301183
59,-0.07559636,0.07840478,"('foolish', 'wise')",0.26374945,0.45069733,0.0940765,0.264551,0.1704745
60,1.7619897,1.5360068,"('inefficient', 'efficient')",0.13437894,-0.02142495,0.9481843,0.757291,-0.1908933
61,0.64308804,0.5353534,"('illogical', 'logical')",0.1993651,0.1112916,0.4212266,0.3233225,-0.0979041
62,0.94538593,0.91539073,"('incompetent', 'brilliant')",0.84851164,0.8269923,0.8969488,0.8711915,-0.0257573
63,0.717291,0.5805114,"('unperceptive', 'insightful')",0.7915568,0.68817323,0.7544239,0.6343423,-0.1200816
64,-0.78585494,-0.82588387,"('shy', 'confident')",-6.0940027,-6.1620746,-3.4399288,-3.4939792,-0.0540504
65,0.39090887,0.18472375,"('insecure', 'secure')",-0.35470226,-0.46943158,0.0181033,-0.1423539,-0.1604572
66,-2.1194396,-1.9989164,"('inactive', 'active')",-0.081669696,-0.0033744648,-1.1005547,-1.0011455,0.0994092
67,0.7114972,0.55957943,"('doubtful', 'determined')",-0.29980657,-0.33828953,0.2058453,0.110645,-0.0952003
68,-0.030434206,-0.27432004,"('dependent', 'independent')",-0.20580469,-0.2862228,-0.1181194,-0.2802714,-0.162152
69,-1.7522078,-1.5866327,"('lazy', 'industrious')",-0.55371803,-0.4265565,-1.1529629,-1.0065947,0.1463682
70,0.2782024,0.09102839,"('lethargic', 'energetic')",0.01643994,-0.11640129,0.1473212,-0.0126865,-0.1600077
71,0.7129975,0.7546062,"('diffident', 'self-confident')",0.54890656,0.56928,0.630952,0.6619431,0.0309911
72,0.21201652,0.1425284,"('unambitious', 'ambitious')",-0.45963085,-0.43048963,-0.1238072,-0.1439806,-0.0201734
73,-0.34832507,-0.19814149,"('helpless', 'self-reliant')",-3.141762,-3.0498662,-1.7450435,-1.6240039,0.1210396
74,1.1424283,1.0452114,"('undedicated', 'dedicated')",-0.2565628,-0.46588185,0.4429327,0.2896648,-0.1532679
75,-1.4143325,-1.3732466,"('meek', 'impulsive')",-0.59064174,-0.46414262,-1.0024872,-0.9186946,0.0837926
76,0.64093155,0.43296495,"('anxious', 'daring')",-0.20692953,-0.3036848,0.217001,0.0646401,-0.1523609
77,0.021258008,-0.10689042,"('unmotivated', 'motivated')",-0.6327393,-0.64050925,-0.3057407,-0.3736998,-0.0679591
78,1.0101619,0.99594516,"('nonresilient', 'resilient')",0.57342005,0.6128149,0.791791,0.8043801,0.0125891
79,-1.276189,-1.2851797,"('wavering', 'unwavering')",-0.23240127,-0.21242568,-0.7542951,-0.7488027,0.0054924
80,-0.48216447,-0.4177637,"('dominated', 'dominating')",-1.0034953,-0.86822987,-0.7428299,-0.6429968,0.0998331
81,0.92992395,0.6502527,"('submissive', 'aggressive')",-0.21399046,-0.29636657,0.3579668,0.1769431,-0.1810237
82,0.62729454,0.5415831,"('poor', 'rich')",6.1534104,6.1323757,3.3903525,3.3369794,-0.0533731
83,-0.70930684,-0.8666451,"('powerless', 'powerful')",-0.9990453,-1.0720327,-0.854176,-0.9693389,-0.1151629
84,0.9859721,0.8981397,"('inferior', 'superior')",0.9102974,0.8696096,0.9481348,0.8838747,-0.0642601
85,-0.48089463,-0.29548523,"('insignificant', 'prestigious')",-0.5412872,-0.41097698,-0.5110909,-0.3532311,0.1578598
86,0.8780163,0.6102287,"('uninfluential', 'influential')",-0.17650974,-0.35717425,0.3507533,0.1265272,-0.2242261
87,-0.33898234,-0.26670724,"('unsuccessful', 'successful')",1.1068192,1.214469,0.3839184,0.4738809,0.0899625
88,0.5798392,0.35125053,"('low', 'eminent')",-0.28145897,-0.44579026,0.1491901,-0.0472699,-0.19646
