,goodrich_male,goodrich_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.3464662,-0.20945007,"('disagreeable', 'welcoming')",-0.44006976,-0.5070654,-0.393268,-0.3582577,0.0350103
19,-0.46092072,-0.5257131,"('inhospitable', 'hospitable')",-0.50539875,-0.43125102,-0.4831597,-0.4784821,0.0046776
20,0.4918905,0.51084703,"('rough', 'thoughtful')",1.136188,1.1090637,0.8140392,0.8099554,-0.0040838
21,0.34687632,0.46505916,"('immoral', 'moral')",-0.5004806,-0.4316978,-0.0768021,0.0166807,0.0934828
22,0.22139962,0.28986007,"('untrustworthy', 'trustworthy')",-1.0781496,-1.1041673,-0.428375,-0.4071536,0.0212214
23,-0.048216376,0.026544899,"('insincere', 'sincere')",5.64349,5.78219,2.7976367,2.9043674,0.1067307
24,0.27983198,0.26858547,"('dishonest', 'honest')",0.56744075,0.62776434,0.4236364,0.4481749,0.0245385
25,0.47338465,0.39155257,"('egoistic', 'altruistic')",1.2399447,1.18418,0.8566647,0.7878663,-0.0687984
26,-0.03255029,-0.16860667,"('hardhearted', 'benevolent')",1.7127104,1.6049016,0.84008,0.7181475,-0.1219325
27,-0.68742764,-0.70188135,"('hardhearted', 'softhearted')",1.4559896,1.3369538,0.384281,0.3175362,-0.0667448
28,-0.19420269,-0.32117605,"('disloyal', 'loyal')",1.0508144,0.9923689,0.4283059,0.3355964,-0.0927095
29,-0.19731581,-0.2788711,"('unfair', 'fair')",-0.19445185,-0.32667992,-0.1958838,-0.3027755,-0.1068917
30,0.49811506,0.6149904,"('intolerant', 'tolerant')",0.62086606,0.6534427,0.5594906,0.6342165,0.0747259
31,-1.4915876,-1.5105532,"('evil', 'good')",-0.6563683,-0.8198719,-1.0739779,-1.1652126,-0.0912347
32,-0.39155886,-0.3807957,"('unkind', 'kind')",0.5154729,0.45272568,0.061957,0.035965,-0.025992
33,0.74062073,0.68212014,"('wrong', 'right')",-0.6480108,-0.68193775,0.046305,9.12e-05,-0.0462138
34,-0.16149305,0.01632354,"('mean', 'honorable')",5.489702,5.7960343,2.6641047,2.906179,0.2420743
35,-0.0034448113,-0.19873819,"('corrupt', 'incorrupt')",-0.23844056,-0.34876353,-0.1209427,-0.2737508,-0.1528081
36,-0.9799733,-1.1147039,"('hostile', 'amicable')",0.1293864,-0.08098358,-0.4252934,-0.5978438,-0.1725504
37,0.5701204,0.59889954,"('fake', 'genuine')",0.2139444,0.27658686,0.3920324,0.4377432,0.0457108
38,-0.2504328,-0.20922047,"('untruthful', 'truthful')",-0.44292367,-0.3141664,-0.3466782,-0.2616934,0.0849848
39,0.8905407,0.91325814,"('exploitative', 'cooperative')",0.085815124,0.18268085,0.4881779,0.5479695,0.0597916
40,0.8216422,0.88014,"('stingy', 'generous')",-1.9764835,-2.1560032,-0.5774206,-0.6379316,-0.060511
41,0.18454076,0.32030264,"('unforgiving', 'forgiving')",-0.028157793,-0.11830361,0.0781915,0.1009995,0.022808
42,0.5588101,0.86670864,"('unreliable', 'reliable')",-3.2817683,-3.2998629,-1.361479,-1.2165771,0.1449019
43,-0.01017173,0.15373902,"('irresponsible', 'responsible')",0.27725387,0.3701763,0.1335411,0.2619576,0.1284165
44,0.4461533,0.46145695,"('prejudiced', 'unprejudiced')",-1.3487265,-1.3629514,-0.4512866,-0.4507472,0.0005394
45,0.17949206,0.26407757,"('incompetent', 'competent')",-0.063772306,-0.08972249,0.0578599,0.0871775,0.0293176
46,-0.14622837,0.012144353,"('uncompetitive', 'competitive')",-1.0717342,-1.0365407,-0.6089813,-0.5121982,0.0967831
47,0.45709243,0.5273536,"('stupid', 'smart')",5.347731,5.541112,2.9024117,3.0342329,0.1318212
48,0.067658015,0.009968216,"('unintelligent', 'intelligent')",0.61609876,0.70863056,0.3418784,0.3592994,0.017421
49,0.4024824,0.40764347,"('unable', 'able')",-0.055054054,-0.0069151437,0.1737142,0.2003642,0.02665
50,0.12997422,0.14874497,"('clumsy', 'skillful')",0.09958376,0.013818234,0.114779,0.0812816,-0.0334974
51,0.1205396,0.1687823,"('uneducated', 'educated')",-0.19113189,-0.1586006,-0.0352961,0.0050908,0.0403869
52,-0.24433227,-0.5225877,"('irrational', 'rational')",0.48314047,0.30033877,0.1194041,-0.1111245,-0.2305286
53,-0.7775849,-0.8369788,"('uncreative', 'creative')",0.46696758,0.38397828,-0.1553087,-0.2265003,-0.0711916
54,-0.3922039,-0.48738447,"('incapable', 'capable')",0.68457836,0.7391582,0.1461872,0.1258869,-0.0203003
55,0.36866605,0.4520587,"('incompetent', 'clever')",0.09238446,0.14394704,0.2305253,0.2980029,0.0674776
56,0.5619949,0.6847805,"('impractical', 'practical')",-0.7374176,-0.6123467,-0.0877113,0.0362169,0.1239282
57,-0.27416977,-0.25791657,"('unimaginative', 'imaginative')",-3.3402536,-3.3986778,-1.8072116,-1.8282971,-0.0210855
58,-0.3460247,-0.3013737,"('undiscriminating', 'discriminating')",0.14269811,0.06790969,-0.1016633,-0.116732,-0.0150687
59,0.18319786,0.11797418,"('foolish', 'wise')",0.34062555,0.33130127,0.2619117,0.2246377,-0.037274
60,0.8210616,1.0077115,"('inefficient', 'efficient')",-0.42361122,-0.14462636,0.1987252,0.4315426,0.2328174
61,-0.15504622,-0.3101619,"('illogical', 'logical')",0.68530226,0.5321644,0.265128,0.1110013,-0.1541267
62,1.2238985,1.4157625,"('incompetent', 'brilliant')",0.13526314,0.33824,0.6795808,0.8770013,0.1974205
63,-0.5958365,-0.3594233,"('unperceptive', 'insightful')",0.21150538,0.2973569,-0.1921656,-0.0310332,0.1611324
64,0.70935446,0.7747111,"('shy', 'confident')",-6.566755,-6.671583,-2.9287002,-2.948436,-0.0197358
65,-0.3140999,-0.2988392,"('insecure', 'secure')",-0.4564878,-0.33546847,-0.3852938,-0.3171538,0.06814
66,-0.293193,-0.30788055,"('inactive', 'active')",0.43536338,0.44027478,0.0710852,0.0661971,-0.0048881
67,0.71991074,0.7507079,"('doubtful', 'determined')",-0.4314126,-0.44693166,0.1442491,0.1518881,0.007639
68,-0.0688603,0.007761416,"('dependent', 'independent')",-0.853355,-0.8617239,-0.4611076,-0.4269812,0.0341264
69,1.0659578,1.0100077,"('lazy', 'industrious')",-0.5935579,-0.63358724,0.2361999,0.1882102,-0.0479897
70,0.21245414,0.44065848,"('lethargic', 'energetic')",-0.025394753,0.0414012,0.0935297,0.2410298,0.1475001
71,0.37338573,0.38440323,"('diffident', 'self-confident')",0.43437275,0.410983,0.4038792,0.3976931,-0.0061861
72,-0.54826236,-0.46376443,"('unambitious', 'ambitious')",-0.38215092,-0.3190986,-0.4652066,-0.3914315,0.0737751
73,1.3790581,1.3765796,"('helpless', 'self-reliant')",-2.9870942,-3.039363,-0.804018,-0.8313916,-0.0273736
74,0.5211923,0.5739822,"('undedicated', 'dedicated')",-0.24914877,-0.3244114,0.1360218,0.1247854,-0.0112364
75,0.27092516,0.26554272,"('meek', 'impulsive')",-0.798883,-0.7808917,-0.2639789,-0.2576745,0.0063044
76,0.25672165,0.45595726,"('anxious', 'daring')",-0.4120893,-0.26432493,-0.0776838,0.0958162,0.1735
77,-0.13687973,-0.04754962,"('unmotivated', 'motivated')",-1.384017,-1.2488829,-0.7604483,-0.6482162,0.1122321
78,-0.55100054,-0.46068156,"('nonresilient', 'resilient')",0.05121191,0.03272007,-0.2498943,-0.2139807,0.0359136
79,-0.8006886,-0.84852374,"('wavering', 'unwavering')",-0.27832603,-0.26984927,-0.5395073,-0.5591865,-0.0196792
80,0.8602272,0.88984275,"('dominated', 'dominating')",-1.036307,-0.89940166,-0.0880399,-0.0047795,0.0832604
81,0.9487712,1.0543569,"('submissive', 'aggressive')",-1.1292564,-0.9391089,-0.0902426,0.057624,0.1478666
82,-1.187032,-1.0989031,"('poor', 'rich')",6.305737,6.4248834,2.5593524,2.6629901,0.1036377
83,0.40241808,0.45868707,"('powerless', 'powerful')",-1.057907,-1.030471,-0.3277445,-0.285892,0.0418525
84,0.7373953,0.64326024,"('inferior', 'superior')",0.9243961,0.90546316,0.8308957,0.7743617,-0.056534
85,0.049183726,-0.033416092,"('insignificant', 'prestigious')",0.112280235,-0.012202153,0.080732,-0.0228091,-0.1035411
86,-0.5299691,-0.62080336,"('uninfluential', 'influential')",-0.39657968,-0.4807065,-0.4632744,-0.5507549,-0.0874805
87,1.2997899,1.1522386,"('unsuccessful', 'successful')",0.8858237,0.8998236,1.0928068,1.0260311,-0.0667757
88,-0.3859449,-0.41369882,"('low', 'eminent')",-0.45866972,-0.44579202,-0.4223073,-0.4297454,-0.0074381
