,sandisk_male,sandisk_female,tuple,corp_male,corp_female,average_male,average_female,female-male
76,0.23581226,0.27155238,"('anxious', 'daring')",-0.26870802,-0.3104979,-0.0164479,-0.0194728,-0.0030249
77,-0.5097096,-0.5535434,"('unmotivated', 'motivated')",-0.9395461,-0.83827776,-0.7246279,-0.6959106,0.0287173
78,-0.38518584,-0.27160764,"('nonresilient', 'resilient')",0.30532593,0.33875448,-0.03993,0.0335734,0.0735034
79,-0.91205984,-0.94648266,"('wavering', 'unwavering')",-0.17743413,-0.13873312,-0.544747,-0.5426079,0.0021391
80,-0.2844813,-0.31897658,"('dominated', 'dominating')",-0.99115115,-0.89139557,-0.6378162,-0.6051861,0.0326301
81,0.33527148,0.23651247,"('submissive', 'aggressive')",-0.55616295,-0.62609816,-0.1104457,-0.1947928,-0.0843471
82,-0.58834946,-0.5236674,"('poor', 'rich')",5.7049,5.5719743,2.5582752,2.5241535,-0.0341217
83,0.115181595,-0.01588504,"('powerless', 'powerful')",-0.7779467,-0.8185958,-0.3313826,-0.4172404,-0.0858578
84,0.69857216,0.609861,"('inferior', 'superior')",1.0581225,1.0017607,0.8783473,0.8058109,-0.0725364
85,0.1274188,0.056203656,"('insignificant', 'prestigious')",0.028073294,0.0056424537,0.077746,0.0309231,-0.0468229
86,-1.1406609,-1.3228626,"('uninfluential', 'influential')",-0.73890257,-0.9674486,-0.9397817,-1.1451557,-0.205374
87,-0.11927074,-0.13812117,"('unsuccessful', 'successful')",0.9138968,1.0033835,0.397313,0.4326312,0.0353182
88,-0.40669006,-0.48938096,"('low', 'eminent')",-0.51960677,-0.62887204,-0.4631484,-0.5591265,-0.0959781
