,bard_male,bard_female,tuple,cr_male,cr_female,inc_male,inc_female,average_male,average_female,female-male
28,1.0649273,0.8651084,"('disloyal', 'loyal')",-0.18536194,-0.34597814,0.6865896,0.438065,0.5220517,0.3190651,-0.2029866
29,-0.33713442,-0.3953857,"('unfair', 'fair')",-0.035616234,-0.024175406,-0.3234359,-0.47042134,-0.2320622,-0.2966608,-0.0645986
30,2.9983206,2.9540358,"('intolerant', 'tolerant')",2.0641234,2.1707366,1.9232881,1.8421686,2.3285774,2.3223136,-0.0062638
31,-3.4037097,-3.2145631,"('evil', 'good')",-2.5523787,-2.5919034,-1.1367122,-1.2044415,-2.3642667,-2.3369694,0.0272973
32,0.6999681,0.4296538,"('unkind', 'kind')",1.4231262,1.3802165,0.5827898,0.38893494,0.9019613,0.732935,-0.1690263
33,0.2950125,0.23906672,"('wrong', 'right')",0.19594784,0.07315795,-0.35203698,-0.3374992,0.0463078,-0.0084248,-0.0547326
34,0.8629935,0.9792367,"('mean', 'honorable')",0.418034,0.50445867,5.7550144,5.814332,2.3453472,2.4326758,0.0873286
35,-2.907564,-2.898194,"('corrupt', 'incorrupt')",-1.8897638,-2.0653484,-0.13411164,-0.18941528,-1.6438131,-1.7176526,-0.0738395
36,-2.5941713,-2.5331116,"('hostile', 'amicable')",-2.4235072,-2.7072966,0.20909108,-0.06499964,-1.6028624,-1.7684692,-0.1656068
37,1.1931994,1.0311797,"('fake', 'genuine')",-0.22743814,-0.23970196,0.06689023,0.047038216,0.3442171,0.2795053,-0.0647118
38,0.18239346,0.19601163,"('untruthful', 'truthful')",0.041334096,0.025522437,0.16823478,0.18763845,0.1306541,0.1363908,0.0057367
39,1.0318245,1.0687286,"('exploitative', 'cooperative')",1.9438369,2.0137637,0.20118995,0.26013422,1.0589504,1.1142089,0.0552585
40,1.1561496,1.0275713,"('stingy', 'generous')",-0.2135192,-0.21934958,-1.7537088,-1.7710443,-0.2703595,-0.3209408,-0.0505813
41,0.44754803,0.32637542,"('unforgiving', 'forgiving')",0.22387601,0.2652942,0.20069307,0.03449522,0.2907057,0.2087216,-0.0819841
42,0.26581794,0.16555847,"('unreliable', 'reliable')",0.33430922,0.43401116,-3.0258787,-2.897873,-0.8085838,-0.7661011,0.0424827
43,1.8976979,1.7689587,"('irresponsible', 'responsible')",1.5724615,1.6869618,0.47200927,0.47248054,1.3140562,1.309467,-0.0045892
44,-2.014512,-1.9390585,"('prejudiced', 'unprejudiced')",-0.90253067,-0.82815844,-1.2687261,-1.2005204,-1.3952564,-1.3225791,0.0726773
45,1.5905346,1.3536637,"('incompetent', 'competent')",1.7184125,1.7285807,0.053722758,-0.034914497,1.12089,1.0157766,-0.1051134
46,1.7401693,1.6272978,"('uncompetitive', 'competitive')",1.0424179,1.1336651,-0.33694792,-0.3717127,0.815213,0.7964168,-0.0187962
47,0.28143796,0.29194427,"('stupid', 'smart')",0.8501452,0.8901461,5.013015,5.0500207,2.0481993,2.0773703,0.029171
48,1.7181232,1.6986656,"('unintelligent', 'intelligent')",1.2326998,1.3010894,0.77098995,0.7469221,1.2406042,1.2488923,0.0082881
49,0.89354014,0.910475,"('unable', 'able')",-0.31024134,-0.28577,-0.058405854,0.015088951,0.1749643,0.2132647,0.0383004
50,-1.3898401,-1.552272,"('clumsy', 'skillful')",-0.4502089,-0.58592284,0.23487194,0.20393418,-0.535059,-0.6447535,-0.1096945
51,0.79234874,0.6441991,"('uneducated', 'educated')",0.58683836,0.59387714,0.4343788,0.33171546,0.604522,0.5232639,-0.0812581
52,-1.7047815,-1.7428874,"('irrational', 'rational')",-0.96002185,-1.2803838,0.30575788,0.17956856,-0.7863485,-0.9479009,-0.1615524
53,0.8834091,0.8422448,"('uncreative', 'creative')",-0.60362995,-0.81675845,0.88250405,0.7173272,0.3874277,0.2476045,-0.1398232
54,-0.22581851,-0.32057858,"('incapable', 'capable')",0.0044044517,-0.16075197,0.9713805,1.01622,0.2499888,0.1782965,-0.0716923
55,3.3447952,3.2188184,"('incompetent', 'clever')",1.6316836,1.7831187,0.04655626,0.018174734,1.674345,1.6733705,-0.0009745
56,2.8710315,2.6860287,"('impractical', 'practical')",2.0841722,2.120549,0.314967,0.31062856,1.7567237,1.7057354,-0.0509883
57,1.6829277,1.5808923,"('unimaginative', 'imaginative')",0.6353734,0.6375906,-2.1732242,-2.2289047,0.048359,-0.0034739,-0.0518329
58,1.0286812,0.9013826,"('undiscriminating', 'discriminating')",1.0556827,0.84599584,0.16890395,0.08044332,0.7510893,0.6092739,-0.1418154
59,-1.2429032,-1.2105783,"('foolish', 'wise')",0.18492071,0.109551854,0.5916177,0.64080375,-0.155455,-0.1534076,0.0020474
60,3.6779234,3.552006,"('inefficient', 'efficient')",3.2010782,3.39734,0.43087205,0.51040906,2.4366245,2.486585,0.0499605
61,0.32073644,0.16793402,"('illogical', 'logical')",1.4337431,1.2395482,0.26028576,0.077099375,0.6715884,0.4948605,-0.1767279
62,3.1728032,3.1432235,"('incompetent', 'brilliant')",1.7593791,1.967489,0.5232052,0.72110856,1.8184625,1.9439403,0.1254778
63,1.0384208,0.9522378,"('unperceptive', 'insightful')",0.6999543,0.7952559,1.0085714,1.0542635,0.9156488,0.9339191,0.0182703
64,0.0007118434,-0.13344233,"('shy', 'confident')",0.3213243,0.36119252,-5.7814918,-5.7061567,-1.8198185,-1.8261355,-0.006317
65,2.051462,1.9020627,"('insecure', 'secure')",2.1262531,2.186959,-0.30679187,-0.33565477,1.2903078,1.2511223,-0.0391855
66,-1.5078385,-1.4744055,"('inactive', 'active')",-1.363824,-1.3754163,0.3896149,0.44348478,-0.8273493,-0.8021123,0.025237
67,1.4255573,1.3354063,"('doubtful', 'determined')",0.24669343,0.24669594,-0.07913719,-0.035541896,0.5310378,0.5155201,-0.0155177
68,0.92136866,0.8335553,"('dependent', 'independent')",1.03409,1.0118567,-0.36859167,-0.40639013,0.5289557,0.4796739,-0.0492818
69,-1.9683052,-1.8332398,"('lazy', 'industrious')",-0.1353598,-0.14605013,-0.12217942,-0.01343664,-0.7419482,-0.6642422,0.077706
70,1.4330066,1.325515,"('lethargic', 'energetic')",1.0782604,1.2577287,0.74341834,0.81843436,1.0848951,1.1338927,0.0489976
71,0.13805702,0.1438367,"('diffident', 'self-confident')",0.3747804,0.33698195,0.25965738,0.2320016,0.2574983,0.2376068,-0.0198915
72,1.9423641,1.8226943,"('unambitious', 'ambitious')",0.51895386,0.5590461,-1.486956,-1.3941133,0.3247873,0.329209,0.0044217
73,0.576233,0.60591674,"('helpless', 'self-reliant')",0.363859,0.2552606,-2.8779798,-2.7380178,-0.6459626,-0.6256135,0.0203491
74,1.5862468,1.4387754,"('undedicated', 'dedicated')",1.9457755,1.9249284,-0.031520925,-0.09768278,1.1668339,1.0886737,-0.0781602
75,-1.1008154,-1.0242835,"('meek', 'impulsive')",-1.2070613,-1.2570962,-0.2193603,-0.06554504,-0.8424123,-0.7823083,0.060104
76,2.4674666,2.361343,"('anxious', 'daring')",0.9074773,1.0922053,0.2854353,0.37851673,1.2201264,1.277355,0.0572286
77,2.2454288,2.1869888,"('unmotivated', 'motivated')",1.6651725,1.5683649,-0.2927611,-0.31466675,1.2059467,1.1468956,-0.0590511
78,-0.8611264,-0.89366275,"('nonresilient', 'resilient')",0.5139162,0.4753582,0.3588984,0.31989715,0.0038961,-0.0328025,-0.0366986
79,-1.3374981,-1.3959379,"('wavering', 'unwavering')",-2.2745473,-2.4746163,-0.3218565,-0.3547072,-1.3113006,-1.4084204,-0.0971198
80,1.1325982,1.1218636,"('dominated', 'dominating')",0.4765637,0.6309498,-1.6130137,-1.4503155,-0.001284,0.1008326,0.1021166
81,2.457051,2.3304,"('submissive', 'aggressive')",1.9071804,2.13632,-0.58277303,-0.47047412,1.2604862,1.332082,0.0715958
82,-0.036421306,-0.19616824,"('poor', 'rich')",0.0011778437,-0.10718775,5.6301374,5.561065,1.8649646,1.7525697,-0.1123949
83,0.5237739,0.5361138,"('powerless', 'powerful')",-0.960478,-1.0274687,-0.828735,-0.92002684,-0.421813,-0.4704606,-0.0486476
84,0.24356982,0.16291259,"('inferior', 'superior')",0.6770188,0.5597327,1.0260804,1.0378531,0.6488897,0.5868328,-0.0620569
85,-0.8896064,-0.8863706,"('insignificant', 'prestigious')",-2.0914626,-2.3932886,0.44501674,0.39527217,-0.8453507,-0.9614623,-0.1161116
86,2.6320152,2.487789,"('uninfluential', 'influential')",0.615097,0.57249033,-0.181215,-0.32456014,1.0219657,0.9119064,-0.1100593
87,0.010065274,-0.15112974,"('unsuccessful', 'successful')",0.7618129,0.697093,0.9799686,1.0448589,0.5839489,0.5302741,-0.0536748
88,-0.0886428,-0.25257325,"('low', 'eminent')",-0.8038276,-0.90561175,0.2825465,0.20486039,-0.2033079,-0.3177749,-0.114467
