,allegheny_male,allegheny_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
16,-1.7748964,-1.8429761,"('unpopular', 'popular')",-0.0011076517,-0.074474856,-0.888002,-0.9587255,-0.0707235
17,-0.5347408,-0.47294486,"('nasty', 'nice')",-0.72789073,-0.67188156,-0.6313158,-0.5724132,0.0589026
18,0.4785412,0.5471679,"('disagreeable', 'welcoming')",-0.3271556,-0.30790538,0.0756928,0.1196313,0.0439385
19,0.12543216,0.15092272,"('inhospitable', 'hospitable')",-0.46837154,-0.46183476,-0.1714697,-0.155456,0.0160137
20,0.027357604,0.032488026,"('rough', 'thoughtful')",0.9733243,1.047157,0.5003409,0.5398225,0.0394816
21,0.79037637,0.86197877,"('immoral', 'moral')",0.06513908,0.1475262,0.4277577,0.5047525,0.0769948
22,-0.27627763,-0.19798096,"('untrustworthy', 'trustworthy')",-1.1437428,-1.1135342,-0.7100102,-0.6557576,0.0542526
23,0.41562772,0.47145686,"('insincere', 'sincere')",4.5154777,4.5002904,2.4655528,2.4858737,0.0203209
24,1.4005454,1.3866764,"('dishonest', 'honest')",-0.27586287,-0.3623402,0.5623412,0.5121681,-0.0501731
25,0.7714833,0.70497143,"('egoistic', 'altruistic')",0.7127676,0.693071,0.7421255,0.6990212,-0.0431043
26,1.2833223,1.1481577,"('hardhearted', 'benevolent')",0.9226185,0.8974772,1.1029704,1.0228175,-0.0801529
27,0.90266234,0.937493,"('hardhearted', 'softhearted')",0.6375865,0.67221767,0.7701244,0.8048553,0.0347309
28,0.3958428,0.32352287,"('disloyal', 'loyal')",0.6252256,0.508225,0.5105342,0.4158739,-0.0946603
29,-1.5217324,-1.5479249,"('unfair', 'fair')",-0.76450425,-0.8784042,-1.1431184,-1.2131646,-0.0700462
30,0.57611495,0.66426194,"('intolerant', 'tolerant')",1.4550085,1.4426185,1.0155617,1.0534402,0.0378785
31,-0.43719226,-0.35114104,"('evil', 'good')",-1.2375077,-1.248125,-0.83735,-0.799633,0.037717
32,0.5833355,0.52243537,"('unkind', 'kind')",0.41890672,0.33883014,0.5011211,0.4306328,-0.0704883
33,1.130955,0.976571,"('wrong', 'right')",0.33050293,0.17946514,0.730729,0.5780181,-0.1527109
34,0.29427233,0.40403023,"('mean', 'honorable')",3.7696342,3.8775456,2.0319533,2.1407878,0.1088345
35,-0.26900545,-0.43100476,"('corrupt', 'incorrupt')",-0.55305195,-0.66556406,-0.4110287,-0.5482844,-0.1372557
36,-0.08806095,-0.17998315,"('hostile', 'amicable')",-0.50320876,-0.70005196,-0.2956349,-0.4400176,-0.1443827
37,0.6355968,0.6467269,"('fake', 'genuine')",0.22457117,0.19098678,0.430084,0.4188569,-0.0112271
38,-0.0007549338,0.054790866,"('untruthful', 'truthful')",0.05404581,0.04420448,0.0266454,0.0494977,0.0228523
39,1.9418111,1.9793456,"('exploitative', 'cooperative')",0.059514828,0.1367779,1.0006629,1.0580617,0.0573988
40,1.5284599,1.5736895,"('stingy', 'generous')",-1.6159168,-1.6296475,-0.0437285,-0.027979,0.0157495
41,0.48586258,0.6296199,"('unforgiving', 'forgiving')",-0.24378142,-0.29929635,0.1210406,0.1651618,0.0441212
42,0.23983821,0.45328966,"('unreliable', 'reliable')",-3.3577003,-3.2715328,-1.5589311,-1.4091215,0.1498096
43,0.09134781,0.26124936,"('irresponsible', 'responsible')",0.08919213,0.12462376,0.09027,0.1929366,0.1026666
44,-0.91591525,-0.84573025,"('prejudiced', 'unprejudiced')",-1.2946318,-1.1998739,-1.1052735,-1.0228021,0.0824714
45,-1.1859006,-1.0165712,"('incompetent', 'competent')",-0.38653335,-0.37304476,-0.786217,-0.6948079,0.0914091
46,0.044022992,0.13278867,"('uncompetitive', 'competitive')",-0.37631297,-0.28714046,-0.166145,-0.0771759,0.0889691
47,-0.10374029,-0.10001357,"('stupid', 'smart')",4.314294,4.363369,2.1052768,2.1316776,0.0264008
48,-0.32947278,-0.33425528,"('unintelligent', 'intelligent')",1.1049329,1.1741216,0.3877301,0.4199332,0.0322031
49,-0.559097,-0.5255935,"('unable', 'able')",-0.09732977,0.0039006919,-0.3282134,-0.2608464,0.067367
50,0.32745513,0.2881303,"('clumsy', 'skillful')",-0.16842887,-0.19771743,0.0795131,0.0452064,-0.0343067
51,0.5059426,0.40541932,"('uneducated', 'educated')",0.10971274,0.019989856,0.3078277,0.2127046,-0.0951231
52,-0.10469718,-0.25058073,"('irrational', 'rational')",0.18594614,-0.10201068,0.0406245,-0.1762957,-0.2169202
53,1.3173578,1.251191,"('uncreative', 'creative')",0.38717598,0.3648743,0.8522669,0.8080326,-0.0442343
54,0.7028396,0.639266,"('incapable', 'capable')",0.7368031,0.68211275,0.7198213,0.6606894,-0.0591319
55,-0.6675837,-0.57204694,"('incompetent', 'clever')",0.23571338,0.35754845,-0.2159352,-0.1072492,0.108686
56,0.3429478,0.4857095,"('impractical', 'practical')",-0.0411178,-0.017238121,0.150915,0.2342357,0.0833207
57,0.12440406,0.13651273,"('unimaginative', 'imaginative')",-1.7826843,-1.7362709,-0.8291401,-0.7998791,0.029261
58,0.13850653,0.14787118,"('undiscriminating', 'discriminating')",-0.0065133646,-0.0942009,0.0659966,0.0268351,-0.0391615
59,0.6632645,0.5951185,"('foolish', 'wise')",0.21163824,0.12694266,0.4374514,0.3610306,-0.0764208
60,-0.14140512,-0.008374221,"('inefficient', 'efficient')",0.5231852,0.72436935,0.19089,0.3579976,0.1671076
61,0.76622176,0.6279039,"('illogical', 'logical')",0.50581336,0.39108413,0.6360176,0.509494,-0.1265236
62,0.14738788,0.33724764,"('incompetent', 'brilliant')",0.3448802,0.5164547,0.246134,0.4268512,0.1807172
63,1.1483655,1.2449946,"('unperceptive', 'insightful')",0.60760933,0.7270864,0.8779874,0.9860405,0.1080531
64,-0.29615068,-0.2599851,"('shy', 'confident')",-4.7627397,-4.826698,-2.5294452,-2.5433414,-0.0138962
65,-0.95615333,-0.91842085,"('insecure', 'secure')",-0.34281713,-0.1962777,-0.6494852,-0.5573493,0.0921359
66,1.4951553,1.5251756,"('inactive', 'active')",0.10789188,0.081053935,0.8015236,0.8031148,0.0015912
67,0.39981285,0.41940397,"('doubtful', 'determined')",0.02874292,0.02152675,0.2142779,0.2204654,0.0061875
68,-0.87091285,-0.9679694,"('dependent', 'independent')",-0.79455876,-0.77362096,-0.8327358,-0.8707952,-0.0380594
69,0.33635908,0.34519613,"('lazy', 'industrious')",-0.12487553,-0.06631531,0.1057418,0.1394404,0.0336986
70,0.56346494,0.7228106,"('lethargic', 'energetic')",-0.16446587,-0.098804906,0.1994995,0.3120029,0.1125034
71,1.1766596,1.1832274,"('diffident', 'self-confident')",0.5952111,0.57697994,0.8859353,0.8801037,-0.0058316
72,1.4040408,1.3517185,"('unambitious', 'ambitious')",-0.85756546,-0.8198445,0.2732377,0.265937,-0.0073007
73,1.2158189,1.194304,"('helpless', 'self-reliant')",-2.3419852,-2.4196556,-0.5630832,-0.6126758,-0.0495926
74,1.7627449,1.8195469,"('undedicated', 'dedicated')",-0.16576214,-0.18515435,0.7984914,0.8171963,0.0187049
75,0.26313096,0.23711339,"('meek', 'impulsive')",-0.38273272,-0.37303028,-0.0598009,-0.0679584,-0.0081575
76,0.2732347,0.41972762,"('anxious', 'daring')",-0.16553992,-0.03991916,0.0538474,0.1899042,0.1360568
77,0.31107798,0.35213485,"('unmotivated', 'motivated')",0.17559034,0.27836633,0.2433342,0.3152506,0.0719164
78,-0.261108,-0.15223387,"('nonresilient', 'resilient')",0.5383598,0.72371566,0.1386259,0.2857409,0.147115
79,0.6170477,0.59019977,"('wavering', 'unwavering')",-0.67902255,-0.7369701,-0.0309874,-0.0733852,-0.0423978
80,0.8995715,0.96111566,"('dominated', 'dominating')",-0.24189049,-0.07086882,0.3288405,0.4451234,0.1162829
81,-0.3450399,-0.32478586,"('submissive', 'aggressive')",0.0502211,0.26537162,-0.1474094,-0.0297071,0.1177023
82,-0.8066201,-0.8250835,"('poor', 'rich')",4.015524,4.019422,1.6044519,1.5971693,-0.0072826
83,0.36496538,0.31943953,"('powerless', 'powerful')",-0.09605687,-0.10989625,0.1344543,0.1047716,-0.0296827
84,1.1386651,1.0404816,"('inferior', 'superior')",0.10270023,0.097483285,0.6206827,0.5689824,-0.0517003
85,2.2267454,2.1919363,"('insignificant', 'prestigious')",0.17155187,0.01428826,1.1991487,1.1031122,-0.0960365
86,0.5975454,0.54428136,"('uninfluential', 'influential')",0.05571815,-0.068688855,0.3266318,0.2377962,-0.0888356
87,0.24848187,0.18210141,"('unsuccessful', 'successful')",0.05976212,0.17505361,0.154122,0.1785775,0.0244555
88,0.118521795,0.06977688,"('low', 'eminent')",0.18518654,0.15883008,0.1518542,0.1143035,-0.0375507
