,eqt_male,eqt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
35,-0.17611472,-0.10954161,"('corrupt', 'incorrupt')",-0.58106524,-0.62151057,-0.37859,-0.3655261,0.0130639
36,-0.99878687,-0.9511808,"('hostile', 'amicable')",-0.22517699,-0.29601574,-0.6119819,-0.6235983,-0.0116164
37,-0.4794166,-0.47005767,"('fake', 'genuine')",-0.32224515,-0.3150483,-0.4008309,-0.392553,0.0082779
38,-0.9849233,-1.020401,"('untruthful', 'truthful')",0.10774132,0.2094003,-0.438591,-0.4055004,0.0330906
39,0.66835403,0.652054,"('exploitative', 'cooperative')",-0.031119473,0.017133266,0.3186173,0.3345937,0.0159764
40,-0.3185031,-0.23734178,"('stingy', 'generous')",-1.6700542,-1.6544111,-0.9942787,-0.9458764,0.0484023
41,-0.56414056,-0.65461135,"('unforgiving', 'forgiving')",0.0035773255,-0.094673276,-0.2802816,-0.3746423,-0.0943607
42,0.5360075,0.53309643,"('unreliable', 'reliable')",-3.3631432,-3.3535964,-1.4135678,-1.4102499,0.0033179
43,-0.40317965,-0.451302,"('irresponsible', 'responsible')",0.40568545,0.33649588,0.0012529,-0.0574031,-0.058656
44,0.42684308,0.41724676,"('prejudiced', 'unprejudiced')",-1.5636313,-1.6237397,-0.5683941,-0.6032465,-0.0348524
45,-0.15224373,-0.18851864,"('incompetent', 'competent')",0.24503791,0.19127844,0.0463971,0.0013799,-0.0450172
46,-0.27108014,-0.3063419,"('uncompetitive', 'competitive')",-0.9021739,-0.8616383,-0.586627,-0.5839901,0.0026369
47,0.33556354,0.37091783,"('stupid', 'smart')",5.3632326,5.4584756,2.8493981,2.9146967,0.0652986
48,-0.33904508,-0.43965882,"('unintelligent', 'intelligent')",1.069388,1.0155265,0.3651715,0.2879339,-0.0772376
49,0.10365372,0.19655941,"('unable', 'able')",-0.044252675,0.052374296,0.0297005,0.1244669,0.0947664
50,0.37195832,0.4093304,"('clumsy', 'skillful')",-0.059727497,-0.13138703,0.1561154,0.1389717,-0.0171437
51,-0.22023624,-0.4051005,"('uneducated', 'educated')",0.61035,0.49439982,0.1950569,0.0446497,-0.1504072
52,-0.7911375,-0.83522904,"('irrational', 'rational')",-0.1872653,-0.1746843,-0.4892014,-0.5049567,-0.0157553
53,-1.4660017,-1.4428271,"('uncreative', 'creative')",0.69916195,0.6391256,-0.3834199,-0.4018508,-0.0184309
54,-0.645773,-0.6997128,"('incapable', 'capable')",0.7112634,0.7255094,0.0327452,0.0128983,-0.0198469
55,0.2630261,0.14996758,"('incompetent', 'clever')",0.4447519,0.41114753,0.353889,0.2805576,-0.0733314
56,0.7628464,0.616625,"('impractical', 'practical')",-0.16624689,-0.175377,0.2982998,0.220624,-0.0776758
57,-0.9546563,-1.0471339,"('unimaginative', 'imaginative')",-3.2538235,-3.2949164,-2.1042399,-2.1710253,-0.0667854
58,-0.33345297,-0.4268436,"('undiscriminating', 'discriminating')",0.31304252,0.25130635,-0.0102052,-0.0877686,-0.0775634
59,0.62212974,0.6873701,"('foolish', 'wise')",0.0936729,0.20933844,0.3579013,0.4483543,0.090453
60,1.0529511,0.9387193,"('inefficient', 'efficient')",0.021590836,0.04469067,0.537271,0.491705,-0.045566
61,-0.17494418,-0.30539313,"('illogical', 'logical')",0.4366727,0.34178886,0.1308643,0.0181979,-0.1126664
62,0.992345,1.0097104,"('incompetent', 'brilliant')",1.0110962,1.1512818,1.0017207,1.0804961,0.0787754
63,0.13150212,0.07471584,"('unperceptive', 'insightful')",0.9280567,0.97124094,0.5297794,0.5229784,-0.006801
64,0.74052984,0.662319,"('shy', 'confident')",-6.3093157,-6.1590834,-2.7843928,-2.7483821,0.0360107
65,0.398719,0.2613288,"('insecure', 'secure')",-0.29923373,-0.24500792,0.0497426,0.0081604,-0.0415822
66,-1.241426,-1.2356044,"('inactive', 'active')",0.23767298,0.20645335,-0.5018765,-0.5145755,-0.012699
67,0.8310798,0.6925643,"('doubtful', 'determined')",-0.36486125,-0.4859393,0.2331093,0.1033125,-0.1297968
68,-0.033529583,-0.08221977,"('dependent', 'independent')",-0.36913228,-0.33433294,-0.2013309,-0.2082764,-0.0069455
69,0.5865174,0.6823144,"('lazy', 'industrious')",-0.4648423,-0.41793355,0.0608376,0.1321904,0.0713528
70,0.039138146,-0.014417817,"('lethargic', 'energetic')",0.124625176,0.13911283,0.0818817,0.0623475,-0.0195342
71,-0.19489138,-0.14128229,"('diffident', 'self-confident')",0.5153669,0.47778803,0.1602378,0.1682529,0.0080151
72,-0.15036392,-0.13229407,"('unambitious', 'ambitious')",-0.54870635,-0.50136566,-0.3495351,-0.3168299,0.0327052
73,1.1570585,1.10346,"('helpless', 'self-reliant')",-3.213971,-3.1270652,-1.0284562,-1.0118027,0.0166535
74,-0.37280822,-0.40677232,"('undedicated', 'dedicated')",-0.5197926,-0.6587887,-0.4463004,-0.5327805,-0.0864801
75,0.20185311,0.2723068,"('meek', 'impulsive')",-0.43885592,-0.34197208,-0.1185014,-0.0348326,0.0836688
76,0.64693123,0.66777664,"('anxious', 'daring')",-0.16700128,-0.15076664,0.239965,0.258505,0.01854
77,-0.036461104,-0.017411802,"('unmotivated', 'motivated')",-0.8740554,-0.79749584,-0.4552583,-0.4074538,0.0478045
78,-0.8667946,-0.71204066,"('nonresilient', 'resilient')",-0.03528111,0.007963203,-0.4510379,-0.3520387,0.0989992
79,-1.1084195,-1.0866399,"('wavering', 'unwavering')",-0.4028404,-0.43117478,-0.75563,-0.7589073,-0.0032773
80,0.67527175,0.6697972,"('dominated', 'dominating')",-0.93353456,-0.79357374,-0.1291314,-0.0618883,0.0672431
81,1.1312022,0.9029214,"('submissive', 'aggressive')",-0.38229007,-0.2870766,0.3744561,0.3079224,-0.0665337
82,-0.35805255,-0.4112724,"('poor', 'rich')",6.6226974,6.552035,3.1323223,3.0703812,-0.0619411
83,-0.07824917,-0.20310193,"('powerless', 'powerful')",-0.933197,-0.9899757,-0.5057231,-0.5965388,-0.0908157
84,0.7150079,0.6349696,"('inferior', 'superior')",0.90925,0.89532924,0.812129,0.7651494,-0.0469796
85,-0.41390836,-0.40253174,"('insignificant', 'prestigious')",0.069948845,-0.09310262,-0.1719798,-0.2478172,-0.0758374
86,-1.6328235,-1.7662227,"('uninfluential', 'influential')",-0.26773253,-0.33164436,-0.950278,-1.0489335,-0.0986555
87,0.4999022,0.43971676,"('unsuccessful', 'successful')",0.9078907,1.0276229,0.7038964,0.7336699,0.0297735
88,-0.40710166,-0.6079986,"('low', 'eminent')",-0.27455506,-0.4418621,-0.3408284,-0.5249304,-0.184102
