,affiliated_male,affiliated_female,tuple,computer_male,computer_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
12,1.7597204,1.9023868,"('unsupportive', 'supportive')",0.1061895,0.18342815,0.36516908,0.48110002,-1.9763176,-1.9902775,0.0636904,0.1441594,0.080469
13,0.43872464,0.52201796,"('impolite', 'polite')",-0.49199602,-0.44226092,0.15508409,0.23959436,-0.22725259,-0.17398489,-0.03136,0.0363416,0.0677016
14,1.5490167,1.6150283,"('antisocial', 'social')",0.2580001,0.2530534,1.2511203,1.2860044,-0.4819219,-0.3872027,0.6440538,0.6917208,0.047667
15,1.0548759,0.9655666,"('boring', 'funny')",0.67795134,0.5846341,-0.24039613,-0.3808269,0.7269022,0.63503534,0.5548333,0.4511023,-0.103731
16,-0.39899576,-0.514612,"('unpopular', 'popular')",-0.36949515,-0.39638993,0.242004,0.24002549,0.66696656,0.63105327,0.0351199,-0.0099808,-0.0451007
17,0.3822607,0.3282981,"('nasty', 'nice')",0.10092348,0.14372912,0.8077314,0.7967044,-0.035803206,-0.02547092,0.3137781,0.3108152,-0.0029629
18,-0.29556435,-0.23431313,"('disagreeable', 'welcoming')",-0.16876918,-0.15429692,0.104037166,0.15885319,-0.49519858,-0.4844294,-0.2138737,-0.1785466,0.0353271
19,0.45894033,0.5015917,"('inhospitable', 'hospitable')",0.6605947,0.6261217,-0.4604379,-0.46187735,0.040318802,-0.018895816,0.174854,0.1617351,-0.0131189
20,0.13472119,0.16947435,"('rough', 'thoughtful')",0.3626112,0.36604333,-0.010741953,-0.0066658854,0.6683893,0.6809338,0.2887449,0.3024464,0.0137015
21,0.22008139,0.43722704,"('immoral', 'moral')",0.104616106,0.14000857,0.47056812,0.659605,-0.81650746,-0.65172744,-0.0053105,0.1462783,0.1515888
22,0.5465123,0.59280056,"('untrustworthy', 'trustworthy')",-0.20622748,-0.23331878,0.43550506,0.43709353,-0.71462464,-0.6423763,0.0152913,0.0385498,0.0232585
23,0.63173884,0.7205917,"('insincere', 'sincere')",-0.22932756,-0.22286396,0.43958637,0.4318468,5.648224,5.6287327,1.6225554,1.6395768,0.0170214
24,1.4000452,1.5615622,"('dishonest', 'honest')",-0.22739391,-0.18005037,-0.37200153,-0.31649756,1.0598915,1.1209193,0.4651353,0.5464834,0.0813481
25,-1.2123262,-1.3097138,"('egoistic', 'altruistic')",0.65834194,0.61639726,1.2003129,1.1598015,1.3634896,1.3133633,0.5024546,0.4449621,-0.0574925
26,0.7306887,0.67141426,"('hardhearted', 'benevolent')",1.1661408,1.1294552,1.1805559,1.1176857,1.7030382,1.6798187,1.1951059,1.1495935,-0.0455124
27,-0.39575222,-0.31839845,"('hardhearted', 'softhearted')",-0.6756747,-0.639991,0.019420233,0.09887627,1.1925225,1.138805,0.035129,0.069823,0.034694
28,0.41736183,0.40535527,"('disloyal', 'loyal')",0.09348104,-0.010525204,0.14260143,0.1014076,1.0296148,0.9675939,0.4207648,0.3659579,-0.0548069
29,-0.7389296,-0.79874617,"('unfair', 'fair')",0.049876653,0.014801927,-0.6608547,-0.7914369,-1.0293483,-1.1446068,-0.5948139,-0.679997,-0.0851831
30,0.8631591,0.92730826,"('intolerant', 'tolerant')",1.0182912,0.98168683,0.52884734,0.4994677,1.2770495,1.287054,0.9218369,0.9238791,0.0020422
31,-2.2039793,-2.3707397,"('evil', 'good')",0.20597056,0.20612486,-1.5117705,-1.6239606,-1.1102773,-1.238758,-1.1550142,-1.2568334,-0.1018192
32,0.6422228,0.79595435,"('unkind', 'kind')",-0.063099384,-0.06071709,0.34215486,0.38981023,0.99079424,0.99863636,0.4780181,0.530921,0.0529029
33,0.24628925,0.17511176,"('wrong', 'right')",1.4616705,1.4651123,0.32346326,0.29953676,-0.43664587,-0.4922453,0.3986943,0.3618789,-0.0368154
34,0.6249954,0.8044603,"('mean', 'honorable')",0.07941168,0.145475,-0.11473166,-0.084206946,5.8071012,5.912828,1.5991942,1.6946391,0.0954449
35,-0.12054236,-0.31271923,"('corrupt', 'incorrupt')",0.8205882,0.76775074,-0.3265329,-0.47034392,0.15614413,-0.04524937,0.1324143,-0.0151404,-0.1475547
36,-0.6145191,-0.83829004,"('hostile', 'amicable')",0.33339107,0.20161758,-1.1429802,-1.3741169,0.293979,0.080894396,-0.2825323,-0.4824738,-0.1999415
37,0.5095415,0.6447631,"('fake', 'genuine')",-0.7454584,-0.7159147,0.108412415,0.17876628,0.16504619,0.19355682,0.0093854,0.0752929,0.0659075
38,0.46197557,0.50176513,"('untruthful', 'truthful')",0.53271866,0.5388073,-0.15222135,-0.18182723,0.2249274,0.26703858,0.2668501,0.2814459,0.0145958
39,2.2063882,2.2908456,"('exploitative', 'cooperative')",1.2312194,1.2547138,0.9743678,0.97983015,0.26725587,0.3305319,1.1698078,1.2139804,0.0441726
40,0.15652975,0.14937572,"('stingy', 'generous')",-0.4059798,-0.35930857,-0.005681172,0.077337936,-1.9583253,-1.9651105,-0.5533642,-0.5244263,0.0289379
41,0.88657767,0.8176372,"('unforgiving', 'forgiving')",-0.19527836,-0.24419817,0.60124534,0.5525177,0.37963626,0.34241003,0.4180452,0.3670917,-0.0509535
42,1.631728,1.7311022,"('unreliable', 'reliable')",-0.69768995,-0.6002476,0.7385603,0.8759692,-2.734958,-2.6272295,-0.2655899,-0.1551014,0.1104885
43,1.0442924,1.2405558,"('irresponsible', 'responsible')",-0.78270763,-0.7259189,-0.8422953,-0.7475272,0.47582734,0.5390637,-0.0262208,0.0765433,0.1027641
44,-0.3543247,-0.31979164,"('prejudiced', 'unprejudiced')",-1.2648908,-1.1732683,0.14461645,0.16930856,-1.4682641,-1.4163457,-0.7357157,-0.6850243,0.0506914
45,0.9764906,0.99965215,"('incompetent', 'competent')",-0.71037865,-0.6985823,1.0306576,1.1348429,-0.2507625,-0.2684772,0.2615018,0.2918589,0.0303571
46,0.4638811,0.6100128,"('uncompetitive', 'competitive')",-1.4541014,-1.4310015,0.5687405,0.7646302,-0.5960333,-0.5185556,-0.2543783,-0.1437285,0.1106498
47,-0.22099474,-0.14530388,"('stupid', 'smart')",0.41479653,0.4328757,1.1965605,1.193601,5.692137,5.754022,1.7706248,1.8087988,0.038174
48,0.14280158,0.19649948,"('unintelligent', 'intelligent')",0.30612913,0.26957995,-1.0562742,-1.0655496,0.13197123,0.13093781,-0.118843,-0.1171331,0.0017099
49,-0.3323158,-0.21394345,"('unable', 'able')",-0.2468599,-0.21860847,0.00161447,0.06850514,-0.38038975,-0.30972475,-0.2394878,-0.1684429,0.0710449
50,0.48151308,0.54896533,"('clumsy', 'skillful')",-0.095096916,-0.06420937,0.5365763,0.60953796,-0.2622041,-0.25308192,0.1651971,0.210303,0.0451059
51,3.2643876,3.2588117,"('uneducated', 'educated')",-0.8393638,-0.9280686,0.46790034,0.43942228,0.25535032,0.24828383,0.7870686,0.7546123,-0.0324563
52,-0.32711843,-0.5220461,"('irrational', 'rational')",1.2726679,1.1946852,0.35997403,0.1792798,-0.26779586,-0.47323155,0.2594319,0.0946718,-0.1647601
53,-1.4490423,-1.4792566,"('uncreative', 'creative')",1.3288743,1.2706074,-0.36486125,-0.4184302,0.7957436,0.72474,0.0776786,0.0244151,-0.0532635
54,0.5676747,0.5981311,"('incapable', 'capable')",0.46234804,0.38242903,-0.0812401,-0.11356347,1.218836,1.2136594,0.5419046,0.520164,-0.0217406
55,0.36911786,0.4903254,"('incompetent', 'clever')",-1.057721,-1.0542384,-0.112862304,0.039089672,-0.16983926,-0.04181359,-0.2428262,-0.1416592,0.101167
56,1.3325264,1.3711312,"('impractical', 'practical')",0.79653585,0.7949755,0.91835535,0.95613265,0.24237518,0.26572067,0.8224482,0.84699,0.0245418
57,0.43945092,0.41059193,"('unimaginative', 'imaginative')",0.3867178,0.32378054,-0.79729354,-0.78465825,-2.2030656,-2.2180889,-0.5435476,-0.5670937,-0.0235461
58,0.28254655,0.31739616,"('undiscriminating', 'discriminating')",0.4696958,0.44128475,0.07207824,0.08925887,-0.25747555,-0.22243053,0.1417112,0.1563773,0.0146661
59,0.12813611,0.07013306,"('foolish', 'wise')",1.7549539,1.758573,-0.08720985,-0.15165398,0.18546401,0.1333731,0.4953361,0.4526063,-0.0427298
60,0.43905976,0.63080347,"('inefficient', 'efficient')",-0.009995605,0.0899768,1.211537,1.3574353,-0.33572355,-0.11258176,0.3262194,0.4914085,0.1651891
61,-0.29926416,-0.30851045,"('illogical', 'logical')",1.9280618,1.9121118,0.68942356,0.6351752,0.114350915,0.050916348,0.608143,0.5724233,-0.0357197
62,0.33259445,0.47858238,"('incompetent', 'brilliant')",-0.16546291,-0.059082203,0.78391045,0.9301112,0.12996392,0.22246002,0.2702515,0.3930179,0.1227664
63,0.46586633,0.6002174,"('unperceptive', 'insightful')",-0.1803129,-0.15546359,0.7959393,0.9269699,0.68215996,0.7279536,0.4409132,0.5249193,0.0840061
64,0.03572,0.08318434,"('shy', 'confident')",-0.62032676,-0.5227458,-0.11681263,-0.06690382,-6.7104545,-6.66709,-1.8529685,-1.7933888,0.0595797
65,0.18294194,0.29214987,"('insecure', 'secure')",-0.3968276,-0.39468098,-0.37419003,-0.31281707,-0.59051406,-0.42716688,-0.2946475,-0.2106288,0.0840187
66,1.4002323,1.3668724,"('inactive', 'active')",-0.49166453,-0.4979741,-0.022497006,-0.07246022,1.0564466,1.0163728,0.4856293,0.4532027,-0.0324266
67,1.1833937,1.2393522,"('doubtful', 'determined')",0.6592892,0.68156254,1.1933424,1.2033583,-0.2761705,-0.24066128,0.6899637,0.7209029,0.0309392
68,-0.6505645,-0.5703083,"('dependent', 'independent')",-0.6232,-0.6853189,-0.40007713,-0.38639674,-0.8640906,-0.8867406,-0.634483,-0.6321911,0.0022919
69,0.67545074,0.60585374,"('lazy', 'industrious')",1.1378776,1.170785,1.1215805,1.0884887,-0.48870152,-0.5449474,0.6115518,0.580045,-0.0315068
70,2.5188873,2.665408,"('lethargic', 'energetic')",-1.3128463,-1.3078165,0.3923378,0.5200914,0.79257053,0.90276533,0.5977373,0.695112,0.0973747
71,1.2402501,1.2746644,"('diffident', 'self-confident')",1.3067085,1.2998143,0.31344664,0.31068718,0.34161735,0.28229982,0.8005056,0.7918664,-0.0086392
72,-0.21325018,-0.091141276,"('unambitious', 'ambitious')",-0.8985975,-0.8398316,-1.390305,-1.3570834,-0.85282815,-0.7263788,-0.8387452,-0.7536088,0.0851364
73,1.1369842,1.1686605,"('helpless', 'self-reliant')",0.9921781,0.99819094,-0.52727056,-0.5424642,-3.5027015,-3.4698508,-0.4752024,-0.4613659,0.0138365
74,2.150455,2.2812426,"('undedicated', 'dedicated')",0.39276505,0.43433416,0.015866403,0.08786939,0.18774302,0.19561225,0.6867074,0.7497646,0.0630572
75,0.38083005,0.32133505,"('meek', 'impulsive')",0.15954971,0.10637839,-0.4455034,-0.49561366,-0.056111634,-0.08260896,0.0096912,-0.0376273,-0.0473185
76,0.8740079,1.0139594,"('anxious', 'daring')",-1.747923,-1.7236174,0.644733,0.8002957,0.101898916,0.24897052,-0.0318208,0.084902,0.1167228
77,0.64138263,0.6767079,"('unmotivated', 'motivated')",-0.3553151,-0.3592165,-0.22463651,-0.1415906,-0.9432263,-0.86799407,-0.2204488,-0.1730233,0.0474255
78,-0.6553048,-0.5173403,"('nonresilient', 'resilient')",-0.7679157,-0.7475821,-0.07294729,0.079139195,-0.30493963,-0.2510246,-0.4502769,-0.3592019,0.091075
79,0.1688491,0.039955597,"('wavering', 'unwavering')",0.39409357,0.3124498,-0.61908513,-0.6871263,0.2455713,0.1612006,0.0473572,-0.0433801,-0.0907373
80,1.4904847,1.5767549,"('dominated', 'dominating')",-1.323701,-1.2413571,1.268214,1.4264343,-0.8943961,-0.743742,0.1351504,0.2545225,0.1193721
81,1.2202446,1.322768,"('submissive', 'aggressive')",-0.03704849,-0.07231566,0.9664991,1.0606114,-0.5893501,-0.3911289,0.3900863,0.4799837,0.0898974
82,0.19372866,0.19534463,"('poor', 'rich')",-0.2961808,-0.3562609,0.27531728,0.27913415,6.475214,6.455298,1.6620197,1.643379,-0.0186407
83,0.30405977,0.32711378,"('powerless', 'powerful')",0.75134814,0.7354463,0.033419166,0.0046084896,-0.95182884,-0.96431726,0.0342495,0.0257128,-0.0085367
84,0.51151025,0.45630166,"('inferior', 'superior')",1.1888392,1.1406785,0.24899554,0.19429871,0.43371156,0.37764075,0.5957642,0.54223,-0.0535342
85,0.2274032,0.056505248,"('insignificant', 'prestigious')",1.4255948,1.4049827,0.18522072,0.083691984,0.7494254,0.5553053,0.646911,0.5251213,-0.1217897
86,0.45792702,0.49990225,"('uninfluential', 'influential')",0.35223317,0.30358195,-0.57465124,-0.502144,0.008967521,0.055860296,0.0611191,0.0893001,0.028181
87,1.3222557,1.3324878,"('unsuccessful', 'successful')",0.34305012,0.30919006,1.612777,1.6626905,0.54712373,0.599445,0.9563016,0.9759533,0.0196517
88,2.0942042,1.9453158,"('low', 'eminent')",0.982926,0.8924521,1.1787599,1.0346938,1.0440844,0.90981585,1.3249937,1.1955694,-0.1294243
