,comcast_male,comcast_female,tuple,corp_male,corp_female,average_male,average_female,female-male
44,-0.14141615,-0.08053337,"('prejudiced', 'unprejudiced')",-1.5637525,-1.5862584,-0.8525844,-0.8333959,0.0191885
45,-1.8410926,-1.6796048,"('incompetent', 'competent')",0.003792286,0.02603975,-0.9186502,-0.8267825,0.0918677
46,-1.8095336,-1.7240465,"('uncompetitive', 'competitive')",-0.8865702,-0.86196214,-1.3480519,-1.2930043,0.0550476
47,-0.67425436,-0.50691324,"('stupid', 'smart')",4.9456463,5.2759852,2.1356959,2.384536,0.2488401
48,-0.18499696,-0.14883181,"('unintelligent', 'intelligent')",0.83304435,0.86384934,0.3240237,0.3575088,0.0334851
49,-0.8416613,-0.7006975,"('unable', 'able')",-0.6907943,-0.5032023,-0.7662278,-0.6019499,0.1642779
50,0.31936675,0.30910137,"('clumsy', 'skillful')",-0.3807388,-0.4258241,-0.030686,-0.0583614,-0.0276754
51,-0.82689667,-0.9330839,"('uneducated', 'educated')",0.6367238,0.5528551,-0.0950864,-0.1901144,-0.095028
52,1.0605794,0.78163,"('irrational', 'rational')",0.016114503,-0.082302086,0.5383469,0.3496639,-0.188683
53,-0.35382718,-0.5702274,"('uncreative', 'creative')",0.23497525,0.09729731,-0.059426,-0.236465,-0.177039
54,-0.31745562,-0.51969373,"('incapable', 'capable')",0.4107881,0.4201817,0.0466662,-0.049756,-0.0964222
55,-1.5123497,-1.2965964,"('incompetent', 'clever')",0.3789178,0.43022174,-0.566716,-0.4331873,0.1335287
56,-0.8948769,-0.88875836,"('impractical', 'practical')",-0.2048171,-0.16488178,-0.549847,-0.5268201,0.0230269
57,-1.4305289,-1.5337352,"('unimaginative', 'imaginative')",-2.985837,-3.192306,-2.2081828,-2.3630207,-0.1548379
58,-0.21130124,-0.15126666,"('undiscriminating', 'discriminating')",0.11552131,0.06893242,-0.04789,-0.0411671,0.0067229
59,1.0247277,1.0044427,"('foolish', 'wise')",-0.0010544425,0.065220445,0.5118366,0.5348316,0.022995
60,-0.72254527,-0.55394304,"('inefficient', 'efficient')",0.2266618,0.3666022,-0.2479417,-0.0936704,0.1542713
61,0.15648255,0.023522045,"('illogical', 'logical')",0.81725085,0.6718201,0.4868667,0.3476711,-0.1391956
62,-0.29734164,-0.085955374,"('incompetent', 'brilliant')",0.6785531,0.8326091,0.1906057,0.3733269,0.1827212
63,-0.79056984,-0.8389251,"('unperceptive', 'insightful')",0.61057645,0.68705964,-0.0899967,-0.0759327,0.014064
64,-0.11163989,-0.13783297,"('shy', 'confident')",-5.6252923,-5.819858,-2.8684661,-2.9788456,-0.1103795
65,-0.6787652,-0.5699267,"('insecure', 'secure')",-0.23740637,-0.13393155,-0.4580858,-0.3519291,0.1061567
66,-0.19009918,-0.42434344,"('inactive', 'active')",0.49260682,0.45796058,0.1512538,0.0168086,-0.1344452
67,-0.20575897,-0.23317398,"('doubtful', 'determined')",-0.10124705,-0.11454685,-0.153503,-0.1738604,-0.0203574
68,-0.8817617,-0.8294646,"('dependent', 'independent')",-0.704353,-0.61283886,-0.7930573,-0.7211517,0.0719056
69,1.1084547,1.047681,"('lazy', 'industrious')",-0.47576582,-0.5138492,0.3163444,0.2669159,-0.0494285
70,-1.1766485,-1.121508,"('lethargic', 'energetic')",0.20037888,0.19052318,-0.4881348,-0.4654924,0.0226424
71,0.82821035,0.74118686,"('diffident', 'self-confident')",0.27334115,0.27744663,0.5507758,0.5093167,-0.0414591
72,-0.5391483,-0.5669002,"('unambitious', 'ambitious')",-0.55508965,-0.42660183,-0.547119,-0.496751,0.050368
73,0.95600796,0.98030514,"('helpless', 'self-reliant')",-3.1168027,-3.1600356,-1.0803974,-1.0898652,-0.0094678
74,-0.14575377,-0.20941643,"('undedicated', 'dedicated')",-0.23144692,-0.38334277,-0.1886003,-0.2963796,-0.1077793
75,0.4151275,0.4584902,"('meek', 'impulsive')",-0.6639092,-0.64083964,-0.1243909,-0.0911747,0.0332162
76,-0.7320751,-0.5401162,"('anxious', 'daring')",-0.1680051,-0.030997854,-0.4500401,-0.285557,0.1644831
77,-0.98276234,-1.0682957,"('unmotivated', 'motivated')",-0.7918457,-0.6940764,-0.887304,-0.8811861,0.0061179
78,-0.89939964,-0.82214177,"('nonresilient', 'resilient')",-0.2174543,-0.110399276,-0.558427,-0.4662705,0.0921565
79,0.6175861,0.40854603,"('wavering', 'unwavering')",-0.55068064,-0.55892557,0.0334527,-0.0751898,-0.1086425
80,-0.625181,-0.49877608,"('dominated', 'dominating')",-0.5127167,-0.33312678,-0.5689489,-0.4159514,0.1529975
81,-0.69013566,-0.5386945,"('submissive', 'aggressive')",-0.3130579,-0.17236486,-0.5015968,-0.3555297,0.1460671
82,-0.6107549,-0.5283884,"('poor', 'rich')",5.4742117,5.723628,2.4317284,2.5976198,0.1658914
83,-0.14036593,-0.21620446,"('powerless', 'powerful')",-0.7406195,-0.7553621,-0.4404927,-0.4857833,-0.0452906
84,0.24944565,0.27902403,"('inferior', 'superior')",0.7921051,0.77814525,0.5207754,0.5285847,0.0078093
85,1.2782581,1.0950848,"('insignificant', 'prestigious')",-0.095854305,-0.29220015,0.5912019,0.4014423,-0.1897596
86,-0.65390867,-0.9551761,"('uninfluential', 'influential')",-0.1639092,-0.32586858,-0.4089089,-0.6405224,-0.2316135
87,-0.025373109,-0.099575326,"('unsuccessful', 'successful')",0.9597139,1.1030065,0.4671704,0.5017156,0.0345452
88,0.24167453,0.12652573,"('low', 'eminent')",-0.43593794,-0.52777666,-0.0971317,-0.2006255,-0.1034938
