,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
40,-0.79782015,-0.7244921,"('stingy', 'generous')",-0.5021837,-0.3985379,-2.3367302,-2.405613,-1.2122447,-1.1762143,0.0360304
41,-0.4868071,-0.39716378,"('unforgiving', 'forgiving')",-0.4468123,-0.46371144,-0.12622865,-0.2275506,-0.3532827,-0.3628086,-0.0095259
42,0.3140876,0.41445825,"('unreliable', 'reliable')",0.0991764,0.22016111,-3.203511,-3.1282487,-0.9300823,-0.8312098,0.0988725
43,0.11375594,0.17656225,"('irresponsible', 'responsible')",-1.4025409,-1.3288418,0.27443084,0.2822757,-0.338118,-0.2900013,0.0481167
44,-0.0016196314,0.0008425554,"('prejudiced', 'unprejudiced')",0.106722586,0.17375907,-1.5979767,-1.5810972,-0.4976246,-0.4688319,0.0287927
45,-0.7742133,-0.6753927,"('incompetent', 'competent')",-2.0837474,-1.985593,-0.05690501,-0.17786384,-0.9716219,-0.9462832,0.0253387
46,0.17500572,0.24866104,"('uncompetitive', 'competitive')",-1.8515464,-1.7741429,-1.1208045,-1.1913145,-0.9324484,-0.9055988,0.0268496
47,-0.2282891,-0.16564749,"('stupid', 'smart')",0.37168685,0.35992092,5.7255445,5.7041726,1.9563141,1.9661487,0.0098346
48,-0.22342697,-0.26200268,"('unintelligent', 'intelligent')",-0.7285277,-0.7778436,0.62901074,0.5264642,-0.107648,-0.1711274,-0.0634794
49,-0.45094478,-0.3286224,"('unable', 'able')",-1.1395049,-1.0370911,-0.23390713,-0.15567212,-0.6081189,-0.5071286,0.1009903
50,0.022028022,0.11638955,"('clumsy', 'skillful')",1.0791581,1.1232382,0.30997434,0.24123386,0.4703868,0.4936205,0.0232337
51,-0.4771529,-0.5835607,"('uneducated', 'educated')",-1.2027705,-1.285122,0.19287565,0.10028432,-0.4956826,-0.5894661,-0.0937835
52,-0.5398372,-0.6382741,"('irrational', 'rational')",0.961961,0.81513846,0.15357855,0.11609739,0.1919008,0.0976539,-0.0942469
53,-0.93412477,-0.78946257,"('uncreative', 'creative')",0.04720427,0.029069774,0.5666823,0.4468773,-0.1067461,-0.1045052,0.0022409
54,-0.017473802,0.0025415886,"('incapable', 'capable')",1.0022792,0.95473117,0.93529224,1.010299,0.6400325,0.6558572,0.0158247
55,0.03817327,0.04461044,"('incompetent', 'clever')",-1.920456,-1.8661257,-0.0021942891,-0.116658,-0.628159,-0.6460578,-0.0178988
56,0.35723743,0.3203536,"('impractical', 'practical')",-0.35972282,-0.43705717,-0.47290593,-0.50543684,-0.1584638,-0.2073801,-0.0489163
57,-0.7273702,-0.67993826,"('unimaginative', 'imaginative')",-0.7648513,-0.77863765,-3.3387923,-3.3646142,-1.6103379,-1.6077301,0.0026078
58,-0.6083433,-0.4797237,"('undiscriminating', 'discriminating')",-0.75495094,-0.7445625,-0.2444938,-0.23781966,-0.5359294,-0.4873686,0.0485608
59,-0.02748018,-0.0115985,"('foolish', 'wise')",1.314875,1.2937771,0.4088632,0.47638598,0.5654194,0.5861882,0.0207688
60,0.78440964,0.7625054,"('inefficient', 'efficient')",-1.1389037,-1.092629,-0.13546431,-0.11415303,-0.1633195,-0.1480922,0.0152273
61,-0.106006294,-0.18621463,"('illogical', 'logical')",-0.48152137,-0.56073403,0.47686043,0.33770505,-0.0368891,-0.1364145,-0.0995254
62,0.64241517,0.7214538,"('incompetent', 'brilliant')",-0.80326337,-0.6680398,0.67186767,0.74188226,0.1703398,0.2650988,0.094759
63,0.2516795,0.35405546,"('unperceptive', 'insightful')",-0.43816528,-0.430983,0.7625868,0.74064535,0.1920337,0.2212393,0.0292056
64,-0.39232653,-0.4969362,"('shy', 'confident')",-0.46571505,-0.5402791,-6.6025248,-6.5591745,-2.4868555,-2.5321299,-0.0452744
65,-0.57573533,-0.7780877,"('insecure', 'secure')",-1.3604604,-1.4617445,-0.4946678,-0.5351804,-0.8102879,-0.9250042,-0.1147163
66,-0.8885536,-0.8483076,"('inactive', 'active')",0.7264898,0.7307737,0.699264,0.7274853,0.1790667,0.2033171,0.0242504
67,0.68897176,0.6012028,"('doubtful', 'determined')",0.9434367,0.8343484,-0.36969036,-0.37587643,0.420906,0.3532249,-0.0676811
68,-0.77956736,-0.7774806,"('dependent', 'independent')",-1.7466782,-1.7708815,-0.9981492,-0.9790417,-1.1747983,-1.1758013,-0.001003
69,-0.35864243,-0.27754253,"('lazy', 'industrious')",2.2710052,2.3153481,-0.50214857,-0.40033135,0.4700714,0.5458247,0.0757533
70,0.5665924,0.59553003,"('lethargic', 'energetic')",-1.7140528,-1.6379112,-0.013674349,-0.040948518,-0.3870449,-0.3611099,0.025935
71,-0.5349044,-0.49264425,"('diffident', 'self-confident')",1.451591,1.5259795,0.51014286,0.50436425,0.4756098,0.5125665,0.0369567
72,-0.6379308,-0.6237315,"('unambitious', 'ambitious')",0.14516704,0.14048767,-0.5258984,-0.43968713,-0.3395541,-0.3076437,0.0319104
73,0.78901863,0.7848245,"('helpless', 'self-reliant')",1.1533144,1.1749121,-3.492351,-3.3170433,-0.5166727,-0.4524356,0.0642371
74,-0.052695774,0.08740687,"('undedicated', 'dedicated')",-1.6808269,-1.5563912,-0.8836253,-0.8638384,-0.8723826,-0.7776076,0.094775
75,0.2838564,0.3792256,"('meek', 'impulsive')",0.24205427,0.31548652,-0.6417775,-0.4911136,-0.0386223,0.0678662,0.1064885
76,0.6703907,0.70218766,"('anxious', 'daring')",-0.07362929,-0.024225635,-0.54237384,-0.5178646,0.0181292,0.0533658,0.0352366
77,0.097913414,0.06344418,"('unmotivated', 'motivated')",-0.24740064,-0.24409819,-0.9098787,-0.86484426,-0.353122,-0.3484994,0.0046226
78,-0.32347116,-0.17343481,"('nonresilient', 'resilient')",0.7587405,0.8967925,0.17100817,0.16345963,0.2020925,0.2956058,0.0935133
79,-0.7487672,-0.6942635,"('wavering', 'unwavering')",0.61212766,0.5660578,-0.37781256,-0.3071958,-0.171484,-0.1451338,0.0263502
80,0.08028576,-0.045438264,"('dominated', 'dominating')",-1.5114472,-1.5436444,-1.065731,-0.9819452,-0.8322975,-0.8570093,-0.0247118
81,0.51509726,0.25303018,"('submissive', 'aggressive')",-1.0340157,-1.2116216,-0.88140774,-0.869025,-0.4667754,-0.6092055,-0.1424301
82,-0.15602735,-0.13951534,"('poor', 'rich')",-0.7493591,-0.72516435,6.6465144,6.494446,1.9137093,1.8765887,-0.0371206
83,-0.77109647,-0.765119,"('powerless', 'powerful')",0.41590932,0.4138155,-1.27657,-1.257522,-0.543919,-0.5362751,0.0076439
84,0.111724794,0.048428223,"('inferior', 'superior')",-0.9315074,-0.9716099,0.7598123,0.80282223,-0.0199901,-0.0401198,-0.0201297
85,-0.12496905,0.0036703318,"('insignificant', 'prestigious')",2.166887,2.127498,0.2929356,0.29448634,0.7782845,0.8085515,0.030267
86,-0.671994,-0.7189265,"('uninfluential', 'influential')",-2.3242688,-2.3763041,-0.52308893,-0.6338026,-1.1731172,-1.2430111,-0.0698939
87,0.054925002,-0.04824427,"('unsuccessful', 'successful')",1.0361753,0.93983895,0.98600435,0.9781294,0.6923682,0.6232413,-0.0691269
88,-0.38942158,-0.42749864,"('low', 'eminent')",-0.7672025,-0.84174,-0.25908732,-0.34795007,-0.4719038,-0.5390629,-0.0671591
