,probation_male,probation_female,tuple,average_male,average_female,female-male
75,-1.0403504,-1.0006891,"('meek', 'impulsive')",-1.0403504,-1.0006891,0.0396613
76,0.15590301,0.16157675,"('anxious', 'daring')",0.155903,0.1615767,0.0056737
77,-1.3836547,-1.2321339,"('unmotivated', 'motivated')",-1.3836547,-1.2321339,0.1515208
78,-0.35197604,-0.40712172,"('nonresilient', 'resilient')",-0.351976,-0.4071217,-0.0551457
79,0.17523308,0.1850584,"('wavering', 'unwavering')",0.1752331,0.1850584,0.0098253
80,-0.7251817,-0.7868417,"('dominated', 'dominating')",-0.7251817,-0.7868417,-0.06166
81,-0.8638479,-0.726427,"('submissive', 'aggressive')",-0.8638479,-0.726427,0.1374209
82,6.706957,6.84102,"('poor', 'rich')",6.7069569,6.8410201,0.1340632
83,-0.7605385,-0.70348084,"('powerless', 'powerful')",-0.7605385,-0.7034808,0.0570577
84,0.53072673,0.5208992,"('inferior', 'superior')",0.5307267,0.5208992,-0.0098275
85,-0.28674352,-0.41415206,"('insignificant', 'prestigious')",-0.2867435,-0.4141521,-0.1274086
86,0.16564023,0.133912,"('uninfluential', 'influential')",0.1656402,0.133912,-0.0317282
87,-0.32046402,-0.25345418,"('unsuccessful', 'successful')",-0.320464,-0.2534542,0.0670098
88,-0.14707872,-0.10279482,"('low', 'eminent')",-0.1470787,-0.1027948,0.0442839
