,church_male,church_female,tuple,&_male,&_female,dwight_male,dwight_female,inc_male,inc_female,average_male,average_female,female-male
70,0.27766877,0.31275302,"('lethargic', 'energetic')",0.62755346,0.86016786,-0.7784894,-0.81190395,0.36979747,0.44306773,0.1241326,0.2010212,0.0768886
71,1.0862806,1.1169617,"('diffident', 'self-confident')",-0.34214342,-0.22726862,0.9463051,0.99367553,0.53870887,0.53533226,0.5572878,0.6046752,0.0473874
72,-0.06810645,-0.112040214,"('unambitious', 'ambitious')",-1.6917887,-1.7432866,-0.17995562,-0.22560404,-1.2566174,-1.2303258,-0.799117,-0.8278141,-0.0286971
73,0.7617678,0.7615981,"('helpless', 'self-reliant')",0.39917457,0.4542788,1.0088818,1.0598214,-2.5940228,-2.5562873,-0.1060497,-0.0701473,0.0359024
74,0.5635293,0.5499391,"('undedicated', 'dedicated')",0.8254725,0.9305794,0.75917923,0.75831383,0.16494809,0.19229272,0.5782822,0.6077813,0.0294991
75,-1.8330973,-1.7973626,"('meek', 'impulsive')",-1.0116547,-0.9482526,-1.3009654,-1.3147324,-0.6471433,-0.5970427,-1.1982152,-1.1643475,0.0338677
76,0.53709066,0.58030784,"('anxious', 'daring')",1.1438221,1.2446582,-0.7690316,-0.7073729,-0.11453642,-0.07018122,0.1993362,0.261853,0.0625168
77,0.21083665,0.20581546,"('unmotivated', 'motivated')",-0.46350798,-0.5111762,-0.83944917,-0.78361106,-1.1096065,-1.0410389,-0.5504317,-0.5325027,0.017929
78,0.53383535,0.57340384,"('nonresilient', 'resilient')",0.052150555,0.11314632,-0.008503696,0.001748465,0.7658646,0.7603508,0.3358367,0.3621624,0.0263257
79,1.3810482,1.3533046,"('wavering', 'unwavering')",-0.2351433,-0.15467665,1.0591089,0.971405,0.74440914,0.734532,0.7373557,0.7261412,-0.0112145
80,0.42648166,0.43680328,"('dominated', 'dominating')",0.76873404,0.66321516,-0.82403487,-0.7551296,-1.171557,-1.0946076,-0.200094,-0.1874297,0.0126643
81,-0.03161232,-0.075363345,"('submissive', 'aggressive')",0.8305659,0.6703623,-1.1316962,-1.089752,-0.89110565,-0.81106055,-0.3059621,-0.3264534,-0.0204913
82,-0.8039496,-0.7501382,"('poor', 'rich')",-0.5089205,-0.4152255,-1.2893219,-1.2664068,5.1136746,5.0900183,0.6278707,0.6645619,0.0366912
83,0.007663388,-0.005033713,"('powerless', 'powerful')",-0.51048,-0.5001658,-0.15717462,-0.14304364,-0.92955905,-0.9331066,-0.3973876,-0.3953375,0.0020501
84,0.6805678,0.5694514,"('inferior', 'superior')",0.051145367,-0.17335884,0.18985912,0.12422067,0.48936978,0.36968565,0.3527355,0.2224997,-0.1302358
85,-0.14342046,-0.13298595,"('insignificant', 'prestigious')",-1.075285,-1.0069275,1.0362024,1.0123821,1.0427713,0.96949065,0.2150671,0.2104898,-0.0045773
86,0.8909096,0.8151156,"('uninfluential', 'influential')",0.011900399,-0.0534895,0.2654394,0.19759783,0.29672056,0.17465836,0.3662425,0.2834706,-0.0827719
87,0.11765633,0.084004536,"('unsuccessful', 'successful')",0.9140827,0.748147,-0.0694075,-0.0017691068,0.6411208,0.6593916,0.4008631,0.3724435,-0.0284196
88,-1.0110791,-1.0698836,"('low', 'eminent')",-0.22259657,-0.30846423,-1.5047163,-1.5250646,0.26763174,0.24912603,-0.61769,-0.6635716,-0.0458816
