,zimmer_male,zimmer_female,tuple,biomet_male,biomet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
21,-1.3055865,-1.3920007,"('immoral', 'moral')",-0.021067884,-0.052138504,0.3850518,0.20756036,-0.53909194,-0.55657846,-0.3701736,-0.4482893,-0.0781157
22,-0.86745965,-0.8779089,"('untrustworthy', 'trustworthy')",-0.2243479,-0.201033,-0.019211844,-0.15352459,-1.0363313,-1.0269439,-0.5368377,-0.5648526,-0.0280149
23,-1.174452,-1.2965142,"('insincere', 'sincere')",-0.10253158,-0.095124945,-0.4936475,-0.7377068,5.2075033,5.086536,0.8592181,0.7392975,-0.1199206
24,-1.2478564,-1.3026465,"('dishonest', 'honest')",-0.10633156,-0.12413326,-0.66169393,-0.9091389,0.7047781,0.5372869,-0.327776,-0.4496579,-0.1218819
25,-0.40526214,-0.40197128,"('egoistic', 'altruistic')",0.278921,0.3368814,0.5749429,0.5925787,1.3174082,1.2244213,0.4415025,0.4379775,-0.003525
26,-0.7223688,-0.7440935,"('hardhearted', 'benevolent')",0.030775778,0.003970703,1.5337394,1.4215473,1.5143014,1.3033217,0.589112,0.4961866,-0.0929254
27,-0.3472604,-0.29302388,"('hardhearted', 'softhearted')",-0.6869963,-0.5965013,0.5280013,0.48450825,1.4973849,1.4011307,0.2477824,0.2490284,0.001246
28,-1.6245756,-1.708115,"('disloyal', 'loyal')",-0.07350514,-0.13381359,-0.3784648,-0.6553023,1.038887,0.8228296,-0.2594146,-0.4186004,-0.1591858
29,0.41757917,0.471451,"('unfair', 'fair')",-0.19225171,-0.15290652,-0.7458155,-0.6728877,-0.5192408,-0.6255251,-0.2599322,-0.2449671,0.0149651
30,-0.8245143,-0.83284277,"('intolerant', 'tolerant')",0.19924198,0.18599626,1.3914989,1.2245387,1.403933,1.3475888,0.5425399,0.4813202,-0.0612197
31,-0.4041989,-0.36984766,"('evil', 'good')",-0.7429545,-0.69958895,-1.556093,-1.3723124,-1.1264364,-1.2077963,-0.9574207,-0.9123864,0.0450343
32,-0.7552523,-0.8517226,"('unkind', 'kind')",0.6938617,0.6533844,0.77531236,0.5720533,1.0603974,0.87324095,0.4435798,0.311739,-0.1318408
33,0.81830764,0.78056175,"('wrong', 'right')",0.99163336,0.94561696,0.50498277,0.558741,-0.335985,-0.32446525,0.4947347,0.4901136,-0.0046211
34,-0.3900985,-0.31544563,"('mean', 'honorable')",-0.36625382,-0.31646028,-0.08514971,-0.006730281,6.065507,6.1051655,1.3060012,1.3666323,0.0606311
35,1.4159695,1.4908463,"('corrupt', 'incorrupt')",0.17829506,0.20832872,-1.3037177,-1.1127397,-0.036411323,-0.1616076,0.0635339,0.1062069,0.042673
36,0.3083293,0.2829613,"('hostile', 'amicable')",-0.51760674,-0.5173347,-0.9613541,-0.9149292,0.37433454,0.18923324,-0.1990742,-0.2400173,-0.0409431
37,-0.4031916,-0.47679183,"('fake', 'genuine')",0.073604956,0.06650718,0.012965955,-0.045843005,0.55176395,0.5117145,0.0587858,0.0138967,-0.0448891
38,-0.8465558,-0.90094954,"('untruthful', 'truthful')",-0.21991532,-0.21212515,-0.9807147,-1.0221368,0.2794852,0.25948235,-0.4419252,-0.4689323,-0.0270071
39,0.21981823,0.15101258,"('exploitative', 'cooperative')",0.6410749,0.66977847,-0.02589757,-0.150508,-0.33621117,-0.39069548,0.1246961,0.0698969,-0.0547992
40,-0.23807898,-0.31509832,"('stingy', 'generous')",0.10167973,0.142415,0.5831154,0.58018035,-1.1899647,-1.1716806,-0.1858121,-0.1910459,-0.0052338
41,-1.4305525,-1.4745466,"('unforgiving', 'forgiving')",-0.044457383,-0.0030533173,0.04107162,0.021213412,0.40165916,0.36188573,-0.2580698,-0.2736252,-0.0155554
42,0.5330461,0.4999373,"('unreliable', 'reliable')",0.41901794,0.41673186,1.2000798,1.1962419,-2.6841905,-2.573359,-0.1330116,-0.115112,0.0178996
43,-0.6312836,-0.6498011,"('irresponsible', 'responsible')",0.03017329,0.046455048,-0.2646284,-0.39391768,0.49827743,0.41041315,-0.0918653,-0.1467126,-0.0548473
44,0.47141594,0.4628721,"('prejudiced', 'unprejudiced')",0.04270657,0.01931271,-0.58274335,-0.5402182,-1.6087444,-1.6695747,-0.4193413,-0.431902,-0.0125607
45,-1.2233409,-1.2699693,"('incompetent', 'competent')",-0.59378314,-0.49411172,-0.009659253,-0.14960048,-0.1939629,-0.20187518,-0.5051866,-0.5288892,-0.0237026
46,-1.105804,-1.1758403,"('uncompetitive', 'competitive')",-0.84681076,-0.81326663,1.0000126,0.8650317,-0.1459789,-0.12931344,-0.2746453,-0.3133472,-0.0387019
47,0.16270344,0.28877604,"('stupid', 'smart')",1.1161474,1.201109,0.6471535,0.6351619,5.432259,5.4680333,1.8395659,1.8982701,0.0587042
48,-1.6476133,-1.7310033,"('unintelligent', 'intelligent')",0.23249757,0.16300848,-0.50237936,-0.6900702,0.50569135,0.37590364,-0.3529509,-0.4705403,-0.1175894
49,-0.4971162,-0.3608786,"('unable', 'able')",-0.009026282,0.065949805,-0.61832744,-0.57919914,-0.35562125,-0.13187756,-0.3700228,-0.2515014,0.1185214
50,1.2802631,1.2617989,"('clumsy', 'skillful')",0.47580802,0.45035306,0.19763301,0.30871904,0.2458621,0.3273015,0.5498915,0.5870431,0.0371516
51,-0.4259586,-0.60298884,"('uneducated', 'educated')",-0.13853772,-0.21138681,0.891871,0.71633357,0.66147006,0.61121714,0.2472112,0.1282938,-0.1189174
52,0.29668078,0.22536585,"('irrational', 'rational')",-0.24614766,-0.33042216,-1.0307099,-1.0258778,0.008659363,-0.12259517,-0.2428793,-0.3133823,-0.070503
53,-1.002845,-0.99678594,"('uncreative', 'creative')",-1.898538,-1.8705387,0.6554824,0.5648993,1.0572814,0.920662,-0.2971548,-0.3454409,-0.0482861
54,0.1502054,0.10206957,"('incapable', 'capable')",0.21755897,0.17908314,0.40474674,0.3927392,0.713832,0.71551013,0.3715858,0.3473505,-0.0242353
55,-1.2367139,-1.3284614,"('incompetent', 'clever')",-0.24098362,-0.22703339,0.1234377,-0.11098737,-0.08021412,-0.110040925,-0.3586185,-0.4441308,-0.0855123
56,-0.053310193,-0.09304446,"('impractical', 'practical')",1.1316985,1.0893902,0.06495361,-0.075124554,-0.19973315,-0.16286364,0.2359022,0.1895894,-0.0463128
57,-2.0214329,-2.1572104,"('unimaginative', 'imaginative')",-1.4006692,-1.457333,-0.72858447,-0.8639933,-2.3469987,-2.46991,-1.6244212,-1.7371116,-0.1126904
58,-0.015591887,-0.06325428,"('undiscriminating', 'discriminating')",-1.2585493,-1.2577298,0.45220786,0.41547665,-0.045529556,-0.07854181,-0.2168657,-0.2460123,-0.0291466
59,1.2584833,1.2664398,"('foolish', 'wise')",0.2563487,0.26321724,-0.44887292,-0.3497814,0.3844953,0.41514933,0.3626136,0.3987562,0.0361426
60,-0.38213784,-0.42807892,"('inefficient', 'efficient')",0.67663187,0.7145769,0.61611265,0.45021495,-0.033553705,0.015826708,0.2192632,0.1881349,-0.0311283
61,-0.64760923,-0.680334,"('illogical', 'logical')",-0.51360536,-0.5398727,-0.18244645,-0.33047912,0.3045295,0.18542425,-0.2597829,-0.3413154,-0.0815325
62,-0.61616606,-0.5782822,"('incompetent', 'brilliant')",-0.25970528,-0.1702396,0.33292854,0.35626492,0.04179333,0.24169904,-0.1252874,-0.0376395,0.0876479
63,-1.2991004,-1.3761863,"('unperceptive', 'insightful')",-0.74607813,-0.6981005,1.4124761,1.3664995,1.1550758,1.3216876,0.1305934,0.1534751,0.0228817
64,0.024429623,-0.058945365,"('shy', 'confident')",-0.20591332,-0.26312694,0.9100263,0.8097756,-6.1561704,-6.097541,-1.3569069,-1.4024594,-0.0455525
65,-0.48069108,-0.5723897,"('insecure', 'secure')",-0.54192597,-0.5949196,0.16632405,-0.06625726,-0.56045187,-0.54691815,-0.3541862,-0.4451212,-0.090935
66,0.22561082,0.14785036,"('inactive', 'active')",-0.6957272,-0.70810807,1.1799576,1.1995533,1.3599943,1.3053892,0.5174589,0.4861712,-0.0312877
67,0.41577098,0.3607442,"('doubtful', 'determined')",0.78745234,0.74344206,0.80040747,0.74014527,-0.31921893,-0.25127104,0.421103,0.3982651,-0.0228379
68,0.1360392,0.068758346,"('dependent', 'independent')",-1.0929626,-1.1303787,-0.49015018,-0.5751885,-0.40630102,-0.38777363,-0.4633437,-0.5061456,-0.0428019
69,1.3782294,1.4888444,"('lazy', 'industrious')",1.6049757,1.6743819,0.5695006,0.792002,-0.1504789,-0.04185333,0.8505567,0.9783437,0.127787
70,-0.2050927,-0.2788106,"('lethargic', 'energetic')",-0.2246744,-0.2323664,1.0115576,0.9341261,0.7838042,0.88405836,0.3413987,0.3267519,-0.0146468
71,0.5466884,0.58160865,"('diffident', 'self-confident')",1.2491432,1.3373824,0.80947244,0.8271907,0.56195974,0.51755923,0.791816,0.8159353,0.0241193
72,-1.1821679,-1.2324046,"('unambitious', 'ambitious')",-0.35614133,-0.38686466,-0.35268253,-0.38405472,-1.401442,-1.3378291,-0.8231084,-0.8352883,-0.0121799
73,1.7832416,1.8438373,"('helpless', 'self-reliant')",0.7201343,0.6614587,-0.40389878,-0.31388128,-3.5428264,-3.4362445,-0.3608373,-0.3112074,0.0496299
74,-0.2532949,-0.26865903,"('undedicated', 'dedicated')",-0.04806285,0.015572421,-0.13275835,-0.14680648,-0.055216305,-0.08318813,-0.1223331,-0.1207703,0.0015628
75,0.18012367,0.19790313,"('meek', 'impulsive')",-0.5674385,-0.57303095,-0.5070528,-0.26541024,-0.27116925,-0.13835102,-0.2913842,-0.1947223,0.0966619
76,-0.89866716,-0.92253864,"('anxious', 'daring')",-0.4790602,-0.47550994,0.90324545,0.8612125,0.35292765,0.38993138,-0.0303886,-0.0367262,-0.0063376
77,-0.8587106,-0.9423336,"('unmotivated', 'motivated')",-0.26730996,-0.29104066,1.1496077,1.009987,-0.82504547,-0.76893264,-0.2003646,-0.24808,-0.0477154
78,-0.30466077,-0.2316548,"('nonresilient', 'resilient')",0.049469884,0.2054905,0.70726115,0.8296312,0.48482484,0.7098603,0.2342238,0.3783318,0.144108
79,-0.17525832,-0.20432799,"('wavering', 'unwavering')",-0.11552131,-0.14724737,-1.726343,-1.570526,-0.011103243,-0.0060990173,-0.5070565,-0.4820501,0.0250064
80,0.098649874,0.08290213,"('dominated', 'dominating')",-0.3498396,-0.34468144,0.66095895,0.63322717,-1.2264354,-1.0883012,-0.2041665,-0.1792133,0.0249532
81,-1.1123469,-1.2955154,"('submissive', 'aggressive')",-0.095046714,-0.2332381,0.8007518,0.535492,-0.7057006,-0.685615,-0.2780856,-0.4197191,-0.1416335
82,-0.5112087,-0.4749517,"('poor', 'rich')",-0.65141225,-0.62728584,0.9003304,0.9007938,5.886303,5.9519057,1.4060031,1.4376155,0.0316124
83,0.11927021,-0.0024269337,"('powerless', 'powerful')",-0.22803079,-0.29777136,0.23862448,0.2621658,-0.7297088,-0.77676535,-0.1499612,-0.2036995,-0.0537383
84,0.45979646,0.42806917,"('inferior', 'superior')",0.27609625,0.25013867,0.17121041,0.2431559,0.95711184,1.033188,0.4660537,0.4886379,0.0225842
85,1.2285794,1.2258364,"('insignificant', 'prestigious')",0.049513645,-0.028531894,0.1293985,0.32780072,0.88393307,0.85075647,0.5728562,0.5939654,0.0211092
86,-1.2817597,-1.472516,"('uninfluential', 'influential')",-0.64314586,-0.7452383,-0.22754246,-0.35727873,-0.17568678,-0.2851289,-0.5820337,-0.7150405,-0.1330068
87,0.31162885,0.3076145,"('unsuccessful', 'successful')",0.22645624,0.19786519,0.89006686,0.92691123,0.6174334,0.7443229,0.5113963,0.5441785,0.0327822
88,-0.7975682,-0.8648004,"('low', 'eminent')",-0.10265931,-0.2146138,-0.002806994,-0.11506409,0.46277693,0.34512448,-0.1100644,-0.2123384,-0.102274
