,hillshire_male,hillshire_female,tuple,brands_male,brands_female,co_male,co_female,average_male,average_female,female-male
27,-0.829424,-0.76137733,"('hardhearted', 'softhearted')",0.001422808,-0.00040770136,0.552578,0.43686172,-0.0918077,-0.1083078,-0.0165001
28,-0.0960797,-0.20604001,"('disloyal', 'loyal')",-0.17289682,-0.32801214,0.8540015,0.6989691,0.1950083,0.0549723,-0.140036
29,-0.21771167,-0.15259832,"('unfair', 'fair')",-1.0714129,-1.0499065,-0.80185497,-0.8950059,-0.6969932,-0.6991703,-0.0021771
30,0.7598517,0.81163853,"('intolerant', 'tolerant')",1.4300728,1.4279392,0.7438291,0.82292473,0.9779178,1.0208341,0.0429163
31,-1.536061,-1.400772,"('evil', 'good')",-1.5861905,-1.4136606,-1.0491303,-0.9930623,-1.3904607,-1.269165,0.1212957
32,-0.17289916,-0.24908665,"('unkind', 'kind')",0.870125,0.63963306,1.0068647,0.8605277,0.5680302,0.4170247,-0.1510055
33,0.11485553,0.1399264,"('wrong', 'right')",0.88318783,0.9528714,-0.6395921,-0.52825123,0.1194837,0.1881822,0.0686985
34,-0.21019886,-0.056664284,"('mean', 'honorable')",-0.45501775,-0.26849234,5.0961614,5.178133,1.4769816,1.6176588,0.1406772
35,-0.70901334,-0.7442775,"('corrupt', 'incorrupt')",-2.0453465,-1.9597358,-0.9439112,-0.9064083,-1.2327569,-1.2034739,0.029283
36,-1.4060482,-1.4268652,"('hostile', 'amicable')",-1.6917727,-1.6184968,-0.44685933,-0.4725532,-1.18156,-1.1726384,0.0089216
37,0.7724769,0.8350234,"('fake', 'genuine')",-0.11303885,-0.07368214,-0.11527319,-0.12892514,0.1813883,0.2108054,0.0294171
38,0.219737,0.24768378,"('untruthful', 'truthful')",0.09112413,0.16909768,0.09341649,0.14532596,0.1347592,0.1873691,0.0526099
39,1.2779893,1.2885208,"('exploitative', 'cooperative')",1.516001,1.43225,0.69229746,0.737026,1.1620959,1.1525989,-0.009497
40,0.06984466,0.07191799,"('stingy', 'generous')",-0.59625155,-0.5758547,-2.7352843,-2.8106258,-1.0872304,-1.1048542,-0.0176238
41,0.24889669,0.31291848,"('unforgiving', 'forgiving')",-0.2570332,-0.19763881,0.20148112,0.24047117,0.0644482,0.1185836,0.0541354
42,1.3622853,1.4437938,"('unreliable', 'reliable')",0.40114927,0.60959953,-2.4485602,-2.3978183,-0.2283752,-0.1148083,0.1135669
43,0.55284375,0.5877148,"('irresponsible', 'responsible')",1.5627693,1.6092349,0.82784,0.8435898,0.9811509,1.0135132,0.0323623
44,-0.08477198,-0.03394776,"('prejudiced', 'unprejudiced')",-0.051842526,0.097942516,-0.94038683,-0.92114955,-0.3590004,-0.2857183,0.0732821
45,0.9044513,0.96857613,"('incompetent', 'competent')",0.89805347,0.8971332,-0.07846888,-0.15428136,0.5746786,0.570476,-0.0042026
46,1.1648576,1.1509337,"('uncompetitive', 'competitive')",1.4456077,1.440882,-0.7192793,-0.7968174,0.6303953,0.5983328,-0.0320625
47,0.07510547,0.23345107,"('stupid', 'smart')",1.3565679,1.4066089,5.389297,5.476255,2.2736568,2.372105,0.0984482
48,-0.96759105,-1.0101205,"('unintelligent', 'intelligent')",-0.76277375,-0.9165717,-0.384736,-0.4362586,-0.7050336,-0.7876503,-0.0826167
49,-0.5549696,-0.4189277,"('unable', 'able')",-0.04542987,0.08804184,-0.62785965,-0.47029182,-0.4094197,-0.2670592,0.1423605
50,0.22813733,0.26376432,"('clumsy', 'skillful')",-0.34629184,-0.19178872,-0.44707224,-0.41156894,-0.1884089,-0.1131978,0.0752111
51,-0.16095603,-0.33527407,"('uneducated', 'educated')",-0.45013803,-0.6391955,-0.016973343,-0.14621036,-0.2093558,-0.37356,-0.1642042
52,-1.1424834,-1.2471074,"('irrational', 'rational')",-0.9793627,-0.9891988,-0.71098924,-0.6924403,-0.9442785,-0.9762488,-0.0319703
53,-0.67233026,-0.70028305,"('uncreative', 'creative')",0.73208517,0.8727857,0.33106047,0.3772487,0.1302718,0.1832504,0.0529786
54,-0.32906026,-0.43530735,"('incapable', 'capable')",0.8164805,0.7601887,0.80849516,0.85163516,0.4319718,0.3921722,-0.0397996
55,0.37645316,0.41082236,"('incompetent', 'clever')",0.98242533,0.9276578,0.2145549,0.16818263,0.5244778,0.5022209,-0.0222569
56,1.2978537,1.3352042,"('impractical', 'practical')",2.1116974,2.0719898,0.12822281,0.13374811,1.1792579,1.1803141,0.0010562
57,0.500903,0.42677677,"('unimaginative', 'imaginative')",-0.117918186,-0.050433602,-3.1170092,-3.1159372,-0.9113414,-0.913198,-0.0018566
58,0.42803374,0.45221284,"('undiscriminating', 'discriminating')",0.4908135,0.65435016,-0.20772089,-0.15235685,0.2370421,0.3180687,0.0810266
59,-0.050858766,-0.08026218,"('foolish', 'wise')",0.2804266,0.30181178,0.028802086,0.13871372,0.0861233,0.1200878,0.0339645
60,0.8658813,0.97195953,"('inefficient', 'efficient')",1.590239,1.4965186,0.16401325,0.27438638,0.8733779,0.9142882,0.0409103
61,-0.11440595,-0.17932512,"('illogical', 'logical')",0.08038004,-0.08918349,-0.0064052893,-0.10707635,-0.0134771,-0.125195,-0.1117179
62,0.656342,0.76001567,"('incompetent', 'brilliant')",1.4889246,1.5892148,0.17012696,0.27874586,0.7717978,0.8759921,0.1041943
63,0.5927902,0.6635937,"('unperceptive', 'insightful')",0.83624923,0.9361151,0.13499185,0.23509373,0.5213438,0.6116008,0.090257
64,1.1158735,1.0198406,"('shy', 'confident')",0.24178359,0.13840023,-5.424609,-5.364024,-1.3556507,-1.4019278,-0.0462771
65,-0.0068295747,-0.084798,"('insecure', 'secure')",0.30651617,0.015288878,0.69958556,0.65358186,0.3330907,0.1946909,-0.1383998
66,0.49960318,0.42106006,"('inactive', 'active')",-0.24162014,-0.06716718,0.5237372,0.51411957,0.2605734,0.2893375,0.0287641
67,0.63006413,0.6399253,"('doubtful', 'determined')",0.14704946,0.24427661,-0.09334689,-0.034656193,0.2279222,0.2831819,0.0552597
68,-0.17923984,-0.16762549,"('dependent', 'independent')",-1.1739343,-1.1311275,-1.6679077,-1.6186723,-1.0070273,-0.9724751,0.0345522
69,-0.019226884,0.039507788,"('lazy', 'industrious')",0.18415646,0.31020975,-1.1702431,-1.0050348,-0.3351045,-0.2184391,0.1166654
70,1.2821805,1.3368106,"('lethargic', 'energetic')",0.48611566,0.59248626,0.71084046,0.62958556,0.8263789,0.8529608,0.0265819
71,0.3726741,0.3482849,"('diffident', 'self-confident')",2.2064815,2.2337542,0.39225626,0.44755763,0.9904706,1.0098656,0.019395
72,-0.02693425,-0.14531234,"('unambitious', 'ambitious')",-0.11398363,-0.18775272,-0.059040435,0.00943974,-0.0666528,-0.1078751,-0.0412223
73,1.2335185,1.2479517,"('helpless', 'self-reliant')",0.7668825,0.9768788,-3.501137,-3.3558314,-0.5002453,-0.3770003,0.123245
74,0.7773169,0.8394986,"('undedicated', 'dedicated')",1.0658631,1.1413337,-0.17389484,-0.14728694,0.5564284,0.6111818,0.0547534
75,0.5057721,0.4891333,"('meek', 'impulsive')",-0.97790444,-0.6980408,-0.3531409,-0.27329984,-0.2750911,-0.1607358,0.1143553
76,1.1226884,1.2838805,"('anxious', 'daring')",0.9701534,1.1262788,0.37064725,0.3278235,0.821163,0.9126608,0.0914978
77,-0.111659326,-0.06659207,"('unmotivated', 'motivated')",0.34271723,0.33439475,-1.0334438,-0.9074763,-0.267462,-0.2132245,0.0542375
78,-0.6676388,-0.68124956,"('nonresilient', 'resilient')",0.3696283,0.4421798,-0.59904844,-0.49605012,-0.2990196,-0.24504,0.0539796
79,-0.0404183,-0.049870722,"('wavering', 'unwavering')",-0.88298017,-0.71893704,-0.38956174,-0.35564566,-0.4376534,-0.3748178,0.0628356
80,0.83251923,0.74444836,"('dominated', 'dominating')",0.6293116,0.5372462,-0.46082753,-0.5122687,0.3336678,0.2564753,-0.0771925
81,0.49480113,0.37164292,"('submissive', 'aggressive')",0.39403674,0.16474426,-0.5309324,-0.5726785,0.1193018,-0.0120971,-0.1313989
82,-0.26300424,-0.25798786,"('poor', 'rich')",0.07195876,0.14931321,6.0454755,5.970185,1.9514767,1.9538368,0.0023601
83,-0.076594174,-0.14187567,"('powerless', 'powerful')",0.68668544,0.73557305,-0.9283845,-0.9867299,-0.1060977,-0.1310109,-0.0249132
84,-0.33494502,-0.4828806,"('inferior', 'superior')",-0.20464474,-0.35723022,0.27475294,0.2539255,-0.0882789,-0.1953951,-0.1071162
85,-0.71201396,-0.7489748,"('insignificant', 'prestigious')",-0.23074713,-0.050281964,-0.7314883,-0.7049106,-0.5580831,-0.5013891,0.056694
86,-0.61271346,-0.74733365,"('uninfluential', 'influential')",0.36693877,0.1470832,-0.47163987,-0.60318583,-0.2391382,-0.4011455,-0.1620073
87,0.6770008,0.52713513,"('unsuccessful', 'successful')",1.6670254,1.641148,0.1006182,0.14835986,0.8148815,0.7722143,-0.0426672
88,-0.7215645,-0.7970947,"('low', 'eminent')",0.37016845,0.26924333,-0.45069686,-0.54912215,-0.2673643,-0.3589911,-0.0916268
