,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
15,0.36443803,0.35449025,"('boring', 'funny')",-0.08990274,-0.11626469,1.1768556,1.1672026,0.483797,0.4684761,-0.0153209
16,0.053192466,0.09382364,"('unpopular', 'popular')",-0.9083008,-0.9616491,0.27874222,0.24116907,-0.1921221,-0.2088855,-0.0167634
17,0.12916532,0.19802776,"('nasty', 'nice')",-1.5015999,-1.4954702,-0.37871662,-0.32602978,-0.5837171,-0.5411574,0.0425597
18,-0.898613,-0.81840324,"('disagreeable', 'welcoming')",-1.1295495,-1.2084092,0.4040099,0.3656001,-0.5413842,-0.5537375,-0.0123533
19,-1.2747412,-1.1937842,"('inhospitable', 'hospitable')",-1.0556929,-1.1226422,-0.18000841,-0.14622934,-0.8368142,-0.8208852,0.015929
20,0.30979958,0.36571115,"('rough', 'thoughtful')",0.88898826,0.9886206,0.14209495,0.18391229,0.4469609,0.512748,0.0657871
21,-0.54775906,-0.46701717,"('immoral', 'moral')",-1.247003,-1.1931604,-0.74645245,-0.61679244,-0.8470715,-0.75899,0.0880815
22,-0.45343736,-0.388376,"('untrustworthy', 'trustworthy')",-0.09661859,-0.103358254,-0.12887317,-0.0714596,-0.2263097,-0.1877313,0.0385784
23,-0.6401605,-0.5440879,"('insincere', 'sincere')",-0.968661,-0.9606246,5.366998,5.246313,1.2527256,1.2472002,-0.0055254
24,-0.7082898,-0.72345036,"('dishonest', 'honest')",-0.29238313,-0.2842077,2.0102746,2.0162122,0.3365339,0.3361847,-0.0003492
25,0.27664495,0.325768,"('egoistic', 'altruistic')",1.0801452,0.94084734,1.7078127,1.6308377,1.0215343,0.9658177,-0.0557166
26,0.109012224,0.08203286,"('hardhearted', 'benevolent')",2.7275078,2.697058,1.1417826,0.9668928,1.3261008,1.2486612,-0.0774396
27,-0.16053109,-0.21900854,"('hardhearted', 'softhearted')",-0.5400082,-0.6810992,1.0544988,0.8571685,0.1179865,-0.0143131,-0.1322996
28,-0.35717154,-0.35394013,"('disloyal', 'loyal')",-0.27203763,-0.3569691,1.7741728,1.8106033,0.3816545,0.3665647,-0.0150898
29,-0.69899535,-0.68054473,"('unfair', 'fair')",-0.64629734,-0.73216945,-0.74920225,-0.80982214,-0.6981649,-0.7408454,-0.0426805
30,0.24239534,0.32109022,"('intolerant', 'tolerant')",0.2814782,0.29734445,0.43906724,0.40927583,0.3209803,0.3425701,0.0215898
31,-0.7843548,-0.6855142,"('evil', 'good')",0.7601203,0.7179053,-0.3767659,-0.38112584,-0.1336668,-0.1162449,0.0174219
32,-0.21690103,-0.16957518,"('unkind', 'kind')",0.13258997,0.092554115,0.84896535,0.7719831,0.2548848,0.231654,-0.0232308
33,0.34474057,0.30729964,"('wrong', 'right')",0.4354329,0.3428905,0.102289915,0.019542325,0.2941545,0.2232442,-0.0709103
34,-0.0075626373,0.11799808,"('mean', 'honorable')",-0.41284138,-0.27846828,3.6345813,3.5369494,1.0713925,1.125493,0.0541005
35,0.6756961,0.57550526,"('corrupt', 'incorrupt')",0.15181488,0.0021133889,0.0043033063,-0.0707447,0.2772714,0.168958,-0.1083134
36,0.066068575,0.08007425,"('hostile', 'amicable')",0.6673699,0.42742538,0.5329577,0.42622247,0.4221321,0.3112407,-0.1108914
37,-0.4700503,-0.40466654,"('fake', 'genuine')",0.43634665,0.43385804,-0.03799652,-0.048508495,-0.0239001,-0.006439,0.0174611
38,-0.60451955,-0.6139634,"('untruthful', 'truthful')",-0.5033233,-0.53812987,0.61291814,0.6685784,-0.1649749,-0.1611716,0.0038033
39,-0.39420894,-0.40654314,"('exploitative', 'cooperative')",1.0012939,1.1629968,0.36618993,0.38313076,0.324425,0.3798615,0.0554365
40,-0.2280986,-0.23871183,"('stingy', 'generous')",-0.10365011,-0.28604516,-0.3585228,-0.33705923,-0.2300905,-0.2872721,-0.0571816
41,-0.85660917,-0.7831634,"('unforgiving', 'forgiving')",-0.33375272,-0.44272897,0.45515084,0.44520757,-0.2450703,-0.2602283,-0.015158
42,1.1459494,1.2031965,"('unreliable', 'reliable')",0.67607975,0.7505136,-2.1334243,-2.0274343,-0.1037984,-0.0245748,0.0792236
43,-1.1371644,-1.1074103,"('irresponsible', 'responsible')",0.17924328,0.25707853,0.62350494,0.63387704,-0.1114721,-0.0721516,0.0393205
44,0.20617728,0.20880705,"('prejudiced', 'unprejudiced')",-0.514234,-0.4918439,-1.6074716,-1.5929854,-0.6385094,-0.6253407,0.0131687
45,-0.8204229,-0.64909315,"('incompetent', 'competent')",0.014561325,0.030531943,0.439701,0.50229186,-0.1220535,-0.0387565,0.083297
46,-0.765462,-0.6518648,"('uncompetitive', 'competitive')",-0.21326113,-0.14272195,-0.6734398,-0.57405275,-0.550721,-0.4562132,0.0945078
47,0.2088845,0.31237638,"('stupid', 'smart')",0.30587956,0.4118089,3.9390008,3.814065,1.4845883,1.5127501,0.0281618
48,-0.48529315,-0.4214229,"('unintelligent', 'intelligent')",-0.4079684,-0.38205925,-0.13953312,-0.08718756,-0.3442649,-0.2968899,0.047375
49,-0.64597505,-0.5613884,"('unable', 'able')",-0.5123983,-0.4516578,-0.47903123,-0.38065946,-0.5458015,-0.4645685,0.081233
50,1.2538102,1.193835,"('clumsy', 'skillful')",-0.01747816,-0.13983297,-0.42423153,-0.44438004,0.2707002,0.2032073,-0.0674929
51,-0.7598791,-0.75643384,"('uneducated', 'educated')",-0.6474465,-0.6645711,-0.0797423,-0.09923106,-0.4956893,-0.5067453,-0.011056
52,-0.69019717,-0.83215207,"('irrational', 'rational')",-0.03554461,-0.22754169,-0.069267415,-0.21983491,-0.2650031,-0.4265096,-0.1615065
53,-0.04843661,0.046645038,"('uncreative', 'creative')",0.8263817,0.7232795,0.9110447,0.9154877,0.5629966,0.5618041,-0.0011925
54,0.27922335,0.24643004,"('incapable', 'capable')",0.37612578,0.3080172,0.99025714,0.96539503,0.5485354,0.5066141,-0.0419213
55,-0.7795714,-0.6415756,"('incompetent', 'clever')",-0.4482271,-0.36116025,0.23598158,0.3110468,-0.3306056,-0.230563,0.1000426
56,0.20251891,0.2714478,"('impractical', 'practical')",-0.052384853,0.047718175,0.06528189,0.19868867,0.0718053,0.1726182,0.1008129
57,-0.24705164,-0.18870938,"('unimaginative', 'imaginative')",-0.036081884,0.008326165,-1.2195607,-1.0558932,-0.5008981,-0.4120921,0.088806
58,-0.27675733,-0.2789695,"('undiscriminating', 'discriminating')",1.3516771,1.3039384,-0.0014284998,0.0024677217,0.3578304,0.3424789,-0.0153515
59,-0.6555225,-0.7360931,"('foolish', 'wise')",0.11759824,0.031629514,0.60839134,0.5806614,0.023489,-0.0412674,-0.0647564
60,-0.39185253,-0.30948716,"('inefficient', 'efficient')",-0.005173698,0.15618026,-0.35554254,-0.2646157,-0.2508563,-0.1393075,0.1115488
61,0.16727492,0.08364847,"('illogical', 'logical')",1.0655283,0.9348925,0.4446009,0.39347166,0.5591347,0.4706709,-0.0884638
62,-0.045768432,0.038135953,"('incompetent', 'brilliant')",0.4028068,0.4927639,0.6154756,0.72100747,0.3241713,0.4173024,0.0931311
63,-0.5369942,-0.4227377,"('unperceptive', 'insightful')",0.7008985,0.7532143,1.2859676,1.4225198,0.4832906,0.5843321,0.1010415
64,-0.21402003,-0.2636836,"('shy', 'confident')",0.5579473,0.58377635,-5.3442683,-5.10867,-1.6667803,-1.5961925,0.0705878
65,-0.18296549,-0.21764131,"('insecure', 'secure')",0.27695835,0.30034974,0.13490234,0.19694765,0.0762984,0.0932187,0.0169203
66,0.63165146,0.5988372,"('inactive', 'active')",0.6750695,0.57407546,1.330745,1.2467183,0.8791553,0.8065437,-0.0726116
67,0.32953832,0.2529048,"('doubtful', 'determined')",-0.37115887,-0.37676066,-1.2813224,-1.2811248,-0.440981,-0.4683269,-0.0273459
68,-1.086678,-1.1215711,"('dependent', 'independent')",-0.97109574,-0.98329866,-0.41504353,-0.31431317,-0.8242725,-0.8063943,0.0178782
69,1.545422,1.4844364,"('lazy', 'industrious')",1.3213006,1.2135682,-0.8587292,-0.8393461,0.6693312,0.6195529,-0.0497783
70,-0.2436558,-0.20230578,"('lethargic', 'energetic')",-0.5712916,-0.5455449,0.66484976,0.6580022,-0.0500326,-0.0299495,0.0200831
71,0.8819826,0.915829,"('diffident', 'self-confident')",0.8091178,0.7817774,0.98407245,0.95645833,0.8917243,0.8846882,-0.0070361
72,-0.7199154,-0.7900138,"('unambitious', 'ambitious')",0.9571741,0.99363816,-0.10528661,-0.0813502,0.0439907,0.0407581,-0.0032326
73,0.7752016,0.70895964,"('helpless', 'self-reliant')",1.4955443,1.4231467,-3.3940399,-3.2942128,-0.3744313,-0.3873688,-0.0129375
74,0.30432373,0.3824801,"('undedicated', 'dedicated')",1.5105896,1.4992076,1.1392492,1.2053986,0.9847209,1.0290287,0.0443078
75,0.5313697,0.5301901,"('meek', 'impulsive')",-0.85137385,-0.8659532,-0.37566915,-0.3082737,-0.2318911,-0.2146789,0.0172122
76,0.8691798,1.0067229,"('anxious', 'daring')",0.23370712,0.35649854,0.2593912,0.29897374,0.4540927,0.5540651,0.0999724
77,-0.5176313,-0.4562967,"('unmotivated', 'motivated')",-0.9306414,-0.8701936,-1.0065002,-0.8050338,-0.8182576,-0.710508,0.1077496
78,0.82395643,0.87236744,"('nonresilient', 'resilient')",0.80483735,0.7745667,0.37114716,0.46532962,0.666647,0.7040879,0.0374409
79,0.46800172,0.46055502,"('wavering', 'unwavering')",-0.33315343,-0.43776685,1.1637965,1.1960566,0.4328816,0.4062816,-0.0266
80,0.5319653,0.5219755,"('dominated', 'dominating')",1.1806648,1.2537237,-0.32725692,-0.30401224,0.461791,0.4905624,0.0287714
81,-0.40237063,-0.43121874,"('submissive', 'aggressive')",-1.0765276,-0.9647999,-0.059375584,0.14227411,-0.5127579,-0.4179148,0.0948431
82,0.07265206,0.23981296,"('poor', 'rich')",-0.32920715,-0.29944906,4.942469,4.7927423,1.5619713,1.577702,0.0157307
83,0.48208046,0.4862402,"('powerless', 'powerful')",0.30091125,0.41573197,-0.6954283,-0.669113,0.0291878,0.0776197,0.0484319
84,-0.15591331,-0.20789446,"('inferior', 'superior')",0.116222404,0.15236253,-0.25658455,-0.2878002,-0.0987585,-0.114444,-0.0156855
85,0.572303,0.5864891,"('insignificant', 'prestigious')",0.6671365,0.54251117,0.44110772,0.36741513,0.5601824,0.4988051,-0.0613773
86,-1.6012684,-1.6107501,"('uninfluential', 'influential')",-0.24625503,-0.29102072,0.72905207,0.7012155,-0.3728238,-0.4001851,-0.0273613
87,0.8414015,0.8539451,"('unsuccessful', 'successful')",2.0766618,2.040167,-0.0570992,-0.07058746,0.9536548,0.9411749,-0.0124799
88,0.006144245,-0.009670634,"('low', 'eminent')",0.2968821,0.25269383,0.29090387,0.31941476,0.1979767,0.1874793,-0.0104974
