,stryker_male,stryker_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,-0.5706793,-0.46708256,"('inhospitable', 'hospitable')",-0.39255974,-0.3416928,-0.4816195,-0.4043877,0.0772318
20,-0.23058064,-0.46663687,"('rough', 'thoughtful')",0.37809747,0.308496,0.0737584,-0.0790704,-0.1528288
21,0.83990574,0.47506094,"('immoral', 'moral')",-0.36154845,-0.5499395,0.2391786,-0.0374393,-0.2766179
22,0.40531182,0.15870306,"('untrustworthy', 'trustworthy')",-1.0924511,-1.1389697,-0.3435696,-0.4901333,-0.1465637
23,1.4860002,1.1739805,"('insincere', 'sincere')",5.7440023,5.6863527,3.6150012,3.4301667,-0.1848345
24,0.8393549,0.70386004,"('dishonest', 'honest')",0.6044634,0.5269991,0.7219092,0.6154296,-0.1064796
25,-0.037726685,0.09617004,"('egoistic', 'altruistic')",0.60925174,0.6888758,0.2857625,0.3925229,0.1067604
26,0.7940443,0.8567141,"('hardhearted', 'benevolent')",0.9321062,0.890759,0.8630753,0.8737366,0.0106613
27,-0.29879686,-0.37590307,"('hardhearted', 'softhearted')",0.18431482,0.12693149,-0.057241,-0.1244858,-0.0672448
28,1.6303738,1.4445872,"('disloyal', 'loyal')",1.398211,1.2538543,1.5142925,1.3492208,-0.1650717
29,-0.5475423,-0.60332274,"('unfair', 'fair')",-0.59011567,-0.71749365,-0.5688289,-0.6604082,-0.0915793
30,1.1928931,1.0298402,"('intolerant', 'tolerant')",0.80147755,0.64520174,0.9971853,0.837521,-0.1596643
31,-1.6396836,-1.3531654,"('evil', 'good')",-1.0131986,-0.92702156,-1.326441,-1.1400934,0.1863476
32,1.011072,0.7608402,"('unkind', 'kind')",0.3663516,0.090933084,0.6887118,0.4258866,-0.2628252
33,-0.4310618,-0.39256513,"('wrong', 'right')",-0.78475237,-0.672711,-0.6079071,-0.5326381,0.075269
34,0.045482166,0.116719514,"('mean', 'honorable')",5.5371394,5.7100472,2.7913108,2.9133835,0.1220727
35,-0.059710294,0.08196075,"('corrupt', 'incorrupt')",-0.37994942,-0.1808431,-0.2198299,-0.0494412,0.1703887
36,-0.9294564,-0.7674698,"('hostile', 'amicable')",-0.09104727,0.02295494,-0.5102518,-0.3722574,0.1379944
37,-0.17773783,-0.2207199,"('fake', 'genuine')",-0.21388331,-0.22927213,-0.1958106,-0.224996,-0.0291854
38,0.517254,0.5579016,"('untruthful', 'truthful')",0.6989628,0.8186217,0.6081084,0.6882616,0.0801532
39,0.35747766,0.39234847,"('exploitative', 'cooperative')",-0.39658794,-0.24607152,-0.0195551,0.0731385,0.0926936
40,-0.019878376,-0.022800244,"('stingy', 'generous')",-1.8753576,-1.9199045,-0.947618,-0.9713523,-0.0237343
41,0.592386,0.46480873,"('unforgiving', 'forgiving')",-0.28698486,-0.3862688,0.1527006,0.03927,-0.1134306
42,-0.47837874,-0.6431461,"('unreliable', 'reliable')",-3.4683957,-3.6682198,-1.9733872,-2.155683,-0.1822958
43,0.1543223,0.045439593,"('irresponsible', 'responsible')",0.0040622074,-0.12683022,0.0791923,-0.0406953,-0.1198876
44,-2.7794337,-2.7136755,"('prejudiced', 'unprejudiced')",-2.012298,-1.9534184,-2.3958659,-2.3335469,0.062319
45,-0.88610286,-1.068329,"('incompetent', 'competent')",-0.11979146,-0.42018935,-0.5029472,-0.7442592,-0.241312
46,0.26754814,0.0023902506,"('uncompetitive', 'competitive')",-0.62639344,-0.8215063,-0.1794226,-0.409558,-0.2301354
47,-0.22806728,-0.25575995,"('stupid', 'smart')",4.8262377,4.984567,2.2990851,2.3644037,0.0653186
48,2.296218,2.0376852,"('unintelligent', 'intelligent')",1.1194319,0.8842002,1.7078249,1.4609427,-0.2468822
49,0.7012734,0.49295908,"('unable', 'able')",0.067405716,0.09089129,0.3843395,0.2919252,-0.0924143
50,0.015690792,-0.09462479,"('clumsy', 'skillful')",0.17700672,0.036879078,0.0963488,-0.0288729,-0.1252217
51,0.91885024,0.58425266,"('uneducated', 'educated')",0.7127203,0.49566227,0.8157853,0.5399575,-0.2758278
52,-1.25207,-0.994783,"('irrational', 'rational')",-0.12033863,0.037175063,-0.6862043,-0.478804,0.2074003
53,0.74325347,0.7440355,"('uncreative', 'creative')",0.35214353,0.26057208,0.5476985,0.5023038,-0.0453947
54,0.36761543,0.3386806,"('incapable', 'capable')",0.78423095,0.9157716,0.5759232,0.6272261,0.0513029
55,0.7852584,0.39514995,"('incompetent', 'clever')",0.06970844,-0.23416619,0.4274834,0.0804919,-0.3469915
56,1.2289515,0.9763543,"('impractical', 'practical')",-0.22595237,-0.46168077,0.5014995,0.2573368,-0.2441627
57,-0.6306076,-0.8981138,"('unimaginative', 'imaginative')",-3.4294581,-3.7048376,-2.0300329,-2.3014758,-0.2714429
58,0.32656783,0.17863724,"('undiscriminating', 'discriminating')",0.4114417,0.1846626,0.3690048,0.1816499,-0.1873549
59,0.12346245,0.35806888,"('foolish', 'wise')",0.23226397,0.45420668,0.1778632,0.4061378,0.2282746
60,1.6501949,1.3462572,"('inefficient', 'efficient')",0.013894305,-0.13725266,0.8320446,0.6045023,-0.2275423
61,0.5696654,0.41110826,"('illogical', 'logical')",0.05583038,-0.032416165,0.3127479,0.189346,-0.1234019
62,0.85638,0.78042924,"('incompetent', 'brilliant')",0.8261767,0.7599248,0.8412783,0.770177,-0.0711013
63,0.8323317,0.65240526,"('unperceptive', 'insightful')",0.8504226,0.6713869,0.8413771,0.6618961,-0.179481
64,-0.81740206,-0.9095534,"('shy', 'confident')",-5.7732224,-5.9212832,-3.2953122,-3.4154184,-0.1201062
65,0.14594328,-0.18881465,"('insecure', 'secure')",-0.48390353,-0.62755567,-0.1689801,-0.4081852,-0.2392051
66,-2.0624363,-1.9094102,"('inactive', 'active')",-0.085173115,0.011915065,-1.0738047,-0.9487476,0.1250571
67,0.8241776,0.7288344,"('doubtful', 'determined')",-0.26476446,-0.31298676,0.2797066,0.2079238,-0.0717828
68,0.08673178,-0.23099166,"('dependent', 'independent')",-0.110047676,-0.23177709,-0.0116579,-0.2313844,-0.2197265
69,-1.838949,-1.5973548,"('lazy', 'industrious')",-0.50353473,-0.32923454,-1.1712419,-0.9632946,0.2079473
70,0.07807115,-0.18435872,"('lethargic', 'energetic')",-0.042270117,-0.18776251,0.0179005,-0.1860606,-0.2039611
71,0.9063075,0.9296686,"('diffident', 'self-confident')",0.55524015,0.5752151,0.7307738,0.7524419,0.0216681
72,0.20155369,0.16122285,"('unambitious', 'ambitious')",-0.63382316,-0.61901796,-0.2161347,-0.2288976,-0.0127629
73,-0.31520104,-0.1478777,"('helpless', 'self-reliant')",-3.1733472,-3.1474452,-1.7442741,-1.6476614,0.0966127
74,1.3098438,1.1973803,"('undedicated', 'dedicated')",-0.38171035,-0.6444181,0.4640667,0.2764811,-0.1875856
75,-1.3672034,-1.2418907,"('meek', 'impulsive')",-0.52279603,-0.32085884,-0.9449997,-0.7813748,0.1636249
76,0.59816474,0.25454324,"('anxious', 'daring')",-0.2537368,-0.43478778,0.172214,-0.0901223,-0.2623363
77,-0.13894078,-0.23517635,"('unmotivated', 'motivated')",-0.5070908,-0.51609963,-0.3230158,-0.375638,-0.0526222
78,0.9756961,0.9590689,"('nonresilient', 'resilient')",0.66348404,0.6735555,0.8195901,0.8163122,-0.0032779
79,-1.205366,-1.1300607,"('wavering', 'unwavering')",-0.1617146,-0.1285632,-0.6835403,-0.6293119,0.0542284
80,-0.66859514,-0.63888234,"('dominated', 'dominating')",-0.9567865,-0.90870595,-0.8126909,-0.7737942,0.0388967
81,0.8866,0.56180567,"('submissive', 'aggressive')",-0.16730884,-0.29195622,0.3596456,0.1349247,-0.2247209
82,0.7516809,0.6283275,"('poor', 'rich')",6.1316056,6.1244955,3.4416432,3.3764114,-0.0652318
83,-0.61561847,-0.73198825,"('powerless', 'powerful')",-0.9230824,-0.9753593,-0.7693504,-0.8536738,-0.0843234
84,0.9788179,0.8764898,"('inferior', 'superior')",0.8861648,0.8499275,0.9324913,0.8632087,-0.0692826
85,-0.33629313,-0.08535974,"('insignificant', 'prestigious')",-0.49033797,-0.28691024,-0.4133155,-0.186135,0.2271805
86,1.0499934,0.76005995,"('uninfluential', 'influential')",-0.2864975,-0.50947595,0.381748,0.125292,-0.256456
87,-0.30989128,-0.26169607,"('unsuccessful', 'successful')",1.0746212,1.0677179,0.382365,0.4030109,0.0206459
88,0.6625674,0.47507963,"('low', 'eminent')",-0.3211476,-0.5309577,0.1707099,-0.027939,-0.1986489
