,cincinnati_male,cincinnati_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
39,1.2064488,1.2792666,"('exploitative', 'cooperative')",0.77304286,0.85755086,0.43032667,0.5300789,0.8032728,0.8889654,0.0856926
40,1.3735212,1.3185443,"('stingy', 'generous')",1.3477988,1.3496838,-2.2308173,-2.402966,0.1635009,0.0884207,-0.0750802
41,0.73948056,0.80881846,"('unforgiving', 'forgiving')",0.71365964,0.7001391,-0.56365556,-0.69798857,0.2964949,0.270323,-0.0261719
42,0.6970102,0.8258876,"('unreliable', 'reliable')",1.1296328,1.2683102,-1.7854036,-1.7341706,0.0137465,0.1200091,0.1062626
43,1.4025333,1.544488,"('irresponsible', 'responsible')",0.5204867,0.63710165,0.5988041,0.6270602,0.840608,0.9362166,0.0956086
44,-0.50482124,-0.3645279,"('prejudiced', 'unprejudiced')",-0.23622784,-0.0849985,-1.2152587,-1.1783329,-0.6521026,-0.5426198,0.1094828
45,0.35951966,0.43931755,"('incompetent', 'competent')",-0.864285,-0.89540267,-0.030810492,-0.10576236,-0.1785253,-0.1872825,-0.0087572
46,0.4358127,0.4949293,"('uncompetitive', 'competitive')",0.35458362,0.40286314,0.0325223,0.023462612,0.2743062,0.307085,0.0327788
47,0.8269367,0.80039406,"('stupid', 'smart')",1.004889,1.025354,5.0672092,5.1136847,2.2996783,2.3131442,0.0134659
48,-0.27642357,-0.28089973,"('unintelligent', 'intelligent')",-0.82472193,-0.84323674,0.3834986,0.3601423,-0.2392156,-0.2546647,-0.0154491
49,-0.7838467,-0.68404335,"('unable', 'able')",-1.2806715,-1.1764776,-0.6020876,-0.47177917,-0.8888686,-0.7774333,0.1114353
50,-0.8406388,-0.86242986,"('clumsy', 'skillful')",0.6127089,0.6079519,0.005075477,-0.032497864,-0.0742848,-0.0956586,-0.0213738
51,1.1962634,1.0278376,"('uneducated', 'educated')",-0.28439432,-0.37002254,0.4140135,0.3442505,0.4419609,0.3340219,-0.107939
52,-0.8373079,-0.9872592,"('irrational', 'rational')",0.79984117,0.5925775,-0.5334107,-0.7127372,-0.1902925,-0.3691396,-0.1788471
53,0.33080631,0.23630168,"('uncreative', 'creative')",1.1062901,1.0735142,0.23636247,0.09108929,0.5578196,0.4669684,-0.0908512
54,-0.010534065,-0.077736124,"('incapable', 'capable')",1.2109195,1.1733239,0.16523547,0.14733937,0.455207,0.414309,-0.040898
55,0.8205384,0.861167,"('incompetent', 'clever')",-1.1375448,-1.1197895,0.7887285,0.8273429,0.1572407,0.1895735,0.0323328
56,1.2788717,1.3221998,"('impractical', 'practical')",0.37253994,0.48059654,-0.2136296,-0.17319518,0.4792606,0.5432004,0.0639398
57,0.11588737,0.0951854,"('unimaginative', 'imaginative')",-0.118910864,-0.08985234,-2.8640869,-2.9818525,-0.9557034,-0.9921732,-0.0364698
58,0.21861674,0.23589517,"('undiscriminating', 'discriminating')",1.4346036,1.3934242,0.18622798,0.13668488,0.6131494,0.5886681,-0.0244813
59,-0.0478985,-0.13470715,"('foolish', 'wise')",1.5635474,1.4772773,-0.5596395,-0.6545548,0.3186698,0.2293384,-0.0893314
60,2.087281,2.1686149,"('inefficient', 'efficient')",-0.57223344,-0.44364274,0.1828862,0.31077975,0.5659779,0.6785839,0.112606
61,-0.3474294,-0.46896654,"('illogical', 'logical')",1.2585031,1.1964703,0.9376833,0.79604906,0.6162523,0.5078509,-0.1084014
62,0.6238197,0.8074492,"('incompetent', 'brilliant')",0.24401942,0.38663748,0.5388508,0.64872855,0.4688966,0.6142717,0.1453751
63,1.8623863,1.896789,"('unperceptive', 'insightful')",1.1116428,1.1160278,0.9425606,0.94439065,1.3055299,1.3190692,0.0135393
64,-0.18070464,-0.20618185,"('shy', 'confident')",0.52426755,0.5281524,-5.0672064,-5.1884236,-1.5745478,-1.6221511,-0.0476033
65,0.6850818,0.59375423,"('insecure', 'secure')",-0.656199,-0.64933884,0.6255016,0.70837355,0.2181281,0.2175963,-0.0005318
66,0.15613934,0.10688574,"('inactive', 'active')",1.5853808,1.5814564,0.9230787,0.84230286,0.8881996,0.8435484,-0.0446512
67,0.7957039,0.7943733,"('doubtful', 'determined')",0.21391322,0.2509858,-0.49459308,-0.50390047,0.1716747,0.1804862,0.0088115
68,0.50436723,0.40663683,"('dependent', 'independent')",-1.9401819,-2.007419,-0.9767567,-0.98150736,-0.8041905,-0.8607632,-0.0565727
69,-0.63625026,-0.6087519,"('lazy', 'industrious')",1.3887818,1.3977659,-1.5292976,-1.5920726,-0.258922,-0.2676862,-0.0087642
70,1.522702,1.6210978,"('lethargic', 'energetic')",-0.06358944,0.05226795,0.9837409,1.0451279,0.8142845,0.9061645,0.09188
71,1.5058899,1.5066384,"('diffident', 'self-confident')",1.9008633,1.9005578,0.2555674,0.23689562,1.2207735,1.2146972,-0.0060763
72,0.9454669,0.8966924,"('unambitious', 'ambitious')",-0.015133426,0.022214524,-0.65783083,-0.6090096,0.0908342,0.1032991,0.0124649
73,0.150824,0.21799195,"('helpless', 'self-reliant')",1.399694,1.3339264,-3.4602242,-3.460331,-0.6365687,-0.6361375,0.0004312
74,1.3942806,1.478986,"('undedicated', 'dedicated')",0.5616043,0.5805422,-0.27061749,-0.2872111,0.5617558,0.5907724,0.0290166
75,-0.9499638,-0.8569084,"('meek', 'impulsive')",0.07141332,0.12568416,-0.8286483,-0.7662611,-0.5690663,-0.4991618,0.0699045
76,0.44814387,0.58410746,"('anxious', 'daring')",-0.32152003,-0.20409456,0.445131,0.54296684,0.1905849,0.3076599,0.117075
77,-0.4647528,-0.482347,"('unmotivated', 'motivated')",1.0877622,1.076794,-0.70179045,-0.5724547,-0.0262603,0.0073308,0.0335911
78,-0.7861694,-0.73227835,"('nonresilient', 'resilient')",0.68045855,0.7277054,0.20292094,0.27117065,0.0324034,0.0888659,0.0564625
79,-0.7498851,-0.78642154,"('wavering', 'unwavering')",0.32388595,0.28483626,-0.4992112,-0.44105953,-0.3084035,-0.3142149,-0.0058114
80,0.4213367,0.38284016,"('dominated', 'dominating')",-0.5706885,-0.55839723,0.26723474,0.36716068,0.0392943,0.0638679,0.0245736
81,0.3903269,0.29664752,"('submissive', 'aggressive')",0.32367074,0.3319729,-0.20114225,-0.14457384,0.1709518,0.1613488,-0.009603
82,0.13223906,0.085160166,"('poor', 'rich')",-0.5336828,-0.53265905,5.9375625,6.0012045,1.8453728,1.8512352,0.0058624
83,-0.0004490884,-0.030110512,"('powerless', 'powerful')",1.1993668,1.262382,-0.44639188,-0.42468318,0.250842,0.2691961,0.0183541
84,-0.25143054,-0.37007955,"('inferior', 'superior')",0.3713737,0.36453545,0.5487866,0.5318022,0.2229099,0.1754194,-0.0474905
85,-0.37430188,-0.3154417,"('insignificant', 'prestigious')",1.9237393,1.8868947,-0.91969466,-1.021869,0.2099142,0.1831947,-0.0267195
86,0.93871164,0.7981436,"('uninfluential', 'influential')",-0.20588815,-0.35625625,-0.11886285,-0.24127261,0.2046535,0.0668716,-0.1377819
87,-0.07165265,-0.14689478,"('unsuccessful', 'successful')",0.97838175,0.8833437,0.75217175,0.78609174,0.552967,0.5075135,-0.0454535
88,0.251056,0.23639658,"('low', 'eminent')",-0.84021854,-0.8619776,-0.47304997,-0.48641005,-0.3540709,-0.3706637,-0.0165928
