,allegheny_male,allegheny_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
21,0.6776743,0.7465124,"('immoral', 'moral')",0.023035426,0.016954338,0.3503549,0.3817334,0.0313785
22,-0.3578747,-0.22978331,"('untrustworthy', 'trustworthy')",-1.100298,-1.117065,-0.7290864,-0.6734241,0.0556623
23,0.3319025,0.44097745,"('insincere', 'sincere')",5.0617146,5.152575,2.6968086,2.7967763,0.0999677
24,1.4532624,1.5151638,"('dishonest', 'honest')",-0.092487276,-0.16454272,0.6803876,0.6753106,-0.005077
25,0.8256377,0.7367526,"('egoistic', 'altruistic')",0.57473856,0.5756736,0.7001882,0.6562131,-0.0439751
26,1.3681749,1.1733236,"('hardhearted', 'benevolent')",0.7953855,0.77653223,1.0817802,0.9749279,-0.1068523
27,0.8015502,0.8938095,"('hardhearted', 'softhearted')",0.48834664,0.5847132,0.6449484,0.7392614,0.094313
28,0.43915457,0.36975834,"('disloyal', 'loyal')",0.7815207,0.6099237,0.6103376,0.489841,-0.1204966
29,-1.7029814,-1.663499,"('unfair', 'fair')",-0.8006087,-0.8735552,-1.2517951,-1.268527,-0.0167319
30,0.62489444,0.72277933,"('intolerant', 'tolerant')",1.5750235,1.5484543,1.099959,1.1356168,0.0356578
31,-0.43945727,-0.41092432,"('evil', 'good')",-1.5961413,-1.5110011,-1.0177993,-0.9609627,0.0568366
32,0.58528316,0.5278218,"('unkind', 'kind')",0.53344613,0.39738792,0.5593647,0.4626049,-0.0967598
33,1.0596771,0.8955834,"('wrong', 'right')",0.10512467,-0.05486627,0.5824009,0.4203586,-0.1620423
34,0.39331844,0.5329119,"('mean', 'honorable')",4.1978893,4.435482,2.295604,2.4841969,0.1885929
35,-0.3707184,-0.5190619,"('corrupt', 'incorrupt')",-0.96702534,-0.9353612,-0.6688719,-0.7272116,-0.0583397
36,0.032817923,-0.1505763,"('hostile', 'amicable')",-0.75508845,-0.8516744,-0.3611353,-0.5011253,-0.13999
37,0.4742929,0.5406737,"('fake', 'genuine')",0.33962235,0.27465934,0.4069576,0.4076665,0.0007089
38,-0.0086193755,0.09951116,"('untruthful', 'truthful')",0.06686254,0.100621976,0.0291216,0.1000666,0.070945
39,2.0484016,2.1150928,"('exploitative', 'cooperative')",0.079487935,0.09052658,1.0639448,1.1028097,0.0388649
40,1.552914,1.565969,"('stingy', 'generous')",-1.7516252,-1.7793701,-0.0993556,-0.1067005,-0.0073449
41,0.5255268,0.65764594,"('unforgiving', 'forgiving')",-0.384593,-0.4151311,0.0704669,0.1212574,0.0507905
42,0.01635878,0.2949018,"('unreliable', 'reliable')",-3.6379035,-3.6079338,-1.8107723,-1.656516,0.1542563
43,-0.11077629,0.17268994,"('irresponsible', 'responsible')",0.23085599,0.23066296,0.0600398,0.2016765,0.1416367
44,-0.97531474,-0.9009354,"('prejudiced', 'unprejudiced')",-1.3786589,-1.3209777,-1.1769868,-1.1109565,0.0660303
45,-1.2613661,-1.0979455,"('incompetent', 'competent')",-0.25070196,-0.26676786,-0.756034,-0.6823567,0.0736773
46,0.005861312,0.12702036,"('uncompetitive', 'competitive')",-0.16632903,-0.1568742,-0.0802339,-0.0149269,0.065307
47,-0.07625438,-0.070259795,"('stupid', 'smart')",4.8154764,4.95118,2.369611,2.4404602,0.0708492
48,-0.17265132,-0.15313624,"('unintelligent', 'intelligent')",1.2701833,1.2859567,0.548766,0.5664102,0.0176442
49,-0.5699684,-0.4833484,"('unable', 'able')",0.04117061,0.100639395,-0.2643989,-0.1913545,0.0730444
50,0.18468675,0.17136043,"('clumsy', 'skillful')",-0.23474732,-0.22868772,-0.0250303,-0.0286636,-0.0036333
51,0.5457861,0.39514846,"('uneducated', 'educated')",0.34308273,0.1579149,0.4444344,0.2765317,-0.1679027
52,-0.18351153,-0.38715205,"('irrational', 'rational')",-0.08106908,-0.3168487,-0.1322903,-0.3520004,-0.2197101
53,1.3403345,1.2760745,"('uncreative', 'creative')",0.48909298,0.47951448,0.9147137,0.8777945,-0.0369192
54,0.55688596,0.5326786,"('incapable', 'capable')",0.766741,0.764438,0.6618135,0.6485583,-0.0132552
55,-0.6722735,-0.5575687,"('incompetent', 'clever')",0.53398424,0.5605472,-0.0691446,0.0014892,0.0706338
56,0.27934313,0.4734848,"('impractical', 'practical')",0.2833256,0.21424647,0.2813344,0.3438656,0.0625312
57,0.09171228,0.089759976,"('unimaginative', 'imaginative')",-1.8404633,-1.9497617,-0.8743755,-0.9300009,-0.0556254
58,0.030022388,0.04059414,"('undiscriminating', 'discriminating')",-0.015574127,-0.05029189,0.0072241,-0.0048489,-0.012073
59,0.53352964,0.47857994,"('foolish', 'wise')",-0.05729906,-0.06882507,0.2381153,0.2048774,-0.0332379
60,-0.19201389,0.006062828,"('inefficient', 'efficient')",0.9846305,1.0478628,0.3963083,0.5269628,0.1306545
61,0.6091422,0.52203614,"('illogical', 'logical')",0.3325024,0.19264582,0.4708223,0.357341,-0.1134813
62,0.033646762,0.2987869,"('incompetent', 'brilliant')",0.5502475,0.6480013,0.2919471,0.4733941,0.181447
63,1.0446354,1.1545227,"('unperceptive', 'insightful')",0.64178073,0.73941606,0.8432081,0.9469694,0.1037613
64,-0.548576,-0.46156245,"('shy', 'confident')",-5.0104237,-5.217559,-2.7794998,-2.8395607,-0.0600609
65,-0.98079973,-0.92317843,"('insecure', 'secure')",-0.18377084,-0.12253924,-0.5822853,-0.5228589,0.0594264
66,1.1937227,1.2400776,"('inactive', 'active')",-0.09311822,-0.05430136,0.5503023,0.5928881,0.0425858
67,0.23120128,0.23189102,"('doubtful', 'determined')",0.07143913,-0.031656645,0.1513202,0.1001172,-0.051203
68,-0.9020805,-1.0146952,"('dependent', 'independent')",-0.75669736,-0.72071314,-0.8293889,-0.8677042,-0.0383153
69,0.18318138,0.1707688,"('lazy', 'industrious')",-0.62534565,-0.48345515,-0.2210821,-0.1563432,0.0647389
70,0.3005687,0.52351207,"('lethargic', 'energetic')",-0.04594681,-0.043702804,0.1273109,0.2399046,0.1125937
71,1.1488223,1.1616564,"('diffident', 'self-confident')",0.48904607,0.4665837,0.8189342,0.8141201,-0.0048141
72,1.2818614,1.2626407,"('unambitious', 'ambitious')",-0.6211167,-0.67732906,0.3303724,0.2926558,-0.0377166
73,1.1489764,1.1131217,"('helpless', 'self-reliant')",-2.7418258,-2.8695235,-0.7964247,-0.8782009,-0.0817762
74,1.7070299,1.7425479,"('undedicated', 'dedicated')",-0.060389783,-0.12908913,0.8233201,0.8067294,-0.0165907
75,0.17903458,0.050296098,"('meek', 'impulsive')",-0.52512,-0.47093594,-0.1730427,-0.2103199,-0.0372772
76,0.019089941,0.2254962,"('anxious', 'daring')",-0.06981152,-0.018765323,-0.0253608,0.1033654,0.1287262
77,0.1562198,0.20845088,"('unmotivated', 'motivated')",0.13907138,0.17268734,0.1476456,0.1905691,0.0429235
78,-0.46412632,-0.28238884,"('nonresilient', 'resilient')",0.47912496,0.651606,0.0074993,0.1846086,0.1771093
79,0.40399447,0.42322654,"('wavering', 'unwavering')",-0.72628653,-0.6831793,-0.161146,-0.1299764,0.0311696
80,0.75498354,0.80570984,"('dominated', 'dominating')",-0.08416104,-0.0862377,0.3354113,0.3597361,0.0243248
81,-0.27802914,-0.26719603,"('submissive', 'aggressive')",0.24190298,0.28705,-0.0180631,0.009927,0.0279901
82,-0.54457045,-0.6130902,"('poor', 'rich')",4.648864,4.8172774,2.0521467,2.1020937,0.049947
83,0.33682418,0.26197553,"('powerless', 'powerful')",0.18613572,0.10608987,0.2614799,0.1840327,-0.0774472
84,1.1158121,1.0073925,"('inferior', 'superior')",-0.09642424,-0.017915994,0.5096939,0.4947383,-0.0149556
85,2.0752792,1.9694089,"('insignificant', 'prestigious')",-0.48301542,-0.5190524,0.7961319,0.7251782,-0.0709537
86,0.602169,0.5731276,"('uninfluential', 'influential')",0.26470673,0.07341457,0.4334379,0.3232711,-0.1101668
87,0.110410705,0.052079868,"('unsuccessful', 'successful')",-0.12719847,-0.08801348,-0.0083939,-0.0179668,-0.0095729
88,0.16735163,0.11044766,"('low', 'eminent')",0.22938481,0.15782256,0.1983682,0.1341351,-0.0642331
