,nisource_male,nisource_female,tuple,inc_male,inc_female,average_male,average_female,female-male
45,-0.41872108,-0.32841402,"('incompetent', 'competent')",-0.29918352,-0.2620686,-0.3589523,-0.2952413,0.063711
46,-0.11253416,-0.098806545,"('uncompetitive', 'competitive')",-0.70440406,-0.6905387,-0.4084691,-0.3946726,0.0137965
47,0.25786895,0.32898313,"('stupid', 'smart')",5.0408683,5.1563506,2.6493685,2.742667,0.0932985
48,-0.3623139,-0.42092967,"('unintelligent', 'intelligent')",0.7445549,0.72764987,0.1911205,0.1533601,-0.0377604
49,-0.27349064,-0.12833457,"('unable', 'able')",-0.20949377,-0.06017412,-0.2414922,-0.0942543,0.1472379
50,0.36541975,0.41559654,"('clumsy', 'skillful')",0.20207238,0.18906587,0.2837461,0.3023312,0.0185851
51,-0.3846363,-0.5516567,"('uneducated', 'educated')",0.6482606,0.57763255,0.1318121,0.0129879,-0.1188242
52,-0.37659177,-0.53719074,"('irrational', 'rational')",0.56222045,0.42130455,0.0928143,-0.0579431,-0.1507574
53,-1.4065135,-1.3805637,"('uncreative', 'creative')",0.6064314,0.58604413,-0.400041,-0.3972598,0.0027812
54,-0.40976754,-0.50910914,"('incapable', 'capable')",1.2061024,1.2153571,0.3981674,0.353124,-0.0450434
55,0.301152,0.32466668,"('incompetent', 'clever')",0.120618954,0.12719205,0.2108855,0.2259294,0.0150439
56,0.40220734,0.3616963,"('impractical', 'practical')",-0.35855415,-0.29720053,0.0218266,0.0322479,0.0104213
57,-0.3841637,-0.40744483,"('unimaginative', 'imaginative')",-2.2977195,-2.308035,-1.3409415,-1.3577399,-0.0167984
58,-0.68308,-0.68769604,"('undiscriminating', 'discriminating')",0.22175682,0.15948965,-0.2306616,-0.2641032,-0.0334416
59,-0.40145975,-0.3874562,"('foolish', 'wise')",0.32885066,0.35638225,-0.0363045,-0.015537,0.0207675
60,0.65076315,0.67435473,"('inefficient', 'efficient')",-0.454454,-0.266311,0.0981546,0.2040219,0.1058673
61,-0.12570015,-0.25275567,"('illogical', 'logical')",0.3122588,0.1444192,0.0932793,-0.0541682,-0.1474475
62,0.48798305,0.58631444,"('incompetent', 'brilliant')",0.041761816,0.2672941,0.2648724,0.4268043,0.1619319
63,-0.75533354,-0.66918385,"('unperceptive', 'insightful')",0.7555756,0.9334626,0.000121,0.1321394,0.1320184
64,0.17724904,0.12867463,"('shy', 'confident')",-6.5034533,-6.4898734,-3.1631021,-3.1805995,-0.0174974
65,0.34618682,0.18883733,"('insecure', 'secure')",-0.60965914,-0.6538202,-0.1317362,-0.2324914,-0.1007552
66,-0.6389729,-0.63984776,"('inactive', 'active')",0.3098696,0.28441694,-0.1645516,-0.1777154,-0.0131638
67,0.44258434,0.42577928,"('doubtful', 'determined')",-0.6289867,-0.6329408,-0.0932012,-0.1035808,-0.0103796
68,0.010786187,-0.01539302,"('dependent', 'independent')",-0.6125273,-0.58610004,-0.3008706,-0.3007465,0.0001241
69,0.6650171,0.7526021,"('lazy', 'industrious')",-0.51933825,-0.49322033,0.0728394,0.1296909,0.0568515
70,0.21584551,0.28987163,"('lethargic', 'energetic')",0.41540885,0.50988513,0.3156272,0.3998784,0.0842512
71,-1.012875,-0.97220725,"('diffident', 'self-confident')",0.271609,0.33043435,-0.370633,-0.3208864,0.0497466
72,-0.7569976,-0.81362593,"('unambitious', 'ambitious')",-0.9012264,-0.95778185,-0.829112,-0.8857039,-0.0565919
73,1.1652017,1.1429343,"('helpless', 'self-reliant')",-2.5629678,-2.4989407,-0.6988831,-0.6780032,0.0208799
74,-0.13863614,-0.09019669,"('undedicated', 'dedicated')",0.051032275,0.039209545,-0.0438019,-0.0254936,0.0183083
75,-0.10953535,-0.081333935,"('meek', 'impulsive')",-0.59783226,-0.5339933,-0.3536838,-0.3076636,0.0460202
76,0.756896,0.8180638,"('anxious', 'daring')",-0.15200102,-0.056549154,0.3024475,0.3807573,0.0783098
77,-0.3345643,-0.28035715,"('unmotivated', 'motivated')",-1.3867426,-1.2579309,-0.8606535,-0.769144,0.0915095
78,-1.1253552,-0.9946628,"('nonresilient', 'resilient')",0.19977023,0.31648445,-0.4627925,-0.3390892,0.1237033
79,-0.95998013,-0.9504562,"('wavering', 'unwavering')",-0.26910523,-0.2140036,-0.6145427,-0.5822299,0.0323128
80,0.9734124,0.92146426,"('dominated', 'dominating')",-1.3032401,-1.2931341,-0.1649138,-0.1858349,-0.0209211
81,1.1698838,0.9734349,"('submissive', 'aggressive')",-0.8363369,-0.81587553,0.1667735,0.0787797,-0.0879938
82,-0.25639614,-0.2584214,"('poor', 'rich')",5.771372,5.8187146,2.7574878,2.7801466,0.0226588
83,-0.20632492,-0.24505559,"('powerless', 'powerful')",-1.186026,-1.2479166,-0.6961755,-0.7464861,-0.0503106
84,0.39469397,0.31507418,"('inferior', 'superior')",0.7912054,0.76088715,0.5929497,0.5379807,-0.054969
85,-0.84794474,-0.8742718,"('insignificant', 'prestigious')",0.9241283,0.92340416,0.0380918,0.0245662,-0.0135256
86,-1.601307,-1.6848712,"('uninfluential', 'influential')",0.011553917,-0.1387496,-0.7948766,-0.9118104,-0.1169338
87,0.5373391,0.4166272,"('unsuccessful', 'successful')",0.8687814,0.90884733,0.7030603,0.6627373,-0.040323
88,-0.086049676,-0.20718385,"('low', 'eminent')",0.2791122,0.23961432,0.0965313,0.0162152,-0.0803161
