,travelers_male,travelers_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
35,-0.79626423,-0.84111136,"('corrupt', 'incorrupt')",-1.9150784,-2.0182006,-0.1718624,-0.36805516,-0.9610683,-1.0757891,-0.1147208
36,-1.3294532,-1.3954989,"('hostile', 'amicable')",-2.426365,-2.6578548,-0.070016816,-0.245919,-1.2752783,-1.433091,-0.1578127
37,-0.1712462,-0.18342078,"('fake', 'genuine')",-0.2778108,-0.1427799,0.29725933,0.32557207,-0.0505992,-0.0002095,0.0503897
38,0.47089264,0.524206,"('untruthful', 'truthful')",0.08659407,0.12862091,0.20111167,0.20651333,0.2528661,0.2864468,0.0335807
39,0.89726436,0.98875964,"('exploitative', 'cooperative')",0.8051343,0.9272232,0.28440154,0.30389214,0.6622667,0.7399583,0.0776916
40,0.94722664,1.0130033,"('stingy', 'generous')",0.7745489,0.83611166,-1.3421278,-1.3495575,0.1265492,0.1665192,0.03997
41,0.7449034,0.79179674,"('unforgiving', 'forgiving')",0.43135253,0.47998425,0.108202145,0.042805113,0.4281527,0.4381953,0.0100426
42,1.2981955,1.3803687,"('unreliable', 'reliable')",1.4619179,1.5986265,-2.2556193,-2.163364,0.1681647,0.2718771,0.1037124
43,1.3641937,1.5062776,"('irresponsible', 'responsible')",0.9184105,1.1194115,0.80719984,0.8265946,1.0299347,1.1507612,0.1208265
44,-1.1708415,-1.1041553,"('prejudiced', 'unprejudiced')",-0.58377814,-0.49221137,-1.3368886,-1.2940489,-1.0305027,-0.9634719,0.0670308
45,-0.01663101,0.036392506,"('incompetent', 'competent')",1.4603071,1.5585397,0.09315327,0.08785871,0.5122765,0.5609303,0.0486538
46,0.17523348,0.27250016,"('uncompetitive', 'competitive')",2.3910418,2.4589105,-0.42651302,-0.39069766,0.7132541,0.7802376,0.0669835
47,0.09167643,0.074528955,"('stupid', 'smart')",0.8242935,0.90501904,5.787026,5.869719,2.2343319,2.283089,0.0487571
48,0.52096045,0.46987978,"('unintelligent', 'intelligent')",-0.4211007,-0.4322151,0.34183553,0.30026108,0.1472318,0.1126419,-0.0345899
49,-1.9891317,-1.8843434,"('unable', 'able')",-0.37800896,-0.18056957,-0.4181994,-0.22522064,-0.9284467,-0.7633779,0.1650688
50,-0.5814815,-0.5434675,"('clumsy', 'skillful')",-0.43991444,-0.38468012,0.006464593,0.019366603,-0.3383104,-0.302927,0.0353834
51,-0.345855,-0.4341971,"('uneducated', 'educated')",1.0063163,0.8974175,0.45354116,0.38067052,0.3713342,0.281297,-0.0900372
52,-0.96349525,-1.1629952,"('irrational', 'rational')",-2.3830676,-2.5976412,-0.6101413,-0.75007,-1.3189014,-1.5035688,-0.1846674
53,-0.7527117,-0.7035462,"('uncreative', 'creative')",-0.58578473,-0.6308284,0.999962,0.9786404,-0.1128448,-0.1185781,-0.0057333
54,-0.62258023,-0.6479633,"('incapable', 'capable')",-1.1126705,-1.1256957,0.92062217,0.9834496,-0.2715428,-0.2634031,0.0081397
55,0.33523065,0.4198417,"('incompetent', 'clever')",1.4095855,1.5091051,0.02923662,0.1072373,0.5913509,0.678728,0.0873771
56,2.139704,2.2250314,"('impractical', 'practical')",2.0459642,2.1197102,0.1068752,0.13515204,1.4308478,1.4932979,0.0624501
57,-0.113775186,-0.103924535,"('unimaginative', 'imaginative')",0.11052797,0.028986033,-2.7918227,-2.8016152,-0.93169,-0.9588513,-0.0271613
58,-0.09052191,-0.113620065,"('undiscriminating', 'discriminating')",0.7081646,0.6768504,0.21609984,0.16695172,0.2779142,0.243394,-0.0345202
59,0.0030982401,-0.088791326,"('foolish', 'wise')",-1.0472854,-1.0831333,0.18782404,0.18587653,-0.2854544,-0.3286827,-0.0432283
60,1.5051928,1.6567272,"('inefficient', 'efficient')",2.7626536,2.9425616,0.23147309,0.37529498,1.499773,1.6581947,0.1584217
61,-0.08225474,-0.12782085,"('illogical', 'logical')",-0.59152085,-0.64488965,0.23419794,0.13700682,-0.1465259,-0.2119012,-0.0653753
62,0.3172533,0.49794492,"('incompetent', 'brilliant')",1.5456265,1.7897146,0.11531193,0.2861016,0.6593972,0.8579203,0.1985231
63,0.66598606,0.76855683,"('unperceptive', 'insightful')",1.6996667,1.8578702,1.2256926,1.3286715,1.1971151,1.3183662,0.1212511
64,0.6175734,0.6012762,"('shy', 'confident')",1.4490302,1.468918,-6.654507,-6.6484933,-1.5293012,-1.5260997,0.0032015
65,0.6940572,0.69226605,"('insecure', 'secure')",0.8505902,0.859668,-0.17892376,-0.19767204,0.4552412,0.4514207,-0.0038205
66,-0.9071679,-0.93353206,"('inactive', 'active')",0.0435679,-0.06786882,1.3969839,1.3092376,0.1777946,0.1026123,-0.0751823
67,-0.134262,-0.20638289,"('doubtful', 'determined')",0.25078246,0.17438594,-0.4754847,-0.43045598,-0.1196547,-0.154151,-0.0344963
68,-1.7494359,-1.8794653,"('dependent', 'independent')",-0.3682523,-0.4089,-0.4157148,-0.47293535,-0.8444676,-0.9204336,-0.075966
69,-0.21900183,-0.27449614,"('lazy', 'industrious')",0.0065688714,-0.026136009,-0.6113444,-0.6205836,-0.2745924,-0.3070719,-0.0324795
70,0.67452323,0.7410934,"('lethargic', 'energetic')",1.3371768,1.4158713,0.85728216,0.92214125,0.9563274,1.0263687,0.0700413
71,1.6868669,1.7333121,"('diffident', 'self-confident')",-0.24638407,-0.08280335,0.42428392,0.4376001,0.6215889,0.6960363,0.0744474
72,0.7003791,0.77916366,"('unambitious', 'ambitious')",-0.26504058,-0.2477226,-0.92739266,-0.8449361,-0.1640181,-0.1044983,0.0595198
73,1.0612282,1.0583893,"('helpless', 'self-reliant')",0.39048794,0.42706233,-3.4816108,-3.3842044,-0.6766316,-0.6329176,0.043714
74,0.8806331,0.9126937,"('undedicated', 'dedicated')",1.1652445,1.2644988,0.60800105,0.62047595,0.8846262,0.9325562,0.04793
75,-0.8048995,-0.76573086,"('meek', 'impulsive')",-0.55095154,-0.5835076,-0.4104573,-0.34944776,-0.5887694,-0.5662287,0.0225407
76,0.4975135,0.5661332,"('anxious', 'daring')",1.497118,1.7147126,0.52105457,0.6028911,0.838562,0.9612457,0.1226837
77,0.35132575,0.4439768,"('unmotivated', 'motivated')",0.45142347,0.5174263,-1.1000615,-0.99780965,-0.0991041,-0.0121355,0.0869686
78,0.44054288,0.5638857,"('nonresilient', 'resilient')",1.3369033,1.4978553,0.05375108,0.16077235,0.6103991,0.7408377,0.1304386
79,-0.62831944,-0.69624746,"('wavering', 'unwavering')",-1.303283,-1.4670364,0.20797864,0.13881224,-0.5745413,-0.6748238,-0.1002825
80,0.58018404,0.65600556,"('dominated', 'dominating')",2.1814256,2.3673604,-0.7754944,-0.6729437,0.6620384,0.7834741,0.1214357
81,0.44632646,0.43390352,"('submissive', 'aggressive')",1.9976118,1.9254143,-0.12572157,-0.080503725,0.7727389,0.7596047,-0.0131342
82,-0.85669005,-0.8687116,"('poor', 'rich')",0.04542902,-0.008397996,6.284962,6.325737,1.824567,1.8162092,-0.0083578
83,-0.14231104,-0.12788227,"('powerless', 'powerful')",-0.004553765,-0.11072686,-0.8374718,-0.86861205,-0.3281122,-0.3690737,-0.0409615
84,-0.19889073,-0.21869275,"('inferior', 'superior')",-0.9569247,-0.9516553,0.58441705,0.52124476,-0.1904661,-0.2163678,-0.0259017
85,-0.30969983,-0.29878116,"('insignificant', 'prestigious')",-0.9646442,-1.0202845,0.519081,0.52275956,-0.2517543,-0.2654354,-0.0136811
86,0.37823913,0.27107954,"('uninfluential', 'influential')",0.7473479,0.5394643,0.4331426,0.35442558,0.5195765,0.3883231,-0.1312534
87,-0.1120036,-0.12856857,"('unsuccessful', 'successful')",1.8150994,1.9093621,0.73668855,0.8280001,0.8132614,0.8695979,0.0563365
88,-0.23540062,-0.30001786,"('low', 'eminent')",0.26546428,0.09583162,0.34748906,0.28995794,0.1258509,0.0285906,-0.0972603
