,broker_male,broker_female,tuple,average_male,average_female,female-male
74,-0.036894247,-0.060007203,"('undedicated', 'dedicated')",-0.0368942,-0.0600072,-0.023113
75,-1.0662855,-1.0625951,"('meek', 'impulsive')",-1.0662855,-1.0625951,0.0036904
76,-0.1946046,-0.052995484,"('anxious', 'daring')",-0.1946046,-0.0529955,0.1416091
77,-1.2103631,-0.98076636,"('unmotivated', 'motivated')",-1.2103631,-0.9807664,0.2295967
78,-0.8385649,-0.87713975,"('nonresilient', 'resilient')",-0.8385649,-0.8771397,-0.0385748
79,-0.27521703,-0.34825692,"('wavering', 'unwavering')",-0.275217,-0.3482569,-0.0730399
80,-0.1690986,-0.22240007,"('dominated', 'dominating')",-0.1690986,-0.2224001,-0.0533015
81,-0.94193345,-0.8103757,"('submissive', 'aggressive')",-0.9419335,-0.8103757,0.1315578
82,5.8632393,6.019211,"('poor', 'rich')",5.8632393,6.0192108,0.1559715
83,-0.3139229,-0.33843127,"('powerless', 'powerful')",-0.3139229,-0.3384313,-0.0245084
84,0.31314906,0.31865698,"('inferior', 'superior')",0.3131491,0.318657,0.0055079
85,-0.7716616,-0.83458173,"('insignificant', 'prestigious')",-0.7716616,-0.8345817,-0.0629201
86,0.3065081,0.18752329,"('uninfluential', 'influential')",0.3065081,0.1875233,-0.1189848
87,-0.00014570355,0.09258722,"('unsuccessful', 'successful')",-0.0001457,0.0925872,0.0927329
88,-0.36596376,-0.27997708,"('low', 'eminent')",-0.3659638,-0.2799771,0.0859867
