,rowan_male,rowan_female,tuple,companies_male,companies_female,plc_male,plc_female,average_male,average_female,female-male
68,-1.3238485,-1.1942977,"('dependent', 'independent')",-1.1653804,-1.2205538,-1.0593235,-1.0316218,-1.1828508,-1.1488244,0.0340264
69,-3.6548316,-3.753243,"('lazy', 'industrious')",-0.079202905,-0.09687668,-0.041970056,-0.104692854,-1.2586682,-1.3182708,-0.0596026
70,5.5976224,5.6454744,"('lethargic', 'energetic')",0.8742828,0.9683937,0.25749263,0.40536872,2.2431326,2.3397457,0.0966131
71,-0.20280096,-0.23453149,"('diffident', 'self-confident')",0.17323393,0.17939737,0.6377937,0.53268975,0.2027422,0.1591852,-0.043557
72,2.1916537,2.3592453,"('unambitious', 'ambitious')",0.43396407,0.52980596,0.6951981,0.8083443,1.1069386,1.2324652,0.1255266
73,-1.1103638,-1.0185168,"('helpless', 'self-reliant')",0.47071436,0.5515888,-2.3435035,-2.3293512,-0.9943843,-0.9320931,0.0622912
74,2.4535193,2.526325,"('undedicated', 'dedicated')",1.3021635,1.3165702,1.289175,1.3227303,1.6816193,1.7218752,0.0402559
75,-2.2274146,-2.241508,"('meek', 'impulsive')",-0.58605313,-0.57507825,-0.6519205,-0.62738156,-1.1551294,-1.1479893,0.0071401
76,3.7486937,3.914816,"('anxious', 'daring')",1.0719035,1.2493713,-0.2523261,-0.10562609,1.5227571,1.6861871,0.16343
77,1.763467,1.8245529,"('unmotivated', 'motivated')",0.1314127,0.13762121,-1.2441754,-1.0232025,0.2169014,0.3129905,0.0960891
78,0.7770453,0.83322483,"('nonresilient', 'resilient')",0.14434169,0.12298396,0.31587943,0.35983494,0.4124221,0.4386812,0.0262591
79,-3.1410675,-3.1903865,"('wavering', 'unwavering')",-1.1346976,-1.320326,0.27611148,0.16111116,-1.3332178,-1.4498671,-0.1166493
80,4.9181046,4.9850483,"('dominated', 'dominating')",0.63405657,0.8182615,0.33801934,0.5162191,1.9633935,2.1065097,0.1431162
81,6.621837,6.653158,"('submissive', 'aggressive')",1.5326573,1.4804833,-1.0039841,-0.7342278,2.3835034,2.4664712,0.0829678
82,0.73625803,0.8484551,"('poor', 'rich')",0.035613477,-0.036261566,5.069209,5.1032343,1.9470269,1.9718092,0.0247823
83,1.1854697,1.1566005,"('powerless', 'powerful')",0.26076096,0.27458104,-0.35072744,-0.29764354,0.3651677,0.377846,0.0126783
84,0.14856459,0.2286693,"('inferior', 'superior')",-0.83911484,-0.7658695,0.37196136,0.39031285,-0.1061963,-0.0489625,0.0572338
85,-4.8621325,-5.0071,"('insignificant', 'prestigious')",-0.1128966,-0.21702732,0.8028323,0.5765809,-1.3907323,-1.5491821,-0.1584498
86,3.7875586,3.713302,"('uninfluential', 'influential')",0.3626504,0.20048022,0.5611404,0.6032527,1.5704498,1.5056783,-0.0647715
87,1.9458584,1.9672033,"('unsuccessful', 'successful')",1.7425423,1.8372289,1.5936475,1.6647903,1.7606827,1.8230742,0.0623915
88,1.0028808,1.0682594,"('low', 'eminent')",0.43422833,0.26939267,0.54235476,0.56601024,0.6598213,0.6345541,-0.0252672
