,schein_male,schein_female,tuple,henry_male,henry_female,inc_male,inc_female,average_male,average_female,female-male
20,0.16178003,0.21419108,"('rough', 'thoughtful')",0.56561023,0.54320383,1.3668305,1.2579598,0.6980735,0.6717849,-0.0262886
21,-0.62034154,-0.6443932,"('immoral', 'moral')",2.5452378,2.4500446,-0.2661974,-0.34935412,0.5528996,0.4854324,-0.0674672
22,-0.15500443,-0.17526236,"('untrustworthy', 'trustworthy')",0.7295984,0.6393126,-0.74135053,-0.8516113,-0.0555855,-0.129187,-0.0736015
23,0.07258021,-0.07878052,"('insincere', 'sincere')",1.7858782,1.7373717,5.5999384,5.4113555,2.4861323,2.3566489,-0.1294834
24,-0.3810519,-0.42879817,"('dishonest', 'honest')",1.4745914,1.5128624,0.4412913,0.38308147,0.5116103,0.4890486,-0.0225617
25,-0.08089033,-0.10987614,"('egoistic', 'altruistic')",-1.4418324,-1.4210076,0.9752312,0.9609307,-0.1824972,-0.1899844,-0.0074872
26,-0.5076847,-0.68693435,"('hardhearted', 'benevolent')",-0.13278216,-0.25790998,1.4273986,1.3079748,0.2623106,0.1210435,-0.1412671
27,-0.6972586,-0.6250388,"('hardhearted', 'softhearted')",-0.80446965,-0.74514836,0.6750664,0.6213875,-0.275554,-0.2495999,0.0259541
28,-0.4893011,-0.77007675,"('disloyal', 'loyal')",0.53984255,0.3702175,0.8343302,0.61968213,0.2949572,0.0732743,-0.2216829
29,-0.5088166,-0.5060719,"('unfair', 'fair')",-0.7172291,-0.6503704,-0.86997235,-1.014219,-0.6986727,-0.7235538,-0.0248811
30,-0.0056955107,-0.10208183,"('intolerant', 'tolerant')",1.5282339,1.484467,1.1920373,1.0840005,0.9048586,0.8221286,-0.08273
31,-0.14020906,-0.025440507,"('evil', 'good')",-2.9953885,-2.9010947,-1.2971029,-1.2961627,-1.4775667,-1.4075659,0.0700008
32,-0.84447896,-1.0097222,"('unkind', 'kind')",0.7720806,0.70006704,0.89605993,0.7514638,0.2745539,0.1472695,-0.1272844
33,0.17273639,0.080220416,"('wrong', 'right')",-0.16585323,-0.20834146,-0.6802736,-0.66178197,-0.2244635,-0.263301,-0.0388375
34,-0.7520582,-0.6046012,"('mean', 'honorable')",0.2099496,0.3366102,5.657043,5.6588163,1.7049781,1.7969418,0.0919637
35,0.4640601,0.4680514,"('corrupt', 'incorrupt')",-1.7409444,-1.7227447,-0.73758996,-0.79065293,-0.6714915,-0.6817821,-0.0102906
36,-0.11104929,-0.15651953,"('hostile', 'amicable')",-3.1603758,-3.248017,-0.12590206,-0.34854856,-1.1324423,-1.2510285,-0.1185862
37,0.2912489,0.24552545,"('fake', 'genuine')",0.9971913,1.0116506,0.12758197,0.152961,0.4720074,0.4700457,-0.0019617
38,-0.27023876,-0.34835723,"('untruthful', 'truthful')",-0.7032034,-0.74695456,0.01722884,0.013933089,-0.3187378,-0.3604596,-0.0417218
39,0.70954174,0.7312662,"('exploitative', 'cooperative')",1.5041436,1.5615627,0.6906253,0.71107435,0.9681036,1.0013011,0.0331975
40,0.25401324,0.12750027,"('stingy', 'generous')",-0.29893878,-0.3872602,-2.2503433,-2.2947276,-0.7650896,-0.8514958,-0.0864062
41,-0.26726767,-0.25348756,"('unforgiving', 'forgiving')",-0.37663224,-0.47679874,-0.026271734,-0.106186815,-0.2233906,-0.2788244,-0.0554338
42,0.3667083,0.515048,"('unreliable', 'reliable')",-0.24909975,-0.1603234,-3.396874,-3.1668382,-1.0930885,-0.9373712,0.1557173
43,-0.505636,-0.38853654,"('irresponsible', 'responsible')",2.2073293,2.2679083,0.82928854,0.86739135,0.8436606,0.9155877,0.0719271
44,0.08690056,0.2148536,"('prejudiced', 'unprejudiced')",-0.12737821,-0.12195276,-1.3656573,-1.2766603,-0.4687117,-0.3945865,0.0741252
45,-0.19834514,-0.24814823,"('incompetent', 'competent')",1.544338,1.4711903,0.10401149,0.054218873,0.4833348,0.4257537,-0.0575811
46,-1.0209942,-1.0429014,"('uncompetitive', 'competitive')",1.7144805,1.697334,-0.12999725,-0.17558381,0.1878297,0.1596163,-0.0282134
47,-0.1547009,-0.05837442,"('stupid', 'smart')",0.38277775,0.47242683,5.0054355,5.045718,1.7445041,1.8199236,0.0754195
48,-1.310158,-1.3489237,"('unintelligent', 'intelligent')",1.025411,0.9498976,0.50117606,0.4402103,0.072143,0.0137281,-0.0584149
49,-0.88875026,-0.7127627,"('unable', 'able')",-0.44218367,-0.48930517,0.027339,0.09158707,-0.4345316,-0.3701603,0.0643713
50,0.19386265,0.1968125,"('clumsy', 'skillful')",-0.9401843,-0.99007213,0.43665707,0.47018442,-0.1032215,-0.1076917,-0.0044702
51,-0.09137332,-0.23321572,"('uneducated', 'educated')",1.101471,1.0307589,0.054649044,-0.03179143,0.3549155,0.2552506,-0.0996649
52,0.08944882,-0.010025357,"('irrational', 'rational')",-2.0356185,-2.1265457,0.17780714,0.06835252,-0.5894542,-0.6894062,-0.099952
53,-0.97514087,-1.037153,"('uncreative', 'creative')",-1.1463844,-1.1155449,0.4266415,0.3504438,-0.5649613,-0.6007514,-0.0357901
54,-0.37262267,-0.38546595,"('incapable', 'capable')",-1.0040814,-1.0147374,0.8670056,0.91362303,-0.1698995,-0.1621934,0.0077061
55,-0.15549332,-0.1251334,"('incompetent', 'clever')",2.5423846,2.4793015,0.23710576,0.20988098,0.8746657,0.854683,-0.0199827
56,0.21968171,0.25023758,"('impractical', 'practical')",3.1324885,3.143303,0.33054814,0.32378867,1.2275728,1.2391097,0.0115369
57,-0.93364906,-1.0496476,"('unimaginative', 'imaginative')",0.15847093,0.0741564,-2.4978282,-2.5373063,-1.0910021,-1.1709325,-0.0799304
58,0.16165537,0.17567566,"('undiscriminating', 'discriminating')",-0.038248144,-0.11985322,-0.33313563,-0.4107233,-0.0699095,-0.1183003,-0.0483908
59,0.8848875,0.8646896,"('foolish', 'wise')",-0.5647146,-0.5426565,0.23357366,0.24936983,0.1845822,0.1904676,0.0058854
60,-0.7241969,-0.663275,"('inefficient', 'efficient')",3.6546097,3.6602547,0.44542643,0.5294107,1.1252797,1.1754635,0.0501838
61,-0.9923278,-1.0486193,"('illogical', 'logical')",0.58317363,0.5365942,0.2844627,0.10552895,-0.0415638,-0.1354987,-0.0939349
62,0.23418255,0.33092397,"('incompetent', 'brilliant')",1.9524124,2.0055573,0.66785145,0.8002985,0.9514821,1.0455933,0.0941112
63,-0.5609639,-0.56487995,"('unperceptive', 'insightful')",0.14927228,0.12138946,0.8849326,0.9457088,0.157747,0.1674061,0.0096591
64,-0.37809983,-0.38215157,"('shy', 'confident')",0.4525675,0.3631524,-5.9440784,-5.8434215,-1.9565369,-1.9541402,0.0023967
65,-0.7598428,-0.7884574,"('insecure', 'secure')",2.50829,2.445808,0.026622757,-0.017194435,0.59169,0.5467187,-0.0449713
66,-0.39992398,-0.38875028,"('inactive', 'active')",-1.463491,-1.4210852,-0.014256291,0.041337207,-0.6258904,-0.5894994,0.036391
67,0.6826575,0.71304315,"('doubtful', 'determined')",1.2210135,1.2402737,0.012158226,0.0692404,0.6386098,0.6741858,0.035576
68,-0.76008964,-0.74001426,"('dependent', 'independent')",0.76871645,0.75855386,-0.86997324,-0.927045,-0.2871155,-0.3028351,-0.0157196
69,-0.04501739,0.12049196,"('lazy', 'industrious')",-1.3764925,-1.3871667,-0.5238899,-0.44034016,-0.6484666,-0.569005,0.0794616
70,0.13451584,0.23070991,"('lethargic', 'energetic')",1.8925024,1.9004792,0.46282792,0.53508,0.8299487,0.8887564,0.0588077
71,-0.1692495,-0.24966687,"('diffident', 'self-confident')",-0.0051201247,0.019793704,0.50592536,0.52071387,0.1105186,0.0969469,-0.0135717
72,-0.8325524,-0.8767572,"('unambitious', 'ambitious')",0.38578463,0.39669213,-0.79021406,-0.74202836,-0.4123273,-0.4073645,0.0049628
73,1.5933396,1.5803505,"('helpless', 'self-reliant')",0.3933259,0.45037448,-2.7456002,-2.6306272,-0.2529782,-0.1999674,0.0530108
74,0.37553927,0.3925059,"('undedicated', 'dedicated')",1.5526209,1.541318,-0.22641535,-0.22275384,0.5672483,0.5703567,0.0031084
75,0.56545335,0.58572537,"('meek', 'impulsive')",-1.2876551,-1.2834758,-0.36792046,-0.24230605,-0.3633741,-0.3133521,0.050022
76,-0.46201047,-0.36059374,"('anxious', 'daring')",1.8588419,1.880102,0.22667827,0.3682722,0.5411699,0.6292602,0.0880903
77,-0.5147368,-0.549222,"('unmotivated', 'motivated')",0.19339855,0.15398821,-0.5073562,-0.5131911,-0.2762315,-0.3028083,-0.0265768
78,-0.8221325,-0.7645224,"('nonresilient', 'resilient')",-0.6528717,-0.7018879,0.60054547,0.6091573,-0.2914862,-0.285751,0.0057352
79,-0.3448592,-0.33502328,"('wavering', 'unwavering')",-0.95538706,-1.0113661,-0.297934,-0.2352112,-0.5327268,-0.5272002,0.0055266
80,0.35942817,0.30851004,"('dominated', 'dominating')",1.746456,1.7502021,-1.0704393,-0.96518356,0.3451482,0.3645095,0.0193613
81,-0.6647717,-0.8293202,"('submissive', 'aggressive')",2.494927,2.4250758,-0.7621006,-0.67111075,0.3560182,0.3082149,-0.0478033
82,-0.37152007,-0.41417348,"('poor', 'rich')",0.04473622,0.104173526,5.6254096,5.5526695,1.7662086,1.7475565,-0.0186521
83,0.37284973,0.2517684,"('powerless', 'powerful')",0.048776615,-0.016273811,-0.85969675,-0.88493264,-0.1460235,-0.2164793,-0.0704558
84,0.09609433,0.0062052608,"('inferior', 'superior')",-0.3169342,-0.35780117,0.8042115,0.7515302,0.1944572,0.1333114,-0.0611458
85,0.19721353,0.24205402,"('insignificant', 'prestigious')",-3.8049293,-3.8501601,-0.12883432,-0.10789128,-1.2455166,-1.2386658,0.0068508
86,-1.3773874,-1.5852847,"('uninfluential', 'influential')",1.0455996,0.9519908,-0.5246256,-0.71962667,-0.2854711,-0.4509735,-0.1655024
87,-0.07112311,-0.22069132,"('unsuccessful', 'successful')",0.8050801,0.6817806,1.4340415,1.4647942,0.7226662,0.6419611,-0.0807051
88,-1.1904633,-1.2205757,"('low', 'eminent')",-0.95775187,-1.0627755,0.08243225,0.056299374,-0.6885943,-0.7423506,-0.0537563
