,west_male,west_female,tuple,pharmaceutical_male,pharmaceutical_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
48,0.3591154,0.44125652,"('unintelligent', 'intelligent')",0.24617273,0.24009073,-1.1831747,-1.1215512,-0.01514686,0.01788526,-0.1482584,-0.1055797,0.0426787
49,-0.5746379,-0.44124764,"('unable', 'able')",0.10675919,0.184612,0.028173137,0.19923726,-0.3482741,-0.18555863,-0.1969949,-0.0607393,0.1362556
50,0.008824132,0.11842267,"('clumsy', 'skillful')",0.0659682,0.07473186,0.71587956,0.8422864,0.016479209,0.00095718727,0.2017878,0.2590995,0.0573117
51,1.3958302,1.3900371,"('uneducated', 'educated')",-0.27222574,-0.3438725,0.34146667,0.29378062,0.17871155,0.14174958,0.4109457,0.3704237,-0.040522
52,-1.0066985,-1.0987247,"('irrational', 'rational')",0.26534796,0.18384647,-0.009094834,-0.09380916,0.021960914,-0.09644516,-0.1821211,-0.2762831,-0.094162
53,0.38279423,0.48542976,"('uncreative', 'creative')",0.18518119,0.14623016,-0.76937866,-0.7862256,0.9047492,0.8782191,0.1758365,0.1809134,0.0050769
54,-0.334194,-0.32719937,"('incapable', 'capable')",0.29874417,0.28799546,0.42219344,0.4754514,1.2156928,1.2583083,0.4006091,0.4236389,0.0230298
55,1.9055394,1.984204,"('incompetent', 'clever')",-0.2491186,-0.27413502,-0.14745049,-0.076716594,-0.25498942,-0.21197276,0.3134952,0.355345,0.0418498
56,1.8713727,1.970088,"('impractical', 'practical')",1.6685094,1.7170556,0.1910241,0.23703532,-0.6822255,-0.6091387,0.7621702,0.82876,0.0665898
57,1.146786,1.0524299,"('unimaginative', 'imaginative')",0.069997735,0.021113891,-0.57404643,-0.6505623,-2.225599,-2.2010593,-0.3957154,-0.4445195,-0.0488041
58,0.71324307,0.7370275,"('undiscriminating', 'discriminating')",-0.8095481,-0.81745106,0.034761056,-0.050721504,0.14541021,0.09091237,0.0209666,-0.0100582,-0.0310248
59,-0.41005364,-0.48415488,"('foolish', 'wise')",0.9389724,0.92826277,0.20728646,0.2468824,0.3708496,0.3706068,0.2767637,0.2653993,-0.0113644
60,1.7181636,1.9695854,"('inefficient', 'efficient')",0.22719684,0.34287262,0.5258554,0.6453852,-0.7215359,-0.5481401,0.43742,0.6024258,0.1650058
61,0.85440767,0.7830689,"('illogical', 'logical')",-0.2959607,-0.3584467,0.511752,0.38444364,0.2542365,0.075553544,0.3311089,0.2211548,-0.1099541
62,1.9367437,2.0285027,"('incompetent', 'brilliant')",0.19340822,0.2668563,0.3890199,0.49136373,-0.52215624,-0.370515,0.4992539,0.6040519,0.104798
63,1.5482433,1.6020533,"('unperceptive', 'insightful')",-0.16813126,-0.17394184,1.3370659,1.4343781,0.73741794,0.8477341,0.863649,0.9275559,0.0639069
64,-0.034924638,-0.13078636,"('shy', 'confident')",0.018422931,0.008065913,0.40357548,0.4339067,-6.5886593,-6.5347557,-1.5503963,-1.5558923,-0.005496
65,1.601439,1.5948029,"('insecure', 'secure')",-0.8715124,-0.9911099,-0.047326144,-0.10985939,-0.34136355,-0.31757858,0.0853092,0.0440637,-0.0412455
66,0.40079904,0.31226352,"('inactive', 'active')",-0.46992978,-0.4736377,0.59850734,0.51648605,1.3766339,1.2758844,0.4765026,0.4077491,-0.0687535
67,-0.16456002,-0.15362339,"('doubtful', 'determined')",0.37250927,0.37694824,0.49686253,0.6105711,-0.94576794,-0.8168349,-0.060239,0.0042652,0.0645042
68,-0.030536171,0.055629767,"('dependent', 'independent')",-1.508614,-1.517143,-0.713223,-0.6787993,-0.6440979,-0.63262033,-0.7241178,-0.6932333,0.0308845
69,-1.3319612,-1.3360157,"('lazy', 'industrious')",0.9801673,1.0757233,1.2297252,1.3032346,-0.44434234,-0.43177226,0.1083973,0.1527925,0.0443952
70,1.8137053,1.8243616,"('lethargic', 'energetic')",-0.7129133,-0.72456133,0.9456542,0.96467847,0.86237687,0.94879353,0.7272058,0.7533181,0.0261123
71,0.58348066,0.60091317,"('diffident', 'self-confident')",1.8270159,1.8354644,0.80057317,0.8550203,0.48466292,0.46571696,0.9239331,0.9392787,0.0153456
72,1.1877401,1.1514133,"('unambitious', 'ambitious')",0.40931934,0.36265302,-0.76593554,-0.8340487,-0.6486793,-0.6045653,0.0456112,0.0188631,-0.0267481
73,0.3865576,0.4133139,"('helpless', 'self-reliant')",0.2937534,0.26749092,0.021112299,0.015362378,-2.8458068,-2.7981493,-0.5360959,-0.5254955,0.0106004
74,1.1730366,1.2786773,"('undedicated', 'dedicated')",0.7129692,0.7666299,0.67621017,0.7353533,0.17624147,0.17092401,0.6846143,0.7378961,0.0532818
75,-0.83968675,-0.9249426,"('meek', 'impulsive')",-0.8293793,-0.86751306,-0.6490241,-0.68875134,-0.23146716,-0.18124463,-0.6373894,-0.6656129,-0.0282235
76,1.529529,1.6257157,"('anxious', 'daring')",-1.1028512,-1.0735892,0.41222563,0.47680533,-0.27857608,-0.1323635,0.1400818,0.2241421,0.0840603
77,0.15473506,0.2967711,"('unmotivated', 'motivated')",0.22517008,0.25725707,-0.34100765,-0.26337478,-1.142036,-1.019045,-0.2757846,-0.1820979,0.0936867
78,-0.33998382,-0.27982447,"('nonresilient', 'resilient')",1.0396826,1.0787116,0.94103813,1.0535784,0.119669415,0.18052536,0.4401016,0.5082477,0.0681461
79,-1.2182566,-1.2421591,"('wavering', 'unwavering')",0.23103383,0.22619653,-0.5489453,-0.5752976,0.07628204,0.11530499,-0.3649715,-0.3689888,-0.0040173
80,1.7629433,1.7118267,"('dominated', 'dominating')",-0.64988106,-0.68897974,1.2382797,1.2402426,-0.8985623,-0.8725428,0.3631949,0.3476367,-0.0155582
81,1.1180127,1.0819098,"('submissive', 'aggressive')",0.2121597,0.07855953,0.50410616,0.5067321,-1.138727,-1.0199646,0.1738879,0.1618092,-0.0120787
82,0.36529997,0.50591755,"('poor', 'rich')",-0.37048408,-0.3759125,-0.45519832,-0.3627558,5.894552,5.920389,1.3585424,1.4219096,0.0633672
83,-0.293783,-0.37174538,"('powerless', 'powerful')",0.3830543,0.4030295,-0.28850132,-0.22269785,-1.2256988,-1.2521247,-0.3562322,-0.3608846,-0.0046524
84,-0.35029477,-0.43668073,"('inferior', 'superior')",0.49470606,0.46536383,0.2222438,0.24453217,0.6410791,0.5732301,0.2519336,0.2116113,-0.0403223
85,-2.1002429,-2.1026871,"('insignificant', 'prestigious')",1.48551,1.5112959,0.38545018,0.38263255,0.7385248,0.76159763,0.1273105,0.1382097,0.0108992
86,0.91945547,0.9028259,"('uninfluential', 'influential')",0.4161,0.37769362,-0.32378736,-0.30206424,0.023335243,-0.07121812,0.2587758,0.2268093,-0.0319665
87,1.0991589,0.9443736,"('unsuccessful', 'successful')",0.5248056,0.45394874,1.8835001,1.8462191,0.626989,0.61546373,1.0336134,0.9650013,-0.0686121
88,-0.4972845,-0.5024763,"('low', 'eminent')",0.2904406,0.2504279,0.22638223,0.21423739,-0.20378417,-0.15343636,-0.0460615,-0.0478118,-0.0017503
