,sleep_male,sleep_female,tuple,average_male,average_female,female-male
78,-0.24060057,-0.2796498,"('nonresilient', 'resilient')",-0.2406006,-0.2796498,-0.0390492
79,-0.29713404,-0.2140032,"('wavering', 'unwavering')",-0.297134,-0.2140032,0.0831308
80,0.37275577,0.29058343,"('dominated', 'dominating')",0.3727558,0.2905834,-0.0821724
81,0.59015673,0.5821917,"('submissive', 'aggressive')",0.5901567,0.5821917,-0.007965
82,6.355784,6.547131,"('poor', 'rich')",6.3557839,6.5471311,0.1913472
83,-0.189541,-0.22681922,"('powerless', 'powerful')",-0.189541,-0.2268192,-0.0372782
84,-0.08850533,-0.013141036,"('inferior', 'superior')",-0.0885053,-0.013141,0.0753643
85,-1.561471,-1.5067132,"('insignificant', 'prestigious')",-1.561471,-1.5067132,0.0547578
86,0.8027444,0.82659954,"('uninfluential', 'influential')",0.8027444,0.8265995,0.0238551
87,0.46074975,0.6158232,"('unsuccessful', 'successful')",0.4607497,0.6158232,0.1550735
88,0.17597066,0.22727542,"('low', 'eminent')",0.1759707,0.2272754,0.0513047
