,lorillard_male,lorillard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
71,-0.14459687,-0.2207853,"('diffident', 'self-confident')",0.40323603,0.38416713,0.1293196,0.0816909,-0.0476287
72,-0.04608321,-0.017141378,"('unambitious', 'ambitious')",-0.41238618,-0.41212842,-0.2292347,-0.2146349,0.0145998
73,0.9937071,1.0939313,"('helpless', 'self-reliant')",-2.7846298,-2.7276697,-0.8954613,-0.8168692,0.0785921
74,0.54287076,0.45765448,"('undedicated', 'dedicated')",0.2639687,0.15215875,0.4034197,0.3049066,-0.0985131
75,0.29486004,0.24575673,"('meek', 'impulsive')",-0.28898275,-0.22776997,0.0029386,0.0089934,0.0060548
76,-0.5349112,-0.41677806,"('anxious', 'daring')",0.10532206,0.3182728,-0.2147946,-0.0492526,0.165542
77,-0.91171914,-0.88958716,"('unmotivated', 'motivated')",-1.3372874,-1.2396314,-1.1245033,-1.0646093,0.059894
78,-0.29941666,-0.2947905,"('nonresilient', 'resilient')",0.32516566,0.3378203,0.0128745,0.0215149,0.0086404
79,0.08600224,-0.09637716,"('wavering', 'unwavering')",0.17559169,0.18999077,0.130797,0.0468068,-0.0839902
80,-0.31567436,-0.2062701,"('dominated', 'dominating')",-1.22372,-1.1759604,-0.7696972,-0.6911153,0.0785819
81,-0.71660805,-0.72036546,"('submissive', 'aggressive')",-0.967858,-0.9032994,-0.8422331,-0.8118324,0.0304007
82,-0.26719236,-0.29589525,"('poor', 'rich')",5.777812,6.0597153,2.7553098,2.8819101,0.1266003
83,0.15911788,0.09064449,"('powerless', 'powerful')",-1.039403,-1.1173723,-0.4401425,-0.5133639,-0.0732214
84,0.4975101,0.520651,"('inferior', 'superior')",1.0994058,1.0655886,0.7984579,0.7931198,-0.0053381
85,1.0769329,0.9004921,"('insignificant', 'prestigious')",0.67292446,0.60825574,0.8749287,0.7543739,-0.1205548
86,-0.69781274,-0.9272899,"('uninfluential', 'influential')",0.20426387,-0.09925318,-0.2467744,-0.5132716,-0.2664972
87,0.13208091,0.067396834,"('unsuccessful', 'successful')",0.999433,1.0568482,0.5657569,0.5621225,-0.0036344
88,-0.47982773,-0.58703136,"('low', 'eminent')",0.22477588,0.17360419,-0.1275259,-0.2067136,-0.0791877
