,keycorp_male,keycorp_female,tuple,average_male,average_female,female-male
60,0.9542732,1.1125731,"('inefficient', 'efficient')",0.9542732,1.1125731,0.1582999
61,0.05753517,0.017134981,"('illogical', 'logical')",0.0575352,0.017135,-0.0404002
62,1.3046658,1.4129028,"('incompetent', 'brilliant')",1.3046658,1.4129028,0.108237
63,0.20936936,0.20539862,"('unperceptive', 'insightful')",0.2093694,0.2053986,-0.0039708
64,-3.3132727,-3.3731542,"('shy', 'confident')",-3.3132727,-3.3731542,-0.0598815
65,0.6137674,0.7384676,"('insecure', 'secure')",0.6137674,0.7384676,0.1247002
66,-0.10980573,-0.2613706,"('inactive', 'active')",-0.1098057,-0.2613706,-0.1515649
67,0.23052426,0.22414726,"('doubtful', 'determined')",0.2305243,0.2241473,-0.006377
68,-0.8533492,-0.7676479,"('dependent', 'independent')",-0.8533492,-0.7676479,0.0857013
69,-0.4322228,-0.51491845,"('lazy', 'industrious')",-0.4322228,-0.5149184,-0.0826956
70,0.7831706,0.779076,"('lethargic', 'energetic')",0.7831706,0.779076,-0.0040946
71,0.77718353,0.65657306,"('diffident', 'self-confident')",0.7771835,0.6565731,-0.1206104
72,-0.04131941,0.030913597,"('unambitious', 'ambitious')",-0.0413194,0.0309136,0.072233
73,-1.2932354,-1.2700312,"('helpless', 'self-reliant')",-1.2932354,-1.2700312,0.0232042
74,0.12625328,0.13766615,"('undedicated', 'dedicated')",0.1262533,0.1376662,0.0114129
75,-0.08767605,-0.14869693,"('meek', 'impulsive')",-0.087676,-0.1486969,-0.0610209
76,0.65304613,0.7288164,"('anxious', 'daring')",0.6530461,0.7288164,0.0757703
77,-0.12789272,-0.06888484,"('unmotivated', 'motivated')",-0.1278927,-0.0688848,0.0590079
78,-0.16714087,-0.090395495,"('nonresilient', 'resilient')",-0.1671409,-0.0903955,0.0767454
79,-0.55423087,-0.69777995,"('wavering', 'unwavering')",-0.5542309,-0.69778,-0.1435491
80,-0.011741027,0.00652289,"('dominated', 'dominating')",-0.011741,0.0065229,0.0182639
81,0.30094105,0.37510714,"('submissive', 'aggressive')",0.3009411,0.3751071,0.074166
82,2.8546033,2.9450073,"('poor', 'rich')",2.8546033,2.9450073,0.090404
83,0.16067733,0.060664766,"('powerless', 'powerful')",0.1606773,0.0606648,-0.1000125
84,0.42786756,0.39960396,"('inferior', 'superior')",0.4278676,0.399604,-0.0282636
85,-0.56711495,-0.6565635,"('insignificant', 'prestigious')",-0.5671149,-0.6565635,-0.0894486
86,-0.114572234,-0.2663763,"('uninfluential', 'influential')",-0.1145722,-0.2663763,-0.1518041
87,0.44465292,0.3728889,"('unsuccessful', 'successful')",0.4446529,0.3728889,-0.071764
88,0.048475057,0.017285665,"('low', 'eminent')",0.0484751,0.0172857,-0.0311894
