,fossil_male,fossil_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
56,0.52726275,0.59026724,"('impractical', 'practical')",1.0958879,1.1070361,-0.4251514,-0.40230215,0.3993331,0.431667,0.0323339
57,0.06611893,0.010575512,"('unimaginative', 'imaginative')",-0.13219246,-0.18024985,-2.5967324,-2.6466613,-0.8876019,-0.9387786,-0.0511767
58,0.32892725,0.25762102,"('undiscriminating', 'discriminating')",1.0191941,0.99811995,0.33008328,0.33476737,0.5594016,0.5301694,-0.0292322
59,0.5348962,0.4671911,"('foolish', 'wise')",-1.396153,-1.4900005,0.51345307,0.5503631,-0.1159346,-0.1574821,-0.0415475
60,0.85089964,0.9735832,"('inefficient', 'efficient')",2.084277,2.2907102,-0.22745903,-0.10957457,0.9025726,1.051573,0.1490004
61,0.71077496,0.6509017,"('illogical', 'logical')",0.07463506,0.008588813,0.41169745,0.27462894,0.3990359,0.3113731,-0.0876628
62,0.59566545,0.7065154,"('incompetent', 'brilliant')",0.8561428,1.033252,0.17600285,0.32527855,0.5426037,0.6883486,0.1457449
63,0.5706898,0.5129878,"('unperceptive', 'insightful')",1.3566008,1.4337481,1.1227684,1.2106316,1.0166863,1.0524558,0.0357695
64,-0.2899663,-0.31800947,"('shy', 'confident')",1.2064157,1.1981041,-6.8331017,-6.898567,-1.9722174,-2.0061576,-0.0339402
65,-0.4049044,-0.4690442,"('insecure', 'secure')",1.3054127,1.312858,-0.36581692,-0.40621272,0.1782304,0.145867,-0.0323634
66,-0.86501074,-0.9014279,"('inactive', 'active')",-0.113555774,-0.01730281,0.88620794,0.8550943,-0.0307862,-0.0212121,0.0095741
67,-0.6230304,-0.6401224,"('doubtful', 'determined')",0.35341847,0.367171,-0.70720065,-0.69591933,-0.3256042,-0.3229569,0.0026473
68,-0.93395925,-0.9435516,"('dependent', 'independent')",0.098743364,0.09931909,-0.35069132,-0.39017898,-0.3953024,-0.4114705,-0.0161681
69,-0.50561607,-0.5191134,"('lazy', 'industrious')",-0.2515651,-0.14164485,-0.8134296,-0.76934177,-0.5235369,-0.4767,0.0468369
70,0.64870346,0.638249,"('lethargic', 'energetic')",0.74221057,0.829016,0.6193023,0.626663,0.6700721,0.697976,0.0279039
71,1.3260274,1.3205076,"('diffident', 'self-confident')",-0.1629706,-0.02255127,0.43341857,0.49075517,0.5321585,0.5962372,0.0640787
72,1.014927,1.0657831,"('unambitious', 'ambitious')",0.45169845,0.46377307,-0.61578035,-0.5887655,0.283615,0.3135969,0.0299819
73,0.71655536,0.68581915,"('helpless', 'self-reliant')",0.047391452,-0.074645,-3.1670973,-3.1044629,-0.8010502,-0.8310963,-0.0300461
74,0.37834567,0.36801842,"('undedicated', 'dedicated')",1.3513536,1.3383385,0.17457713,0.16034701,0.6347588,0.6222346,-0.0125242
75,-1.1043414,-1.117113,"('meek', 'impulsive')",-1.7062612,-1.689339,-0.47728515,-0.35369697,-1.0959626,-1.053383,0.0425796
76,1.4109537e-05,0.05001124,"('anxious', 'daring')",0.7585749,0.89770603,-0.050471436,-0.022486966,0.2360392,0.3084101,0.0723709
77,0.28802505,0.28264254,"('unmotivated', 'motivated')",0.35780388,0.46231124,-1.2582365,-1.1587265,-0.2041359,-0.1379242,0.0662117
78,0.4898895,0.49533796,"('nonresilient', 'resilient')",0.7914767,0.8851082,0.08230466,0.16851732,0.4545569,0.5163212,0.0617643
79,-0.47396404,-0.5427521,"('wavering', 'unwavering')",-2.5372932,-2.640326,-0.021166027,0.074402854,-1.0108078,-1.0362251,-0.0254173
80,-0.042316176,-0.024974808,"('dominated', 'dominating')",1.9081702,2.005091,-0.85982215,-0.8728358,0.335344,0.3690934,0.0337494
81,-0.06918828,-0.15574466,"('submissive', 'aggressive')",2.1305933,2.1303377,-0.6457148,-0.641225,0.4718967,0.444456,-0.0274407
82,-0.5166285,-0.61551285,"('poor', 'rich')",0.18681638,0.19978766,6.3273973,6.40857,1.9991951,1.9976149,-0.0015802
83,0.93050814,0.8958036,"('powerless', 'powerful')",-0.30260414,-0.2615476,-1.0338173,-1.0688612,-0.1353044,-0.1448684,-0.009564
84,0.44245732,0.39264023,"('inferior', 'superior')",0.036556993,0.005192533,0.61623037,0.54469293,0.3650815,0.3141752,-0.0509063
85,1.1841394,1.1235255,"('insignificant', 'prestigious')",-1.3737726,-1.462137,0.46690974,0.5100168,0.0924255,0.0571351,-0.0352904
86,0.54235905,0.4061014,"('uninfluential', 'influential')",0.34743053,0.33905664,0.24133103,0.11240923,0.3770402,0.2858558,-0.0911844
87,0.03219944,-0.07226125,"('unsuccessful', 'successful')",1.4718426,1.4765083,0.9885317,1.0639167,0.8308579,0.8227212,-0.0081367
88,-0.1975993,-0.27529553,"('low', 'eminent')",-0.7787889,-0.9150218,0.18843605,0.21177162,-0.2626507,-0.3261819,-0.0635312
