,kohls_male,kohls_female,tuple,corp_male,corp_female,average_male,average_female,female-male
74,0.41259918,0.4631426,"('undedicated', 'dedicated')",0.0054526515,-0.119101286,0.2090259,0.1720207,-0.0370052
75,0.24931481,0.07398169,"('meek', 'impulsive')",-0.6443988,-0.5850848,-0.197542,-0.2555515,-0.0580095
76,-0.3384272,-0.10264323,"('anxious', 'daring')",-0.57597166,-0.41073224,-0.4571994,-0.2566877,0.2005117
77,-0.027778663,-0.12761042,"('unmotivated', 'motivated')",-1.064278,-1.0412545,-0.5460283,-0.5844325,-0.0384042
78,-0.33059132,-0.32076687,"('nonresilient', 'resilient')",0.13533926,0.12026545,-0.097626,-0.1002507,-0.0026247
79,-0.56514186,-0.74550474,"('wavering', 'unwavering')",-0.33893782,-0.29778025,-0.4520398,-0.5216425,-0.0696027
80,0.29110357,0.38383943,"('dominated', 'dominating')",-0.66383874,-0.6482116,-0.1863676,-0.1321861,0.0541815
81,-0.2681671,-0.35236168,"('submissive', 'aggressive')",-1.296447,-1.2276613,-0.7823071,-0.7900115,-0.0077044
82,-0.3114795,-0.33830196,"('poor', 'rich')",6.0203843,6.1662674,2.8544524,2.9139826,0.0595302
83,-0.07951083,-0.13914387,"('powerless', 'powerful')",-0.9846181,-1.0432072,-0.5320645,-0.5911755,-0.059111
84,0.00874321,0.016847383,"('inferior', 'superior')",0.818926,0.8586389,0.4138346,0.4377431,0.0239085
85,0.5667423,0.40625522,"('insignificant', 'prestigious')",0.09982934,0.115165636,0.3332858,0.2607104,-0.0725754
86,-0.9395901,-1.1617045,"('uninfluential', 'influential')",-0.105651625,-0.2955132,-0.5226209,-0.7286088,-0.2059879
87,0.16427113,0.10072647,"('unsuccessful', 'successful')",1.3231955,1.3330637,0.7437333,0.7168951,-0.0268382
88,-1.0929402,-1.18298,"('low', 'eminent')",-0.5756491,-0.6657014,-0.8342947,-0.9243407,-0.090046
