,pepsi_male,pepsi_female,tuple,bottling_male,bottling_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
16,-0.55858916,-0.5178431,"('unpopular', 'popular')",-0.079486,-0.009202763,-0.34806478,-0.34516305,0.75735086,0.7908661,-0.0571973,-0.0203357,0.0368616
17,-0.2716148,-0.22045127,"('nasty', 'nice')",-0.59241503,-0.49295256,-1.1914018,-1.1492349,-0.5077475,-0.46641263,-0.6407948,-0.5822628,0.058532
18,-0.69806755,-0.6438341,"('disagreeable', 'welcoming')",-0.37049595,-0.3168647,-0.3733986,-0.22423756,-0.37801892,-0.3315347,-0.4549952,-0.3791178,0.0758774
19,0.029177902,0.10523684,"('inhospitable', 'hospitable')",-0.7019546,-0.63281554,-1.7936075,-1.6603712,-0.24842027,-0.06727374,-0.6787011,-0.5638059,0.1148952
20,-0.57839704,-0.5694569,"('rough', 'thoughtful')",-0.9666924,-0.8923601,0.7564647,0.8057562,0.8952992,0.90389156,0.0266686,0.0619577,0.0352891
21,0.83086634,0.73929703,"('immoral', 'moral')",-0.763404,-0.87085426,1.821939,1.618453,-0.68533987,-0.7435888,0.3010154,0.1858267,-0.1151887
22,-0.53935283,-0.63078344,"('untrustworthy', 'trustworthy')",-0.96804786,-1.0742097,1.3921142,1.2511573,-0.9283501,-0.97508657,-0.2609092,-0.3572306,-0.0963214
23,1.205974,1.2041469,"('insincere', 'sincere')",-0.8250358,-0.89017445,0.78389925,0.6674331,5.9186525,5.7745953,1.7708725,1.6890001,-0.0818724
24,0.8979529,0.9017041,"('dishonest', 'honest')",-0.9133843,-0.93503374,0.30954248,0.27401587,0.9441742,0.9371641,0.3095713,0.2944626,-0.0151087
25,-1.3737425,-1.3680617,"('egoistic', 'altruistic')",-0.25520593,-0.17578384,-0.49330896,-0.47289115,1.4155358,1.3401127,-0.1766804,-0.169156,0.0075244
26,0.564111,0.62811166,"('hardhearted', 'benevolent')",0.31770524,0.36311775,0.51725996,0.6009749,1.3145012,1.2418776,0.6783943,0.7085205,0.0301262
27,-0.23610973,-0.12902877,"('hardhearted', 'softhearted')",-0.725574,-0.60470253,-0.94785243,-0.7867533,1.003942,0.9831624,-0.2263985,-0.1343305,0.092068
28,0.809354,0.74300224,"('disloyal', 'loyal')",-0.26138896,-0.3270566,0.7990034,0.6010026,1.1694446,1.0250636,0.6291032,0.5105029,-0.1186003
29,-0.48782104,-0.4739397,"('unfair', 'fair')",-0.4906248,-0.49305397,-1.0465561,-1.0286505,-0.7342857,-0.81168807,-0.689822,-0.7018331,-0.0120111
30,0.9448171,0.91004324,"('intolerant', 'tolerant')",-0.2784941,-0.3074391,0.8908885,0.81736726,1.0978907,1.0668495,0.6637756,0.6217052,-0.0420704
31,-1.3415968,-1.1734139,"('evil', 'good')",-0.9481785,-0.7464988,-2.3083417,-2.1098316,-1.1269462,-1.1064733,-1.4312658,-1.2840544,0.1472114
32,1.0576726,1.0027255,"('unkind', 'kind')",-0.34115916,-0.3987869,1.6148058,1.4769646,1.2394965,1.1318432,0.892704,0.8031865,-0.0895175
33,0.77991897,0.7517078,"('wrong', 'right')",0.8862528,0.9145686,-0.47516447,-0.41655988,-0.427759,-0.41568005,0.1908121,0.2085091,0.017697
34,-0.13452299,0.006631512,"('mean', 'honorable')",-0.58865684,-0.4775989,-0.08271949,0.024276316,6.1366057,6.2461176,1.3326766,1.4498566,0.11718
35,-2.1234787,-2.1175284,"('corrupt', 'incorrupt')",0.29338172,0.3825691,-2.592791,-2.4571202,-0.031807225,-0.12544927,-1.1136738,-1.0793822,0.0342916
36,-1.3810967,-1.2780521,"('hostile', 'amicable')",-0.7184245,-0.60912734,-2.3070672,-2.2503219,0.5100925,0.3818497,-0.974124,-0.9389129,0.0352111
37,0.20411156,0.21186551,"('fake', 'genuine')",-0.5186144,-0.48257238,0.038024206,0.079410896,0.13832255,0.16798791,-0.034539,-0.005827,0.028712
38,0.2616011,0.30178377,"('untruthful', 'truthful')",0.3454661,0.37752953,-0.1946134,-0.15270281,0.4790079,0.53185606,0.2228654,0.2646166,0.0417512
39,1.4950087,1.5063795,"('exploitative', 'cooperative')",0.8066086,0.82097846,1.77259,1.7361573,-0.18983778,-0.17987224,0.9710924,0.9709107,-0.0001817
40,-0.5648378,-0.47008777,"('stingy', 'generous')",-1.0573562,-0.9959863,-0.108754426,-0.041214123,-2.3064225,-2.3330388,-1.0093427,-0.9600817,0.049261
41,-0.45346826,-0.41580242,"('unforgiving', 'forgiving')",-0.46098816,-0.47804955,0.98478585,0.9375201,0.16829546,0.14438064,0.0596562,0.0470122,-0.012644
42,0.66950476,0.6826966,"('unreliable', 'reliable')",0.110202186,0.10484708,1.4934523,1.592123,-3.2090628,-3.0560563,-0.2339759,-0.1690974,0.0648785
43,1.3164266,1.4239116,"('irresponsible', 'responsible')",-0.3822898,-0.3150289,1.2802477,1.2688506,0.5517053,0.60790336,0.6915225,0.7464092,0.0548867
44,-1.2711755,-1.2954603,"('prejudiced', 'unprejudiced')",0.43198207,0.4231369,-0.309598,-0.36470866,-1.4591373,-1.4782671,-0.6519822,-0.6788248,-0.0268426
45,0.6489702,0.7359907,"('incompetent', 'competent')",-0.6038937,-0.6045681,1.1058068,1.000804,-0.4864108,-0.50725573,0.1661181,0.1562427,-0.0098754
46,0.8962062,0.9306791,"('uncompetitive', 'competitive')",-0.5484145,-0.5932555,2.3153114,2.109238,-0.6346204,-0.66185045,0.5071207,0.4462028,-0.0609179
47,0.4998805,0.55773467,"('stupid', 'smart')",0.23756683,0.26758087,1.1428858,1.1721834,5.685463,5.743811,1.891449,1.9353275,0.0438785
48,0.5349934,0.5296893,"('unintelligent', 'intelligent')",-1.0611151,-1.02762,0.3146923,0.26801452,0.31734192,0.28753924,0.0264781,0.0144058,-0.0120723
49,0.8191671,0.85034686,"('unable', 'able')",-0.15529665,-0.072582185,-0.5742265,-0.43971533,-0.46985397,-0.2824818,-0.0950525,0.0138919,0.1089444
50,-0.31304985,-0.28686842,"('clumsy', 'skillful')",0.3973289,0.41990852,0.058069985,0.15587649,0.17632277,0.23065895,0.079668,0.1298939,0.0502259
51,0.08742873,-0.040830612,"('uneducated', 'educated')",-1.3720698,-1.5485588,1.4738098,1.3491967,0.540768,0.4269306,0.1824842,0.0466845,-0.1357997
52,0.30759576,0.21951424,"('irrational', 'rational')",0.6258886,0.56761813,-2.2339427,-2.1922781,-0.11528392,-0.18880071,-0.3539356,-0.3984866,-0.044551
53,0.8338712,0.889929,"('uncreative', 'creative')",-1.0544264,-1.0034766,-0.11081926,-0.13896646,1.0180404,0.9981376,0.1716665,0.1864059,0.0147394
54,1.0176787,0.9521086,"('incapable', 'capable')",0.4999423,0.42187884,-0.4632729,-0.40680832,0.8241044,0.86408836,0.4696131,0.4578169,-0.0117962
55,0.67532927,0.63492054,"('incompetent', 'clever')",-1.2668366,-1.3117862,2.1713426,1.9686159,-0.18858506,-0.21406212,0.3478125,0.269422,-0.0783905
56,1.927898,1.8472773,"('impractical', 'practical')",0.18664098,0.12105872,1.7670223,1.6239552,-0.02480127,-0.051404662,0.96419,0.8852217,-0.0789683
57,-0.9128285,-0.9417918,"('unimaginative', 'imaginative')",-1.6007528,-1.6308895,-0.120882116,-0.2363366,-2.838286,-2.870289,-1.3681873,-1.4198267,-0.0516394
58,-0.260908,-0.20228289,"('undiscriminating', 'discriminating')",-0.07560939,-0.053291455,0.6705357,0.66942155,-0.32423174,-0.2647607,0.0024466,0.0372716,0.034825
59,0.32253945,0.32653248,"('foolish', 'wise')",0.6024146,0.602779,-1.5884926,-1.5176016,0.29182532,0.30826417,-0.0929283,-0.0700065,0.0229218
60,1.1521515,1.1797667,"('inefficient', 'efficient')",-0.38588265,-0.38165426,2.437251,2.4008808,-0.18816774,-0.07745,0.753838,0.7803858,0.0265478
61,0.78573436,0.69784975,"('illogical', 'logical')",-0.67640084,-0.7587944,0.27129015,0.17425743,0.10272546,0.02571524,0.1208373,0.034757,-0.0860803
62,1.3210688,1.3568268,"('incompetent', 'brilliant')",-0.89042234,-0.86677814,1.3621062,1.3365699,-0.17342936,-0.031886555,0.4048308,0.448683,0.0438522
63,0.7842193,0.82229245,"('unperceptive', 'insightful')",-0.7264858,-0.70830005,1.6719307,1.7008041,0.58915263,0.72520214,0.5797042,0.6349996,0.0552954
64,-0.70201147,-0.7981436,"('shy', 'confident')",0.076358646,-0.040519997,1.4311088,1.3842309,-6.7488985,-6.7419605,-1.4858606,-1.5490984,-0.0632378
65,-0.098812245,-0.25315994,"('insecure', 'secure')",-0.91984874,-1.1052781,1.6909884,1.4769087,-0.21794307,-0.29944572,0.1135961,-0.0452438,-0.1588399
66,-0.9910137,-0.9699234,"('inactive', 'active')",-0.5698579,-0.5408183,0.1281821,0.14139903,0.7389001,0.72380143,-0.1734474,-0.1613853,0.0120621
67,1.4817773,1.3605461,"('doubtful', 'determined')",1.1947327,1.1409625,1.2892913,1.3106554,-0.3670739,-0.32060972,0.8996818,0.8728886,-0.0267932
68,-0.07044531,-0.20468539,"('dependent', 'independent')",-0.4364973,-0.49563575,0.36183015,0.27734837,-0.52830046,-0.53579557,-0.1683532,-0.2396921,-0.0713389
69,-0.8228515,-0.74650556,"('lazy', 'industrious')",1.2419719,1.3466394,-0.47968802,-0.35383552,-0.8972636,-0.7841259,-0.2394578,-0.1344569,0.1050009
70,-0.12335394,-0.10169472,"('lethargic', 'energetic')",-1.1476177,-1.224071,0.89382195,0.8858348,0.3185794,0.3634535,-0.0146426,-0.0191194,-0.0044768
71,1.6362932,1.7082238,"('diffident', 'self-confident')",1.0879676,1.1895651,-0.40847322,-0.3964407,0.20407109,0.18209478,0.6299646,0.6708608,0.0408962
72,0.18790436,0.17518708,"('unambitious', 'ambitious')",-1.3728075,-1.3682472,0.5351219,0.47205973,-0.8104282,-0.7706204,-0.3650523,-0.3729052,-0.0078529
73,1.1735778,1.171167,"('helpless', 'self-reliant')",1.3519577,1.3652624,-0.20074764,-0.17487438,-3.5102417,-3.4299316,-0.2963635,-0.2670941,0.0292694
74,1.1052264,1.1579226,"('undedicated', 'dedicated')",-0.12801959,-0.06386137,1.4499651,1.4581473,0.111661255,0.17086689,0.6347083,0.6807688,0.0460605
75,-1.6061656,-1.5647553,"('meek', 'impulsive')",0.13208237,0.17506738,-1.6754546,-1.596791,-0.28955892,-0.1892014,-0.8597742,-0.79392,0.0658542
76,-0.18326762,-0.19264635,"('anxious', 'daring')",-0.7150174,-0.73860383,1.21898,1.2228541,0.21948123,0.20983891,0.135044,0.1253607,-0.0096833
77,0.06407604,0.078667514,"('unmotivated', 'motivated')",-0.32685456,-0.36669767,0.48701927,0.4200189,-1.2824844,-1.2321211,-0.2645609,-0.2750331,-0.0104722
78,-0.12408279,0.01930086,"('nonresilient', 'resilient')",-0.5546139,-0.37952802,0.7853076,0.8299099,-0.1861496,-0.05025786,-0.0198847,0.1048562,0.1247409
79,-0.09405203,-0.0820516,"('wavering', 'unwavering')",-0.13571143,-0.06280262,-2.156392,-2.0511494,-0.054321516,-0.004579861,-0.6101193,-0.5501459,0.0599734
80,0.113308504,0.01933144,"('dominated', 'dominating')",-0.14948457,-0.33609068,1.6718988,1.5717231,-1.4355538,-1.4239217,0.0500422,-0.0422395,-0.0922817
81,-0.11429429,-0.29185256,"('submissive', 'aggressive')",-0.68041533,-0.90588564,2.6838973,2.40766,-0.8749228,-0.9722667,0.2535662,0.0594138,-0.1941524
82,-0.18018125,-0.24933226,"('poor', 'rich')",-0.8645988,-0.91546625,0.56543297,0.5254689,6.3525596,6.3164577,1.4683031,1.4192821,-0.049021
83,0.13916203,0.11530906,"('powerless', 'powerful')",-0.12117768,-0.1540342,-0.3890903,-0.39313376,-1.2356439,-1.2535543,-0.4016874,-0.4213533,-0.0196659
84,1.2647576,1.2052271,"('inferior', 'superior')",0.55522794,0.46258613,0.09385902,0.08779008,0.41073552,0.3891403,0.581145,0.5361859,-0.0449591
85,0.9366033,1.0208173,"('insignificant', 'prestigious')",1.1646531,1.2268586,-1.4397012,-1.3283666,0.3600217,0.43603504,0.2553942,0.3388361,0.0834419
86,0.8284211,0.7921591,"('uninfluential', 'influential')",-1.6528518,-1.7058188,0.7724768,0.6977676,-0.19057672,-0.25103825,-0.0606327,-0.1167326,-0.0560999
87,1.2290616,1.1671365,"('unsuccessful', 'successful')",0.24747004,0.20367345,1.4907748,1.3705637,0.55163467,0.5177958,0.8797352,0.8147924,-0.0649428
88,0.34990647,0.3036628,"('low', 'eminent')",-0.19469455,-0.29376733,-0.45156142,-0.5639084,0.37880814,0.30619782,0.0206147,-0.0619538,-0.0825685
