,scana_male,scana_female,tuple,corp_male,corp_female,average_male,average_female,female-male
34,-0.6097494,-0.37829536,"('mean', 'honorable')",4.935143,5.3404374,2.1626968,2.481071,0.3183742
35,-0.8728434,-1.0420339,"('corrupt', 'incorrupt')",-0.3527822,-0.37508702,-0.6128128,-0.7085605,-0.0957477
36,-1.6804888,-1.8075852,"('hostile', 'amicable')",-0.018454831,-0.10685854,-0.8494718,-0.9572219,-0.1077501
37,-0.06102565,-0.048002042,"('fake', 'genuine')",-0.13676268,-0.13039139,-0.0988942,-0.0891967,0.0096975
38,-0.4542211,-0.51699775,"('untruthful', 'truthful')",-0.44757706,-0.3389439,-0.4508991,-0.4279708,0.0229283
39,1.1124887,1.0872849,"('exploitative', 'cooperative')",0.21953629,0.15747206,0.6660125,0.6223785,-0.043634
40,-0.040664557,0.05135026,"('stingy', 'generous')",-1.4904643,-1.6358435,-0.7655644,-0.7922466,-0.0266822
41,0.3494295,0.4483372,"('unforgiving', 'forgiving')",0.19928458,0.050833814,0.274357,0.2495855,-0.0247715
42,-0.05303913,0.057790995,"('unreliable', 'reliable')",-3.3789272,-3.4414,-1.7159832,-1.6918045,0.0241787
43,-0.23068228,-0.19026099,"('irresponsible', 'responsible')",-0.067715585,-0.14081758,-0.1491989,-0.1655393,-0.0163404
44,0.14396922,0.08015904,"('prejudiced', 'unprejudiced')",-1.5351084,-1.6235186,-0.6955696,-0.7716798,-0.0761102
45,-0.011412483,0.25399715,"('incompetent', 'competent')",0.08463098,-0.032017402,0.0366092,0.1109899,0.0743807
46,0.26597857,0.39024645,"('uncompetitive', 'competitive')",-1.0703596,-1.100386,-0.4021905,-0.3550698,0.0471207
47,-0.044902295,0.10735102,"('stupid', 'smart')",4.4863176,4.7277665,2.2207077,2.4175587,0.196851
48,0.5690474,0.646491,"('unintelligent', 'intelligent')",0.55811423,0.5125646,0.5635808,0.5795278,0.015947
49,-0.041874018,0.12935713,"('unable', 'able')",-0.5719479,-0.44018903,-0.3069109,-0.155416,0.1514949
50,-0.49164814,-0.46095955,"('clumsy', 'skillful')",-0.2420036,-0.2784728,-0.3668259,-0.3697162,-0.0028903
51,-0.17949152,-0.2683108,"('uneducated', 'educated')",0.11054355,-0.0008005798,-0.034474,-0.1345557,-0.1000817
52,-0.6515127,-1.037697,"('irrational', 'rational')",0.40866873,0.33760622,-0.121422,-0.3500454,-0.2286234
53,-2.0723054,-2.0929093,"('uncreative', 'creative')",0.10732289,0.08799312,-0.9824913,-1.0024581,-0.0199668
54,-1.0164905,-1.2657006,"('incapable', 'capable')",0.5172918,0.48571596,-0.2495993,-0.3899923,-0.140393
55,0.7257981,0.95258313,"('incompetent', 'clever')",0.31801072,0.22531062,0.5219044,0.5889469,0.0670425
56,0.63991624,0.74952346,"('impractical', 'practical')",-0.7957042,-0.7912209,-0.077894,-0.0208487,0.0570453
57,-0.620567,-0.58448845,"('unimaginative', 'imaginative')",-2.697905,-2.9080477,-1.6592361,-1.746268,-0.0870319
58,0.20594199,0.30038658,"('undiscriminating', 'discriminating')",0.46786416,0.41607878,0.3369031,0.3582327,0.0213296
59,-0.49264607,-0.5615518,"('foolish', 'wise')",-0.015533026,0.1095003,-0.2540895,-0.2260258,0.0280637
60,0.88834685,1.1673993,"('inefficient', 'efficient')",-0.5145517,-0.41105577,0.1868976,0.3781717,0.1912741
61,0.021786496,-0.141503,"('illogical', 'logical')",0.47708374,0.2839531,0.2494351,0.071225,-0.1782101
62,0.8179295,1.0230874,"('incompetent', 'brilliant')",0.17369407,0.27188885,0.4958118,0.6474881,0.1516763
63,-0.3019342,-0.15209842,"('unperceptive', 'insightful')",0.23235767,0.29419804,-0.0347883,0.0710498,0.1058381
64,-0.12780775,-0.08632021,"('shy', 'confident')",-6.0921106,-6.2555013,-3.1099591,-3.1709108,-0.0609517
65,0.94721985,1.0545795,"('insecure', 'secure')",-0.5530972,-0.45574397,0.1970613,0.2994178,0.1023565
66,-1.5304387,-1.7725384,"('inactive', 'active')",-0.028492019,-0.050189458,-0.7794653,-0.911364,-0.1318987
67,0.3868178,0.32070076,"('doubtful', 'determined')",-0.51888907,-0.52951396,-0.0660356,-0.1044066,-0.038371
68,-0.15211615,-0.096543804,"('dependent', 'independent')",-1.058127,-0.95584303,-0.6051216,-0.5261934,0.0789282
69,-0.6311152,-0.6883177,"('lazy', 'industrious')",-0.521209,-0.50809616,-0.5761621,-0.5982069,-0.0220448
70,0.05039903,0.24004029,"('lethargic', 'energetic')",-0.2054495,-0.26252672,-0.0775252,-0.0112432,0.066282
71,-0.4751917,-0.5641042,"('diffident', 'self-confident')",0.0708078,0.07963416,-0.2021919,-0.242235,-0.0400431
72,-0.28685585,-0.3379431,"('unambitious', 'ambitious')",-0.55669826,-0.60071176,-0.4217771,-0.4693274,-0.0475503
73,0.1595769,0.11957257,"('helpless', 'self-reliant')",-2.70746,-2.712525,-1.2739415,-1.2964761,-0.0225346
74,0.2081234,0.26778156,"('undedicated', 'dedicated')",-0.12561966,-0.31848446,0.0412519,-0.0253514,-0.0666033
75,-0.4276538,-0.4505704,"('meek', 'impulsive')",-0.6157967,-0.553867,-0.5217252,-0.5022187,0.0195065
76,0.171646,0.3438547,"('anxious', 'daring')",-0.6405969,-0.5214232,-0.2344755,-0.0887843,0.1456912
77,-0.2320067,-0.1720989,"('unmotivated', 'motivated')",-1.2846433,-1.2083904,-0.758325,-0.6902446,0.0680804
78,-0.8686228,-0.75706255,"('nonresilient', 'resilient')",-0.05712922,-0.05278062,-0.462876,-0.4049216,0.0579544
79,-1.6300396,-1.7410257,"('wavering', 'unwavering')",-0.55672944,-0.4487885,-1.0933845,-1.094907,-0.0015225
80,0.67112875,0.68122697,"('dominated', 'dominating')",-0.9299815,-0.90534824,-0.1294264,-0.1120606,0.0173658
81,1.0521169,1.1871307,"('submissive', 'aggressive')",-0.74841034,-0.71874654,0.1518533,0.2341921,0.0823388
82,-0.68117553,-0.6149262,"('poor', 'rich')",5.635544,5.7802687,2.4771841,2.5826712,0.1054871
83,0.18243212,0.0983631,"('powerless', 'powerful')",-0.9861532,-1.0111876,-0.4018605,-0.4564122,-0.0545517
84,0.29588827,0.31723285,"('inferior', 'superior')",0.694726,0.84222245,0.4953071,0.5797276,0.0844205
85,-1.0732787,-1.3588845,"('insignificant', 'prestigious')",0.37211192,0.3180973,-0.3505834,-0.5203936,-0.1698102
86,-0.8492962,-0.98780423,"('uninfluential', 'influential')",-0.27008557,-0.51907307,-0.5596909,-0.7534387,-0.1937478
87,-0.172941,-0.3908962,"('unsuccessful', 'successful')",0.90641123,0.98620224,0.3667351,0.297653,-0.0690821
88,-0.5838528,-0.7847301,"('low', 'eminent')",-0.4382171,-0.55118704,-0.511035,-0.6679586,-0.1569236
