,whirlpool_male,whirlpool_female,tuple,corp_male,corp_female,average_male,average_female,female-male
79,-0.7087104,-0.6257965,"('wavering', 'unwavering')",-0.55366415,-0.5470389,-0.6311873,-0.5864177,0.0447696
80,-0.52265406,-0.5451821,"('dominated', 'dominating')",-1.0784482,-0.9122788,-0.8005511,-0.7287304,0.0718207
81,-1.5581138,-1.6322598,"('submissive', 'aggressive')",-0.94189507,-0.7690084,-1.2500044,-1.2006341,0.0493703
82,-0.5998439,-0.60477245,"('poor', 'rich')",6.3588486,6.4138513,2.8795023,2.9045393,0.025037
83,-0.50716764,-0.53489184,"('powerless', 'powerful')",-1.007708,-1.0007286,-0.7574378,-0.7678102,-0.0103724
84,0.11372978,0.050908655,"('inferior', 'superior')",0.81183106,0.7543954,0.4627804,0.402652,-0.0601284
85,0.8921987,0.9735836,"('insignificant', 'prestigious')",0.057939954,0.010311056,0.4750693,0.4919473,0.016878
86,-2.4718573,-2.6033146,"('uninfluential', 'influential')",-0.32375273,-0.4110387,-1.397805,-1.5071766,-0.1093716
87,-0.115314126,-0.19501641,"('unsuccessful', 'successful')",0.82533073,0.85332656,0.3550083,0.3291551,-0.0258532
88,-0.8446546,-0.8449665,"('low', 'eminent')",-0.27617523,-0.28331137,-0.5604149,-0.5641389,-0.003724
