,valaris_male,valaris_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
58,0.36440355,0.39118218,"('undiscriminating', 'discriminating')",0.7347599,0.7900065,0.5495818,0.5905944,0.0410126
59,-0.0061319284,0.021106835,"('foolish', 'wise')",0.27383476,0.2609908,0.1338514,0.1410488,0.0071974
60,0.38842398,0.46629673,"('inefficient', 'efficient')",-0.2060371,0.035985522,0.0911934,0.2511411,0.1599477
61,-0.055170078,-0.104872175,"('illogical', 'logical')",0.34133977,0.19832139,0.1430848,0.0467246,-0.0963602
62,1.3958917,1.482844,"('incompetent', 'brilliant')",0.7917018,0.9063992,1.0937967,1.1946216,0.1008249
63,0.0763924,0.071223564,"('unperceptive', 'insightful')",0.9891542,1.1076669,0.5327733,0.5894452,0.0566719
64,-0.0429766,-0.0036767107,"('shy', 'confident')",-5.477065,-5.5074625,-2.7600207,-2.7555697,0.004451
65,-0.008109376,-0.019192396,"('insecure', 'secure')",-0.16871059,0.0028923303,-0.08841,-0.00815,0.08026
66,-1.0180463,-1.0027287,"('inactive', 'active')",0.6410327,0.5758452,-0.1885068,-0.2134418,-0.024935
67,0.14606923,0.12660572,"('doubtful', 'determined')",-0.6152324,-0.57103735,-0.2345816,-0.2222158,0.0123658
68,-0.3207901,-0.17838131,"('dependent', 'independent')",-0.7049455,-0.56267357,-0.5128678,-0.3705274,0.1423404
69,-0.8689379,-0.779859,"('lazy', 'industrious')",-0.35189262,-0.37637642,-0.6104153,-0.5781177,0.0322976
70,0.72241724,0.6729953,"('lethargic', 'energetic')",0.92998284,0.9994226,0.8262,0.8362089,0.0100089
71,-0.45300317,-0.5117057,"('diffident', 'self-confident')",0.44053513,0.34629896,-0.006234,-0.0827034,-0.0764694
72,-0.34503627,-0.34700662,"('unambitious', 'ambitious')",-0.312256,-0.32086518,-0.3286461,-0.3339359,-0.0052898
73,0.43259057,0.4890767,"('helpless', 'self-reliant')",-2.870576,-2.8657365,-1.2189927,-1.1883299,0.0306628
74,1.0660282,1.1135161,"('undedicated', 'dedicated')",0.7734762,0.7401333,0.9197522,0.9268247,0.0070725
75,-0.5346016,-0.5404711,"('meek', 'impulsive')",-0.69073576,-0.693328,-0.6126687,-0.6168995,-0.0042308
76,0.16414994,0.32360888,"('anxious', 'daring')",-0.112603225,0.07075319,0.0257734,0.197181,0.1714076
77,-0.09617231,-0.035617568,"('unmotivated', 'motivated')",-0.9235764,-0.8316984,-0.5098743,-0.433658,0.0762163
78,-0.4117414,-0.3536347,"('nonresilient', 'resilient')",0.23474286,0.21777569,-0.0884993,-0.0679295,0.0205698
79,-0.61630577,-0.61566144,"('wavering', 'unwavering')",0.2513254,0.18978761,-0.1824902,-0.2129369,-0.0304467
80,0.83799076,0.77235925,"('dominated', 'dominating')",-0.6863011,-0.65874386,0.0758448,0.0568077,-0.0190371
81,0.32203317,0.18795754,"('submissive', 'aggressive')",-0.5613627,-0.4416442,-0.1196648,-0.1268433,-0.0071785
82,0.49481025,0.45511034,"('poor', 'rich')",5.81696,5.9193516,3.155885,3.1872311,0.0313461
83,-0.12594953,-0.101904705,"('powerless', 'powerful')",-1.348169,-1.3866591,-0.7370592,-0.7442819,-0.0072227
84,0.13458374,0.13020518,"('inferior', 'superior')",0.57313627,0.60070676,0.35386,0.365456,0.011596
85,-0.28440782,-0.2445448,"('insignificant', 'prestigious')",0.29674938,0.2349734,0.0061708,-0.0047857,-0.0109565
86,-0.32649043,-0.40903997,"('uninfluential', 'influential')",0.50712675,0.4642035,0.0903182,0.0275818,-0.0627364
87,0.15374218,0.098103344,"('unsuccessful', 'successful')",1.0955855,1.1144294,0.6246638,0.6062664,-0.0183974
88,1.0743943,0.93740815,"('low', 'eminent')",1.063812,0.95230055,1.0691032,0.9448544,-0.1242488
