,nyse_male,nyse_female,tuple,euronext_male,euronext_female,average_male,average_female,female-male
59,0.0074227154,-0.09410191,"('foolish', 'wise')",0.5926498,0.5133366,0.3000363,0.2096173,-0.090419
60,-2.137303,-1.9489347,"('inefficient', 'efficient')",-2.1407375,-1.879194,-2.1390204,-1.9140644,0.224956
61,-0.5616435,-0.72330374,"('illogical', 'logical')",-0.40375182,-0.475335,-0.4826977,-0.5993193,-0.1166216
62,-1.997874,-1.8849856,"('incompetent', 'brilliant')",-1.3220276,-1.1551559,-1.6599507,-1.5200708,0.1398799
63,-0.594879,-0.6398277,"('unperceptive', 'insightful')",-0.6533688,-0.59868276,-0.6241239,-0.6192552,0.0048687
64,-1.0921161,-1.1324284,"('shy', 'confident')",-2.665737,-2.6205933,-1.8789265,-1.8765109,0.0024156
65,-0.7068075,-0.6612583,"('insecure', 'secure')",-1.2873514,-1.1567365,-0.9970794,-0.9089974,0.088082
66,2.0798523,1.9967946,"('inactive', 'active')",1.6274067,1.5113093,1.8536296,1.7540519,-0.0995777
67,-0.7247258,-0.6972053,"('doubtful', 'determined')",-0.3215551,-0.22221732,-0.5231404,-0.4597113,0.0634291
68,-1.1579103,-1.1910118,"('dependent', 'independent')",-1.0730402,-1.0410448,-1.1154753,-1.1160283,-0.000553
69,2.5702572,2.5108962,"('lazy', 'industrious')",1.7485756,1.6661087,2.1594164,2.0885024,-0.070914
70,-1.7855926,-1.6345505,"('lethargic', 'energetic')",-1.0749925,-0.9783906,-1.4302926,-1.3064705,0.1238221
71,1.3396933,1.2564659,"('diffident', 'self-confident')",1.1987816,1.1650361,1.2692375,1.2107511,-0.0584864
72,-1.173935,-1.142921,"('unambitious', 'ambitious')",-0.46454322,-0.43626302,-0.8192391,-0.789592,0.0296471
73,0.42646018,0.4591785,"('helpless', 'self-reliant')",-0.6862105,-0.6812898,-0.1298752,-0.1110556,0.0188196
74,-0.74038017,-0.68350357,"('undedicated', 'dedicated')",-0.5238981,-0.45334047,-0.6321391,-0.568422,0.0637171
75,1.0287334,1.0050027,"('meek', 'impulsive')",1.1453408,1.0731871,1.0870371,1.0390949,-0.0479422
76,-0.91217446,-0.7531894,"('anxious', 'daring')",-0.9988552,-0.8496038,-0.9555148,-0.8013966,0.1541182
77,-0.33561996,-0.36352,"('unmotivated', 'motivated')",-0.7691768,-0.6928329,-0.5523984,-0.5281764,0.024222
78,0.069371305,0.020527318,"('nonresilient', 'resilient')",-0.36677033,-0.37611327,-0.1486995,-0.177793,-0.0290935
79,0.2424124,0.10982688,"('wavering', 'unwavering')",0.73072803,0.6377142,0.4865702,0.3737705,-0.1127997
80,-0.52820253,-0.52579284,"('dominated', 'dominating')",-0.66229147,-0.58858407,-0.595247,-0.5571885,0.0380585
81,-1.7710638,-1.7176164,"('submissive', 'aggressive')",-1.7660872,-1.6301543,-1.7685754,-1.6738853,0.0946901
82,-0.6468031,-0.6079712,"('poor', 'rich')",0.75910866,0.7580087,0.0561528,0.0750188,0.018866
83,0.70899665,0.5915906,"('powerless', 'powerful')",0.19079556,0.17672573,0.4498961,0.3841582,-0.0657379
84,-0.097933054,-0.14894086,"('inferior', 'superior')",0.18122606,0.17112383,0.0416465,0.0110915,-0.030555
85,1.478405,1.2596339,"('insignificant', 'prestigious')",2.3226092,2.092637,1.9005071,1.6761355,-0.2243716
86,-1.7493691,-1.916988,"('uninfluential', 'influential')",-2.0583844,-2.1193922,-1.9038768,-2.0181901,-0.1143133
87,0.28099024,0.12124798,"('unsuccessful', 'successful')",-0.07040697,-0.0700714,0.1052916,0.0255883,-0.0797033
88,-1.2670228,-1.2988604,"('low', 'eminent')",-0.8916125,-0.9046284,-1.0793177,-1.1017444,-0.0224267
