,equifax_male,equifax_female,tuple,inc_male,inc_female,average_male,average_female,female-male
57,-1.7598232,-1.734677,"('unimaginative', 'imaginative')",-2.2328942,-2.2716908,-1.9963586,-2.0031838,-0.0068252
58,-1.0068252,-1.0388652,"('undiscriminating', 'discriminating')",0.15795493,0.07252173,-0.4244351,-0.4831717,-0.0587366
59,1.1589118,1.1075256,"('foolish', 'wise')",0.69940716,0.63288057,0.9291595,0.8702031,-0.0589564
60,-1.1504731,-1.0624379,"('inefficient', 'efficient')",-0.41396996,-0.23222794,-0.7822216,-0.6473329,0.1348887
61,-1.0453154,-1.1544484,"('illogical', 'logical')",0.3324281,0.21345663,-0.3564436,-0.4704959,-0.1140523
62,-0.89614314,-0.7682427,"('incompetent', 'brilliant')",-0.07118168,0.10881459,-0.4836624,-0.3297141,0.1539483
63,-1.3110087,-1.1905373,"('unperceptive', 'insightful')",0.72656465,0.84163696,-0.292222,-0.1744502,0.1177718
64,0.9747633,0.93008554,"('shy', 'confident')",-6.3801355,-6.367715,-2.7026861,-2.7188146,-0.0161285
65,-0.62749213,-0.7301492,"('insecure', 'secure')",-0.6202195,-0.5656944,-0.6238558,-0.6479218,-0.024066
66,0.041542616,0.02041382,"('inactive', 'active')",1.0347956,1.022564,0.5381691,0.521489,-0.0166801
67,0.5948285,0.6315075,"('doubtful', 'determined')",-0.46115348,-0.36951977,0.0668375,0.1309939,0.0641564
68,-0.33174676,-0.39901036,"('dependent', 'independent')",-0.41015637,-0.4324199,-0.3709516,-0.4157151,-0.0447635
69,1.9886777,2.006595,"('lazy', 'industrious')",-0.14192286,-0.17275363,0.9233775,0.9169207,-0.0064568
70,-0.51971805,-0.42629611,"('lethargic', 'energetic')",0.44097927,0.5239361,-0.0393694,0.04882,0.0881894
71,0.2670008,0.2840217,"('diffident', 'self-confident')",0.70267785,0.69791776,0.4848393,0.4909697,0.0061304
72,-0.99918354,-0.9858888,"('unambitious', 'ambitious')",-0.9322456,-0.9024422,-0.9657146,-0.9441655,0.0215491
73,1.470006,1.4266183,"('helpless', 'self-reliant')",-2.556764,-2.6166198,-0.5433789,-0.5950007,-0.0516218
74,-0.16906604,-0.117421344,"('undedicated', 'dedicated')",0.27338687,0.20063636,0.0521604,0.0416075,-0.0105529
75,0.111367494,0.1331946,"('meek', 'impulsive')",-0.30122656,-0.28163514,-0.0949295,-0.0742203,0.0207092
76,0.18413338,0.29956114,"('anxious', 'daring')",0.10169546,0.2123704,0.1429144,0.2559658,0.1130514
77,-0.8880816,-0.8376037,"('unmotivated', 'motivated')",-1.3290168,-1.1448245,-1.1085492,-0.9912141,0.1173351
78,-0.6490849,-0.4960339,"('nonresilient', 'resilient')",0.24308576,0.32702407,-0.2029996,-0.0845049,0.1184947
79,-0.29871124,-0.26812387,"('wavering', 'unwavering')",0.03201293,0.031445906,-0.1333492,-0.118339,0.0150102
80,0.12107761,0.13229242,"('dominated', 'dominating')",-1.4420916,-1.3112584,-0.660507,-0.589483,0.071024
81,-0.37099463,-0.39912573,"('submissive', 'aggressive')",-0.93968046,-0.77966434,-0.6553376,-0.589395,0.0659426
82,-1.0829816,-1.0129335,"('poor', 'rich')",5.6223574,5.701867,2.2696879,2.3444667,0.0747788
83,-0.27950925,-0.29835686,"('powerless', 'powerful')",-0.93486005,-0.9469353,-0.6071846,-0.6226461,-0.0154615
84,0.69384265,0.5866531,"('inferior', 'superior')",1.0829352,1.0109897,0.8883889,0.7988214,-0.0895675
85,0.83269817,0.7845989,"('insignificant', 'prestigious')",1.3764561,1.2451917,1.1045772,1.0148953,-0.0896819
86,-2.5232446,-2.5833638,"('uninfluential', 'influential')",-0.06510456,-0.17656723,-1.2941746,-1.3799655,-0.0857909
87,0.73745453,0.7231321,"('unsuccessful', 'successful')",0.9146673,1.0309596,0.8260609,0.8770459,0.050985
88,-0.105606735,-0.18886533,"('low', 'eminent')",0.3286735,0.3291856,0.1115334,0.0701601,-0.0413733
