,bmc_male,bmc_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.28544083,-0.31293523,"('disagreeable', 'welcoming')",-0.34389526,-0.23006952,-0.46176535,-0.45557407,-0.3637005,-0.3328596,0.0308409
19,-0.080279924,-0.08944125,"('inhospitable', 'hospitable')",-0.35351104,-0.36665052,0.16913253,0.2694465,-0.0882195,-0.0622151,0.0260044
20,0.07048111,0.09169913,"('rough', 'thoughtful')",0.7085367,0.8152043,0.6262823,0.6085968,0.4684334,0.5051668,0.0367334
21,0.6101356,0.5545427,"('immoral', 'moral')",0.6292417,0.5596333,-0.53776366,-0.52783793,0.2338712,0.195446,-0.0384252
22,0.5101236,0.46895948,"('untrustworthy', 'trustworthy')",-0.16511942,-0.20883249,-0.84513783,-0.8593906,-0.1667112,-0.1997545,-0.0330433
23,0.05112823,-0.012843357,"('insincere', 'sincere')",0.855115,0.91185987,5.445269,5.4371424,2.1171708,2.1120529,-0.0051179
24,0.44308227,0.44136372,"('dishonest', 'honest')",-1.3041756,-1.3086514,0.5338484,0.58479875,-0.1090816,-0.094163,0.0149186
25,-0.27413046,-0.3658456,"('egoistic', 'altruistic')",0.23782268,0.17349617,1.6477287,1.5510011,0.5371403,0.4528839,-0.0842564
26,-0.2712888,-0.37748647,"('hardhearted', 'benevolent')",0.66288924,0.6964878,1.8148421,1.745209,0.7354809,0.6880701,-0.0474108
27,-0.9153063,-0.9110095,"('hardhearted', 'softhearted')",0.06435715,0.123877764,0.82449657,0.76052,-0.0088175,-0.0088706,-5.31e-05
28,-0.024669625,-0.2533669,"('disloyal', 'loyal')",-0.03758906,-0.19491713,1.1135861,0.9510804,0.3504424,0.1675988,-0.1828436
29,0.32670435,0.34243113,"('unfair', 'fair')",-1.1108922,-1.1983962,-0.69648623,-0.8181032,-0.493558,-0.5580227,-0.0644647
30,0.64823645,0.6260525,"('intolerant', 'tolerant')",1.2748451,1.2836785,1.379131,1.369997,1.1007376,1.0932426,-0.007495
31,-0.907165,-0.8886487,"('evil', 'good')",-0.5298163,-0.6011334,-0.87331027,-0.9949481,-0.7700972,-0.8282434,-0.0581462
32,-0.11127788,-0.23922417,"('unkind', 'kind')",-0.08520533,-0.07357329,1.1592108,1.090264,0.3209092,0.2591555,-0.0617537
33,0.31269777,0.23960403,"('wrong', 'right')",0.120580144,0.091272324,-0.44617182,-0.5813123,-0.004298,-0.0834786,-0.0791806
34,-0.37655735,-0.22444987,"('mean', 'honorable')",0.044776738,0.16244487,5.527105,5.819318,1.7317748,1.9191043,0.1873295
35,-0.08520004,-0.1494203,"('corrupt', 'incorrupt')",-0.28086922,-0.42823473,0.18229589,-0.00034038443,-0.0612578,-0.1926651,-0.1314073
36,-0.6349558,-0.7856667,"('hostile', 'amicable')",-0.2664967,-0.50869995,0.6653812,0.41356733,-0.0786904,-0.2935998,-0.2149094
37,-0.16457948,-0.1362091,"('fake', 'genuine')",-0.6346588,-0.6911733,-0.07180834,-0.022172369,-0.2903489,-0.2831849,0.007164
38,-0.28820267,-0.27436787,"('untruthful', 'truthful')",-0.6653966,-0.61536413,0.039417796,0.12228277,-0.3047271,-0.2558164,0.0489107
39,1.6692528,1.6685047,"('exploitative', 'cooperative')",0.96085656,1.0019578,0.10395708,0.09289833,0.9113555,0.9211203,0.0097648
40,-0.30406666,-0.3529904,"('stingy', 'generous')",-0.99790275,-0.93836325,-2.257056,-2.3806307,-1.1863418,-1.2239948,-0.037653
41,-0.05053638,-0.10145352,"('unforgiving', 'forgiving')",-0.3347876,-0.3417153,0.23553227,0.1196566,-0.0499306,-0.1078374,-0.0579068
42,0.61308676,0.7018306,"('unreliable', 'reliable')",-1.4537209,-1.2834213,-2.997998,-2.9222116,-1.279544,-1.1679341,0.1116099
43,-0.18000102,-0.08354706,"('irresponsible', 'responsible')",-0.71017873,-0.5951053,0.18673183,0.26740038,-0.2344826,-0.137084,0.0973986
44,0.5742085,0.62042874,"('prejudiced', 'unprejudiced')",-1.0222006,-0.9198231,-1.4067439,-1.3837621,-0.6182453,-0.5610522,0.0571931
45,0.41081175,0.39335293,"('incompetent', 'competent')",-0.22987379,-0.1521497,-0.2528027,-0.28082722,-0.0239549,-0.013208,0.0107469
46,-0.33483982,-0.34606898,"('uncompetitive', 'competitive')",-0.4869592,-0.44527316,-0.65346307,-0.6884171,-0.4917541,-0.4932531,-0.001499
47,-0.2085251,-0.07133119,"('stupid', 'smart')",0.6754914,0.8651135,5.261237,5.482426,1.9094011,2.0920695,0.1826684
48,-0.4242562,-0.42833856,"('unintelligent', 'intelligent')",0.41585594,0.41454825,0.40845895,0.3342324,0.1333529,0.106814,-0.0265389
49,-0.19424522,-0.11254829,"('unable', 'able')",0.41428092,0.5429259,0.2240106,0.34011593,0.1480154,0.2568312,0.1088158
50,-0.32183358,-0.3100896,"('clumsy', 'skillful')",0.16998835,0.23449495,0.15411699,0.1557932,0.0007573,0.0267329,0.0259756
51,0.13999142,0.051391322,"('uneducated', 'educated')",-0.45668,-0.51409763,0.42191306,0.360017,0.0350748,-0.0342298,-0.0693046
52,0.38673982,0.22070849,"('irrational', 'rational')",0.86624956,0.6459222,0.50055796,0.26787472,0.5845158,0.3781685,-0.2063473
53,-1.0659177,-1.185794,"('uncreative', 'creative')",1.1315002,1.0525495,0.7768625,0.7463848,0.280815,0.2043801,-0.0764349
54,-0.31302428,-0.42398745,"('incapable', 'capable')",0.7990607,0.6777525,1.3688204,1.3813832,0.6182856,0.5450494,-0.0732362
55,0.27120972,0.290937,"('incompetent', 'clever')",0.17569263,0.28366053,-0.23693687,-0.21390288,0.0699885,0.1202315,0.050243
56,0.9515682,0.93981105,"('impractical', 'practical')",0.6421047,0.6980359,0.31537694,0.3116802,0.6363499,0.6498424,0.0134925
57,-0.83571756,-0.95642996,"('unimaginative', 'imaginative')",-0.10353957,-0.18459219,-2.271058,-2.4149556,-1.0701051,-1.1853259,-0.1152208
58,-0.38759735,-0.42824036,"('undiscriminating', 'discriminating')",0.47900105,0.42611027,-0.091009304,-0.119938605,0.0001315,-0.0406896,-0.0408211
59,0.25632265,0.28170317,"('foolish', 'wise')",0.61448187,0.549617,0.556809,0.49282596,0.4758712,0.4413821,-0.0344891
60,0.43065718,0.51579535,"('inefficient', 'efficient')",0.5997493,0.8500972,-0.63407594,-0.4574599,0.1321102,0.3028109,0.1707007
61,0.10213833,-0.019850891,"('illogical', 'logical')",1.0542929,0.92650455,0.11444168,-0.049779586,0.4236243,0.2856247,-0.1379996
62,0.95679015,1.071018,"('incompetent', 'brilliant')",0.262389,0.5431318,0.22606757,0.3626735,0.4817489,0.6589411,0.1771922
63,0.10678642,0.16714792,"('unperceptive', 'insightful')",0.069851056,0.15881932,0.58008224,0.6867353,0.2522399,0.3375675,0.0853276
64,0.17162538,0.15430473,"('shy', 'confident')",-0.7914958,-0.7912526,-6.2660456,-6.415633,-2.2953053,-2.3508603,-0.055555
65,0.0258176,0.030902684,"('insecure', 'secure')",0.11103956,0.11634386,-0.740411,-0.6913204,-0.2011846,-0.181358,0.0198266
66,-0.76499987,-0.75683403,"('inactive', 'active')",-1.474746,-1.4172448,0.6134979,0.6027127,-0.5420826,-0.5237888,0.0182938
67,0.4980741,0.53940403,"('doubtful', 'determined')",0.5664768,0.6176109,-0.37668705,-0.31438425,0.2292879,0.2808769,0.051589
68,-0.2684971,-0.31181654,"('dependent', 'independent')",-0.6944994,-0.73697,-0.87551117,-0.85673624,-0.6128359,-0.6351743,-0.0223384
69,-0.2899374,-0.22684625,"('lazy', 'industrious')",-0.016036354,0.13728559,-0.454204,-0.43589154,-0.2533926,-0.1751507,0.0782419
70,-0.21226253,-0.16820543,"('lethargic', 'energetic')",-1.1911094,-1.0866578,0.24209072,0.37684098,-0.3870937,-0.2926741,0.0944196
71,-0.40080997,-0.45465615,"('diffident', 'self-confident')",0.87677914,0.8959911,0.54369944,0.52646464,0.3398895,0.3225998,-0.0172897
72,-0.49902064,-0.45240614,"('unambitious', 'ambitious')",-1.1397916,-1.101057,-1.604447,-1.5220145,-1.0810865,-1.0251592,0.0559273
73,1.381835,1.3277798,"('helpless', 'self-reliant')",0.042245567,-0.010478377,-3.0158713,-3.035619,-0.5305969,-0.5727725,-0.0421756
74,0.4777252,0.4468777,"('undedicated', 'dedicated')",-0.25079203,-0.114452794,0.010961663,0.023470666,0.0792983,0.1186318,0.0393335
75,-0.09519766,-0.07955078,"('meek', 'impulsive')",-0.8948811,-0.98316336,-0.13427049,-0.03070435,-0.3747831,-0.3644728,0.0103103
76,0.22441643,0.3406248,"('anxious', 'daring')",-0.66702354,-0.541849,0.011932134,0.12748425,-0.1435583,-0.02458,0.1189783
77,-0.24321932,-0.2784783,"('unmotivated', 'motivated')",0.635189,0.5950449,-1.2303514,-1.2181897,-0.2794606,-0.300541,-0.0210804
78,-1.4132267,-1.3323509,"('nonresilient', 'resilient')",0.8140613,0.9282259,-0.02094149,-0.00287476,-0.2067023,-0.1356666,0.0710357
79,-0.30195725,-0.3752857,"('wavering', 'unwavering')",-0.9681655,-1.1094996,0.23086159,0.21872082,-0.3464204,-0.4220215,-0.0756011
80,0.18410589,0.2983612,"('dominated', 'dominating')",-0.9657088,-0.84242034,-1.5110238,-1.3881886,-0.7642089,-0.6440826,0.1201263
81,-0.1511224,-0.1718836,"('submissive', 'aggressive')",-0.60525066,-0.6355921,-0.9358402,-0.8442824,-0.5640711,-0.550586,0.0134851
82,0.090634435,0.05613342,"('poor', 'rich')",0.6917196,0.65972894,6.518173,6.6196117,2.433509,2.445158,0.011649
83,0.054597635,0.022868805,"('powerless', 'powerful')",0.077728316,0.055436283,-1.0170033,-1.089316,-0.2948925,-0.3370036,-0.0421111
84,0.10020253,0.023169175,"('inferior', 'superior')",0.65348375,0.47856432,0.7050478,0.6059209,0.4862447,0.3692181,-0.1170266
85,0.85118127,0.80321836,"('insignificant', 'prestigious')",0.43272543,0.3393096,1.2138108,1.1291703,0.8325725,0.7572327,-0.0753398
86,-0.63433707,-0.79683286,"('uninfluential', 'influential')",-0.19573376,-0.34561843,-0.4153221,-0.5101245,-0.415131,-0.5508586,-0.1357276
87,1.2078612,1.167851,"('unsuccessful', 'successful')",0.8030202,0.7858648,1.001679,1.0376014,1.0041868,0.9971058,-0.007081
88,0.2928176,0.18695417,"('low', 'eminent')",0.390269,0.27063033,1.1230592,1.022063,0.6020486,0.4932158,-0.1088328
