,idex_male,idex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
22,-0.33662054,-0.39825684,"('untrustworthy', 'trustworthy')",-0.7529571,-0.91423863,-0.5447888,-0.6562477,-0.1114589
23,-0.73446864,-0.80529785,"('insincere', 'sincere')",5.3139734,5.3601165,2.2897525,2.2774093,-0.0123432
24,-0.59893495,-0.6325348,"('dishonest', 'honest')",0.36983746,0.3366896,-0.1145487,-0.1479226,-0.0333739
25,-0.3664183,-0.36270714,"('egoistic', 'altruistic')",1.2140262,1.2267737,0.423804,0.4320333,0.0082293
26,0.3146707,0.26145923,"('hardhearted', 'benevolent')",1.8855034,1.8490835,1.100087,1.0552714,-0.0448156
27,-0.33712947,-0.30478954,"('hardhearted', 'softhearted')",0.85709625,0.79278004,0.2599834,0.2439952,-0.0159882
28,-0.5616795,-0.6995292,"('disloyal', 'loyal')",1.1708653,1.0546933,0.3045929,0.1775821,-0.1270108
29,-0.8698366,-0.9150575,"('unfair', 'fair')",-0.3145262,-0.47640938,-0.5921814,-0.6957334,-0.103552
30,0.66530913,0.5782963,"('intolerant', 'tolerant')",1.0501869,0.908139,0.857748,0.7432176,-0.1145304
31,-1.3067046,-1.2054131,"('evil', 'good')",-0.6646772,-0.6993912,-0.985691,-0.9524021,0.0332889
32,-0.43958154,-0.52149355,"('unkind', 'kind')",0.77718884,0.60100716,0.1688036,0.0397568,-0.1290468
33,0.12846193,0.05726914,"('wrong', 'right')",-0.80427766,-0.8361571,-0.3379079,-0.389444,-0.0515361
34,-0.08014335,0.0629316,"('mean', 'honorable')",5.3399405,5.5662074,2.6298985,2.8145695,0.184671
35,-0.8360822,-0.86480397,"('corrupt', 'incorrupt')",-0.31314063,-0.2741515,-0.5746114,-0.5694777,0.0051337
36,-0.8945634,-0.9935435,"('hostile', 'amicable')",-0.18540262,-0.27538386,-0.539983,-0.6344637,-0.0944807
37,-0.7702078,-0.7674892,"('fake', 'genuine')",-0.1650643,-0.13806567,-0.467636,-0.4527774,0.0148586
38,-1.1738876,-1.1540213,"('untruthful', 'truthful')",-0.4067943,-0.33970025,-0.790341,-0.7468607,0.0434803
39,0.7775124,0.7910922,"('exploitative', 'cooperative')",0.17659178,0.20075387,0.4770521,0.495923,0.0188709
40,-0.14367983,-0.14643654,"('stingy', 'generous')",-1.7265279,-1.8811266,-0.9351039,-1.0137815,-0.0786776
41,-0.24489218,-0.27038795,"('unforgiving', 'forgiving')",0.21738765,0.042691853,-0.0137523,-0.113848,-0.1000957
42,-0.067093626,-0.059410848,"('unreliable', 'reliable')",-3.358617,-3.501498,-1.7128553,-1.7804544,-0.0675991
43,-0.44449967,-0.3863054,"('irresponsible', 'responsible')",0.062398583,0.060534757,-0.1910505,-0.1628853,0.0281652
44,0.46266586,0.49250627,"('prejudiced', 'unprejudiced')",-1.3920714,-1.3262631,-0.4647028,-0.4168784,0.0478244
45,-1.101644,-1.1155645,"('incompetent', 'competent')",0.018966414,-0.11658627,-0.5413388,-0.6160754,-0.0747366
46,-0.15163238,-0.1807429,"('uncompetitive', 'competitive')",-0.6759857,-0.790993,-0.413809,-0.4858679,-0.0720589
47,-0.27854532,-0.11987752,"('stupid', 'smart')",4.9773264,5.2257395,2.3493905,2.5529311,0.2035406
48,0.30486465,0.3035667,"('unintelligent', 'intelligent')",0.74864596,0.6922595,0.5267553,0.4979131,-0.0288422
49,-0.21109697,-0.14823334,"('unable', 'able')",-0.22305238,-0.20592141,-0.2170747,-0.1770774,0.0399973
50,-0.35875195,-0.39247233,"('clumsy', 'skillful')",-0.15736644,-0.24166447,-0.2580592,-0.3170684,-0.0590092
51,-0.7155051,-0.86681837,"('uneducated', 'educated')",0.5612388,0.42708218,-0.0771331,-0.2198681,-0.142735
52,-0.63325095,-0.7833949,"('irrational', 'rational')",0.20850098,0.15983653,-0.212375,-0.3117792,-0.0994042
53,-1.3926338,-1.4523655,"('uncreative', 'creative')",0.27738002,0.22896345,-0.5576269,-0.611701,-0.0540741
54,-1.0913866,-1.1742269,"('incapable', 'capable')",0.37652233,0.46806756,-0.3574321,-0.3530797,0.0043524
55,0.023112988,-0.04124253,"('incompetent', 'clever')",0.51337904,0.38242722,0.268246,0.1705923,-0.0976537
56,0.22136836,0.15391669,"('impractical', 'practical')",-0.20177978,-0.29188982,0.0097943,-0.0689866,-0.0787809
57,-0.4950086,-0.58614737,"('unimaginative', 'imaginative')",-2.8730679,-2.9913447,-1.6840382,-1.788746,-0.1047078
58,-0.31914523,-0.38414076,"('undiscriminating', 'discriminating')",0.36357623,0.29433373,0.0222155,-0.0449035,-0.067119
59,-0.57401454,-0.5458297,"('foolish', 'wise')",-0.20738213,-0.14499176,-0.3906983,-0.3454107,0.0452876
60,0.504935,0.5116062,"('inefficient', 'efficient')",-0.12713152,-0.09458915,0.1889018,0.2085085,0.0196067
61,-0.50696695,-0.6134033,"('illogical', 'logical')",0.5577073,0.3758363,0.0253702,-0.1187835,-0.1441537
62,0.079188764,0.15710866,"('incompetent', 'brilliant')",0.24433307,0.27341607,0.1617609,0.2152624,0.0535015
63,-0.68493783,-0.6318906,"('unperceptive', 'insightful')",0.40921533,0.36804244,-0.1378613,-0.1319241,0.0059372
64,-0.41179264,-0.41028866,"('shy', 'confident')",-6.1381946,-6.322112,-3.2749937,-3.3662004,-0.0912067
65,0.1231211,0.020518973,"('insecure', 'secure')",-0.17678371,-0.23101006,-0.0268313,-0.1052455,-0.0784142
66,-1.1974761,-1.133768,"('inactive', 'active')",0.096412644,0.18931893,-0.5505317,-0.4722245,0.0783072
67,0.60387635,0.60364294,"('doubtful', 'determined')",-0.4124395,-0.42579922,0.0957184,0.0889219,-0.0067965
68,-0.35280964,-0.4348786,"('dependent', 'independent')",-0.60249907,-0.6657552,-0.4776543,-0.5503169,-0.0726626
69,0.33759186,0.41910928,"('lazy', 'industrious')",-0.80584085,-0.72633255,-0.2341245,-0.1536116,0.0805129
70,-0.4716272,-0.46225768,"('lethargic', 'energetic')",-0.0037109554,-0.0010489523,-0.2376691,-0.2316533,0.0060158
71,-0.3947496,-0.366619,"('diffident', 'self-confident')",0.1700642,0.19053815,-0.1123427,-0.0880404,0.0243023
72,-0.0461587,-0.0428937,"('unambitious', 'ambitious')",-0.7864182,-0.74067634,-0.4162884,-0.391785,0.0245034
73,0.64606214,0.6004366,"('helpless', 'self-reliant')",-3.2691247,-3.3113594,-1.3115313,-1.3554614,-0.0439301
74,-0.9641707,-0.98961234,"('undedicated', 'dedicated')",-0.15659012,-0.26130795,-0.5603804,-0.6254601,-0.0650797
75,-0.06779856,-0.039839018,"('meek', 'impulsive')",-0.7119672,-0.5901161,-0.3898829,-0.3149776,0.0749053
76,0.17770974,0.18515095,"('anxious', 'daring')",-0.27777293,-0.261986,-0.0500316,-0.0384175,0.0116141
77,-0.5227423,-0.530912,"('unmotivated', 'motivated')",-1.2751417,-1.1984221,-0.898942,-0.8646671,0.0342749
78,-0.7270571,-0.64395654,"('nonresilient', 'resilient')",-0.142623,-0.1681827,-0.4348401,-0.4060696,0.0287705
79,-1.1616633,-1.1867064,"('wavering', 'unwavering')",-0.6301759,-0.52779543,-0.8959196,-0.8572509,0.0386687
80,0.29018694,0.33063313,"('dominated', 'dominating')",-0.81223357,-0.74503064,-0.2610233,-0.2071988,0.0538245
81,0.7436678,0.67538255,"('submissive', 'aggressive')",-0.63767827,-0.6300696,0.0529948,0.0226565,-0.0303383
82,-0.70909,-0.744439,"('poor', 'rich')",6.0500956,6.104198,2.6705027,2.6798794,0.0093767
83,0.30525887,0.29370797,"('powerless', 'powerful')",-0.7967723,-0.81901723,-0.2457567,-0.2626546,-0.0168979
84,0.52201664,0.41205174,"('inferior', 'superior')",1.0391182,0.9896828,0.7805674,0.7008673,-0.0797001
85,-0.68407965,-0.71472746,"('insignificant', 'prestigious')",0.3821965,0.391763,-0.1509416,-0.1614822,-0.0105406
86,-1.1499888,-1.3542831,"('uninfluential', 'influential')",-0.26085186,-0.44054154,-0.7054203,-0.8974123,-0.191992
87,-0.3241348,-0.3468057,"('unsuccessful', 'successful')",1.0003699,1.0285139,0.3381175,0.3408541,0.0027366
88,-0.27188224,-0.43123657,"('low', 'eminent')",-0.015343379,-0.09579131,-0.1436128,-0.2635139,-0.1199011
