,institute_male,institute_female,tuple,average_male,average_female,female-male
75,-0.57797295,-0.61208516,"('meek', 'impulsive')",-0.5779729,-0.6120852,-0.0341123
76,0.20712905,0.35429004,"('anxious', 'daring')",0.207129,0.35429,0.147161
77,-0.65029377,-0.60853654,"('unmotivated', 'motivated')",-0.6502938,-0.6085365,0.0417573
78,-0.36566702,-0.28881022,"('nonresilient', 'resilient')",-0.365667,-0.2888102,0.0768568
79,-0.6389901,-0.767977,"('wavering', 'unwavering')",-0.6389901,-0.767977,-0.1289869
80,0.43819425,0.37385872,"('dominated', 'dominating')",0.4381942,0.3738587,-0.0643355
81,0.46283996,0.53227895,"('submissive', 'aggressive')",0.46284,0.532279,0.069439
82,6.1086164,6.153559,"('poor', 'rich')",6.1086164,6.1535592,0.0449428
83,-0.11797669,-0.18351805,"('powerless', 'powerful')",-0.1179767,-0.1835181,-0.0655414
84,-0.08560356,-0.22112587,"('inferior', 'superior')",-0.0856036,-0.2211259,-0.1355223
85,-1.3435249,-1.3987691,"('insignificant', 'prestigious')",-1.3435249,-1.3987691,-0.0552442
86,0.8198415,0.5652961,"('uninfluential', 'influential')",0.8198415,0.5652961,-0.2545454
87,0.28253052,0.28160432,"('unsuccessful', 'successful')",0.2825305,0.2816043,-0.0009262
88,0.74820346,0.53415346,"('low', 'eminent')",0.7482035,0.5341535,-0.21405
