,ingevity_male,ingevity_female,tuple,corp_male,corp_female,average_male,average_female,female-male
40,-0.23260242,-0.13772985,"('stingy', 'generous')",-1.7161254,-1.7918167,-0.9743639,-0.9647733,0.0095906
41,-1.1539193,-1.2187332,"('unforgiving', 'forgiving')",-0.080065206,-0.18230069,-0.6169923,-0.7005169,-0.0835246
42,0.069972865,0.10631128,"('unreliable', 'reliable')",-3.5030713,-3.516911,-1.7165493,-1.7052999,0.0112494
43,-1.2890455,-1.3193672,"('irresponsible', 'responsible')",0.31939882,0.28562397,-0.4848233,-0.5168716,-0.0320483
44,1.276766,1.2183808,"('prejudiced', 'unprejudiced')",-1.7046182,-1.7850327,-0.2139261,-0.283326,-0.0693999
45,-1.2323416,-1.2286824,"('incompetent', 'competent')",0.14610587,0.1326634,-0.5431179,-0.5480095,-0.0048916
46,-1.2128389,-1.2079357,"('uncompetitive', 'competitive')",-0.946348,-0.86075497,-1.0795934,-1.0343454,0.045248
47,-0.3044217,-0.27310708,"('stupid', 'smart')",5.838198,6.0260587,2.7668881,2.8764758,0.1095877
48,-0.6931597,-0.73669803,"('unintelligent', 'intelligent')",1.0857747,1.0919162,0.1963075,0.1776091,-0.0186984
49,0.44392115,0.49518663,"('unable', 'able')",0.17388201,0.326157,0.3089016,0.4106718,0.1017702
50,0.20435101,0.26102993,"('clumsy', 'skillful')",0.02660413,0.025921054,0.1154776,0.1434755,0.0279979
51,-0.45742857,-0.5339289,"('uneducated', 'educated')",0.36443675,0.33440652,-0.0464959,-0.0997612,-0.0532653
52,-0.7131135,-0.7926071,"('irrational', 'rational')",0.052262742,0.031513616,-0.3304254,-0.3805467,-0.0501213
53,-1.7098513,-1.654496,"('uncreative', 'creative')",0.52422535,0.47623238,-0.592813,-0.5891318,0.0036812
54,-0.64073575,-0.6344492,"('incapable', 'capable')",0.83984435,0.91233754,0.0995543,0.1389442,0.0393899
55,-0.7482052,-0.7917821,"('incompetent', 'clever')",0.28300872,0.3064291,-0.2325982,-0.2426765,-0.0100783
56,0.3500383,0.24282715,"('impractical', 'practical')",-0.22514585,-0.20293632,0.0624462,0.0199454,-0.0425008
57,-1.3754501,-1.4090047,"('unimaginative', 'imaginative')",-3.3669686,-3.4513073,-2.3712094,-2.430156,-0.0589466
58,-0.7598127,-0.7737019,"('undiscriminating', 'discriminating')",0.12903357,0.06104841,-0.3153896,-0.3563268,-0.0409372
59,-0.08626847,-0.07454126,"('foolish', 'wise')",0.21293612,0.31357828,0.0633338,0.1195185,0.0561847
60,0.16290474,0.11138451,"('inefficient', 'efficient')",0.09666271,0.1667788,0.1297837,0.1390817,0.009298
61,-0.56647664,-0.62861556,"('illogical', 'logical')",0.38488185,0.30720803,-0.0907974,-0.1607038,-0.0699064
62,0.19744498,0.283224,"('incompetent', 'brilliant')",0.9265694,1.0685017,0.5620072,0.6758628,0.1138556
63,-0.9365365,-0.9259673,"('unperceptive', 'insightful')",0.85537785,0.9252883,-0.0405793,-0.0003395,0.0402398
64,0.4205157,0.37712973,"('shy', 'confident')",-6.688355,-6.6776695,-3.1339197,-3.15027,-0.0163503
65,-0.30313575,-0.39987558,"('insecure', 'secure')",-0.45910376,-0.38018337,-0.3811198,-0.3900295,-0.0089097
66,-0.4403486,-0.3546936,"('inactive', 'active')",0.39025676,0.34500593,-0.0250459,-0.0048438,0.0202021
67,0.82859206,0.7492133,"('doubtful', 'determined')",-0.39445528,-0.50677526,0.2170684,0.121219,-0.0958494
68,-0.2749663,-0.31614026,"('dependent', 'independent')",-0.43210363,-0.39293805,-0.353535,-0.3545392,-0.0010042
69,1.5060902,1.6098719,"('lazy', 'industrious')",-0.38090378,-0.42153233,0.5625932,0.5941697,0.0315765
70,-0.3632051,-0.32601362,"('lethargic', 'energetic')",-0.12486729,-0.089295894,-0.2440362,-0.2076548,0.0363814
71,-0.26543158,-0.21234329,"('diffident', 'self-confident')",0.8497145,0.86256415,0.2921415,0.3251104,0.0329689
72,-0.85437506,-0.810311,"('unambitious', 'ambitious')",-0.3480185,-0.2616918,-0.6011968,-0.5360014,0.0651954
73,0.8158063,0.8265329,"('helpless', 'self-reliant')",-3.3197396,-3.3114393,-1.2519666,-1.2424532,0.0095134
74,-0.8356387,-0.82082546,"('undedicated', 'dedicated')",-0.58815783,-0.67901474,-0.7118983,-0.7499201,-0.0380218
75,0.37536934,0.42307734,"('meek', 'impulsive')",-0.58373016,-0.5313459,-0.1041804,-0.0541343,0.0500461
76,0.5200273,0.54902893,"('anxious', 'daring')",-0.33837125,-0.28698558,0.090828,0.1310217,0.0401937
77,-0.3186668,-0.31867725,"('unmotivated', 'motivated')",-0.9395169,-0.8357708,-0.6290919,-0.577224,0.0518679
78,-1.1096525,-0.9859837,"('nonresilient', 'resilient')",0.28013107,0.352704,-0.4147607,-0.3166399,0.0981208
79,-0.7485754,-0.7398085,"('wavering', 'unwavering')",-0.1825531,-0.17869516,-0.4655643,-0.4592518,0.0063125
80,0.59823596,0.5922919,"('dominated', 'dominating')",-0.96437114,-0.8294413,-0.1830676,-0.1185747,0.0644929
81,0.7904859,0.6962227,"('submissive', 'aggressive')",-0.3559139,-0.29026476,0.217286,0.202979,-0.014307
82,-0.61513186,-0.57977027,"('poor', 'rich')",6.6073623,6.759776,2.9961152,3.090003,0.0938878
83,0.2492531,0.17626694,"('powerless', 'powerful')",-0.80250174,-0.82424694,-0.2766243,-0.32399,-0.0473657
84,0.5779025,0.5155281,"('inferior', 'superior')",0.8500122,0.83985317,0.7139573,0.6776906,-0.0362667
85,-0.71180344,-0.6739558,"('insignificant', 'prestigious')",0.22288495,0.1078666,-0.2444592,-0.2830446,-0.0385854
86,-2.1187854,-2.1786602,"('uninfluential', 'influential')",-0.22001125,-0.26830903,-1.1693983,-1.2234846,-0.0540863
87,0.08744609,0.10545737,"('unsuccessful', 'successful')",0.83150107,0.9866819,0.4594736,0.5460696,0.086596
88,-0.054507114,-0.15636702,"('low', 'eminent')",-0.32954496,-0.3778252,-0.192026,-0.2670961,-0.0750701
