,mosaic_male,mosaic_female,tuple,company_male,company_female,average_male,average_female,female-male
27,0.7150993,0.66190416,"('hardhearted', 'softhearted')",1.246076,1.1217198,0.9805876,0.891812,-0.0887756
28,1.1559889,1.0613898,"('disloyal', 'loyal')",1.3477337,1.2239411,1.2518613,1.1426654,-0.1091959
29,-0.6018098,-0.6412205,"('unfair', 'fair')",-0.8346983,-0.9921943,-0.7182541,-0.8167074,-0.0984533
30,1.3586118,1.5054525,"('intolerant', 'tolerant')",1.0409825,1.1443776,1.1997972,1.3249151,0.1251179
31,-0.6956006,-0.80345535,"('evil', 'good')",-1.6568834,-1.7952739,-1.176242,-1.2993646,-0.1231226
32,0.44365713,0.44818977,"('unkind', 'kind')",1.5974091,1.5365922,1.0205331,0.992391,-0.0281421
33,0.6851829,0.5895672,"('wrong', 'right')",-0.50381905,-0.5920896,0.0906819,-0.0012612,-0.0919431
34,0.16336802,0.2544213,"('mean', 'honorable')",4.739446,4.8645644,2.4514072,2.5594928,0.1080856
35,-0.76114005,-0.99432075,"('corrupt', 'incorrupt')",-1.160695,-1.4099222,-0.9609175,-1.2021215,-0.241204
36,-0.2880571,-0.5467473,"('hostile', 'amicable')",-0.94833875,-1.2064624,-0.6181979,-0.8766049,-0.258407
37,-0.295724,-0.21068801,"('fake', 'genuine')",0.6546691,0.61503136,0.1794726,0.2021717,0.0226991
38,0.5737195,0.54523736,"('untruthful', 'truthful')",0.045693286,0.14754105,0.3097064,0.3463892,0.0366828
39,1.6061869,1.7083551,"('exploitative', 'cooperative')",0.3522564,0.4642536,0.9792216,1.0863043,0.1070827
40,0.8853144,0.85614127,"('stingy', 'generous')",-2.032668,-2.0506554,-0.5736768,-0.597257,-0.0235802
41,0.48236883,0.5009419,"('unforgiving', 'forgiving')",0.69641316,0.62882984,0.589391,0.5648859,-0.0245051
42,0.593072,0.64354265,"('unreliable', 'reliable')",-2.9055202,-2.8349855,-1.1562241,-1.0957215,0.0605026
43,0.3367127,0.46428064,"('irresponsible', 'responsible')",1.0884176,1.1676731,0.7125652,0.8159769,0.1034117
44,-2.3760452,-2.311277,"('prejudiced', 'unprejudiced')",-1.4503193,-1.48468,-1.9131823,-1.8979785,0.0152038
45,-0.3168128,-0.2344057,"('incompetent', 'competent')",0.8390854,0.806224,0.2611363,0.2859091,0.0247728
46,-0.5660854,-0.41571963,"('uncompetitive', 'competitive')",0.08409737,0.14222232,-0.240994,-0.1367487,0.1042453
47,0.4343995,0.4465812,"('stupid', 'smart')",5.1319456,5.200393,2.7831726,2.8234873,0.0403147
48,0.5451745,0.65599716,"('unintelligent', 'intelligent')",0.5268033,0.56803554,0.5359889,0.6120163,0.0760274
49,-0.4517831,-0.4136688,"('unable', 'able')",-0.42021483,-0.33071956,-0.435999,-0.3721942,0.0638048
50,-0.6778722,-0.66525066,"('clumsy', 'skillful')",-0.70998776,-0.8121844,-0.69393,-0.7387176,-0.0447876
51,-0.50874054,-0.4508306,"('uneducated', 'educated')",1.0703158,1.1538602,0.2807876,0.3515148,0.0707272
52,0.6426664,0.39213684,"('irrational', 'rational')",-0.4723274,-0.6126338,0.0851695,-0.1102485,-0.195418
53,0.7790078,0.70887655,"('uncreative', 'creative')",0.10767174,0.025443196,0.4433398,0.3671599,-0.0761799
54,0.4568936,0.36371887,"('incapable', 'capable')",0.8199084,0.8409523,0.638401,0.6023356,-0.0360654
55,0.21255316,0.44792208,"('incompetent', 'clever')",1.1805668,1.2776264,0.69656,0.8627743,0.1662143
56,1.1539041,1.3077859,"('impractical', 'practical')",0.3066986,0.37277365,0.7303013,0.8402798,0.1099785
57,0.6963352,0.77809155,"('unimaginative', 'imaginative')",-2.2277584,-2.2952516,-0.7657116,-0.75858,0.0071316
58,0.9686834,0.92333347,"('undiscriminating', 'discriminating')",0.48732102,0.41666523,0.7280022,0.6699994,-0.0580028
59,0.41336134,0.27873024,"('foolish', 'wise')",-0.7247178,-0.705998,-0.1556782,-0.2136339,-0.0579557
60,0.74910593,1.1040844,"('inefficient', 'efficient')",0.72623646,0.9702816,0.7376712,1.037183,0.2995118
61,0.51062393,0.4290263,"('illogical', 'logical')",0.14021999,-0.06966975,0.325422,0.1796783,-0.1457437
62,0.57161343,0.73360443,"('incompetent', 'brilliant')",0.53365606,0.738363,0.5526347,0.7359837,0.183349
63,0.4422768,0.53088313,"('unperceptive', 'insightful')",0.76816195,0.94765186,0.6052194,0.7392675,0.1340481
64,-0.93832624,-0.8575643,"('shy', 'confident')",-5.741924,-5.674481,-3.3401251,-3.2660227,0.0741024
65,0.08512349,0.15756768,"('insecure', 'secure')",0.48207116,0.51410395,0.2835973,0.3358358,0.0522385
66,-0.43356317,-0.6533165,"('inactive', 'active')",0.07456827,-0.107405365,-0.1794975,-0.3803609,-0.2008634
67,0.1921467,0.21791649,"('doubtful', 'determined')",-0.3618172,-0.27707666,-0.0848353,-0.0295801,0.0552552
68,-0.7345041,-0.70461404,"('dependent', 'independent')",-1.2822447,-1.2064123,-1.0083745,-0.9555132,0.0528613
69,-0.27683058,-0.38149002,"('lazy', 'industrious')",-1.7680804,-1.7798424,-1.0224555,-1.0806662,-0.0582107
70,0.18540658,0.2506654,"('lethargic', 'energetic')",1.1265492,1.0730371,0.6559779,0.6618513,0.0058734
71,1.3399107,1.2615237,"('diffident', 'self-confident')",-0.5189462,-0.49249017,0.4104823,0.3845168,-0.0259655
72,1.4218035,1.4981804,"('unambitious', 'ambitious')",0.22794446,0.20600322,0.824874,0.8520918,0.0272178
73,0.2692692,0.26032993,"('helpless', 'self-reliant')",-3.538472,-3.4022152,-1.6346014,-1.5709426,0.0636588
74,1.1807269,1.2490643,"('undedicated', 'dedicated')",0.15119086,0.17419967,0.6659589,0.711632,0.0456731
75,-0.6868272,-0.7545804,"('meek', 'impulsive')",-0.8293999,-0.8566,-0.7581135,-0.8055902,-0.0474767
76,0.4039072,0.57051504,"('anxious', 'daring')",0.39943922,0.4101681,0.4016732,0.4903416,0.0886684
77,-0.2982194,-0.1626495,"('unmotivated', 'motivated')",-1.1522627,-0.9720669,-0.7252411,-0.5673582,0.1578829
78,0.058747686,0.14035508,"('nonresilient', 'resilient')",-0.5328341,-0.4063259,-0.2370432,-0.1329854,0.1040578
79,0.2605673,0.08973991,"('wavering', 'unwavering')",-0.8581182,-0.95516324,-0.2987754,-0.4327117,-0.1339363
80,-0.32134515,-0.30978954,"('dominated', 'dominating')",0.101826124,0.1934759,-0.1097595,-0.0581568,0.0516027
81,-0.5926857,-0.4859954,"('submissive', 'aggressive')",0.23782985,0.3669737,-0.1774279,-0.0595109,0.117917
82,-0.53702563,-0.4892896,"('poor', 'rich')",6.03373,5.965991,2.7483523,2.7383506,-0.0100017
83,0.23259196,0.26314384,"('powerless', 'powerful')",-1.0471174,-1.0629228,-0.4072627,-0.3998895,0.0073732
84,0.1530886,0.16950285,"('inferior', 'superior')",0.03948991,0.047690537,0.0962893,0.1085967,0.0123074
85,1.2046801,1.1151879,"('insignificant', 'prestigious')",-1.272115,-1.3386695,-0.0337175,-0.1117408,-0.0780233
86,0.94863385,0.9336766,"('uninfluential', 'influential')",0.86599857,0.77205163,0.9073162,0.8528641,-0.0544521
87,0.23852086,0.121172406,"('unsuccessful', 'successful')",0.82809275,0.8933501,0.5333068,0.5072613,-0.0260455
88,-0.19431642,-0.14568603,"('low', 'eminent')",0.16841339,0.10800508,-0.0129515,-0.0188405,-0.005889
