,cognizant_male,cognizant_female,tuple,technology_male,technology_female,sols_male,sols_female,corp_male,corp_female,average_male,average_female,female-male
58,-0.67933005,-0.6881553,"('undiscriminating', 'discriminating')",0.24944448,0.1680634,-0.5679857,-0.6061339,-0.012445799,0.0057000937,-0.2525793,-0.2801314,-0.0275521
59,-0.07496966,0.07706811,"('foolish', 'wise')",-1.4650078,-1.3666767,-0.41107097,-0.34142637,-0.44735909,-0.4006049,-0.5996019,-0.50791,0.0916919
60,-0.34416974,-0.23377334,"('inefficient', 'efficient')",3.6323752,3.6999626,1.2081198,1.312629,0.4731703,0.61294657,1.2423739,1.3479412,0.1055673
61,-1.0932426,-1.1483586,"('illogical', 'logical')",0.90668553,0.75375664,-0.047114078,-0.11371334,0.4492497,0.2704639,0.0538946,-0.0594628,-0.1133574
62,-0.11746953,-0.028191715,"('incompetent', 'brilliant')",2.6484234,2.7022974,0.9612003,1.0707908,0.65343875,0.75641024,1.0363982,1.1253266,0.0889284
63,-0.7471882,-0.7588216,"('unperceptive', 'insightful')",0.95849884,0.9153643,0.31394437,0.35687813,0.4396313,0.5508848,0.2412216,0.2660764,0.0248548
64,0.48488307,0.47835046,"('shy', 'confident')",-0.14441702,-0.04817736,-0.6149903,-0.6537452,-6.2698073,-6.354123,-1.6360829,-1.6444238,-0.0083409
65,0.07110648,-0.02484408,"('insecure', 'secure')",1.4628775,1.3258251,1.1313004,1.0382328,0.063647404,0.010412165,0.682233,0.5874065,-0.0948265
66,-0.839405,-0.9650682,"('inactive', 'active')",-1.8994464,-1.9747201,-1.536948,-1.5992553,-0.44010872,-0.40765664,-1.178977,-1.236675,-0.057698
67,1.1602986,1.1507881,"('doubtful', 'determined')",0.50977135,0.5868803,0.7638892,0.7164335,-0.4170163,-0.4113537,0.5042357,0.5106871,0.0064514
68,0.090259194,0.034610197,"('dependent', 'independent')",-0.3702437,-0.42195234,-0.39123988,-0.40724778,-0.88678277,-0.8595139,-0.3895018,-0.4135259,-0.0240241
69,1.2540632,1.3729372,"('lazy', 'industrious')",-1.4480731,-1.2579848,-1.1983538,-1.0886148,-1.6801234,-1.5385193,-0.7681218,-0.6280454,0.1400764
70,-0.3484438,-0.33262706,"('lethargic', 'energetic')",0.76134527,0.69411546,0.64597744,0.63130367,0.585024,0.6738751,0.4109757,0.4166668,0.0056911
71,-0.56310505,-0.4495783,"('diffident', 'self-confident')",-0.18621443,-0.049570255,-0.44974384,-0.44006446,-0.10747159,-0.13921905,-0.3266337,-0.269608,0.0570257
72,-0.3166349,-0.39434183,"('unambitious', 'ambitious')",0.7926954,0.78806376,-0.27384508,-0.32961494,-0.33086225,-0.31003004,-0.0321617,-0.0614808,-0.0293191
73,1.5118805,1.4354562,"('helpless', 'self-reliant')",-0.13813071,-0.1513842,-0.32713184,-0.29118702,-3.6448393,-3.5391564,-0.6495553,-0.6365679,0.0129874
74,-0.37252015,-0.37402356,"('undedicated', 'dedicated')",0.7119674,0.6647707,0.43545067,0.5141293,0.12049339,0.15257607,0.2238478,0.2393631,0.0155153
75,1.1974609,1.129163,"('meek', 'impulsive')",-0.45709825,-0.45219296,-0.8611468,-0.8485622,-0.7363302,-0.62561536,-0.2142786,-0.1993019,0.0149767
76,0.4800398,0.49105576,"('anxious', 'daring')",1.6988745,1.6475844,1.1483634,1.1977135,0.53739095,0.48106426,0.9661672,0.9543545,-0.0118127
77,-0.26693067,-0.27850574,"('unmotivated', 'motivated')",1.6063466,1.5915745,0.1026582,0.078047246,-1.2134304,-1.1973981,0.0571609,0.0484295,-0.0087314
78,-0.9115663,-0.79149663,"('nonresilient', 'resilient')",0.7982133,0.8148276,-0.44644973,-0.46617183,-0.33507517,-0.29715785,-0.2237195,-0.1849997,0.0387198
79,-0.5717902,-0.5857335,"('wavering', 'unwavering')",-2.1568286,-2.299223,-1.3646289,-1.3635837,-0.8359108,-0.8181342,-1.2322897,-1.2666686,-0.0343789
80,0.3057009,0.16835687,"('dominated', 'dominating')",1.4281472,1.361608,0.67617863,0.6222787,-0.9364,-1.0489843,0.3684067,0.2758148,-0.0925919
81,0.67739797,0.4591542,"('submissive', 'aggressive')",2.9268742,2.771861,1.0788449,0.97894245,-0.18366158,-0.21401468,1.1248639,0.9989857,-0.1258782
82,-0.14114231,-0.23960018,"('poor', 'rich')",1.1538424,0.9786032,0.8564104,0.81283164,7.0961423,7.0941706,2.2413132,2.1615014,-0.0798118
83,0.11733937,0.048461653,"('powerless', 'powerful')",1.0479591,1.0388393,-0.65772945,-0.7585871,-0.8501331,-0.9505195,-0.085641,-0.1554514,-0.0698104
84,0.8270211,0.790183,"('inferior', 'superior')",-0.24070846,-0.29118818,0.08790806,0.010087255,0.53918976,0.5207077,0.3033526,0.2574475,-0.0459051
85,-0.391529,-0.48652315,"('insignificant', 'prestigious')",-2.1737328,-2.3228815,-0.37560934,-0.5436143,-0.12624784,-0.2024828,-0.7667798,-0.8888754,-0.1220956
86,-2.5776026,-2.7034173,"('uninfluential', 'influential')",0.7922421,0.5654003,-0.722121,-0.880427,-0.1423117,-0.25808483,-0.6624483,-0.8191322,-0.1566839
87,-0.28823337,-0.47740495,"('unsuccessful', 'successful')",0.3304373,0.17794307,0.047034543,-0.12542349,0.22624344,0.03288061,0.0788705,-0.0980012,-0.1768717
88,0.27844018,0.1523433,"('low', 'eminent')",0.89011157,0.6839945,-0.18596017,-0.24998383,0.27692968,0.23404725,0.3148803,0.2051003,-0.10978
