,fiserv_male,fiserv_female,tuple,inc_male,inc_female,average_male,average_female,female-male
78,-0.62974143,-0.53528255,"('nonresilient', 'resilient')",-0.1711531,-0.13836178,-0.4004472,-0.3368222,0.063625
79,-1.2890558,-1.3423274,"('wavering', 'unwavering')",-0.20635709,-0.2008772,-0.7477065,-0.7716023,-0.0238958
80,0.61728215,0.61446476,"('dominated', 'dominating')",-1.4055817,-1.3588096,-0.3941498,-0.3721724,0.0219774
81,0.62224126,0.61787796,"('submissive', 'aggressive')",-0.6878743,-0.6069009,-0.0328165,0.0054885,0.038305
82,-0.5824352,-0.61095387,"('poor', 'rich')",6.112315,6.196716,2.76494,2.792881,0.027941
83,0.32950824,0.2852022,"('powerless', 'powerful')",-0.8230634,-0.8879783,-0.2467776,-0.3013881,-0.0546105
84,0.6669759,0.5750225,"('inferior', 'superior')",0.80295706,0.7668314,0.7349665,0.6709269,-0.0640396
85,-0.36070633,-0.44173142,"('insignificant', 'prestigious')",1.0175084,0.95543385,0.328401,0.2568512,-0.0715498
86,-0.84281397,-0.93141466,"('uninfluential', 'influential')",-0.1821862,-0.3177784,-0.5125001,-0.6245965,-0.1120964
87,0.07692621,-0.03566304,"('unsuccessful', 'successful')",1.0587535,1.0829649,0.5678399,0.5236509,-0.044189
88,-0.16560797,-0.26028502,"('low', 'eminent')",0.430908,0.42085007,0.13265,0.0802825,-0.0523675
