,bank_male,bank_female,tuple,of_male,of_female,america_male,america_female,corp_male,corp_female,average_male,average_female,female-male
33,0.733148,0.6840247,"('wrong', 'right')",0.47464538,0.47220212,1.0418516,0.9518273,-0.27775836,-0.32052964,0.4929717,0.4468811,-0.0460906
34,1.5342566,1.6352155,"('mean', 'honorable')",-0.55654246,-0.3989264,-0.85811114,-0.7197272,5.4119883,5.5826387,1.3828979,1.5248002,0.1419023
35,-0.8197237,-0.9640117,"('corrupt', 'incorrupt')",0.36421165,0.26757866,0.6229968,0.47544864,-0.17636913,-0.24396251,-0.0022211,-0.1162367,-0.1140156
36,0.22793183,0.11591411,"('hostile', 'amicable')",-0.4808432,-0.4830608,0.24772921,0.30594337,-0.022953913,-0.051922195,-0.007034,-0.0282814,-0.0212474
37,-1.1478953,-1.0170093,"('fake', 'genuine')",-0.676589,-0.5849393,-0.7980455,-0.7696903,-0.18554553,-0.12478438,-0.7020189,-0.6241058,0.0779131
38,0.6678555,0.7010861,"('untruthful', 'truthful')",-0.65386593,-0.61556727,0.35558397,0.3465038,-0.036900416,0.055405736,0.0831683,0.1218571,0.0386888
39,1.1019099,1.1969961,"('exploitative', 'cooperative')",-0.12064211,-0.1329114,0.55636877,0.5256955,0.5419672,0.5526866,0.5199009,0.5356166,0.0157157
40,1.132376,1.1934177,"('stingy', 'generous')",1.4064293,1.5046773,0.9906996,1.077515,-1.7918702,-1.8697606,0.4344086,0.4764623,0.0420537
41,1.064591,1.1192113,"('unforgiving', 'forgiving')",-0.21520165,-0.12308386,-0.2721705,-0.1808389,-0.086069435,-0.14646475,0.1227874,0.167206,0.0444186
42,1.0385712,1.1416312,"('unreliable', 'reliable')",1.5429275,1.6897795,1.0424773,1.0954422,-3.132945,-3.2098103,0.1227577,0.1792607,0.056503
43,0.67732793,0.8377658,"('irresponsible', 'responsible')",-1.1268997,-0.9161126,-0.93633044,-0.89639854,0.15897307,0.18272515,-0.3067323,-0.1980051,0.1087272
44,-0.7345151,-0.7502557,"('prejudiced', 'unprejudiced')",0.6852781,0.7003567,-0.70707256,-0.7392695,-1.3703737,-1.401522,-0.5316708,-0.5476726,-0.0160018
45,-0.7636956,-0.64819425,"('incompetent', 'competent')",-1.7811784,-1.6700164,-1.2258877,-1.1065679,-0.5913953,-0.63484097,-1.0905392,-1.0149049,0.0756343
46,0.23719847,0.35971996,"('uncompetitive', 'competitive')",-1.6889143,-1.6136953,-1.3152705,-1.285969,-1.6293828,-1.6981758,-1.0990922,-1.05953,0.0395622
47,0.65657926,0.7725848,"('stupid', 'smart')",-0.26303363,-0.20644024,-1.1723185,-1.1147391,5.4475627,5.5373554,1.1671975,1.2471902,0.0799927
48,-0.42960033,-0.31073344,"('unintelligent', 'intelligent')",-0.8035261,-0.7672483,0.24815495,0.29118404,0.4844659,0.48978907,-0.1251264,-0.0742521,0.0508743
49,-0.2841261,-0.13526927,"('unable', 'able')",-1.3744286,-1.2977902,-0.6138377,-0.5691745,-0.42637974,-0.4280627,-0.674693,-0.6075742,0.0671188
50,-1.0777581,-1.105625,"('clumsy', 'skillful')",0.67016584,0.5989818,0.2615688,0.2751859,-0.0653857,-0.16129068,-0.0528523,-0.098187,-0.0453347
51,-0.0996294,-0.1471144,"('uneducated', 'educated')",0.07310687,-0.024534144,0.9574824,0.8221999,0.4898047,0.35825026,0.3551911,0.2522004,-0.1029907
52,0.3567436,0.14629135,"('irrational', 'rational')",-0.6297796,-0.7547677,0.39168817,0.32937014,0.33890885,0.27166855,0.1143903,-0.0018594,-0.1162497
53,0.20039666,0.21971294,"('uncreative', 'creative')",-1.2789524,-1.2900928,0.23564005,0.19677873,0.33856797,0.2916137,-0.1260869,-0.1454969,-0.01941
54,1.0416173,1.1220872,"('incapable', 'capable')",0.027482677,-0.087873176,0.5577274,0.51359344,0.9517893,0.9833498,0.6446542,0.6327893,-0.0118649
55,0.1570689,0.23638539,"('incompetent', 'clever')",-0.76835805,-0.6696947,-0.72813666,-0.66528094,0.06532778,0.023316015,-0.3185245,-0.2688186,0.0497059
56,1.2173371,1.2743901,"('impractical', 'practical')",-1.10396,-1.0471907,-0.33739054,-0.3777656,-0.6021415,-0.6748879,-0.2065387,-0.2063635,0.0001752
57,-0.3694126,-0.33105114,"('unimaginative', 'imaginative')",-1.2119188,-1.2758671,-0.3699128,-0.39388135,-3.3529854,-3.3769646,-1.3260574,-1.3444411,-0.0183837
58,0.3421657,0.42124853,"('undiscriminating', 'discriminating')",0.3503515,0.398573,0.07780246,0.112963036,0.024226023,0.058778644,0.1986364,0.2478908,0.0492544
59,0.15776488,0.13664348,"('foolish', 'wise')",0.3876744,0.35600534,0.775107,0.76642275,0.23212731,0.24949108,0.3881684,0.3771407,-0.0110277
60,0.12830554,0.2948481,"('inefficient', 'efficient')",-1.6120198,-1.5200007,-0.6794814,-0.67651165,-0.70283353,-0.6363622,-0.7165073,-0.6345066,0.0820007
61,1.2980143,1.2893142,"('illogical', 'logical')",-0.5759657,-0.70681286,0.30304778,0.16409236,0.67172855,0.54203767,0.4242063,0.3221578,-0.1020485
62,0.8355392,1.0311116,"('incompetent', 'brilliant')",-1.2794597,-1.20242,-0.31130373,-0.25552204,-0.01975719,0.04640133,-0.1937454,-0.0951073,0.0986381
63,1.1141132,1.2235487,"('unperceptive', 'insightful')",-0.17601278,-0.1029256,0.79701406,0.83782834,0.1588029,0.19521615,0.4734794,0.5384169,0.0649375
64,-0.44723552,-0.48320025,"('shy', 'confident')",0.85013235,0.8711804,0.5187748,0.45345414,-6.574243,-6.68757,-1.4131429,-1.4615339,-0.048391
65,0.33177462,0.29903075,"('insecure', 'secure')",-0.26733136,-0.40914392,-0.22014755,-0.33504573,-0.21157731,-0.29147875,-0.0918204,-0.1841594,-0.092339
66,0.44102332,0.43209755,"('inactive', 'active')",0.20562358,0.22812553,0.67999035,0.68370885,0.5266584,0.56289244,0.4633239,0.4767061,0.0133822
67,-0.19091026,-0.2730874,"('doubtful', 'determined')",0.45505998,0.5333667,0.048967183,0.0019275695,-0.44467515,-0.45559406,-0.0328896,-0.0483468,-0.0154572
68,-1.4750621,-1.4794867,"('dependent', 'independent')",0.18290552,0.13877125,0.5352946,0.4390108,-1.1899084,-1.225967,-0.4866926,-0.5319179,-0.0452253
69,0.3229862,0.276038,"('lazy', 'industrious')",0.9245672,0.98443073,0.7712692,0.7962203,-0.7322276,-0.6502477,0.3216488,0.3516103,0.0299615
70,-0.39492363,-0.23766175,"('lethargic', 'energetic')",-0.036438815,0.09647894,-0.5002857,-0.37237477,0.25129342,0.2712428,-0.1700887,-0.0605787,0.10951
71,1.88247,1.8980243,"('diffident', 'self-confident')",0.3359179,0.38795054,0.8344153,0.7950668,0.3321972,0.33519325,0.8462501,0.8540587,0.0078086
72,-0.15338053,-0.15497647,"('unambitious', 'ambitious')",-0.40607804,-0.437396,0.540231,0.4948465,-0.4959069,-0.47053015,-0.1287836,-0.142014,-0.0132304
73,0.721277,0.6544255,"('helpless', 'self-reliant')",1.9499447,1.9209142,0.82192516,0.7936246,-3.360615,-3.3489046,0.033133,0.005015,-0.028118
74,0.20998709,0.29598257,"('undedicated', 'dedicated')",0.07840648,0.1463905,0.5882178,0.69841075,-0.05431224,-0.0935216,0.2055748,0.2618155,0.0562407
75,-1.286473,-1.340595,"('meek', 'impulsive')",0.28786802,0.29409146,0.43041766,0.50587946,-0.6508991,-0.60235536,-0.3047716,-0.2857448,0.0190268
76,0.021746114,0.15417103,"('anxious', 'daring')",0.059948504,0.14320628,-0.22407888,-0.20735624,-0.38682422,-0.4639495,-0.1323021,-0.0934821,0.03882
77,0.0033728564,0.1013844,"('unmotivated', 'motivated')",-2.0217245,-1.9356235,-1.0758103,-1.0559108,-1.7897125,-1.6715555,-1.2209686,-1.1404264,0.0805422
78,0.8350503,0.9254124,"('nonresilient', 'resilient')",-0.62954795,-0.41619575,-0.29417166,-0.21542946,-0.3184814,-0.26798692,-0.1017877,0.0064501,0.1082378
79,-0.16094936,-0.21454042,"('wavering', 'unwavering')",0.20239592,0.19597349,1.0274757,1.0439374,-0.16894588,-0.0983915,0.2249941,0.2317447,0.0067506
80,0.39316487,0.40730238,"('dominated', 'dominating')",0.23931175,0.13432258,-0.2605304,-0.3961339,-0.60352373,-0.6355974,-0.0578944,-0.1225266,-0.0646322
81,0.496095,0.4422536,"('submissive', 'aggressive')",0.34493977,0.07248666,0.3029849,0.10608788,-0.9845295,-0.99886197,0.0398725,-0.0945085,-0.134381
82,-0.7069378,-0.68480736,"('poor', 'rich')",-1.5169036,-1.5780376,0.0731352,0.053709745,6.2900653,6.2350225,1.0348397,1.0064719,-0.0283678
83,1.4356759,1.4934007,"('powerless', 'powerful')",0.9122285,0.9749818,-0.3146435,-0.3373116,-0.59694546,-0.59130037,0.3590788,0.3849426,0.0258638
84,-0.008757487,-0.02028342,"('inferior', 'superior')",-0.52777076,-0.63846785,-0.12729377,-0.2811064,0.7397404,0.67667806,0.0189796,-0.0657949,-0.0847745
85,0.74218,0.6435394,"('insignificant', 'prestigious')",1.0793049,1.0810773,1.3794183,1.4552151,0.24599852,0.26295647,0.8617254,0.8606971,-0.0010283
86,-0.23985122,-0.22185373,"('uninfluential', 'influential')",-1.4738731,-1.367744,0.41433913,0.3904774,-0.19664888,-0.26238546,-0.3740085,-0.3653764,0.0086321
87,0.95423865,0.88578373,"('unsuccessful', 'successful')",-0.75149244,-0.9324317,0.4036265,0.2264945,0.76850325,0.7495573,0.343719,0.232351,-0.111368
88,-0.5491475,-0.5872044,"('low', 'eminent')",0.32470694,0.06736472,0.5915184,0.4916443,-0.061195634,-0.111571826,0.0764706,-0.0349418,-0.1114124
