,doorpost_male,doorpost_female,tuple,average_male,average_female,female-male
34,3.2491927,3.3709295,"('mean', 'honorable')",3.2491927,3.3709295,0.1217368
35,-0.71816856,-0.8115946,"('corrupt', 'incorrupt')",-0.7181686,-0.8115946,-0.093426
36,-1.3069912,-1.3206254,"('hostile', 'amicable')",-1.3069912,-1.3206254,-0.0136342
37,0.33090782,0.31837335,"('fake', 'genuine')",0.3309078,0.3183734,-0.0125344
38,0.012885913,0.030480228,"('untruthful', 'truthful')",0.0128859,0.0304802,0.0175943
39,0.49875084,0.52068996,"('exploitative', 'cooperative')",0.4987508,0.52069,0.0219392
40,-1.2929425,-1.3442546,"('stingy', 'generous')",-1.2929425,-1.3442546,-0.0513121
41,0.29668444,0.27893433,"('unforgiving', 'forgiving')",0.2966844,0.2789343,-0.0177501
42,-1.5664651,-1.5571065,"('unreliable', 'reliable')",-1.5664651,-1.5571065,0.0093586
43,1.2161651,1.2534798,"('irresponsible', 'responsible')",1.2161651,1.2534798,0.0373147
44,-1.1939793,-1.1391544,"('prejudiced', 'unprejudiced')",-1.1939793,-1.1391544,0.0548249
45,0.13484636,0.24370733,"('incompetent', 'competent')",0.1348464,0.2437073,0.1088609
46,-0.4296108,-0.39597803,"('uncompetitive', 'competitive')",-0.4296108,-0.395978,0.0336328
47,3.4503534,3.4952283,"('stupid', 'smart')",3.4503534,3.4952283,0.0448749
48,0.2596418,0.26558322,"('unintelligent', 'intelligent')",0.2596418,0.2655832,0.0059414
49,-0.14128228,-0.012461951,"('unable', 'able')",-0.1412823,-0.012462,0.1288203
50,-0.6198911,-0.60403955,"('clumsy', 'skillful')",-0.6198911,-0.6040395,0.0158516
51,0.26783207,0.12823352,"('uneducated', 'educated')",0.2678321,0.1282335,-0.1395986
52,-0.6432831,-0.7465252,"('irrational', 'rational')",-0.6432831,-0.7465252,-0.1032421
53,-0.7459476,-0.75828433,"('uncreative', 'creative')",-0.7459476,-0.7582843,-0.0123367
54,0.070158035,0.110430084,"('incapable', 'capable')",0.070158,0.1104301,0.0402721
55,0.9743109,1.0226344,"('incompetent', 'clever')",0.9743109,1.0226344,0.0483235
56,1.7478315,1.6897986,"('impractical', 'practical')",1.7478315,1.6897986,-0.0580329
57,-1.9914944,-1.9718239,"('unimaginative', 'imaginative')",-1.9914944,-1.9718239,0.0196705
58,0.0800786,0.09190346,"('undiscriminating', 'discriminating')",0.0800786,0.0919035,0.0118249
59,-0.4797654,-0.45970193,"('foolish', 'wise')",-0.4797654,-0.4597019,0.0200635
60,1.4409486,1.4824189,"('inefficient', 'efficient')",1.4409486,1.4824189,0.0414703
61,0.59800124,0.48985937,"('illogical', 'logical')",0.5980012,0.4898594,-0.1081418
62,0.6395195,0.7672669,"('incompetent', 'brilliant')",0.6395195,0.7672669,0.1277474
63,0.049949415,0.21849295,"('unperceptive', 'insightful')",0.0499494,0.218493,0.1685436
64,-3.978338,-4.0486994,"('shy', 'confident')",-3.978338,-4.0486994,-0.0703614
65,0.111313656,0.060011875,"('insecure', 'secure')",0.1113137,0.0600119,-0.0513018
66,-0.87045354,-0.88759625,"('inactive', 'active')",-0.8704535,-0.8875962,-0.0171427
67,0.44278243,0.3921903,"('doubtful', 'determined')",0.4427824,0.3921903,-0.0505921
68,-0.5955428,-0.54546416,"('dependent', 'independent')",-0.5955428,-0.5454642,0.0500786
69,-0.90348804,-0.9268368,"('lazy', 'industrious')",-0.903488,-0.9268368,-0.0233488
70,1.0404643,1.0571103,"('lethargic', 'energetic')",1.0404643,1.0571103,0.016646
71,0.49759057,0.5735284,"('diffident', 'self-confident')",0.4975906,0.5735284,0.0759378
72,-0.12052336,-0.07459293,"('unambitious', 'ambitious')",-0.1205234,-0.0745929,0.0459305
73,-1.0127046,-1.0287492,"('helpless', 'self-reliant')",-1.0127046,-1.0287492,-0.0160446
74,0.426436,0.50169426,"('undedicated', 'dedicated')",0.426436,0.5016943,0.0752583
75,-1.6195312,-1.5322511,"('meek', 'impulsive')",-1.6195312,-1.5322511,0.0872801
76,0.041974384,0.08240831,"('anxious', 'daring')",0.0419744,0.0824083,0.0404339
77,-1.1328306,-1.0535704,"('unmotivated', 'motivated')",-1.1328306,-1.0535704,0.0792602
78,-0.6108917,-0.49085906,"('nonresilient', 'resilient')",-0.6108917,-0.4908591,0.1200326
79,-0.7202165,-0.65808713,"('wavering', 'unwavering')",-0.7202165,-0.6580871,0.0621294
80,-0.068974495,-0.12345953,"('dominated', 'dominating')",-0.0689745,-0.1234595,-0.054485
81,0.32456115,0.3521378,"('submissive', 'aggressive')",0.3245611,0.3521378,0.0275767
82,2.9511926,3.0112622,"('poor', 'rich')",2.9511926,3.0112622,0.0600696
83,-0.45181242,-0.5144358,"('powerless', 'powerful')",-0.4518124,-0.5144358,-0.0626234
84,-0.025427356,-0.07493662,"('inferior', 'superior')",-0.0254274,-0.0749366,-0.0495092
85,-0.24578771,-0.1522761,"('insignificant', 'prestigious')",-0.2457877,-0.1522761,0.0935116
86,0.10095425,0.01596238,"('uninfluential', 'influential')",0.1009542,0.0159624,-0.0849918
87,0.061961718,0.10638287,"('unsuccessful', 'successful')",0.0619617,0.1063829,0.0444212
88,0.1499022,0.08293024,"('low', 'eminent')",0.1499022,0.0829302,-0.066972
