,pig_male,pig_female,tuple,average_male,average_female,female-male
36,-0.8868391,-1.0180498,"('hostile', 'amicable')",-0.8868391,-1.0180498,-0.1312107
37,0.83406323,0.79372555,"('fake', 'genuine')",0.8340632,0.7937256,-0.0403376
38,-0.35748294,-0.28404936,"('untruthful', 'truthful')",-0.3574829,-0.2840494,0.0734335
39,0.008071002,0.053049255,"('exploitative', 'cooperative')",0.008071,0.0530493,0.0449783
40,-1.0124153,-1.0475658,"('stingy', 'generous')",-1.0124153,-1.0475658,-0.0351505
41,0.17628804,0.030952457,"('unforgiving', 'forgiving')",0.176288,0.0309525,-0.1453355
42,-1.5833957,-1.5745026,"('unreliable', 'reliable')",-1.5833957,-1.5745026,0.0088931
43,1.4769726,1.5044475,"('irresponsible', 'responsible')",1.4769726,1.5044475,0.0274749
44,-1.254247,-1.357552,"('prejudiced', 'unprejudiced')",-1.254247,-1.3575521,-0.1033051
45,0.42606205,0.3620993,"('incompetent', 'competent')",0.426062,0.3620993,-0.0639627
46,-0.37354657,-0.36028332,"('uncompetitive', 'competitive')",-0.3735466,-0.3602833,0.0132633
47,5.539379,5.695016,"('stupid', 'smart')",5.5393791,5.6950159,0.1556368
48,0.8787918,0.8366763,"('unintelligent', 'intelligent')",0.8787918,0.8366763,-0.0421155
49,-0.2980663,-0.13910177,"('unable', 'able')",-0.2980663,-0.1391018,0.1589645
50,-0.12025505,-0.15989591,"('clumsy', 'skillful')",-0.1202551,-0.1598959,-0.0396408
51,0.4597674,0.50699484,"('uneducated', 'educated')",0.4597674,0.5069948,0.0472274
52,-0.5574773,-0.6037484,"('irrational', 'rational')",-0.5574773,-0.6037484,-0.0462711
53,0.25245908,0.24014056,"('uncreative', 'creative')",0.2524591,0.2401406,-0.0123185
54,0.79839677,0.95425653,"('incapable', 'capable')",0.7983968,0.9542565,0.1558597
55,0.9505616,0.99380976,"('incompetent', 'clever')",0.9505616,0.9938098,0.0432482
56,0.6799597,0.79588926,"('impractical', 'practical')",0.6799597,0.7958893,0.1159296
57,-2.2250144,-2.2593515,"('unimaginative', 'imaginative')",-2.2250144,-2.2593515,-0.0343371
58,0.05849746,-0.0545838,"('undiscriminating', 'discriminating')",0.0584975,-0.0545838,-0.1130813
59,-0.10361834,-0.0021462478,"('foolish', 'wise')",-0.1036183,-0.0021462,0.1014721
60,0.56952477,0.72511476,"('inefficient', 'efficient')",0.5695248,0.7251148,0.15559
61,0.49611673,0.32704872,"('illogical', 'logical')",0.4961167,0.3270487,-0.169068
62,1.1489294,1.3559991,"('incompetent', 'brilliant')",1.1489294,1.3559991,0.2070697
63,0.7481509,0.84143376,"('unperceptive', 'insightful')",0.7481509,0.8414338,0.0932829
64,-5.7056694,-5.5487647,"('shy', 'confident')",-5.7056694,-5.5487647,0.1569047
65,1.3515718,1.2829727,"('insecure', 'secure')",1.3515718,1.2829727,-0.0685991
66,0.021676682,-0.06803064,"('inactive', 'active')",0.0216767,-0.0680306,-0.0897073
67,-0.79500574,-0.71942824,"('doubtful', 'determined')",-0.7950057,-0.7194282,0.0755775
68,-0.58306766,-0.46356338,"('dependent', 'independent')",-0.5830677,-0.4635634,0.1195043
69,-2.1421084,-2.0158947,"('lazy', 'industrious')",-2.1421084,-2.0158947,0.1262137
70,1.6897677,1.6869583,"('lethargic', 'energetic')",1.6897677,1.6869583,-0.0028094
71,0.12277585,0.32344976,"('diffident', 'self-confident')",0.1227759,0.3234498,0.2006739
72,1.0009438,1.1107516,"('unambitious', 'ambitious')",1.0009438,1.1107516,0.1098078
73,-3.057862,-2.9186244,"('helpless', 'self-reliant')",-3.057862,-2.9186244,0.1392376
74,0.116034,0.104996234,"('undedicated', 'dedicated')",0.116034,0.1049962,-0.0110378
75,-0.8008653,-0.7127767,"('meek', 'impulsive')",-0.8008653,-0.7127767,0.0880886
76,1.115851,1.0479788,"('anxious', 'daring')",1.115851,1.0479788,-0.0678722
77,-1.182884,-1.1038268,"('unmotivated', 'motivated')",-1.182884,-1.1038268,0.0790572
78,-0.39212516,-0.4118436,"('nonresilient', 'resilient')",-0.3921252,-0.4118436,-0.0197184
79,-0.01908926,-0.10684531,"('wavering', 'unwavering')",-0.0190893,-0.1068453,-0.087756
80,0.20241722,0.12348702,"('dominated', 'dominating')",0.2024172,0.123487,-0.0789302
81,0.5156457,0.5307604,"('submissive', 'aggressive')",0.5156457,0.5307604,0.0151147
82,6.1566086,6.3001943,"('poor', 'rich')",6.1566086,6.3001943,0.1435857
83,-0.61923516,-0.53648245,"('powerless', 'powerful')",-0.6192352,-0.5364825,0.0827527
84,0.06627696,0.03200144,"('inferior', 'superior')",0.066277,0.0320014,-0.0342756
85,-1.5169089,-1.5142274,"('insignificant', 'prestigious')",-1.5169089,-1.5142274,0.0026815
86,0.52898616,0.5395361,"('uninfluential', 'influential')",0.5289862,0.5395361,0.0105499
87,-0.15899603,0.018426545,"('unsuccessful', 'successful')",-0.158996,0.0184265,0.1774225
88,-0.26263988,-0.15315606,"('low', 'eminent')",-0.2626399,-0.1531561,0.1094838
