,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
16,-1.0588646,-0.9916774,"('unpopular', 'popular')",-0.5459516,-0.49282914,-0.05592981,0.01593867,-0.553582,-0.4895227,0.0640593
17,-0.60438794,-0.5212785,"('nasty', 'nice')",-0.55172235,-0.40194744,-0.7267881,-0.6429225,-0.6276328,-0.5220495,0.1055833
18,-1.0388993,-0.9799125,"('disagreeable', 'welcoming')",-0.26039028,-0.18093544,-0.64980096,-0.6645049,-0.6496968,-0.6084509,0.0412459
19,-1.1780225,-1.1738403,"('inhospitable', 'hospitable')",-0.45720565,-0.47994727,-0.7797573,-0.65766317,-0.8049951,-0.7704836,0.0345115
20,0.05358226,0.0656371,"('rough', 'thoughtful')",0.0918473,0.16053562,0.25497755,0.25588083,0.133469,0.1606845,0.0272155
21,0.5460878,0.485486,"('immoral', 'moral')",0.43297845,0.4725415,-0.47165596,-0.4194257,0.1691368,0.1795339,0.0103971
22,0.7851873,0.7588357,"('untrustworthy', 'trustworthy')",0.0031791516,-0.057311837,-0.3649826,-0.44504476,0.1411279,0.085493,-0.0556349
23,-0.39717168,-0.44425458,"('insincere', 'sincere')",0.8236312,0.80666316,6.2048593,6.1794586,2.2104397,2.1806224,-0.0298173
24,-0.45246246,-0.46497053,"('dishonest', 'honest')",0.4589059,0.5098621,0.6681686,0.6443037,0.2248707,0.2297318,0.0048611
25,-0.611034,-0.59306306,"('egoistic', 'altruistic')",0.36725533,0.36506563,1.2696666,1.2309211,0.3419627,0.3343079,-0.0076548
26,-0.38046563,-0.48469195,"('hardhearted', 'benevolent')",2.100038,2.0324996,1.7530799,1.612559,1.1575508,1.0534555,-0.1040953
27,-0.6489362,-0.61617684,"('hardhearted', 'softhearted')",-0.3534386,-0.33970058,0.90748155,0.8212186,-0.0316311,-0.0448863,-0.0132552
28,-1.1204374,-1.2045972,"('disloyal', 'loyal')",0.33113706,0.19319348,1.125833,1.051633,0.1121776,0.0134097,-0.0987679
29,0.34054115,0.2858285,"('unfair', 'fair')",-0.310514,-0.34721792,-0.5414277,-0.6681788,-0.1704668,-0.2431894,-0.0727226
30,0.6771928,0.65138686,"('intolerant', 'tolerant')",0.50922495,0.57662004,0.68568885,0.65841836,0.6240356,0.6288084,0.0047728
31,-0.7883266,-0.69387597,"('evil', 'good')",-0.34535152,-0.38497594,-1.3393087,-1.3967173,-0.824329,-0.8251897,-0.0008607
32,-0.7143326,-0.8015892,"('unkind', 'kind')",0.05961794,0.013633341,0.9163659,0.8239383,0.0872171,0.0119941,-0.075223
33,0.10770357,-0.03414043,"('wrong', 'right')",1.3283399,1.2624243,-0.59684247,-0.70582926,0.2797337,0.1741515,-0.1055822
34,-0.045303047,0.09677834,"('mean', 'honorable')",0.53013206,0.66448987,5.2303004,5.480769,1.9050431,2.0806791,0.175636
35,-0.050492153,-0.10708968,"('corrupt', 'incorrupt')",-0.647282,-0.72660977,-0.8502646,-0.8954181,-0.5160129,-0.5763725,-0.0603596
36,-0.31063825,-0.36057603,"('hostile', 'amicable')",0.40630242,0.22775175,-0.40560085,-0.5461784,-0.1033122,-0.2263342,-0.123022
37,0.08393617,0.033711515,"('fake', 'genuine')",-0.63312215,-0.6418326,0.21945465,0.22023663,-0.1099104,-0.1292948,-0.0193844
38,-0.5501497,-0.5527884,"('untruthful', 'truthful')",0.4181254,0.42591283,-0.06261708,0.02387874,-0.0648805,-0.0343323,0.0305482
39,0.9038593,0.9097125,"('exploitative', 'cooperative')",1.1865599,1.2456061,0.58845294,0.58430195,0.8929574,0.9132068,0.0202494
40,-0.33750933,-0.3917554,"('stingy', 'generous')",1.2116272,1.1757023,-1.973883,-2.11204,-0.3665884,-0.4426977,-0.0761093
41,-0.11455173,-0.10792744,"('unforgiving', 'forgiving')",0.90985465,0.9090451,0.003112658,-0.10802114,0.2661385,0.2310322,-0.0351063
42,0.7877756,0.80756253,"('unreliable', 'reliable')",0.49413374,0.649854,-3.0453527,-2.9726074,-0.5878145,-0.5050636,0.0827509
43,-0.2891489,-0.31654868,"('irresponsible', 'responsible')",0.62049174,0.7079025,0.5066976,0.5110515,0.2793468,0.3008018,0.021455
44,0.8251231,0.7899111,"('prejudiced', 'unprejudiced')",-0.39202312,-0.27932468,-1.3977666,-1.372373,-0.3215555,-0.2872622,0.0342933
45,-0.31631035,-0.30134374,"('incompetent', 'competent')",-0.5838164,-0.5542161,-0.027239762,-0.045337684,-0.3091222,-0.3002992,0.008823
46,-0.5417825,-0.5872004,"('uncompetitive', 'competitive')",0.200201,0.23168331,-0.71627265,-0.7652224,-0.3526181,-0.3735798,-0.0209617
47,0.19601928,0.2844401,"('stupid', 'smart')",1.33896,1.3988978,5.449369,5.607765,2.3281161,2.4303678,0.1022517
48,-1.0078402,-1.0034171,"('unintelligent', 'intelligent')",-0.9445346,-0.92840326,0.21833982,0.22211121,-0.5780116,-0.5699031,0.0081085
49,-0.49978927,-0.37680653,"('unable', 'able')",-1.1031771,-0.9406163,-0.56304854,-0.42017287,-0.722005,-0.5791986,0.1428064
50,-0.035929658,-0.060310155,"('clumsy', 'skillful')",0.2612392,0.2697822,-0.19399,-0.17641954,0.0104398,0.0110175,0.0005777
51,-0.45841762,-0.5545736,"('uneducated', 'educated')",-0.33188152,-0.3775293,0.5262018,0.46471268,-0.0880325,-0.1557967,-0.0677642
52,0.1912927,0.036297474,"('irrational', 'rational')",0.7620734,0.5524628,0.04873464,-0.011778248,0.3340336,0.1923274,-0.1417062
53,-1.4682988,-1.4763387,"('uncreative', 'creative')",1.3015759,1.2656703,0.18901041,0.16022769,0.0074292,-0.0168136,-0.0242428
54,-0.6392184,-0.7507581,"('incapable', 'capable')",0.8146803,0.7481895,0.67770153,0.6927225,0.2843878,0.2300513,-0.0543365
55,-0.058562256,-0.023405695,"('incompetent', 'clever')",-0.7219453,-0.6526045,0.36367354,0.36727,-0.1389447,-0.1029134,0.0360313
56,0.27763158,0.27574816,"('impractical', 'practical')",0.13141228,0.23135877,-0.886672,-0.78396106,-0.1592094,-0.0922847,0.0669247
57,-0.554851,-0.6423878,"('unimaginative', 'imaginative')",-0.37839198,-0.34551406,-2.881974,-2.9792833,-1.271739,-1.3223951,-0.0506561
58,-0.049511403,-0.058583364,"('undiscriminating', 'discriminating')",1.1629617,1.1652011,0.0231488,-0.010227703,0.3788664,0.3654633,-0.0134031
59,0.3149361,0.28826004,"('foolish', 'wise')",1.0230879,0.93079096,-0.11810364,-0.04601334,0.4066401,0.3910125,-0.0156276
60,0.38369277,0.48610756,"('inefficient', 'efficient')",-0.17719656,0.038673036,-0.101424955,0.040584892,0.0350238,0.1884551,0.1534313
61,0.22390862,0.085665524,"('illogical', 'logical')",1.3414742,1.2946615,0.57904613,0.44444364,0.7148097,0.6082569,-0.1065528
62,0.38997623,0.46889848,"('incompetent', 'brilliant')",0.42069465,0.63482785,0.46776393,0.62431735,0.4261449,0.5760146,0.1498697
63,-0.11568466,-0.15384358,"('unperceptive', 'insightful')",0.90807784,0.90848297,0.7233959,0.7860649,0.505263,0.5135681,0.0083051
64,0.72748613,0.7014269,"('shy', 'confident')",0.19572552,0.24296945,-5.929561,-6.0194306,-1.6687832,-1.691678,-0.0228948
65,0.45594072,0.38893306,"('insecure', 'secure')",-0.4918843,-0.49060738,-0.06970576,-0.0051927418,-0.0352164,-0.0356224,-0.000406
66,-0.7660483,-0.8710676,"('inactive', 'active')",0.74568206,0.6830192,0.5065314,0.4334523,0.1620551,0.0818013,-0.0802538
67,0.7142137,0.6502035,"('doubtful', 'determined')",-0.08840278,-0.053272117,-0.7307456,-0.7148057,-0.0349782,-0.0392914,-0.0043132
68,0.21594046,0.19251767,"('dependent', 'independent')",-1.83984,-1.8206115,-1.3778055,-1.303077,-1.0005684,-0.977057,0.0235114
69,0.44083646,0.4680057,"('lazy', 'industrious')",0.8699885,0.89266586,-1.4041543,-1.345964,-0.0311098,0.0049025,0.0360123
70,0.031223193,0.026388632,"('lethargic', 'energetic')",-0.08947679,0.008752179,0.51436853,0.5155902,0.1520383,0.183577,0.0315387
71,-0.6350953,-0.5992742,"('diffident', 'self-confident')",1.5569019,1.5225292,0.25863564,0.27192038,0.3934808,0.3983918,0.004911
72,-0.7457361,-0.77831316,"('unambitious', 'ambitious')",-0.17580482,-0.12082912,-0.4326213,-0.42308486,-0.4513874,-0.4407424,0.010645
73,1.335823,1.3042396,"('helpless', 'self-reliant')",1.0546476,1.015264,-3.2622807,-3.2268045,-0.2906034,-0.3024336,-0.0118302
74,-0.22835636,-0.23765302,"('undedicated', 'dedicated')",0.6577131,0.6978912,-0.2614056,-0.3087069,0.0559837,0.0505104,-0.0054733
75,0.06535961,0.07102559,"('meek', 'impulsive')",-0.60474527,-0.5460611,-0.7923047,-0.72861207,-0.4438968,-0.4012159,0.0426809
76,0.27222157,0.30123052,"('anxious', 'daring')",-0.55913216,-0.4076395,-0.37168843,-0.30703202,-0.219533,-0.1378137,0.0817193
77,-0.40582678,-0.3993124,"('unmotivated', 'motivated')",0.5849253,0.6365543,-1.3630579,-1.2650076,-0.3946531,-0.3425886,0.0520645
78,-1.2653067,-1.2616936,"('nonresilient', 'resilient')",0.31198055,0.33639324,-0.21901423,-0.2099911,-0.3907801,-0.3784305,0.0123496
79,-0.9663756,-1.0479139,"('wavering', 'unwavering')",-0.6257882,-0.68087244,-0.6787145,-0.59032893,-0.7569594,-0.7730384,-0.016079
80,0.6688863,0.5970309,"('dominated', 'dominating')",-0.36156774,-0.3289464,-0.24283892,-0.20826231,0.0214932,0.0199407,-0.0015525
81,0.5229407,0.45856076,"('submissive', 'aggressive')",0.10533783,0.1625343,-0.6685764,-0.59141374,-0.0134326,0.0098938,0.0233264
82,-0.7885395,-0.7838242,"('poor', 'rich')",-0.3677163,-0.30040282,6.208158,6.2697215,1.6839674,1.7284981,0.0445307
83,0.019589394,-0.044396203,"('powerless', 'powerful')",0.4544259,0.46239248,-1.0125611,-1.0306392,-0.1795153,-0.2042143,-0.024699
84,0.4363337,0.380848,"('inferior', 'superior')",0.26854843,0.2806403,0.5537607,0.525159,0.4195476,0.3955491,-0.0239985
85,-0.4707645,-0.5120147,"('insignificant', 'prestigious')",1.6637961,1.5882034,-0.21237198,-0.21040523,0.3268865,0.2885945,-0.038292
86,-1.4974836,-1.6057248,"('uninfluential', 'influential')",-0.35852358,-0.45504957,-0.105844334,-0.25903544,-0.6539505,-0.7732699,-0.1193194
87,0.23490097,0.12186636,"('unsuccessful', 'successful')",1.1166152,1.0506123,1.0068498,1.0585653,0.786122,0.7436813,-0.0424407
88,-1.0539379,-1.1122516,"('low', 'eminent')",-0.78075176,-0.7714103,-0.3303564,-0.34007004,-0.721682,-0.741244,-0.019562
