,paypal_male,paypal_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
45,-1.3192894,-1.3531692,"('incompetent', 'competent')",-0.0743316,-0.23255306,-0.254576,-0.28903264,-0.549399,-0.6249183,-0.0755193
46,-1.0024973,-0.9818738,"('uncompetitive', 'competitive')",1.1966105,1.167003,-0.5126782,-0.4368037,-0.1061884,-0.0838915,0.0222969
47,-0.060993135,-0.0008397419,"('stupid', 'smart')",0.26580137,0.30447298,5.7454634,5.7571654,1.9834239,2.0202662,0.0368423
48,-1.3023187,-1.3760504,"('unintelligent', 'intelligent')",-0.490487,-0.5529032,0.37132668,0.37889534,-0.4738263,-0.516686,-0.0428597
49,-0.63407224,-0.642221,"('unable', 'able')",-0.75212175,-0.701545,-0.31175297,-0.20291577,-0.5659823,-0.5155606,0.0504217
50,0.049111016,0.08419831,"('clumsy', 'skillful')",-0.051355276,0.037466966,-0.23975736,-0.19764465,-0.0806672,-0.0253265,0.0553407
51,-1.2394608,-1.3293272,"('uneducated', 'educated')",1.0185707,0.919523,0.43528405,0.4768845,0.0714646,0.0223601,-0.0491045
52,1.0997925,0.9883356,"('irrational', 'rational')",-1.1771144,-1.2631396,-0.38674626,-0.57435477,-0.1546894,-0.2830529,-0.1283635
53,-0.7222983,-0.8958476,"('uncreative', 'creative')",0.23033157,0.15020925,0.97951657,0.91408175,0.1625166,0.0561478,-0.1063688
54,0.6269604,0.50355226,"('incapable', 'capable')",0.3482508,0.30989853,0.9952414,0.9892723,0.6568175,0.6009077,-0.0559098
55,-1.826896,-1.8268683,"('incompetent', 'clever')",0.24810247,0.14720607,-0.1172245,-0.038705327,-0.5653393,-0.5727892,-0.0074499
56,0.22546178,0.12964633,"('impractical', 'practical')",0.7838974,0.6972167,0.011272417,0.015678002,0.3402105,0.280847,-0.0593635
57,-0.93948233,-1.1099323,"('unimaginative', 'imaginative')",-0.034846827,-0.18780899,-2.5462275,-2.5927835,-1.1735189,-1.2968416,-0.1233227
58,-0.25999013,-0.28235275,"('undiscriminating', 'discriminating')",0.8907099,0.85832345,-0.035123367,-0.034463357,0.1985321,0.1805025,-0.0180296
59,0.7946731,0.8160657,"('foolish', 'wise')",-0.36598042,-0.34908623,0.33560443,0.2856934,0.2547657,0.250891,-0.0038747
60,-0.33304438,-0.30657387,"('inefficient', 'efficient')",1.0849005,1.0680014,0.10079805,0.24189602,0.2842181,0.3344412,0.0502231
61,0.04253245,-0.065205105,"('illogical', 'logical')",0.42229998,0.28219068,0.3517712,0.23860848,0.2722012,0.1518647,-0.1203365
62,-0.47316638,-0.4420438,"('incompetent', 'brilliant')",0.87775195,0.87165976,0.029607154,0.15109786,0.1447309,0.1935713,0.0488404
63,-0.5377393,-0.47871745,"('unperceptive', 'insightful')",1.6337663,1.66449,0.94418985,1.0497986,0.6800723,0.7451904,0.0651181
64,-0.51258487,-0.5592178,"('shy', 'confident')",1.0967312,1.0263507,-6.7709074,-6.73973,-2.0622536,-2.0908656,-0.028612
65,-1.4149517,-1.4869938,"('insecure', 'secure')",0.3090835,0.23450074,-0.33742708,-0.3275811,-0.4810984,-0.5266914,-0.045593
66,0.41399705,0.3745132,"('inactive', 'active')",1.0636252,0.990251,1.3054445,1.2555089,0.9276889,0.8734244,-0.0542645
67,0.8139713,0.75985456,"('doubtful', 'determined')",1.0032122,1.0124843,-0.28614512,-0.24804479,0.5103461,0.508098,-0.0022481
68,-2.0006406,-2.0496552,"('dependent', 'independent')",-0.3535623,-0.4473055,-0.38339677,-0.40627894,-0.9125333,-0.9677465,-0.0552132
69,0.53873545,0.5988232,"('lazy', 'industrious')",0.37454078,0.3935493,-0.55036896,-0.5521237,0.1209691,0.1467496,0.0257805
70,-0.7199673,-0.73505557,"('lethargic', 'energetic')",1.1282248,1.1837113,0.85958,0.9284685,0.4226125,0.4590414,0.0364289
71,1.1877975,1.2203882,"('diffident', 'self-confident')",1.0051475,0.9662601,0.68333405,0.6434715,0.9587597,0.9433733,-0.0153864
72,-0.06877054,-0.08288551,"('unambitious', 'ambitious')",-0.20422034,-0.19519489,-1.2723751,-1.216089,-0.515122,-0.4980565,0.0170655
73,1.3602699,1.3621434,"('helpless', 'self-reliant')",0.15062645,0.23147082,-3.5353634,-3.468004,-0.6748223,-0.6247966,0.0500257
74,-0.107008584,-0.18354683,"('undedicated', 'dedicated')",-0.047035143,-0.028179727,0.006234765,0.023239944,-0.0492697,-0.0628289,-0.0135592
75,0.44851434,0.46804154,"('meek', 'impulsive')",-0.19868758,-0.1590648,-0.27607253,-0.2228608,-0.0087486,0.0287053,0.0374539
76,-0.05677464,-0.021157332,"('anxious', 'daring')",1.1775107,1.2460688,0.29799435,0.4020152,0.4729102,0.5423089,0.0693987
77,-0.31102735,-0.36529762,"('unmotivated', 'motivated')",1.1936076,1.0683441,-0.9321533,-0.8129579,-0.0165244,-0.0366371,-0.0201127
78,-0.83050644,-0.6735054,"('nonresilient', 'resilient')",0.2693047,0.34255826,-0.032203127,0.11733053,-0.1978016,-0.0712055,0.1265961
79,0.46563596,0.40428892,"('wavering', 'unwavering')",-0.9639718,-1.0019529,0.024138976,-0.031240728,-0.1580656,-0.2096349,-0.0515693
80,-0.25760195,-0.26821995,"('dominated', 'dominating')",0.8990605,0.9488667,-1.252298,-1.0689561,-0.2036132,-0.1294365,0.0741767
81,-0.8095548,-0.9405923,"('submissive', 'aggressive')",1.0977105,0.99917865,-0.6222993,-0.4997189,-0.1113812,-0.1470442,-0.035663
82,-1.5315306,-1.5365828,"('poor', 'rich')",0.63693726,0.6937107,6.151502,6.182866,1.752303,1.779998,0.027695
83,0.7846585,0.77132595,"('powerless', 'powerful')",0.8693072,0.8684375,-0.96846014,-0.9317455,0.2285019,0.236006,0.0075041
84,0.3728725,0.2974588,"('inferior', 'superior')",-0.14551292,-0.12644011,0.799289,0.79821855,0.3422162,0.3230791,-0.0191371
85,0.9739979,0.98151386,"('insignificant', 'prestigious')",0.33961135,0.40588135,0.6443907,0.56666565,0.6526666,0.6513536,-0.001313
86,-1.0060292,-1.1773639,"('uninfluential', 'influential')",-0.08612035,-0.20985076,-0.052690573,-0.055135883,-0.3816134,-0.4807835,-0.0991701
87,0.27645752,0.26411617,"('unsuccessful', 'successful')",0.8430493,0.8281921,0.4368786,0.5254871,0.5187951,0.5392652,0.0204701
88,-0.2292499,-0.3698262,"('low', 'eminent')",0.49626055,0.3990586,0.33430532,0.28507337,0.2004387,0.1047686,-0.0956701
