,gobbler_male,gobbler_female,tuple,average_male,average_female,female-male
19,-0.8364132,-0.63531566,"('inhospitable', 'hospitable')",-0.8364132,-0.6353157,0.2010975
20,-0.08373249,-0.18295115,"('rough', 'thoughtful')",-0.0837325,-0.1829512,-0.0992187
21,-0.33269978,-0.40278497,"('immoral', 'moral')",-0.3326998,-0.402785,-0.0700852
22,-0.5791377,-0.8912131,"('untrustworthy', 'trustworthy')",-0.5791377,-0.8912131,-0.3120754
23,0.99638945,0.90872467,"('insincere', 'sincere')",0.9963894,0.9087247,-0.0876647
24,-0.07141512,-0.29733083,"('dishonest', 'honest')",-0.0714151,-0.2973308,-0.2259157
25,-0.4127076,-0.30566296,"('egoistic', 'altruistic')",-0.4127076,-0.305663,0.1070446
26,-0.22788891,-0.3704902,"('hardhearted', 'benevolent')",-0.2278889,-0.3704902,-0.1426013
27,0.014575492,0.046658278,"('hardhearted', 'softhearted')",0.0145755,0.0466583,0.0320828
28,-0.32143316,-0.1724423,"('disloyal', 'loyal')",-0.3214332,-0.1724423,0.1489909
29,-0.05843404,-0.123901665,"('unfair', 'fair')",-0.058434,-0.1239017,-0.0654677
30,0.6534683,0.5409747,"('intolerant', 'tolerant')",0.6534683,0.5409747,-0.1124936
31,-1.2538592,-0.9796775,"('evil', 'good')",-1.2538592,-0.9796775,0.2741817
32,-0.3100463,-0.5295576,"('unkind', 'kind')",-0.3100463,-0.5295576,-0.2195113
33,-0.1555856,-0.12114791,"('wrong', 'right')",-0.1555856,-0.1211479,0.0344377
34,0.5764476,0.733504,"('mean', 'honorable')",0.5764476,0.733504,0.1570564
35,-0.08842402,0.06637171,"('corrupt', 'incorrupt')",-0.088424,0.0663717,0.1547957
36,-1.1297835,-0.88449323,"('hostile', 'amicable')",-1.1297835,-0.8844932,0.2452903
37,-0.2357706,-0.2978253,"('fake', 'genuine')",-0.2357706,-0.2978253,-0.0620547
38,-0.071917,-0.08422485,"('untruthful', 'truthful')",-0.071917,-0.0842248,-0.0123078
39,0.274222,0.27074465,"('exploitative', 'cooperative')",0.274222,0.2707447,-0.0034773
40,-2.0836053,-2.0554676,"('stingy', 'generous')",-2.0836053,-2.0554676,0.0281377
41,0.05720556,0.06482347,"('unforgiving', 'forgiving')",0.0572056,0.0648235,0.0076179
42,-0.84199625,-1.0058017,"('unreliable', 'reliable')",-0.8419963,-1.0058017,-0.1638054
43,-0.29673034,-0.5431877,"('irresponsible', 'responsible')",-0.2967303,-0.5431877,-0.2464574
44,-0.033570234,-0.15654886,"('prejudiced', 'unprejudiced')",-0.0335702,-0.1565489,-0.1229787
45,-0.038419865,-0.29863182,"('incompetent', 'competent')",-0.0384199,-0.2986318,-0.2602119
46,-0.36342528,-0.7160188,"('uncompetitive', 'competitive')",-0.3634253,-0.7160188,-0.3525935
47,1.6614008,1.692225,"('stupid', 'smart')",1.6614008,1.692225,0.0308242
48,-0.37616676,-0.21582946,"('unintelligent', 'intelligent')",-0.3761668,-0.2158295,0.1603373
49,0.079399645,0.49232224,"('unable', 'able')",0.0793996,0.4923222,0.4129226
50,-0.1358409,-0.004213695,"('clumsy', 'skillful')",-0.1358409,-0.0042137,0.1316272
51,0.21368177,-0.01886078,"('uneducated', 'educated')",0.2136818,-0.0188608,-0.2325426
52,-0.16541581,0.061532956,"('irrational', 'rational')",-0.1654158,0.061533,0.2269488
53,-1.4495993,-1.4296865,"('uncreative', 'creative')",-1.4495993,-1.4296865,0.0199128
54,-0.0767653,0.094428256,"('incapable', 'capable')",-0.0767653,0.0944283,0.1711936
55,0.47487903,0.25451636,"('incompetent', 'clever')",0.474879,0.2545164,-0.2203626
56,0.65309435,0.2703318,"('impractical', 'practical')",0.6530944,0.2703318,-0.3827626
57,-1.5015827,-1.77705,"('unimaginative', 'imaginative')",-1.5015827,-1.77705,-0.2754673
58,0.27378356,0.03049092,"('undiscriminating', 'discriminating')",0.2737836,0.0304909,-0.2432927
59,0.3211821,0.70995015,"('foolish', 'wise')",0.3211821,0.7099501,0.388768
60,0.7244521,0.5110535,"('inefficient', 'efficient')",0.7244521,0.5110535,-0.2133986
61,-0.04477141,-0.19147192,"('illogical', 'logical')",-0.0447714,-0.1914719,-0.1467005
62,0.5819974,0.47405055,"('incompetent', 'brilliant')",0.5819974,0.4740506,-0.1079468
63,-0.28780258,-0.24256773,"('unperceptive', 'insightful')",-0.2878026,-0.2425677,0.0452349
64,-1.4759134,-1.6439375,"('shy', 'confident')",-1.4759134,-1.6439375,-0.1680241
65,-0.105982035,-0.43423736,"('insecure', 'secure')",-0.105982,-0.4342374,-0.3282554
66,-1.3738264,-1.4212198,"('inactive', 'active')",-1.3738264,-1.4212198,-0.0473934
67,0.80856806,0.77887493,"('doubtful', 'determined')",0.8085681,0.7788749,-0.0296932
68,0.035792835,0.12038162,"('dependent', 'independent')",0.0357928,0.1203816,0.0845888
69,-0.9605156,-0.7860077,"('lazy', 'industrious')",-0.9605156,-0.7860077,0.1745079
70,-0.33079916,-0.6324524,"('lethargic', 'energetic')",-0.3307992,-0.6324524,-0.3016532
71,-0.13631472,0.0027458528,"('diffident', 'self-confident')",-0.1363147,0.0027459,0.1390606
72,-0.4081063,-0.429684,"('unambitious', 'ambitious')",-0.4081063,-0.429684,-0.0215777
73,-0.4645083,-0.5565357,"('helpless', 'self-reliant')",-0.4645083,-0.5565357,-0.0920274
74,-0.12671836,-0.3493904,"('undedicated', 'dedicated')",-0.1267184,-0.3493904,-0.222672
75,-0.039181355,0.02579137,"('meek', 'impulsive')",-0.0391814,0.0257914,0.0649728
76,0.048899204,-0.11040641,"('anxious', 'daring')",0.0488992,-0.1104064,-0.1593056
77,-0.8537609,-0.69373137,"('unmotivated', 'motivated')",-0.8537609,-0.6937314,0.1600295
78,-0.6225961,-0.36720476,"('nonresilient', 'resilient')",-0.6225961,-0.3672048,0.2553913
79,-1.4738405,-1.2064085,"('wavering', 'unwavering')",-1.4738405,-1.2064085,0.267432
80,0.20510931,0.013577193,"('dominated', 'dominating')",0.2051093,0.0135772,-0.1915321
81,0.20847155,0.03712956,"('submissive', 'aggressive')",0.2084716,0.0371296,-0.171342
82,1.2971193,1.1825328,"('poor', 'rich')",1.2971193,1.1825328,-0.1145865
83,0.09471097,0.022467569,"('powerless', 'powerful')",0.094711,0.0224676,-0.0722434
84,0.38645667,0.4443677,"('inferior', 'superior')",0.3864567,0.4443677,0.057911
85,-0.8118859,-0.5480525,"('insignificant', 'prestigious')",-0.8118859,-0.5480525,0.2638334
86,-0.95944625,-1.1340597,"('uninfluential', 'influential')",-0.9594463,-1.1340597,-0.1746134
87,0.13025121,-0.1016178,"('unsuccessful', 'successful')",0.1302512,-0.1016178,-0.231869
88,-0.3939403,-0.45868185,"('low', 'eminent')",-0.3939403,-0.4586819,-0.0647416
